Gene = Galp
index = 420
Annotated 5SS: [  263  5795 11425 14295 16825]
Annotated 3SS: [ 5709 11375 14213 16746 18953]
SMsplice 5SS: [  263  5795 11425 14295 16353 16825 17272]
SMsplice 3SS: [ 5709 11375 14213 16252 16746 16998 18953]
top_k =  500
Partition function (log Z): -4.644787271165233

Sorted 5' Splice Sites (High to Low Probability):
Position 5795: 0.9538930126623003
Position 16825: 0.7945123505954997
Position 263: 0.7754994306343221
Position 16353: 0.6328632578900524
Position 14295: 0.5916804157375765
Position 11425: 0.586096541006812
Position 17272: 0.4200492176240499
Position 17136: 0.2067905103746032
Position 14398: 0.19915434843261237
Position 16915: 0.17857554577856435
Position 2993: 0.11640224859798338
Position 400: 0.07629551108211874
Position 450: 0.05664762203722754
Position 17061: 0.04732286402225915
Position 392: 0.03075112450561786
Position 2859: 0.029857231653285608
Position 479: 0.02889340733042136
Position 5833: 0.02628104822380955
Position 18702: 0.024990344485770418
Position 3456: 0.020587148490697278
Position 666: 0.019507923689079797
Position 907: 0.01793711667716415
Position 93: 0.013713183469584741
Position 17466: 0.013141589900289501
Position 17167: 0.012826450202088275
Position 16283: 0.011853554672914168
Position 1289: 0.01118033719256946
Position 433: 0.01079225397605389
Position 1418: 0.009951507056346596
Position 316: 0.009638185644572073
Position 485: 0.009553916419365809
Position 1737: 0.008884280476949306
Position 2720: 0.008780470880971026
Position 4052: 0.008742218604442497
Position 1334: 0.00798246416844592
Position 17067: 0.007336201119971401
Position 3443: 0.005561202983741526
Position 18792: 0.005115934240919871
Position 18732: 0.004778677089067906
Position 1514: 0.003420325685642603
Position 17300: 0.003231450350621841
Position 14359: 0.002870593844000808
Position 243: 0.0026265976091549266
Position 1376: 0.002518419345809924
Position 16802: 0.00241761457558152
Position 1259: 0.002270130118843584
Position 1282: 0.0018511434299810577
Position 3447: 0.001843231421804414
Position 18404: 0.0017613861646691197
Position 17171: 0.0017337870456258185
Position 1005: 0.001717322942391639
Position 3015: 0.0016501067307640104
Position 17215: 0.0016082071705646813
Position 18635: 0.0015589953520552726
Position 17049: 0.0014131061981969236
Position 1973: 0.0013668480018845558
Position 1380: 0.0012848222564720193
Position 1342: 0.0012475688967012498
Position 457: 0.0012246065909629958
Position 388: 0.0011918502398799654
Position 4127: 0.0010397666354530855
Position 1959: 0.0010395989122912966
Position 1996: 0.0010158731972262879
Position 7797: 0.0007983958316908321
Position 1252: 0.0007395112966365981
Position 16836: 0.0005547052176906674
Position 1713: 0.0005412178142947016
Position 18706: 0.0004426656754928805
Position 109: 0.00019350401912347038
Position 17548: 0.00018652394351990163
Position 429: 8.264894130660952e-05
Position 120: 7.583680438230124e-05
Position 460: 4.7139789473711404e-05
Position 52: 3.100314085426335e-05
Position 117: 2.148780552972665e-05
Position 464: 2.105142603668706e-05
Position 438: 3.934108462118998e-06
Position 8: 3.3143665819866983e-06
Position 75: 2.6704470041211085e-06
Position 999: 2.083975577107906e-06
Position 361: 1.9917683444996458e-06
Position 822: 1.2668092040980672e-06
Position 613: 1.1869837336412933e-06
Position 454: 1.1323887396113234e-06
Position 310: 1.0613213092608961e-06
Position 556: 9.180461907389542e-07
Position 1008: 7.291864082710736e-07
Position 39: 4.60333909686431e-07
Position 831: 2.622519459162998e-07
Position 829: 2.622388415260664e-07
Position 159: 9.198421755099625e-08
Position 735: 6.362476637265512e-08
Position 890: 5.373820726783228e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16746: 0.9698909131640608
Position 18953: 0.8544003782657204
Position 5709: 0.8402551407135462
Position 16998: 0.7129009687203474
Position 16252: 0.6385609460355373
Position 14213: 0.6063805706871597
Position 11375: 0.48648354844434005
Position 14105: 0.1595216518879655
Position 5672: 0.13992420505812792
Position 2798: 0.12353932492065901
Position 11319: 0.09506894235280737
Position 18566: 0.0675665523175059
Position 17196: 0.05586092866568237
Position 14233: 0.027815642057369604
Position 1152: 0.026904132549988847
Position 3329: 0.022854599493315683
Position 584: 0.02126200569847096
Position 17416: 0.0165875216108957
Position 2638: 0.014500181016971344
Position 722: 0.014345838183739416
Position 190: 0.00947034261135952
Position 1237: 0.008279084445201245
Position 1660: 0.007755710210157645
Position 3879: 0.00775116628191628
Position 16697: 0.006516072338731003
Position 15962: 0.006377138756611542
Position 18263: 0.005365122064093309
Position 1326: 0.0053602536149989135
Position 351: 0.004996391548968187
Position 2808: 0.004679683466899865
Position 11129: 0.004547151168221738
Position 18300: 0.00443021588956479
Position 16774: 0.00421779806420542
Position 17005: 0.004053403084247427
Position 19043: 0.003601260352014144
Position 2821: 0.0034427471675437605
Position 2897: 0.003289753632916684
Position 16634: 0.0030658560174085395
Position 2695: 0.0030569945981256826
Position 2653: 0.0027633759596278236
Position 17394: 0.002299776775819916
Position 18250: 0.002269270030936623
Position 3192: 0.0022049107007971512
Position 1582: 0.002177349193304661
Position 17136: 0.002136103532464414
Position 18242: 0.002087706640483398
Position 3861: 0.0020308544272621743
Position 17151: 0.0019865592066124946
Position 3398: 0.0019274832964152715
Position 17423: 0.001901643581919531
Position 542: 0.0013476985337027192
Position 18079: 0.0012364954105222857
Position 18064: 0.0012343130941517468
Position 18060: 0.0011896816160934089
Position 193: 0.00109765626777508
Position 17205: 0.0010310156268267708
Position 16463: 0.001030881297059609
Position 3355: 0.0010046376539820253
Position 1911: 0.0009957062450796552
Position 1566: 0.0009154090621425514
Position 17455: 0.0008987262939532327
Position 395: 0.0008218355024040009
Position 330: 0.0008098497079481028
Position 896: 0.0007839344506357684
Position 2523: 0.0007359032338397995
Position 726: 0.0007288529008661025
Position 1102: 0.0006441589465215495
Position 645: 0.0006297917562294551
Position 2698: 0.0005982721266175957
Position 1858: 0.0005549481118544771
Position 7655: 0.0005114922341920515
Position 18407: 0.0004959260224039679
Position 1298: 0.00046112992548057153
Position 1126: 0.00045923431304487544
Position 1665: 0.00044884012981598066
Position 18317: 0.00039961112447896036
Position 18217: 0.00035938357527095653
Position 1259: 0.00033568843774236016
Position 14397: 0.0003160140660233475
Position 17675: 0.0002657379091247059
Position 7740: 0.00020999246432575264
Position 17615: 0.00018687974687200625
Position 340: 0.00018515442537538803
Position 18499: 0.00016465683662823108
Position 18113: 0.00011599263856960533
Position 2565: 8.385208052490743e-05
Position 7589: 7.688263347535263e-05
Position 8829: 1.9521030786360337e-05
Position 16956: 6.8010742188209505e-06
Position 17030: 5.064176935479171e-06
Position 5860: 4.622774432466983e-06
Position 1046: 2.9381030361843752e-06
Position 364: 2.485682180584001e-06
Position 10920: 2.197766187754326e-06
Position 9117: 7.752574998521513e-07
Position 9316: 7.241146843871547e-07
Position 8833: 5.558240959657294e-07
Position 361: 4.772422331454081e-07
Position 6733: 4.1809574278255826e-07
Position 399: 4.1726669928690506e-07
Position 369: 4.159680685202111e-07
Position 8359: 3.6528252092139263e-07
Position 704: 3.5379709089191647e-07
Position 7847: 2.651222842349194e-07
Position 770: 1.9500281040261873e-07
Position 332: 1.744347020472651e-07
Position 6471: 1.6751510962323557e-07
Position 409: 1.0812902028844063e-07
Position 665: 9.782344646968262e-08
Position 616: 7.426338131603626e-08
Position 145: 7.131562387347371e-08
Position 814: 6.85912766910213e-08
Position 205: 6.754046386816035e-08
Position 262: 6.268619810517727e-08
Position 427: 5.4139028673305055e-08
Position 743: 4.818529595780868e-08
Position 417: 3.6604340606716496e-08
Position 424: 3.3073087833850705e-08
Position 7535: 2.8499697675207404e-08
Position 310: 1.72969491310121e-08
Position 414: 1.4535123881511424e-08
Position 421: 1.3006743331434363e-08
Position 307: 1.2841440101567805e-08
Position 460: 1.0930522648603191e-08
Position 382: 5.944729820019049e-09
Position 252: 2.0616508607185324e-09
Position 226: 1.8266119893352538e-09
Position 419: 1.6193087643380866e-09
Position 322: 1.4112878328499592e-09
Position 234: 1.2217717758002062e-09
Position 239: 5.776890513612495e-10
Position 224: 4.242056731184741e-10
Position 411: 3.8676668468867534e-10
Position 93: 2.5460088122200774e-10
