Gene = Gpatch1
index = 518
Annotated 5SS: [  100  8001  9140 10262 11252 12511 15212 16863 19220 20957 23186 24786
 26715 29401 29924 31318 33725 34870 37109]
Annotated 3SS: [ 7865  9053 10100 11153 12451 14968 16714 19139 20751 22888 24606 26586
 29263 29759 31103 33616 34771 36959 41628]
SMsplice 5SS: [  100  8001  8937  9140 11252 12511 16863 20957 24786 26715 29401 29924
 31318 34870 37109]
SMsplice 3SS: [ 7865  8798  9053 11153 12451 16714 20751 24606 26586 29355 29759 31103
 34771 36959 41628]
top_k =  500
Partition function (log Z): 23.177673422890415

Sorted 5' Splice Sites (High to Low Probability):
Position 34870: 0.9989252613237772
Position 37109: 0.9672816360691494
Position 8001: 0.9657813362805897
Position 16863: 0.9557073945603243
Position 29924: 0.9480113506409672
Position 12511: 0.9268073403836069
Position 100: 0.9098932977333574
Position 11252: 0.9062237560118913
Position 20957: 0.8829041371705385
Position 29401: 0.8743120189078601
Position 26715: 0.8567684564786231
Position 24786: 0.817462977246262
Position 8937: 0.7390842443507496
Position 9140: 0.7283283351239718
Position 15212: 0.6690082293552645
Position 19220: 0.6375706035151433
Position 31318: 0.6047517279667011
Position 23186: 0.34017898615260633
Position 33725: 0.31339268784947083
Position 1130: 0.29136764942638294
Position 910: 0.27431295989155774
Position 19457: 0.2641378933434086
Position 29183: 0.24582377449330484
Position 29693: 0.2188167023588962
Position 12347: 0.21205797528262618
Position 10262: 0.1630779517303257
Position 41486: 0.16154896033437322
Position 9268: 0.16071195729309323
Position 19453: 0.1528665559196765
Position 34135: 0.14379246768951173
Position 18569: 0.1386992318307667
Position 26681: 0.13286367619946252
Position 24077: 0.1258116836257017
Position 3002: 0.11892805524022071
Position 9201: 0.11528939295722351
Position 38938: 0.11237834957147709
Position 8376: 0.10364732598958551
Position 29028: 0.10220760083787725
Position 7056: 0.08939693956317074
Position 15542: 0.08056864808469182
Position 27088: 0.07792313208773433
Position 3056: 0.0719432173512887
Position 328: 0.06923392420579602
Position 1287: 0.06474067724421038
Position 35734: 0.06378623967580917
Position 24762: 0.059489390534126885
Position 27295: 0.053540624840486724
Position 24053: 0.05144917368734775
Position 765: 0.05046979192127483
Position 2131: 0.047697650155667105
Position 23730: 0.04599224835360457
Position 23669: 0.04581128359685499
Position 16885: 0.04356005488046428
Position 16065: 0.04078399637853517
Position 8433: 0.03965063685755436
Position 29932: 0.03767404943538543
Position 24725: 0.036132095704599285
Position 106: 0.03609844791588884
Position 27220: 0.03588027507323156
Position 3750: 0.034455841362590604
Position 35775: 0.033476603158910635
Position 11683: 0.03295605094122305
Position 7927: 0.031969904401476804
Position 35402: 0.03100357553838955
Position 12269: 0.03078500731327616
Position 25146: 0.02934983965498327
Position 29665: 0.026518084009831046
Position 8923: 0.025575730096804906
Position 3268: 0.025423804482393095
Position 31234: 0.02251382142521018
Position 12311: 0.022321601230592864
Position 20848: 0.022049132255763555
Position 30915: 0.021068456000955305
Position 19481: 0.019292261501683557
Position 35519: 0.01889530849677079
Position 14465: 0.01876840466318375
Position 9447: 0.018447710804973486
Position 4293: 0.017921037236632503
Position 5231: 0.017838974247530573
Position 14033: 0.017341213599241782
Position 6729: 0.01653619199911654
Position 25455: 0.016314641424721582
Position 41232: 0.015543958487117645
Position 25463: 0.015247995263418263
Position 24455: 0.014955125052572047
Position 24178: 0.01493264963192997
Position 20643: 0.013798342258725994
Position 24956: 0.013589626278239971
Position 29449: 0.013544545787348839
Position 3031: 0.013158809413724111
Position 34045: 0.011311500194793402
Position 25770: 0.011052462762711428
Position 36849: 0.010876230291527329
Position 23633: 0.010344861412582979
Position 26930: 0.010093081754777394
Position 895: 0.009923943259132187
Position 27185: 0.009483759595655786
Position 23816: 0.009331932466983044
Position 9956: 0.009069719204434711
Position 24394: 0.00899901453566682
