Gene = Vgf
index = 1179
Annotated 5SS: [  71 2286 3328 4070]
Annotated 3SS: [2207 3230 3867 4573]
SMsplice 5SS: [  71 2286]
SMsplice 3SS: [2207 4573]
top_k =  500
Partition function (log Z): -6.063612811708223

Sorted 5' Splice Sites (High to Low Probability):
Position 71: 0.9699480372509501
Position 2286: 0.809701288966369
Position 4448: 0.1843277962282457
Position 1684: 0.15619965349496362
Position 4070: 0.11197423515850449
Position 3328: 0.10814395016964319
Position 4849: 0.10787656917206664
Position 314: 0.10739211898327913
Position 336: 0.10357008039592352
Position 1000: 0.03072399193910458
Position 117: 0.023569673250413033
Position 4723: 0.019305844261084965
Position 4453: 0.013491679248296173
Position 693: 0.01317339808330581
Position 4771: 0.010549699723782767
Position 3244: 0.010219265336207048
Position 4950: 0.004901475167131947
Position 3334: 0.004844023535383058
Position 4493: 0.0030297171037916137
Position 3518: 0.0029357202240307993
Position 793: 0.0028136704587571988
Position 2466: 0.0027686399626781644
Position 2137: 0.0026451995559227536
Position 82: 0.0019193088848176005
Position 348: 0.0018585680996700106
Position 500: 0.0018544167873115994
Position 546: 0.0016083874574465973
Position 2017: 0.0014095137343538501
Position 3511: 0.001355188545492855
Position 1954: 0.001135422535011562
Position 1799: 0.0011293712849150385
Position 353: 0.001088993229415338
Position 321: 0.000988830874413193
Position 5378: 0.0006996263583256444
Position 2389: 0.0006766143334398367
Position 355: 0.0006205430822145015
Position 1664: 0.0005631874957898569
Position 1860: 0.00045320682385290424
Position 677: 0.00035448440602943557
Position 272: 0.0003534628757091633
Position 1006: 0.0003149926250094064
Position 398: 0.0003057516774006905
Position 1957: 0.00030525992929910094
Position 523: 0.00028704928271651724
Position 1104: 0.00026825931287098034
Position 200: 0.00023831625785050763
Position 1023: 0.00022251720374611423
Position 4653: 0.00017828682498090026
Position 1656: 8.852202875405344e-05
Position 3012: 8.466539460949881e-05
Position 2290: 7.09007718882542e-05
Position 2292: 6.892059916898343e-05
Position 3727: 4.495629060358987e-05
Position 112: 3.612829455183382e-05
Position 2374: 3.29065953208156e-05
Position 3376: 2.7918488157467824e-05
Position 627: 2.735551971511303e-05
Position 246: 2.019137307252274e-05
Position 4009: 1.640215634434758e-05
Position 518: 1.3608051794839684e-05
Position 800: 1.0292264805850193e-05
Position 393: 9.14792520657205e-06
Position 75: 3.0358804379920214e-06
Position 139: 7.466044500711198e-07
Position 2527: 7.255642036129944e-07
Position 9: 5.363241828531302e-07
Position 1702: 1.7316621550667016e-07
Position 136: 1.479703533508189e-07
Position 396: 9.629249096019328e-08
Position 216: 9.174045656792067e-08
Position 3549: 5.3170630357862375e-08
Position 141: 4.422090298245178e-08
Position 1700: 4.2222939167430975e-08
Position 490: 1.615622843425415e-08
Position 476: 1.36854263844392e-08
Position 542: 1.1581908027386749e-08
Position 534: 1.0265771570552837e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2207: 0.5429347855538736
Position 4573: 0.4774145889791658
Position 4703: 0.2804248111072976
Position 2113: 0.24896048514819208
Position 180: 0.20510840788848045
Position 3230: 0.16310502033380306
Position 1603: 0.1601549257599468
Position 4296: 0.15152367915005147
Position 6126: 0.08745767436630755
Position 5025: 0.06149572595919027
Position 3867: 0.04542153310953126
Position 2136: 0.03352090260470125
Position 3932: 0.02693968473797552
Position 942: 0.02654603531638218
Position 3427: 0.02334570493491552
Position 4402: 0.02293484145587133
Position 3982: 0.01835350735691053
Position 203: 0.017274339393458054
Position 6004: 0.017236434270838447
Position 3726: 0.016867345519709327
Position 4265: 0.016513529074680868
Position 3156: 0.014447842441560796
Position 4752: 0.011325014341849907
Position 6267: 0.010143035885064825
Position 4860: 0.010139930206710722
Position 4223: 0.010122012989987952
Position 3893: 0.007920102012061996
Position 6001: 0.0068361531084345254
Position 216: 0.006776098494244959
Position 5616: 0.006476613161437699
Position 5829: 0.005831659205231603
Position 6736: 0.005714838761373021
Position 474: 0.005505545005459721
Position 2028: 0.005315917019309399
Position 691: 0.0052392427492802
Position 1798: 0.00511758459056975
Position 5298: 0.004953207477814914
Position 191: 0.003754103065829612
Position 2512: 0.003556900219694552
Position 3871: 0.0033978736203825353
Position 5604: 0.003280456451076737
Position 3873: 0.0029986541218182203
Position 3455: 0.0028145269241721094
Position 409: 0.002503292033033185
Position 4987: 0.0023952927689752618
Position 5436: 0.002332326762783896
Position 6145: 0.002240149116596614
Position 1489: 0.002194242223191104
Position 4650: 0.0021032904718618736
Position 4722: 0.002100658886117305
Position 676: 0.001909897881031326
Position 3243: 0.0017513359043271105
Position 444: 0.0016531965078749003
Position 3623: 0.0016243701500271313
Position 3096: 0.0015288367920851453
Position 1878: 0.00144091096810749
Position 2630: 0.0011663242903042917
Position 2458: 0.0009777439794683715
Position 2592: 0.0009528868760098415
Position 2209: 0.0009081530936037407
Position 2909: 0.0008982159768140117
Position 3488: 0.000895668076629744
Position 1827: 0.0008474433129605741
Position 4583: 0.000785884926718631
Position 2079: 0.0006074145888812973
Position 3327: 0.0005472640818745075
Position 393: 0.0005330421516507427
Position 5550: 0.0005161618250615085
Position 1624: 0.0005045297183710013
Position 5377: 0.0004856173103545656
Position 3706: 0.0004848084820989727
Position 1441: 0.0004678297344296301
Position 3082: 0.00042802248978218233
Position 826: 0.00032547013008890944
Position 2828: 0.00029213206433558337
Position 848: 0.00019733487097723192
Position 819: 0.00015512652119177464
Position 225: 0.00010938736746110472
Position 2743: 9.08957117802984e-05
Position 1850: 8.61551281463726e-05
Position 3782: 7.015581676092884e-05
Position 852: 6.580466593562894e-05
Position 365: 6.146225627298131e-05
Position 636: 6.09486638594227e-05
