Gene = Bcl10
index = 174
Annotated 5SS: [ 254 6433]
Annotated 3SS: [6143 8688]
SMsplice 5SS: [ 254 5633 6433]
SMsplice 3SS: [5493 6143 8688]
top_k =  500
Partition function (log Z): -5.949156008535391

Sorted 5' Splice Sites (High to Low Probability):
Position 6433: 0.9092363802774044
Position 254: 0.8987599862920197
Position 5633: 0.5102307280833983
Position 3347: 0.3948071915953627
Position 9605: 0.1662115205870905
Position 8998: 0.14065362030487044
Position 3595: 0.11706321775567861
Position 1140: 0.10421827079752545
Position 7425: 0.09559394447675436
Position 8034: 0.08788269100996679
Position 751: 0.0794271377228283
Position 3057: 0.05475328008431455
Position 7318: 0.042920502801218556
Position 8053: 0.04194334416586534
Position 2404: 0.036666719739582056
Position 1035: 0.027427452470741482
Position 6268: 0.026184623224446885
Position 453: 0.025291555997459483
Position 3026: 0.02020246062969356
Position 349: 0.0194792312577518
Position 5730: 0.01634743607794226
Position 6838: 0.012273974545646785
Position 3808: 0.01207417399313189
Position 6469: 0.011312175840189755
Position 8966: 0.010844084536824785
Position 2839: 0.010178698365397504
Position 3608: 0.009839073781046696
Position 3305: 0.009552928347908426
Position 8747: 0.009497569485204584
Position 3628: 0.009139534306884477
Position 71: 0.008946183311439508
Position 6827: 0.008837461463191958
Position 5097: 0.008736219056147023
Position 7712: 0.00821486373531052
Position 3750: 0.007401487991487476
Position 6393: 0.007171464543680121
Position 5358: 0.006820452140468182
Position 3268: 0.005986463360037394
Position 9125: 0.005208280792176295
Position 3320: 0.0032654538706250306
Position 440: 0.0027533922824957945
Position 5933: 0.002616243316699693
Position 8801: 0.0025498866188569825
Position 3621: 0.0025158651487018876
Position 2846: 0.0025014385839497717
Position 8204: 0.0022620552951307855
Position 7233: 0.0019585003430861465
Position 2934: 0.0018183514568134104
Position 684: 0.0015670080405643459
Position 7390: 0.0012737361925903561
Position 3102: 0.0012663982125026073
Position 2825: 0.0011865926515647108
Position 719: 0.001113054526895216
Position 3864: 0.0009611033081227114
Position 4720: 0.0009299202479741603
Position 7367: 0.000922929005610152
Position 449: 0.000852341469909751
Position 9768: 0.0007545796236718822
Position 959: 0.0007206417506897626
Position 1185: 0.000485349649112029
Position 3515: 0.0004404626294166986
Position 53: 0.00043186106344693875
Position 4860: 0.0003955553733248929
Position 4680: 0.00039237638437389377
Position 700: 0.00039199752511093303
Position 717: 0.00038960932982504853
Position 6977: 0.0003878473555184566
Position 242: 0.0003414748758028976
Position 67: 0.00032402350511175515
Position 4138: 0.0003065569549468809
Position 3079: 0.0002761521037721073
Position 258: 0.0002628422042252012
Position 1481: 0.0002553335594982332
Position 2961: 0.00023237136525434187
Position 433: 0.00018050882475354228
Position 7313: 0.00013394084183943988
Position 6488: 0.0001144735568720459
Position 1232: 8.439769904892783e-05
Position 40: 3.1667940226894206e-05
Position 484: 9.749457489712859e-06
Position 465: 8.25245208350401e-06
Position 47: 6.469128127517589e-06
Position 491: 5.74402712578548e-06
Position 365: 3.0176982498291955e-06
Position 821: 1.2396646983326254e-06
Position 853: 5.011566011401009e-07
Position 103: 2.763819966944556e-07
Position 159: 1.8794552829836592e-07
Position 82: 1.5948109199900332e-07
Position 148: 4.7733912719310054e-08
Position 214: 3.381358591334188e-08
Position 114: 2.811023400669786e-08
Position 723: 2.590554147349122e-08
Position 96: 1.790915321234089e-08
Position 616: 2.4321051307928796e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6143: 0.8118609523608031
Position 8688: 0.6658337503417969
Position 5493: 0.5108224418036172
Position 3189: 0.41188575066409266
Position 9455: 0.36012590038015646
Position 6349: 0.13994339003136635
Position 7902: 0.13261317245528656
Position 7175: 0.12268097205857918
Position 977: 0.09111291933585909
Position 9276: 0.08161461960988164
Position 9746: 0.068670981027471
Position 3524: 0.06692398606812021
Position 9669: 0.0501267575265539
Position 2960: 0.04746603703758378
Position 9713: 0.03161473881487488
Position 3194: 0.024429238647039046
Position 3168: 0.022960774558875473
Position 895: 0.021771846081558438
Position 575: 0.01997234313461496
Position 2828: 0.019265076204652426
Position 2281: 0.017168649330501592
Position 2678: 0.016173708922784732
Position 9726: 0.013654067133169601
Position 3381: 0.012650446718491033
Position 2312: 0.01250205754167248
Position 6768: 0.012330985888972724
Position 8122: 0.011873389618770025
Position 7345: 0.011559652741597098
Position 5622: 0.011532476768471104
Position 8958: 0.011516085072033866
Position 590: 0.009801762429017102
Position 3576: 0.009395252491394878
Position 6109: 0.008452569342832736
Position 348: 0.008015105667030623
Position 3124: 0.007721576115828481
Position 5245: 0.006820452140468182
Position 7555: 0.006309814612772083
Position 6377: 0.006217492565013034
Position 2929: 0.006150510981897366
Position 5022: 0.005996022967254114
Position 7198: 0.005402166072948336
Position 3405: 0.005304783535127095
Position 9424: 0.005033320976873845
Position 5554: 0.0049418554857907394
Position 7236: 0.0049174832595872495
Position 611: 0.004350123176728163
Position 6733: 0.004330354167922861
Position 6703: 0.00422551551382092
Position 2251: 0.004007740428731491
Position 796: 0.0038036179006790557
Position 3579: 0.0034032094411068905
Position 3721: 0.003389418472495296
Position 10023: 0.0032536335629664483
Position 7480: 0.003223539427727767
Position 7232: 0.0030832133312590007
Position 5875: 0.002901449248454114
Position 4886: 0.002740196088892909
Position 1049: 0.002646329074712858
Position 9981: 0.002514281103994644
Position 606: 0.002286418446206435
Position 1023: 0.0022714468364321365
Position 8746: 0.002091866072987562
Position 3750: 0.0019941987308100843
Position 6641: 0.0019248231738384289
Position 3528: 0.0017666369679425935
Position 4583: 0.0017400336463218686
Position 6736: 0.001649448452431134
Position 750: 0.0015212861190495855
Position 2134: 0.0014944368145933405
Position 2776: 0.0013900857649655689
Position 3437: 0.0013219149187204983
Position 2188: 0.0012627475328957746
Position 1083: 0.0012618164189740781
Position 6948: 0.0010499006033962723
Position 713: 0.0008928435519878539
Position 376: 0.000848993720894853
Position 400: 0.0008009395631534372
Position 2697: 0.0006935163427984075
Position 546: 0.0005559981621637498
Position 3531: 0.000513379842078474
Position 7364: 0.0004854805396049614
Position 7526: 0.0004562190704247817
Position 2970: 0.0004396109711889739
Position 8330: 0.0004245930419298616
Position 6545: 0.0004096453497483623
Position 7685: 0.0003211785337636076
Position 539: 0.00030749184255565373
Position 4077: 0.00030655695494688056
Position 141: 0.00030482162597809037
Position 2995: 0.00029695884392408415
Position 1375: 0.0002905223246450738
Position 10009: 0.00025058642757357574
Position 1032: 0.0002458735664005965
Position 6665: 0.00022803822467227586
Position 2739: 0.00020438224380615714
Position 2508: 0.0001980365959173464
Position 2756: 0.00017441295542525422
Position 2104: 0.00015089037901014015
Position 6700: 0.00012640663355325605
Position 648: 0.00012392167832401014
Position 928: 0.000118193297086592
Position 608: 0.0001069758687181825
Position 332: 0.00010376221473219225
Position 1952: 7.019589168352899e-05
Position 551: 6.884040557176036e-05
Position 175: 6.837679499789867e-05
Position 1313: 6.150785379685378e-05
Position 1117: 5.32948709132894e-05
Position 5889: 5.251920216218193e-05
Position 3147: 4.902032726255555e-05
Position 815: 3.820086265497046e-05
Position 103: 2.4998253413821913e-05
Position 4267: 1.6873622731366533e-05
Position 691: 1.4189260502378048e-05
Position 1649: 1.315662688278111e-05
Position 2165: 6.4669823691491e-06
Position 656: 6.46588688356387e-06
Position 2328: 6.1948354959865216e-06
Position 422: 5.503816099630667e-06
Position 2890: 5.1207368084091386e-06
Position 134: 4.573670455536965e-06
Position 410: 4.554671251851452e-06
Position 148: 4.059824658425178e-06
Position 3551: 3.720497233154014e-06
Position 445: 2.9270828565447175e-06
Position 229: 2.896244688312873e-06
Position 202: 2.329803915343399e-06
Position 737: 2.3077923885664165e-06
Position 2255: 2.189527080382475e-06
Position 327: 2.071946256988782e-06
Position 805: 2.0159931940116877e-06
Position 281: 1.914333278788762e-06
Position 684: 1.5245070835125648e-06
Position 120: 1.2872033901587773e-06
Position 356: 8.709111314056543e-07
Position 433: 7.783777178176873e-07
Position 2401: 7.407639613991664e-07
Position 226: 6.940062265981903e-07
Position 564: 4.208537869349404e-07
Position 114: 1.7575389453055554e-07
Position 291: 1.5981140945021345e-07
Position 358: 2.149393590090407e-08
Position 309: 8.042392095385926e-09
Position 314: 5.647838743208798e-09
Position 242: 4.00231916421576e-09
Position 918: 1.5803073141484157e-09
Position 247: 1.1845004962096677e-09
Position 250: 3.930512676353608e-10
Position 261: 2.650759121823015e-10
