Gene = Haus5
index = 533
Annotated 5SS: [  164  1772  1900  2059  3126  3366  4736  4901  5455  5706  5932  6142
  6492  7157  7396  7833  8046 10825]
Annotated 3SS: [ 1708  1866  2033  3019  3205  4665  4817  5396  5580  5867  6010  6328
  7075  7249  7720  7915 10691 10938]
SMsplice 5SS: [  164  3366  4736  4901  5455  5706  5932  6492  7157  7396  7833  8046
 10825]
SMsplice 3SS: [ 3205  4634  4817  5396  5580  5867  6328  7075  7249  7720  7915 10691
 10938]
top_k =  500
Partition function (log Z): 16.271796606737745

Sorted 5' Splice Sites (High to Low Probability):
Position 10825: 0.9813620557795073
Position 8046: 0.9711786565285944
Position 7157: 0.8926823472611483
Position 4736: 0.8822061500257665
Position 7833: 0.8686054779776881
Position 4901: 0.859898039317278
Position 6492: 0.8416713843035485
Position 3366: 0.8389238882980848
Position 164: 0.806038839635667
Position 5706: 0.778055117527548
Position 7396: 0.7097337477049125
Position 5455: 0.6272127780113841
Position 6142: 0.5783731676484328
Position 2059: 0.5331332321975687
Position 5932: 0.4962798821237652
Position 1772: 0.3187191827518155
Position 7455: 0.2389123861858222
Position 2207: 0.22459276278974988
Position 3126: 0.1857494215366318
Position 1900: 0.11545422224684833
Position 2949: 0.08756677614115622
Position 160: 0.0857916733188116
Position 3302: 0.07654460524113366
Position 3390: 0.07159533615921436
Position 9526: 0.06948268862617978
Position 7162: 0.06758886042883792
Position 4006: 0.05513429017582614
Position 4046: 0.054289023201007494
Position 123: 0.047443766792124836
Position 181: 0.030483171044920657
Position 6110: 0.02567178125514346
Position 11030: 0.02472426226486562
Position 5482: 0.021637742346827114
Position 3651: 0.020002281382437467
Position 4928: 0.01885659499659011
Position 6516: 0.018533705276107218
Position 5661: 0.015881061322029218
Position 6509: 0.015153417168088724
Position 4106: 0.014923522248989074
Position 8218: 0.013647663243255908
Position 3559: 0.013606332166574196
Position 216: 0.011910786346219273
Position 2329: 0.011854449134792774
Position 3994: 0.0114979016927205
Position 8401: 0.011252911830672634
Position 9374: 0.011214707260780797
Position 8591: 0.011110014178701711
Position 2134: 0.010101409144832556
Position 6135: 0.010035521080921674
Position 1198: 0.008938607918218513
Position 3867: 0.008749939186156833
Position 6845: 0.008289530461679647
Position 2274: 0.007421586831589992
Position 7498: 0.0070919106296681205
Position 186: 0.006783284336209257
Position 5021: 0.006114433267945964
Position 10590: 0.004961860566410415
Position 10396: 0.00467240122825739
Position 1758: 0.0045746854050233016
Position 4730: 0.004242999708429372
Position 3166: 0.004074982360739891
Position 6026: 0.004072788227292061
Position 4137: 0.003783049600409855
Position 5082: 0.0036085560958957694
Position 7891: 0.003537908866412033
Position 963: 0.003502083624930481
Position 8525: 0.003265164964438722
Position 1363: 0.0030724799795955014
Position 334: 0.0027113285621855614
Position 3112: 0.0026816918736167097
Position 4010: 0.0021536512711607765
Position 6481: 0.002070912190008596
Position 6489: 0.0020633652943572245
Position 1603: 0.002035895223630129
Position 7465: 0.0018811673250491755
Position 252: 0.0017815262812769929
Position 5713: 0.0017433266645645615
Position 1697: 0.001605947914133282
Position 5449: 0.0011220649530372362
Position 5744: 0.0011015103124289679
Position 5649: 0.0009563096220891023
Position 3286: 0.0008806451701639059
Position 5902: 0.0008034785978611404
Position 311: 0.0007873246903455773
Position 1043: 0.0006273474988677231
Position 5628: 0.0004957754520865766
Position 7358: 0.0004371470580186019
Position 10814: 0.0004039069071676897
Position 2238: 0.00039570735106737723
Position 6030: 0.00035498047211689784
Position 488: 0.0003189770817888587
Position 2141: 0.0002987973278513087
Position 97: 0.0002723665379396917
Position 298: 0.0002572820782572281
Position 232: 0.0002478043259519497
Position 1944: 0.00024649991241762514
Position 10836: 0.0002009425076661447
Position 5700: 0.0002000179118719128
Position 541: 0.0001904357095451885
Position 2636: 0.0001863526438138106
Position 11020: 0.000162001476971856
Position 2352: 0.00012253130828753447
Position 4099: 0.00012174776275817459
Position 7837: 0.00010310326183134666
Position 11061: 8.733519293248832e-05
Position 8259: 8.163225500782494e-05
Position 3371: 6.483907665404152e-05
Position 1800: 6.476173350794701e-05
Position 7824: 6.448656796934849e-05
Position 1939: 5.755710614108796e-05
Position 10709: 4.343267215987511e-05
Position 1487: 4.264351584189428e-05
Position 1954: 2.793928357386042e-05
Position 3518: 2.1473237494521193e-05
Position 3701: 1.557111822680882e-05
Position 3598: 1.2967339932485828e-05
Position 3772: 1.2824659246657004e-05
Position 3757: 1.0614489149461699e-05
Position 556: 7.660674328399954e-06
Position 11208: 6.856363891219164e-06
Position 149: 4.9339539359386e-06
Position 10739: 1.104023935055498e-06
Position 9676: 2.7473556728978675e-07
Position 26: 1.562463942913952e-07
Position 254: 9.837761487357348e-08
Position 356: 8.135470081396044e-08
Position 5669: 7.535492635215789e-08
Position 621: 7.358479213595903e-08
Position 5611: 7.330630346567609e-08
Position 5719: 6.583957094793175e-08
Position 733: 5.612829566283982e-08
Position 444: 4.540840388389863e-08
Position 5036: 3.225757685591323e-08
Position 369: 2.738135034738919e-09
Position 57: 2.6016736701392875e-09
Position 397: 1.126476001820882e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10691: 0.9807853738129922
Position 10938: 0.9803946981572387
Position 7075: 0.9312056900812353
Position 7249: 0.9214100581808069
Position 7915: 0.918426315748213
Position 4817: 0.8783677266803255
Position 7720: 0.839101195923455
Position 3205: 0.812827513239983
Position 5580: 0.8088287022788242
Position 5867: 0.7776887046668979
Position 6328: 0.6928932436312434
Position 4634: 0.6171358056191316
Position 5396: 0.6067470468490705
Position 1866: 0.4710876974747205
Position 2033: 0.2653945402652876
Position 4665: 0.26334984944092443
Position 1708: 0.2449156252406444
Position 6010: 0.20670143283509385
Position 3270: 0.17046572179318156
Position 3019: 0.1645697238674968
Position 3923: 0.14162103688897254
Position 2124: 0.09288619887863277
Position 2914: 0.08968738212342484
Position 6395: 0.08078377834320438
Position 5931: 0.07621592635081868
Position 9440: 0.06349965967711418
Position 6352: 0.04708017395722329
Position 1588: 0.03788196685929142
Position 3442: 0.03680078366312423
Position 1939: 0.025377695625371614
Position 11125: 0.023992869778471752
Position 6094: 0.023358154835772506
Position 7958: 0.02276357912416159
Position 7292: 0.022447154660722324
Position 6264: 0.02116662087757897
Position 6372: 0.01988225466193035
Position 1682: 0.017643966232410355
Position 7078: 0.017355243376723062
Position 7938: 0.017215378924225436
Position 1511: 0.016105701205816537
Position 2869: 0.015757533102527036
Position 5343: 0.015337687388905574
Position 9244: 0.014572423283575364
Position 7976: 0.013258699260530955
Position 7760: 0.012110711403081056
Position 5338: 0.011451089788471808
Position 5399: 0.011286791612840307
Position 2191: 0.011005920505178247
Position 4539: 0.00964235358435489
Position 8487: 0.008471168583325167
Position 7270: 0.008240182022108284
Position 1646: 0.007424988460796379
Position 6401: 0.007416095575977081
Position 6046: 0.007349049760160591
Position 10340: 0.00732719379515699
Position 8288: 0.007280642626355293
Position 6279: 0.006925265951923092
Position 7670: 0.006850186845093317
Position 11002: 0.0067794919865061185
Position 6752: 0.006620752767475532
Position 8375: 0.005859088019303562
Position 1022: 0.005855443561672298
Position 8071: 0.00552116141467713
Position 2795: 0.005419182422568665
Position 2175: 0.005200663544968969
Position 6936: 0.005073246367971798
Position 1514: 0.004668066042857707
Position 1996: 0.004578572748057445
Position 7617: 0.004575976955307696
Position 2099: 0.004427772885068846
Position 3700: 0.004414694915934903
Position 1603: 0.004231329386694882
Position 7981: 0.004057150655855558
Position 7727: 0.00393241314145117
Position 813: 0.003768787414847517
Position 4862: 0.0036646766823829136
Position 7306: 0.003453990101285476
Position 1140: 0.0033340783910966515
Position 10708: 0.0033105598275311116
Position 5897: 0.0032684936911718783
Position 1549: 0.0032137905766358916
Position 9269: 0.0030881755546555145
Position 10702: 0.0030834757589191823
Position 7015: 0.0029572171636365694
Position 8348: 0.002857368651186319
Position 6022: 0.0027740835456629303
Position 5433: 0.002687351029646772
Position 7780: 0.0026356287411594863
Position 3068: 0.0023752255349200465
Position 10311: 0.0023403107138803268
Position 6051: 0.0020886942377426154
Position 1949: 0.002066793746754108
Position 5297: 0.0020483107823527735
Position 11270: 0.0019663396657018306
Position 8307: 0.0018379473156579034
Position 7333: 0.0017874495348016667
Position 6333: 0.0016531245668969323
Position 10693: 0.001572367062734609
Position 7083: 0.0014939578043931367
Position 1575: 0.0014811162665426696
Position 5004: 0.0014409594330045982
Position 2663: 0.0014219143055383082
Position 3211: 0.0013820433876169983
Position 5901: 0.0013451338206932942
Position 1362: 0.001307979087693768
Position 3277: 0.0011763955171324822
Position 8130: 0.0011533183661982904
Position 1444: 0.0011147576040013124
Position 6358: 0.0011061866844925784
Position 6626: 0.001069009838921331
Position 7738: 0.0010561636875428444
Position 7643: 0.001044263903433714
Position 1754: 0.0010236959748130801
Position 7636: 0.0010220486698191518
Position 1413: 0.001008329974766071
Position 2917: 0.0009785568135447838
Position 6835: 0.0009164884224526926
Position 2773: 0.0009057287249454681
Position 3830: 0.000845330787234889
Position 1487: 0.0008320884010072382
Position 10894: 0.0008281380145760954
