Gene = Sec62
index = 960
Annotated 5SS: [  509  7365  8291 17152 17663 19482 21479]
Annotated 3SS: [ 7255  8184 16946 17569 19420 21358 25624]
SMsplice 5SS: [  509  1081  1308  7365  8291 17152 17663]
SMsplice 3SS: [  912  1205  7255  8184 16946 17569 28285]
top_k =  500
Partition function (log Z): -5.7577159339357955

Sorted 5' Splice Sites (High to Low Probability):
Position 8291: 0.9996526671441491
Position 17663: 0.9887830786091971
Position 1308: 0.9657322514302944
Position 17152: 0.941849969807397
Position 7365: 0.7930994086767647
Position 509: 0.7827467705213548
Position 1081: 0.644504238991863
Position 21479: 0.3602456690765177
Position 11090: 0.3073955549664008
Position 1831: 0.19373996782667754
Position 3015: 0.18862019865176516
Position 12331: 0.14668152208651367
Position 5529: 0.14290231560547278
Position 115: 0.12913385158674967
Position 20761: 0.12628067940412016
Position 1507: 0.12329841507332277
Position 200: 0.11239230046386092
Position 22882: 0.0950238771986503
Position 3247: 0.0859605811059764
Position 4178: 0.08358839901428398
Position 19482: 0.07414972668794355
Position 2842: 0.06982976486856139
Position 1453: 0.064700682472093
Position 21514: 0.06383307082538482
Position 1527: 0.03723674638084237
Position 2768: 0.025346417643276237
Position 25379: 0.023489097208994503
Position 17498: 0.02274265869873976
Position 5165: 0.020016646139658166
Position 683: 0.014101680262397338
Position 1900: 0.012001198517349121
Position 916: 0.00827363501287167
Position 8744: 0.008011975983722452
Position 22121: 0.005758223267943793
Position 8832: 0.005442721541000757
Position 1254: 0.003278542926339502
Position 920: 0.003101616610017498
Position 924: 0.0027017552190165667
Position 18043: 0.0018529855378193079
Position 2269: 0.001641537980658072
Position 1063: 0.001609532482578627
Position 133: 0.0015928689998947073
Position 1551: 0.001592297014250937
Position 21412: 0.0015141016388889822
Position 147: 0.0014223945496552278
Position 853: 0.0013603655467253704
Position 123: 0.0008678175960296807
Position 18014: 0.0008375550930176376
Position 635: 0.0007595385669553142
Position 21727: 0.0007467323272072254
Position 1301: 0.0005718085930662392
Position 1985: 0.00048568146817849864
Position 374: 0.0004536870667135709
Position 444: 0.00027282748375106694
Position 3806: 0.0002653266297077839
Position 1101: 0.00025109211772084773
Position 1133: 0.0002498951259188793
Position 1323: 0.00023888916820868396
Position 607: 0.00023163204270086873
Position 136: 0.0002099398910005623
Position 310: 0.00020524157029739768
Position 79: 0.00020449029807442318
Position 3139: 0.00019518296187658044
Position 34: 0.00017680328061835088
Position 307: 0.0001616269687965495
Position 1592: 0.00016095567249972188
Position 1085: 0.0001486633644940363
Position 822: 0.00014689532961632568
Position 74: 0.00012741037128013243
Position 2576: 0.0001107040756466226
Position 183: 0.00010492970647808916
Position 21: 9.748542476168404e-05
Position 618: 8.743623118095256e-05
Position 1294: 7.842177002956038e-05
Position 651: 6.550577918777212e-05
Position 2998: 6.136679691126152e-05
Position 833: 5.996708981775991e-05
Position 1369: 5.98729427646142e-05
Position 968: 4.850645694122466e-05
Position 216: 4.1998329544343637e-05
Position 525: 3.7735973394452224e-05
Position 980: 3.486197882644804e-05
Position 896: 3.3210657028030596e-05
Position 211: 2.7123762778288938e-05
Position 687: 2.5990335585031406e-05
Position 1312: 2.1998884673094562e-05
Position 1334: 1.904754801563233e-05
Position 978: 1.521686250727294e-05
Position 267: 1.50273378881264e-05
Position 653: 1.232281182867447e-05
Position 11: 1.2109124033369005e-05
Position 733: 9.724108830753488e-06
Position 181: 9.64654667739654e-06
Position 1582: 8.501909060011766e-06
Position 1315: 7.254929254389184e-06
Position 820: 6.988248390764573e-06
Position 579: 6.86007973553953e-06
Position 680: 6.726223247473713e-06
Position 37: 1.160149888318209e-06
Position 9: 9.317049073811792e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17569: 0.9811546126104793
Position 8184: 0.9666537221118203
Position 16946: 0.9418499698073972
Position 1205: 0.9305050102834003
Position 7255: 0.7930997990022756
Position 912: 0.5072054461478038
Position 21358: 0.3679223246696419
Position 10976: 0.30739990175806986
Position 25624: 0.19855216137028933
Position 22045: 0.17755963441819794
Position 1755: 0.16889003202099687
Position 28285: 0.16250093853755868
Position 1372: 0.156721956432933
Position 22791: 0.153615981289802
