Gene = Eloc
index = 372
Annotated 5SS: [   63  8930 11199]
Annotated 3SS: [ 8876 11054 13405]
SMsplice 5SS: [   23 11199]
SMsplice 3SS: [11054 13405]
top_k =  500
Partition function (log Z): -11.432315638869538

Sorted 5' Splice Sites (High to Low Probability):
Position 11199: 0.8212231500886472
Position 9558: 0.5691210923924156
Position 23: 0.47711985274735225
Position 63: 0.3247465622345684
Position 8930: 0.15327438885887384
Position 10360: 0.10116796942912554
Position 269: 0.07401093549134427
Position 589: 0.05488566940819918
Position 11203: 0.05430393356326533
Position 8945: 0.03271082889968734
Position 2585: 0.022844065221149863
Position 503: 0.022194363056458524
Position 298: 0.02210266432531902
Position 111: 0.021901553469450292
Position 2646: 0.018973678570367504
Position 9286: 0.01875922059723485
Position 13498: 0.017453028448020276
Position 6290: 0.013365780826598407
Position 3533: 0.012757992021557585
Position 2650: 0.009741612422362234
Position 3232: 0.008669110839205907
Position 3287: 0.00866013503980245
Position 8811: 0.008035741487495883
Position 5472: 0.007736943555998334
Position 2533: 0.007715777701988296
Position 3870: 0.007624954316191454
Position 3856: 0.0075634604316277484
Position 11929: 0.005952589828783725
Position 80: 0.0018967288428761396
Position 9634: 0.0004788580779416722
Position 44: 0.00030953459064676883
Position 392: 0.00024150878727065316
Position 792: 0.00020950548030258226
Position 9571: 0.00017405132403233386
Position 522: 0.00016449235551999227
Position 1222: 0.00010684580842471694
Position 115: 3.5863611771726524e-05
Position 869: 3.021272476760783e-05
Position 273: 1.9867348035455915e-05
Position 194: 1.9301234845147818e-05
Position 1466: 1.588074219946247e-05
Position 69: 1.569858096475039e-05
Position 1553: 1.545160943122369e-05
Position 913: 1.481002964348446e-05
Position 636: 1.3880390768189263e-05
Position 2758: 9.799147533054121e-06
Position 2492: 6.566676270008127e-06
Position 1880: 6.361575289302319e-06
Position 3236: 4.861076208211747e-06
Position 3254: 4.782535221632038e-06
Position 2073: 4.431264607964427e-06
Position 2577: 1.143674977036314e-07
Position 340: 1.973493854827758e-08
Position 345: 1.9435501961735134e-08
Position 32: 1.2437642605449976e-08
Position 67: 5.047961301168736e-09
Position 376: 4.277793071203293e-09
Position 27: 2.569693076516707e-09
Position 239: 1.150606883721011e-09
Position 139: 4.655287585531056e-10
Position 164: 1.3045095529077057e-10
Position 481: 1.2454409092482958e-10
Position 414: 1.0519169573955584e-10
Position 424: 7.88262958067513e-11
Position 17: 7.867725924685415e-11
Position 400: 2.3156554575836192e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11054: 0.8810980445656111
Position 13405: 0.8218018099010933
Position 9473: 0.5761181130760125
Position 8718: 0.1389330132868652
Position 10275: 0.10891743208136055
Position 8876: 0.05683670102616873
Position 2388: 0.05384857648032205
Position 14433: 0.04097578153288843
Position 11741: 0.026478670447921987
Position 8991: 0.019461013752025535
Position 9830: 0.016249179683516263
Position 3719: 0.014726075430499171
Position 12130: 0.013241667946989975
Position 6200: 0.01219490236936225
Position 3485: 0.01200041392698788
Position 13497: 0.009814257634680615
Position 11605: 0.009669342132649176
Position 3171: 0.009582071065246651
Position 3146: 0.008837645235445097
Position 13047: 0.008447754143740643
Position 13218: 0.007531789056509395
Position 13676: 0.006079705905729097
Position 5309: 0.005923028089269409
Position 11772: 0.005346612384757633
Position 11980: 0.005121320881452589
Position 2491: 0.004948352666878714
Position 9991: 0.004459345444623763
Position 11542: 0.0035600652133735786
Position 13410: 0.003446428996251097
Position 11877: 0.0025703274269006523
Position 13944: 0.002289114593495189
Position 11952: 0.0020262681800025757
Position 13744: 0.0018063024484224444
Position 9633: 0.0016801814696779528
Position 3502: 0.0013560004850048063
Position 12781: 0.0013048423330101239
Position 2574: 0.0012741224755713244
Position 6204: 0.0012569702586749246
Position 5369: 0.001130812816393166
Position 12528: 0.0008590785955053346
Position 5312: 0.0007817571875219738
Position 3499: 0.0006250732523305144
Position 11909: 0.000590457931261439
Position 11824: 0.0005443960953016583
Position 9665: 0.0004950507872695898
Position 8159: 0.0004113823062054018
Position 2851: 0.0002576264716396982
Position 2393: 0.0002327162578576898
Position 7633: 0.00018614186204945197
Position 9026: 0.0001116353444558632
Position 8475: 9.812111979017555e-05
Position 1833: 7.059733721147503e-05
Position 8126: 6.281529181996414e-05
Position 5130: 5.031375380483265e-05
Position 4550: 4.852355667160787e-05
Position 7297: 4.284692707558867e-05
Position 2865: 4.162008651558676e-05
Position 4893: 3.941214295304436e-05
Position 4446: 3.874768818417841e-05
Position 4408: 3.4364795142894004e-05
Position 4787: 3.158411952216469e-05
Position 4897: 2.9291408095196218e-05
Position 6748: 2.86519624324311e-05
Position 212: 2.6651306796537505e-05
Position 1620: 2.6465955189836764e-05
Position 424: 2.5019718868579967e-05
Position 2691: 2.4920771896185542e-05
Position 323: 2.483495362684307e-05
Position 4004: 2.2512673081194923e-05
Position 1707: 2.030178186775009e-05
Position 2934: 1.839921734175823e-05
Position 690: 1.5267309135536632e-05
Position 106: 1.4631911080117565e-05
Position 460: 1.1979820489019174e-05
Position 2931: 1.1532518821148304e-05
Position 4941: 1.130408845388777e-05
Position 779: 1.0993366520008225e-05
Position 466: 9.815901612623247e-06
Position 1365: 9.449188046941602e-06
Position 2983: 8.724422275980989e-06
Position 1781: 8.385306353533357e-06
Position 4096: 7.361197692936517e-06
Position 829: 5.644718998833572e-06
Position 1018: 5.116125097124664e-06
Position 1726: 4.807298247517061e-06
Position 1212: 4.416210497367601e-06
Position 913: 4.388572926335615e-06
Position 1357: 4.012992027934477e-06
Position 571: 3.741110391528718e-06
Position 1255: 3.277527851278912e-06
Position 2520: 3.213358098253338e-06
Position 1031: 3.019159935639428e-06
Position 661: 2.47854122231181e-06
Position 431: 1.80630149146187e-06
Position 1428: 1.4204308918836897e-06
Position 178: 1.3893665464565257e-06
Position 139: 5.272561077216103e-07
Position 1046: 4.375497763713563e-07
Position 1799: 3.771948126458008e-07
Position 1793: 2.9637125535972097e-07
Position 259: 1.9350685115332107e-07
Position 437: 1.7402086356825757e-07
Position 695: 1.386095584214331e-07
Position 2003: 1.1732836033693495e-07
Position 1842: 1.1707547252711248e-07
Position 236: 1.1315938505356027e-07
Position 1038: 9.376408365894072e-08
Position 954: 8.766693839591834e-08
Position 1277: 8.336983869771503e-08
Position 620: 6.330064330663667e-08
Position 737: 4.8334662714072876e-08
Position 444: 3.9263366687987725e-08
Position 481: 3.8214264703942195e-08
Position 109: 3.2695954016063565e-08
Position 289: 8.606100681747058e-10
Position 477: 6.45942300862558e-10
Position 345: 5.807603974493801e-10
Position 294: 5.031694025190938e-10
Position 329: 4.5654844579433414e-10
Position 264: 2.6865696465183317e-10
Position 282: 2.028845343859702e-10
Position 360: 1.471283436427008e-10
Position 234: 1.2775688217934804e-10
Position 574: 8.373652358056437e-11
Position 297: 7.401721566671172e-11
Position 239: 5.831958642286789e-11
Position 582: 5.645353290889332e-11
Position 350: 5.37953159700522e-11
Position 440: 3.3688955449185284e-11
Position 229: 3.063239930804767e-11
