Gene = Slc40a1
index = 982
Annotated 5SS: [  362   866  4427  6698  7274 13347 14691]
Annotated 3SS: [  797  4266  6581  7146 13100 14051 15862]
SMsplice 5SS: [ 362 4427 6698 7274]
SMsplice 3SS: [ 4339  6581  7146 14051]
top_k =  500
Partition function (log Z): -3.9946654674967608

Sorted 5' Splice Sites (High to Low Probability):
Position 7274: 0.9973643167941431
Position 362: 0.947298773040121
Position 4427: 0.9345833372115732
Position 6698: 0.8649092422639401
Position 866: 0.3953164092585968
Position 13347: 0.18237696267135256
Position 14281: 0.17407439432454905
Position 9513: 0.15847948251153876
Position 14691: 0.13158244237404393
Position 11878: 0.12660186889192662
Position 3707: 0.12193759817130842
Position 685: 0.1045969530620098
Position 8363: 0.0694360373469084
Position 6183: 0.030773848991270603
Position 403: 0.022416713733780846
Position 972: 0.01796826372272858
Position 13307: 0.016108470417220043
Position 6479: 0.013053354371708464
Position 1185: 0.013044964095951505
Position 2717: 0.012538590829902446
Position 3022: 0.012127491885575688
Position 10681: 0.01052226009166258
Position 1149: 0.01005924962992877
Position 9146: 0.009573642061529792
Position 1145: 0.008014402170058584
Position 3580: 0.006573996746943165
Position 5795: 0.005359070727155502
Position 9491: 0.004046635582253715
Position 2627: 0.0024138722292494086
Position 870: 0.0019071377460506873
Position 5046: 0.0018953578512567956
Position 6421: 0.0014132854995465203
Position 7048: 0.0011516090738301617
Position 6465: 0.001141780092234161
Position 7920: 0.0010053928665610594
Position 391: 0.0009731720698606576
Position 7053: 0.0007242693364492437
Position 6825: 0.0007084591104987005
Position 6679: 0.0006603519170968243
Position 7021: 0.0005246110978896422
Position 11819: 0.0004783949109578253
Position 6613: 0.0004126282666996742
Position 371: 0.0003989235658050199
Position 6611: 0.0003861754197525529
Position 663: 0.0003348110745180275
Position 6692: 0.00027194035119141273
Position 366: 0.00024947104466364667
Position 105: 0.00024327677905256904
Position 4778: 0.00024185086597954903
Position 4394: 0.00019531165238163546
Position 5876: 0.00018933387284892736
Position 50: 0.00015107731232050347
Position 689: 0.0001016563769275286
Position 7688: 9.787915266751649e-05
Position 456: 8.717054426322765e-05
Position 8785: 5.6811518178760245e-05
Position 967: 3.2515987998303494e-05
Position 143: 3.16094522312809e-05
Position 160: 2.937202268822095e-05
Position 696: 2.9001116911527733e-05
Position 157: 2.448843926292938e-05
Position 173: 2.3730095135193338e-05
Position 114: 2.339483513588485e-05
Position 2303: 2.2846350010088808e-05
Position 617: 2.1863460805374182e-05
Position 2236: 2.061263652679328e-05
Position 934: 1.9541465818028093e-05
Position 8908: 1.6391116644530094e-05
Position 2227: 1.583980978042581e-05
Position 649: 1.3073555174732312e-05
Position 2248: 1.3059640956715517e-05
Position 937: 1.2774690247863346e-05
Position 680: 1.2380930234935273e-05
Position 419: 1.0632364057080957e-05
Position 186: 1.0129570742271951e-05
Position 381: 8.624608991313833e-06
Position 359: 7.983211125754018e-06
Position 314: 7.169109504633459e-06
Position 163: 6.4292634481096924e-06
Position 36: 6.364427395262914e-06
Position 516: 6.307637405220477e-06
Position 530: 6.189212545433973e-06
Position 568: 3.244880019191349e-06
Position 433: 3.1119221656442995e-06
Position 219: 3.05556227045586e-06
Position 204: 2.3119138834328664e-06
Position 608: 1.9230733215597354e-06
Position 103: 1.8645236581036065e-06
Position 176: 1.3625611129449009e-06
Position 911: 1.2496628298608479e-06
Position 246: 9.428247814197635e-07
Position 914: 9.227769880961778e-07
Position 954: 9.062570382893328e-07
Position 422: 8.149093232390544e-07
Position 443: 7.132174972813803e-07
Position 316: 4.4395514864588606e-07
Position 590: 4.2604351448947457e-07
Position 231: 4.209107799327517e-07
Position 207: 2.3629513506610094e-07
Position 7702: 1.987259453470794e-07
Position 479: 1.4848363520083603e-07
Position 578: 8.528526578255641e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7146: 0.9987087594368235
Position 6581: 0.798125841278984
Position 4339: 0.4924525425742658
Position 14051: 0.4269899049146945
Position 797: 0.41611788522097654
Position 4266: 0.4060480889382114
Position 15862: 0.33918306320421227
Position 11693: 0.12424481964866285
Position 9387: 0.09766073838290082
Position 14510: 0.09339485951680442
Position 12971: 0.08611907609930565
Position 13261: 0.08349460964869054
Position 14152: 0.06607053829743144
Position 14523: 0.06600957120108193
Position 8246: 0.06145079340103315
Position 3492: 0.053667465794323764
Position 13100: 0.05153156318651138
Position 573: 0.04043122217990688
Position 13190: 0.03720790809912762
Position 6411: 0.03531544296211845
Position 9304: 0.0340347086559495
Position 16769: 0.03230072657340004
Position 3557: 0.029941732879217448
Position 6607: 0.025709109034849048
Position 9878: 0.02524503417527743
Position 608: 0.022719233317990195
Position 12528: 0.021987752632698584
Position 4291: 0.021654740204563473
Position 1026: 0.021555796177140187
Position 3593: 0.02136011964742137
Position 8988: 0.018655585936683563
Position 11726: 0.01831876529986956
Position 3579: 0.017583639330744378
Position 6520: 0.01719704577291454
Position 11381: 0.016745177689445657
Position 12917: 0.015629633090831933
Position 2556: 0.014433205978282284
Position 14669: 0.014406230894737608
Position 14279: 0.01292123748491514
Position 5935: 0.01233738524859117
Position 11637: 0.011398119689443107
Position 2914: 0.010855583146090432
Position 9384: 0.010598095428682808
Position 568: 0.01042812407576531
Position 16042: 0.01035673880220369
Position 9160: 0.009473113392200192
Position 10607: 0.00840430608800975
Position 13464: 0.0075118931351981924
Position 11185: 0.007445155733831748
Position 11127: 0.006943895312397747
Position 5705: 0.006788876269805666
Position 8269: 0.006599680706622131
Position 6033: 0.00644746133158902
Position 9279: 0.0057143245904818256
Position 4325: 0.005414898555988914
Position 10284: 0.0052569336387162085
Position 10886: 0.004766642254444163
Position 4096: 0.004107785904304248
Position 9309: 0.0039310380844171985
Position 10494: 0.003899637810173292
Position 6256: 0.003736328432863663
Position 1063: 0.003578111844758872
Position 7882: 0.003330003122750478
