Gene = Poln
index = 832
Annotated 5SS: [    59  19732  36338  40346  46843  50563  52640  54089  55370  56140
  60098  61135  62362  64273  65551  89547  90533  92352 136703 145143
 155206 155947 159862 160609]
Annotated 3SS: [ 19586  36257  39844  46651  50449  52481  54019  55308  56074  60013
  61038  62304  64218  65484  89488  90454  92236 136619 145010 155094
 155867 159793 160546 161938]
SMsplice 5SS: [   198   2044   5926  36338  50563  52640  56140  60098  61135 136703
 145143 155206 155947 159862 160609]
SMsplice 3SS: [  1858   5696  36257  50449  52481  56074  60013  61038 136619 145010
 155094 155867 159793 160546 161938]
top_k =  500
Partition function (log Z): -90.58017041177689

Sorted 5' Splice Sites (High to Low Probability):
Position 5926: 0.9980469273413632
Position 2044: 0.7031791875178088
Position 198: 0.4538317475456259
Position 59: 0.3509993119058564
Position 678: 0.21104195046879523
Position 3533: 0.14164628132370938
Position 14231: 0.05425729601610717
Position 70: 0.04286465771482725
Position 3201: 0.03479866161977435
Position 13003: 0.026503279443080327
Position 186: 0.025636764135372945
Position 3296: 0.024396986503836045
Position 9916: 0.017668879597995388
Position 14139: 0.0158681043093819
Position 10910: 0.012015312744539932
Position 4488: 0.01067236650128231
Position 4435: 0.008092482447397895
Position 1979: 0.007650370237339594
Position 11398: 0.007486055548240146
Position 2679: 0.007307417257900329
Position 154: 0.005380239962286217
Position 223: 0.005249225594292915
Position 14641: 0.004984935847027928
Position 11415: 0.004294954022532401
Position 133: 0.004240833528076151
Position 5100: 0.003806780130588038
Position 5073: 0.003792599593858156
Position 5262: 0.003450953802285922
Position 3537: 0.00339555517151007
Position 3139: 0.0028230791766570215
Position 10901: 0.00255890001334449
Position 342: 0.002496716574650919
Position 11403: 0.002207829828232533
Position 550: 0.0018550344215384049
Position 9102: 0.0016974781861140522
Position 1054: 0.0016646504506830297
Position 6978: 0.0014899612803032701
Position 227: 0.0014853807547777504
Position 6594: 0.0013721446148565672
Position 3237: 0.0013110823136399524
Position 6147: 0.0012884998611897055
Position 495: 0.0008915279254200527
Position 647: 0.0008489818191022514
Position 4518: 0.0008321833144398151
Position 2495: 0.0008314176507423076
Position 5889: 0.0008210309429861705
Position 1273: 0.000769363372074402
Position 3234: 0.0007349035585173579
Position 3829: 0.0007152087872466611
Position 5276: 0.000640428300650709
Position 5080: 0.0006099918725113893
Position 1622: 0.0005429688452352579
Position 3906: 0.0004706183335913007
Position 2513: 0.0003277818795357466
Position 3186: 0.0003034590391527658
Position 890: 0.0002986079073397385
Position 914: 0.0002922905253949477
Position 2000: 0.00026574207498825775
Position 1995: 0.00026339298970983767
Position 450: 0.00023943966322403744
Position 1940: 0.0002380852316945542
Position 2076: 0.00020284349011889195
Position 2400: 0.0001964320412708097
Position 156: 0.00017361507253617011
Position 501: 4.426549766756945e-05
Position 287: 3.554607223787897e-05
Position 209: 3.333903726321604e-05
Position 510: 2.7366407882521648e-05
Position 911: 2.6706197332183852e-05
Position 484: 2.1144854248857466e-05
Position 489: 2.0832250084117294e-05
Position 18: 1.82670479897952e-05
Position 2613: 1.4013309288854254e-05
Position 202: 9.060240850649825e-06
Position 81: 9.001480836945875e-06
Position 5818: 7.234993294965695e-06
Position 498: 6.696251027486715e-06
Position 5797: 5.818366920574301e-06
Position 2524: 5.3144593938008985e-06
Position 39: 4.151789451929604e-06
Position 313: 3.842064645880646e-06
Position 74: 3.4628215252553476e-06
Position 4466: 3.198638400220999e-06
Position 4619: 3.046352539662857e-06
Position 358: 2.254631878515601e-06
Position 350: 2.082572253105976e-06
Position 508: 1.983694405062522e-06
Position 65: 1.771116441014752e-06
Position 6129: 1.0052027363839758e-06
Position 737: 5.074914956507615e-07
Position 751: 2.301693718329989e-07
Position 598: 1.0345662925685873e-07
Position 572: 5.049965164685947e-08
Position 658: 3.851830944920459e-08
Position 578: 3.780780145528306e-09
Position 616: 2.245075209138661e-09
Position 471: 9.340283810490256e-10
Position 564: 8.77194402854821e-10
Position 177: 7.065888914518667e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5696: 0.9978780689643391
Position 15341: 0.7240594157184048
Position 1858: 0.5880368829219619
Position 3092: 0.15221346010322803
Position 593: 0.09201311365353038
Position 22141: 0.06914774424069647
Position 19980: 0.061012695510304325
Position 14020: 0.041470860484384794
Position 1725: 0.032480724812348795
Position 14130: 0.03198740533831776
Position 1953: 0.030145507224660785
Position 15289: 0.02689610431854808
Position 3260: 0.026592461408297196
Position 10782: 0.020011383622667637
Position 4376: 0.01898295929253255
Position 1806: 0.018630910709134852
Position 12934: 0.018041845126725246
Position 1901: 0.016173080852076537
Position 3446: 0.015080776258225712
Position 4978: 0.012375747582913573
Position 1891: 0.012306565395120756
Position 16789: 0.012270562018697438
Position 9716: 0.011509033535001777
Position 17713: 0.010243281770843724
Position 11283: 0.01022116185114036
Position 12782: 0.010014890173500934
Position 1959: 0.006656919241844683
Position 3421: 0.006579709981052818
Position 19030: 0.006561615304496148
Position 11271: 0.006494969315396629
Position 9791: 0.006421839891137204
Position 3399: 0.006181739978678064
Position 18020: 0.0059839070424143334
Position 2374: 0.005560101087006283
Position 14775: 0.005077350972736331
Position 14494: 0.004984935847027928
Position 1676: 0.0043905113420434905
Position 8162: 0.004338498245598327
Position 610: 0.004325953427231405
Position 10281: 0.003134470288443675
Position 16806: 0.0031142324885965996
Position 11698: 0.002869089449877175
Position 11779: 0.0028225737377286717
Position 13864: 0.0027977075092664285
Position 6060: 0.0027164534197294827
Position 12363: 0.0023840658642557727
Position 2583: 0.002371222762298242
Position 9735: 0.002356105206697185
Position 419: 0.0022870588609753516
Position 6449: 0.0022738875862815806
Position 367: 0.0022702060167767795
Position 15957: 0.0022468279159129113
Position 16467: 0.0020517557214616354
Position 1691: 0.0020500317442763865
Position 460: 0.0019729538882886865
Position 12821: 0.0018697112601809257
Position 5713: 0.0017724845007348296
Position 397: 0.0016668544736405553
Position 880: 0.0016491781877883427
Position 484: 0.001594831521062595
Position 13105: 0.001461884611335495
Position 10243: 0.0014039349462851977
Position 6919: 0.001386252278532381
Position 16201: 0.00134814726961694
Position 13520: 0.0013012187578652096
Position 13401: 0.0012764255271993882
Position 9068: 0.0012471303451844374
Position 10713: 0.0012080401624052761
Position 3704: 0.0011858271208379598
Position 9490: 0.0011627430053810092
Position 10607: 0.0011605584502875031
Position 10418: 0.0011571149553951787
Position 10909: 0.0011532485119159438
Position 9262: 0.0011436941528344174
Position 12115: 0.0010770810080543733
Position 3347: 0.0009300344780431532
Position 13031: 0.0009165189486057634
Position 12265: 0.0009102964693003914
Position 495: 0.0008956040512012901
Position 434: 0.0007246400416444025
Position 8346: 0.0006763206216165112
Position 4281: 0.0006203179615272942
Position 3207: 0.0006136716637225707
Position 8087: 0.0006078883656657773
Position 7981: 0.0006037676789193118
Position 3234: 0.0005901391556447212
Position 14879: 0.0005751720113603713
Position 6933: 0.0005721900205432641
Position 9301: 0.0005424174455945472
Position 7511: 0.0004907757091864773
Position 1121: 0.0004781831630788757
Position 7646: 0.0004712332265536119
Position 7579: 0.00044822044409035785
Position 8974: 0.00043243533636725973
Position 9475: 0.0004299043353289706
Position 7291: 0.0004224754665098942
Position 7401: 0.0004223838037327473
Position 13493: 0.00040118554386962824
Position 3273: 0.00039756073027654955
Position 10672: 0.00039332163255230716
Position 8870: 0.00037120970527491383
Position 9978: 0.00036750892329538346
Position 831: 0.00036587545109144717
Position 13654: 0.0003490801051568353
Position 8389: 0.00033874623476901587
Position 9568: 0.00032681983566578484
Position 10500: 0.0003168758838018537
Position 7310: 0.000314318413789827
Position 9343: 0.000310575289065327
Position 8220: 0.00030895791602666414
Position 1532: 0.0003081452962400702
Position 9519: 0.0002767426871665798
Position 8716: 0.0002738880867533008
Position 1004: 0.00026525317892465023
Position 12516: 0.0002642043570480393
Position 2463: 0.0002539995044171093
Position 5716: 0.0002530368530809324
Position 6877: 0.00025032401664838185
Position 6488: 0.0002490440137695203
Position 3218: 0.00024024607920258482
Position 7066: 0.0002374764291386881
Position 11313: 0.0002350825681482928
Position 2559: 0.00020788240535240605
Position 12483: 0.00020539158480749548
Position 6335: 0.00019345811333895246
Position 6548: 0.00019225556628696015
Position 1526: 0.00019032339449697136
Position 2272: 0.00018486025675668597
Position 7358: 0.0001528097953306347
Position 10447: 0.00014838538093896956
Position 673: 0.00014783021098993687
Position 321: 0.00013754532876776647
Position 811: 0.00013514343997187624
Position 7799: 0.00013112583276421588
Position 8372: 0.00012770297650275547
Position 11056: 0.00012495182679437858
Position 334: 0.0001220489355932871
Position 7536: 0.00012041189101570335
Position 8594: 0.00011728196906613329
Position 10842: 0.00011630730991805389
Position 7720: 0.00010874345683027791
Position 11871: 0.0001085687596017571
Position 8632: 0.00010652449927278366
Position 11261: 0.00010265319493306857
Position 7089: 9.956553221668633e-05
Position 11240: 9.600004342451037e-05
Position 11316: 9.181006796442311e-05
Position 6367: 9.159604684762124e-05
Position 1464: 8.068447928890063e-05
Position 8250: 7.913799769730204e-05
Position 10308: 7.748340440016157e-05
Position 6938: 7.360479677455432e-05
Position 10625: 7.306795396880411e-05
Position 11124: 6.76315824407817e-05
Position 1189: 6.675997873052005e-05
Position 10839: 6.441881347805563e-05
Position 9749: 5.50900412390604e-05
Position 423: 5.3777660703000154e-05
Position 9881: 5.2676170133092397e-05
Position 6472: 5.0029151692021105e-05
Position 9643: 4.758245364469564e-05
Position 6040: 4.627522682385496e-05
Position 7785: 4.504574972023716e-05
Position 6977: 4.439137995849513e-05
Position 7338: 4.05522434415299e-05
Position 369: 4.0363033061386575e-05
Position 8188: 3.829444388034212e-05
Position 2642: 3.8185016706698383e-05
Position 1083: 3.573510908305013e-05
Position 1404: 3.08750570033732e-05
Position 230: 3.0137850819271413e-05
Position 8837: 2.726666371821043e-05
Position 6264: 2.601758618404339e-05
Position 8290: 2.3646558899216065e-05
Position 8328: 2.2850671964343038e-05
Position 6135: 2.247107138039242e-05
Position 2294: 2.208832924208255e-05
Position 421: 2.1685303422903956e-05
Position 2460: 2.0341664929086147e-05
Position 2411: 2.015331694354229e-05
Position 1210: 1.9945577096775714e-05
Position 8545: 1.9445974000803565e-05
Position 704: 1.9050159606350972e-05
Position 1697: 1.808972889657249e-05
Position 1096: 1.763154863919575e-05
Position 8438: 1.592091107729379e-05
Position 8229: 1.5908930885372025e-05
Position 8105: 1.4908930551133365e-05
Position 8303: 1.4161117358204594e-05
Position 436: 1.3442666135820543e-05
Position 7868: 1.3325628010191038e-05
Position 7883: 1.2061316411892342e-05
Position 7925: 1.169856546685839e-05
Position 7094: 1.1006941772829022e-05
Position 6795: 1.0289255100902404e-05
Position 6709: 1.0056388952197485e-05
Position 6695: 8.30812388984646e-06
Position 7100: 7.775834625390553e-06
Position 1635: 6.815944644382936e-06
Position 6968: 6.703445315769683e-06
Position 2219: 5.376453936840555e-06
Position 6232: 5.132157249373511e-06
Position 6634: 4.885484367901915e-06
Position 3120: 4.454019284174863e-06
Position 5719: 3.6731460878268478e-06
Position 3159: 1.5379216621884899e-07
Position 5560: 4.6027435139340495e-08
Position 658: 3.083843578453224e-11
Position 264: 2.989161265524771e-11
Position 616: 2.266740094047042e-11
Position 377: 1.0030732236391106e-11
Position 647: 9.409948716611329e-12
Position 146: 5.159951032071956e-12
Position 625: 4.385954832447332e-12
Position 280: 3.6729039354901434e-12
Position 185: 2.360421796646703e-12
Position 183: 2.2427415226941216e-12
