Gene = Srrt
index = 1030
Annotated 5SS: [  251   629  4763  5148  5549  7431  7708  7921  8117  8949  9284  9447
  9876 10335 10596 10900 11208 11457 11688]
Annotated 3SS: [  488  4633  5000  5359  7260  7522  7821  8001  8790  9221  9367  9686
 10160 10441 10705 11050 11354 11560 11767]
SMsplice 5SS: [  251   629  4162  4763  5148  7431  7708  7921  8117  9284  9447 10596
 11208 11457 11688]
SMsplice 3SS: [  477  4076  4633  5000  7260  7522  7821  8001  9221  9367 10441 11050
 11330 11560 11767]
top_k =  500
Partition function (log Z): 34.5061152578935

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.9855306204610857
Position 10596: 0.9851654011565978
Position 11688: 0.984625405111982
Position 5148: 0.9822079989864084
Position 7431: 0.9755498408732177
Position 9447: 0.9718402821343383
Position 11457: 0.9697427507549828
Position 7921: 0.9468339687608076
Position 9284: 0.9387497226692555
Position 251: 0.9327556408319537
Position 7708: 0.8611179128777512
Position 8117: 0.788219523465237
Position 5549: 0.7578433477691092
Position 4763: 0.7447641931496187
Position 11208: 0.6736213931218509
Position 4162: 0.5776256881848214
Position 10900: 0.5113789600079831
Position 10218: 0.3069489156319142
Position 1046: 0.27746578929095117
Position 10335: 0.26596214607860597
Position 4895: 0.18600039737230248
Position 8949: 0.16182402113657743
Position 11108: 0.15438853459007754
Position 8163: 0.12170835023101695
Position 8866: 0.11736311016230791
Position 9876: 0.09733184825102505
Position 3973: 0.059491823743525456
Position 2353: 0.04764227482626686
Position 11120: 0.04520520156519273
Position 8173: 0.03636052142996449
Position 7926: 0.03626862275054875
Position 8595: 0.03592104837462108
Position 9311: 0.026974931650154785
Position 4354: 0.02540988607193125
Position 8185: 0.023013223855499105
Position 3968: 0.022944118865262396
Position 10927: 0.020171136656032183
Position 6357: 0.019840775811694456
Position 6790: 0.01816552738753622
Position 8169: 0.017216345639488904
Position 10756: 0.01587366863712976
Position 5153: 0.014462502939041971
Position 7446: 0.0137555568221447
Position 10921: 0.012933840741577834
Position 9777: 0.012325725828606216
Position 193: 0.011390257258483276
Position 958: 0.010668928872528932
Position 8542: 0.009382247862187016
Position 10866: 0.009193919904497224
Position 7082: 0.008542584917096729
Position 2040: 0.008152961747464434
Position 4851: 0.00752171580030861
Position 933: 0.007267652448062992
Position 3784: 0.007031216798370387
Position 815: 0.006905808680905257
Position 6819: 0.006731493570782374
Position 7750: 0.006218374754722202
Position 8979: 0.00590974413798417
Position 7340: 0.005193740639663266
Position 4953: 0.0050489147850532375
Position 10827: 0.004668570326354796
Position 8179: 0.0039003963138892843
Position 9794: 0.0034940815455783082
Position 11424: 0.0034629732285234626
Position 4768: 0.003368949553386559
Position 5898: 0.0032437128379134415
Position 4797: 0.003147414263667745
Position 1632: 0.0029488464411835088
Position 4287: 0.0024265026039246547
Position 6830: 0.0023897261095709534
Position 11266: 0.0023268643185128204
Position 3896: 0.0022980791226473347
Position 9880: 0.001708292107313868
Position 4669: 0.0016926447812798215
Position 11526: 0.001605958360700757
Position 7369: 0.0014208247291293784
Position 8054: 0.0014103762082811238
Position 4494: 0.0012081049546001127
Position 8189: 0.0011179349788944702
Position 10607: 0.0010641829090847032
Position 2950: 0.0010130143873655019
Position 4533: 0.0009600443766073976
Position 2479: 0.0009131294640175061
Position 10373: 0.0008765335817965938
Position 4298: 0.0007605699421153155
Position 2183: 0.0007189497813845612
Position 356: 0.0005921595822603648
Position 9579: 0.0005501455963896016
Position 6866: 0.000542491691587243
Position 10909: 0.0004708132139179669
Position 4467: 0.0004624019461984782
Position 8858: 0.0004528531114781075
Position 9620: 0.0004329644511401297
Position 4256: 0.0003846775565084213
Position 8070: 0.000369944727025581
Position 995: 0.00036832854921668587
Position 4269: 0.0003648336461463272
Position 348: 0.00032506024186608067
Position 7759: 0.00029599447983587405
Position 8076: 0.00028669106531413295
Position 4157: 0.0002496203068603647
Position 10819: 0.0002481721377107934
Position 9584: 0.00023978678762872998
Position 10077: 0.00023643361202929316
Position 61: 0.00023566590307618653
Position 5942: 0.00020818993776125822
Position 414: 0.00019538832926472774
Position 7454: 0.0001887107767718268
Position 339: 0.00018775766114169295
Position 9614: 0.00018430821523473831
Position 9570: 0.0001750952075379446
Position 11225: 0.00017047215281793768
Position 9521: 0.00016166008206245467
Position 302: 0.00015037128745529484
Position 14: 0.00013643695858812208
Position 127: 0.0001325654771120261
Position 419: 0.0001316289898943272
Position 637: 0.0001246136323926998
Position 180: 0.00011044810227779482
Position 9906: 0.00010143603680583393
Position 7289: 9.927846947506426e-05
Position 852: 9.659966982657328e-05
Position 321: 9.521377665966248e-05
Position 9606: 9.0165114142055e-05
Position 104: 7.723868993396529e-05
Position 10503: 6.98313325672898e-05
Position 9480: 5.727621570868345e-05
Position 11877: 4.896774328852453e-05
Position 1656: 4.3077553148933316e-05
Position 694: 4.0985718845637544e-05
Position 11663: 4.093483227567432e-05
Position 7770: 4.0651612084100765e-05
Position 10760: 3.557041959869902e-05
Position 10749: 3.471141364651156e-05
Position 1780: 3.4222755462617124e-05
Position 7868: 3.30249409486052e-05
Position 661: 3.184181008375799e-05
Position 11801: 2.9346746360505402e-05
Position 9638: 2.859566344600679e-05
Position 645: 2.036417961772535e-05
Position 7362: 1.9558109751286674e-05
Position 9559: 1.772137802140869e-05
Position 56: 1.5388882828556037e-05
Position 173: 1.5040830725784052e-05
Position 8294: 1.2651815419246063e-05
Position 150: 9.51100296524998e-06
Position 9364: 9.001215373906254e-06
Position 11853: 7.905195042247601e-06
Position 11883: 7.61982039675841e-06
Position 187: 5.577526742169702e-06
Position 1726: 4.44662882849995e-06
Position 445: 4.061458672709482e-06
Position 869: 3.890477921940037e-06
Position 22: 3.370051447017853e-06
Position 1372: 3.2068519555093574e-06
Position 10392: 2.963270572943142e-06
Position 580: 2.9156475123166443e-06
Position 3: 2.4496230112268815e-06
Position 32: 2.2439669712971453e-06
Position 7634: 2.202792590824253e-06
Position 433: 1.7829119844310993e-06
Position 511: 1.5687246277826853e-06
Position 819: 1.3398690281293925e-06
Position 170: 1.3057328669801622e-06
Position 809: 1.2037598767670474e-06
Position 8084: 9.58800412193046e-07
Position 7541: 9.383220592410312e-07
Position 8056: 8.8156718503293e-07
Position 9: 7.781961742883837e-07
Position 11222: 7.044217534749509e-07
Position 35: 4.999959169398093e-07
Position 10553: 4.57594621146531e-07
Position 27: 2.494476520183681e-07
Position 464: 2.249317182519357e-07
Position 451: 2.080341655397423e-07
Position 517: 1.8563875113077748e-07
Position 466: 1.6465314077703294e-07
Position 9387: 4.982482078384946e-08
Position 745: 2.6455856456814453e-08
Position 8064: 1.6476241192750483e-09
Position 8058: 1.5143317997522555e-09
Position 706: 5.623924024801088e-10
Position 11621: 4.49310684848448e-10
Position 9453: 3.491168893633261e-10
Position 7412: 1.743563880096307e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11767: 0.9955058853087791
Position 8001: 0.9930704833613917
Position 7260: 0.9920914239661396
Position 9221: 0.9803208290261788
Position 10441: 0.9745545971576063
Position 9367: 0.909897867813808
Position 5000: 0.9095138699970504
Position 7821: 0.9030055140411246
Position 11050: 0.7515341091459283
Position 4633: 0.7476336217962444
Position 7522: 0.7409761191139447
Position 488: 0.7207671163294712
Position 4076: 0.5868563501387076
Position 11330: 0.5777796964106072
Position 11560: 0.4404315165085837
Position 11581: 0.43320105688714244
Position 10160: 0.3715751261488756
Position 11366: 0.3660914571242405
Position 10705: 0.2653037057316179
Position 5460: 0.2500800801304528
Position 8790: 0.19301986298424423
Position 502: 0.17909622103895398
Position 4796: 0.17848560614937833
Position 10671: 0.16976891713749814
Position 5359: 0.16026360633011963
Position 10113: 0.1398385353939507
Position 7575: 0.12725990400785456
Position 788: 0.12145889969236066
Position 11590: 0.10587227520633591
Position 9686: 0.10522746680116185
Position 10992: 0.10066319407557406
Position 5411: 0.09303940542457878
Position 3828: 0.08383633239019625
Position 957: 0.0778109895689454
Position 5236: 0.07304570486019059
Position 10683: 0.07112300788559825
Position 874: 0.0700952080879686
Position 5030: 0.05377560072045889
Position 5462: 0.0457956805922715
Position 8793: 0.044417259831970764
Position 9403: 0.042387437655150566
Position 5421: 0.03653609958138748
Position 8766: 0.032779619179185704
Position 2266: 0.03246716810237327
Position 10780: 0.027514890921142315
Position 7808: 0.024706328120472437
Position 5330: 0.024676492402135982
Position 8400: 0.02418095422534386
Position 11147: 0.02416585087260108
Position 5456: 0.02239658115809769
Position 10782: 0.019422259079951494
Position 5088: 0.01938669363833533
Position 8426: 0.018018095207579857
Position 10049: 0.015087332658207333
Position 517: 0.015033811395406983
Position 10848: 0.01344840287881715
Position 6673: 0.013438667470695251
Position 6634: 0.013362985041785305
Position 538: 0.013315280386810999
Position 7584: 0.01328802649975615
Position 11378: 0.012566297431104212
Position 5281: 0.010781216080288696
Position 731: 0.010521282356585001
Position 4000: 0.010445011776016425
Position 4561: 0.010260128085379738
Position 4851: 0.010201713361854756
Position 3633: 0.009903085769076003
Position 2161: 0.009902989163811694
Position 5287: 0.009844353963372337
Position 6026: 0.009051734641189944
Position 7578: 0.008901969215072894
Position 10162: 0.008548261504853168
Position 7533: 0.00800723962528291
Position 9721: 0.007878020534998025
Position 5241: 0.007790018984538698
Position 11286: 0.0074902592804912405
Position 10776: 0.007269709440692761
Position 8796: 0.007244276111792724
Position 7540: 0.006905600411614315
Position 1920: 0.006713917738999927
Position 11299: 0.006432359035950297
Position 11398: 0.006284306285295485
Position 10520: 0.0062826172102903475
Position 10235: 0.0056624850943788885
Position 10252: 0.005654831506590096
Position 5334: 0.005559748653204763
Position 10238: 0.005429505707237356
Position 762: 0.005195833181214087
Position 4385: 0.0050624390830610695
Position 10019: 0.005010936862711992
Position 9518: 0.004938576857359003
Position 5489: 0.004535864469514409
Position 7022: 0.00453348553713017
Position 10283: 0.004441730316891407
Position 7835: 0.004326813361044542
Position 10190: 0.004281288280943322
Position 6927: 0.004187556727909818
Position 4596: 0.004099949157628468
Position 5822: 0.00405539596214552
Position 2128: 0.003906647830332351
Position 768: 0.0036199853799326067
Position 7327: 0.0035555446224736133
Position 5142: 0.003366970563340661
Position 4607: 0.003289934551402063
Position 991: 0.003220202311301366
Position 7782: 0.003052611468323232
Position 544: 0.002974452210662333
Position 9876: 0.0029663556516110446
Position 5538: 0.0028114501279133232
Position 4045: 0.0026599320523660094
Position 10029: 0.002568317816072025
Position 3804: 0.0024598945643951094
Position 10296: 0.0023215681747437416
Position 913: 0.002310847460068982
Position 7587: 0.002277827019688238
Position 9240: 0.002202421036378314
Position 7581: 0.002168882463183063
Position 2205: 0.002159950799418246
Position 809: 0.0021594193435696056
Position 8810: 0.0021530920478790806
Position 961: 0.001982695593247639
Position 5368: 0.0019257698785415218
Position 6255: 0.0018813802705278404
Position 7593: 0.0018716285465486943
Position 5423: 0.0017065494556267862
Position 8816: 0.0016355434468968593
Position 5376: 0.0016177120623749822
Position 10274: 0.0015723281134429488
Position 4523: 0.001551453090464033
Position 4565: 0.0015429013920471991
Position 8278: 0.0015047887830789695
Position 5503: 0.0014616388713988512
Position 11659: 0.0013892033688404693
Position 7572: 0.0013023832903691194
Position 6351: 0.001279988633701075
Position 9538: 0.0012671894516056122
Position 5248: 0.001243648105818837
Position 1469: 0.0012378219266145514
Position 9764: 0.00118718340134591
Position 5466: 0.0011558956068312286
Position 4136: 0.0011455144872913451
Position 1492: 0.0011284757612448667
Position 11019: 0.0010627891876071026
Position 6321: 0.001029271549974759
Position 6549: 0.0010275862469961959
Position 8834: 0.001022853429924517
Position 819: 0.0010145976576811419
Position 2715: 0.0010130143873655051
Position 5829: 0.0009799892693019533
Position 8837: 0.0008991434774088646
Position 4635: 0.0008775943621409236
Position 6232: 0.0008565145517224613
Position 9437: 0.0008521910913640065
Position 10754: 0.0008434250180764527
Position 6200: 0.0008393994368314195
Position 6175: 0.0008371334389895034
Position 6269: 0.0008245720432521304
Position 4333: 0.0007976703884259275
