Gene = Uspl1
index = 1172
Annotated 5SS: [  247  3317  3914  9881 14199 17330 19835 25241]
Annotated 3SS: [ 3147  3784  9279 14084 17199 19708 25082 28791]
SMsplice 5SS: [  247  3914 14199 17330 19835 25241 28474 28963]
SMsplice 3SS: [ 3784 14084 17199 19708 25082 28346 28791 29462]
top_k =  500
Partition function (log Z): 9.799098454602445

Sorted 5' Splice Sites (High to Low Probability):
Position 17330: 0.9999999999999999
Position 3914: 0.9999833834340943
Position 14199: 0.9792922391136405
Position 19835: 0.947421631157484
Position 28963: 0.8918234386166426
Position 247: 0.862828321265421
Position 25241: 0.5737377972093886
Position 1102: 0.5438989895500721
Position 28474: 0.4657544366981891
Position 25186: 0.4177177316134585
Position 28503: 0.37239429495515636
Position 7294: 0.3683143772360789
Position 845: 0.3295161264643952
Position 6397: 0.3090703335655425
Position 16133: 0.26003857378367157
Position 29615: 0.22815736868331005
Position 3304: 0.20468775715713522
Position 3317: 0.19999996478170382
Position 20967: 0.19059150783817935
Position 1215: 0.1854589331178227
Position 3257: 0.158143139275999
Position 25758: 0.15092218562576876
Position 16668: 0.146516248512762
Position 3246: 0.13828194430071875
Position 3275: 0.13639677411775467
Position 8852: 0.1340336725245982
Position 29548: 0.10633708900947315
Position 7977: 0.10215636153734667
Position 26083: 0.09316420439432771
Position 16360: 0.08867626032388541
Position 1880: 0.07549554440433034
Position 2762: 0.07160336368718209
Position 1814: 0.0690494174272913
Position 18127: 0.06431160530949527
Position 6356: 0.06327080634812066
Position 21571: 0.059037845573724386
Position 6654: 0.05363482589279165
Position 27213: 0.04252536139851244
Position 20910: 0.04059701345909111
Position 29370: 0.039700481377922404
Position 12891: 0.03938439074436316
Position 9467: 0.03923502748517746
Position 16581: 0.03906854567035332
Position 821: 0.037509038330852035
Position 21961: 0.032663149605012175
Position 28902: 0.028418696926046195
Position 19404: 0.026802285321981114
Position 27447: 0.024676721598991418
Position 22146: 0.02388978262874766
Position 19385: 0.023558327793110054
Position 20374: 0.023152884896112353
Position 26077: 0.022243265798345853
Position 171: 0.022151539643202784
Position 26683: 0.021796308734984407
Position 29247: 0.02074031992031973
Position 9353: 0.019907959490790106
Position 508: 0.01807869944856342
Position 16555: 0.01772728433704465
Position 21269: 0.015633135678543884
Position 1632: 0.015409783425411442
Position 475: 0.013973973798131319
Position 29739: 0.012571398357105398
Position 6421: 0.012104525085542476
Position 305: 0.011937383869534184
Position 15090: 0.01101714178795817
Position 15375: 0.010956464869036715
Position 217: 0.009877502185401557
Position 154: 0.009644669046748981
Position 2068: 0.009644668960549312
Position 841: 0.009595373933775344
Position 334: 0.007766431952893024
Position 22114: 0.007261302580674048
Position 15051: 0.007227515528148508
Position 4879: 0.006753007259728363
Position 30223: 0.0061178464287138575
Position 5017: 0.005990229316228634
Position 5067: 0.005831273333881771
Position 22310: 0.005822433436003895
Position 570: 0.005541119369536506
Position 6647: 0.005531308446659081
Position 28250: 0.00541604298348609
Position 2398: 0.005326462450079002
Position 15910: 0.004959292647086123
Position 25182: 0.004663821438009231
Position 14237: 0.004497645455265117
Position 413: 0.004333740407196598
Position 20863: 0.0033976420438184786
Position 15097: 0.0031783535123122804
Position 3530: 0.00313428671262603
Position 26123: 0.002811314695697789
Position 29190: 0.0027313897580845637
Position 360: 0.0022756693660508035
Position 29353: 0.0020662026771827886
Position 179: 0.002035732560166137
Position 6733: 0.0019113504485614961
Position 398: 0.0016906234963894597
Position 20593: 0.0013120294786720364
Position 4904: 0.0012928008818024678
Position 835: 0.001239647158867858
Position 3353: 0.0012323098696154773
Position 373: 0.0012118929758723363
Position 4519: 0.0010499624638650635
Position 5406: 0.0009450911867255603
Position 27970: 0.0007785364744690728
Position 928: 0.0007259173661893506
Position 351: 0.0006615924192143074
Position 886: 0.000566793362689473
Position 696: 0.0005528039336755176
Position 592: 0.0005229362242081886
Position 259: 0.0005011559651985902
Position 1820: 0.00045929426983637504
Position 392: 0.00045638035852020543
Position 27422: 0.0004456802240883814
Position 1307: 0.0004405933268357387
Position 3323: 0.0004172153829877635
Position 29391: 0.0004100334046026338
Position 29253: 0.00037612759776884416
Position 234: 0.00036246137472946324
Position 72: 0.0003561009225501701
Position 25762: 0.0003522378033950253
Position 2503: 0.0003371827943037346
Position 25453: 0.00030925055265711106
Position 2386: 0.0003027319480595773
Position 210: 0.0002870617623392847
Position 832: 0.0002855211785467373
Position 345: 0.0002728464174190242
Position 1831: 0.0002596452182536354
Position 1739: 0.00022787046335385919
Position 275: 0.00020501605772197632
Position 25583: 0.00012140249912895922
Position 580: 9.673034047607194e-05
Position 857: 4.6841243979867384e-05
Position 790: 4.419424678381583e-05
Position 104: 4.122123382408372e-05
Position 674: 3.6825802084716964e-05
Position 142: 2.872801859197284e-05
Position 717: 2.540673552688992e-05
Position 544: 2.5222107176486016e-05
Position 296: 2.082225906760805e-05
Position 204: 1.5678173531268532e-05
Position 702: 1.5275107944067664e-05
Position 3919: 9.601335455614689e-06
Position 621: 9.125129513397882e-06
Position 4533: 7.18725505544772e-06
Position 1032: 6.953025110299996e-06
Position 1063: 6.861611344290541e-06
Position 4523: 6.142959785462931e-06
Position 1106: 3.2806346560446716e-06
Position 3900: 3.2028911678130484e-06
Position 436: 2.2452235453925158e-06
Position 262: 1.6817276079363073e-06
Position 1131: 1.408564713169352e-06
Position 63: 1.3784077207016989e-06
Position 165: 1.1642433530130062e-06
Position 4614: 1.0984897104517217e-06
Position 4875: 7.935821292730308e-07
Position 4248: 7.383688585919119e-07
Position 28: 5.480191856978669e-07
Position 61: 5.090811548023486e-07
Position 309: 1.7176423239973089e-07
Position 158: 1.4112709323215589e-07
Position 128: 8.874618418084706e-08
Position 67: 5.637579439207446e-08
Position 312: 4.037016036945273e-08
Position 440: 1.314514230781273e-08
Position 384: 9.1407792490306e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3784: 0.9989296704308654
Position 25082: 0.9960361387612539
Position 14084: 0.9837898845689049
Position 28791: 0.9619259665270375
Position 17199: 0.9615006809003233
Position 19708: 0.9216995007938645
Position 3147: 0.8271781028641934
Position 29462: 0.6062657769394167
Position 1007: 0.44544501220657656
Position 7158: 0.3407511715132652
Position 28411: 0.3072180063581473
Position 28390: 0.29832199676676596
Position 789: 0.2719480214388472
Position 16028: 0.2654138992981874
Position 29189: 0.2421156430906537
Position 28346: 0.22972892231863615
Position 29729: 0.20865208883447428
Position 6245: 0.19814097744758727
Position 16495: 0.13343349698324636
Position 6299: 0.12857641953893068
Position 976: 0.12781149864378027
Position 25502: 0.1246441760188543
Position 1728: 0.12398928773621462
Position 25943: 0.11973299397235762
Position 924: 0.102708907864622
Position 8745: 0.08913121447510775
Position 20850: 0.0890930603227103
Position 30473: 0.07620236482743695
Position 16291: 0.0731057967978014
Position 20753: 0.07042178646336053
Position 16477: 0.06987858153691365
Position 7798: 0.06794512902588712
Position 20767: 0.06072549599785901
Position 6480: 0.050983080867264205
Position 30630: 0.0483614960058692
Position 8741: 0.04490245804949049
Position 12695: 0.039384390744363146
Position 29766: 0.038056524594708714
Position 21448: 0.03758570584861892
Position 17156: 0.03747895554849782
Position 22004: 0.03697351864542562
Position 2645: 0.03685272461206177
Position 511: 0.03604714177710335
Position 6223: 0.034711226900234704
Position 9279: 0.03273026123643585
Position 17961: 0.03243334483176655
Position 30797: 0.030169780876130137
Position 29971: 0.028340356109161965
Position 9334: 0.026412725739531722
Position 27280: 0.02512240182307979
Position 29052: 0.024387940979490794
Position 962: 0.02421730469578884
Position 27077: 0.02289904353411488
Position 7211: 0.02266564303252435
Position 26581: 0.021796308734984445
Position 14961: 0.02142301082841896
Position 21464: 0.021363444247098257
Position 30491: 0.02036954453269121
Position 1436: 0.01971204728980629
Position 2589: 0.019566724176052493
Position 21947: 0.01914913672074689
Position 7867: 0.019059351590149414
