Gene = Rbm33
index = 887
Annotated 5SS: [  234 14013 18694 19874 22132 25338 35467 41306 45058 51137 69443 70814
 72641 73995 77494 91285 93583 96199]
Annotated 3SS: [13933 18644 19796 21818 25217 35294 41096 44768 51077 69309 70469 72325
 73706 76824 91074 93393 96109 96390]
SMsplice 5SS: [  234 14013 19874 35430 41306 42237 42741 42944 44309 44657 45058 50196
 51137 59879 69443 73857 76059 77102 77494 91168 92815 93583 96199 97407]
SMsplice 3SS: [ 13933  19796  35294  41048  42120  42641  42818  44194  44557  44768
  50031  51077  59751  69309  73706  75954  76824  77346  91074  92706
  93393  96109  97282 101604]
top_k =  500
Partition function (log Z): -40.50158180201905

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.9999999999999716
Position 14013: 0.9996632617730885
Position 41306: 0.9936640748240765
Position 19874: 0.9903891206509007
Position 45058: 0.9361214797737017
Position 18694: 0.7289796702896864
Position 25338: 0.727927088308712
Position 22132: 0.7264132076709854
Position 20350: 0.5675196404574516
Position 50196: 0.5257733057666264
Position 35430: 0.5133216987351437
Position 42944: 0.4988710636416251
Position 42919: 0.486071682852573
Position 35467: 0.48384946353300073
Position 6003: 0.45948600420585367
Position 25147: 0.4223978117483509
Position 16643: 0.1629094510615875
Position 25482: 0.15050518202650717
Position 26590: 0.14239419101235928
Position 20147: 0.13489327039263718
Position 24045: 0.09982462871247098
Position 19727: 0.09047522076678222
Position 26679: 0.08962900037413325
Position 21645: 0.07881109588501937
Position 19706: 0.07300386163691464
Position 24005: 0.05372600705422231
Position 20597: 0.04388990174997544
Position 14457: 0.03890547392427727
Position 20591: 0.02432798241435744
Position 17413: 0.01852609552587515
Position 20364: 0.016540378354223343
Position 14197: 0.015620451959359426
Position 21409: 0.014569275691249063
Position 20585: 0.0030462462277162238
Position 19977: 0.0005137148071754992
Position 20603: 0.00029787599870055885
Position 20579: 0.0002678112180525943
Position 20466: 0.00018888971900260377
Position 18834: 0.00013422242531023392
Position 20294: 0.00013030571713505324
Position 20872: 9.416817086820893e-05
Position 17274: 8.968315991655057e-05
Position 14501: 7.627956846565075e-05
Position 20728: 7.535775679159359e-05
Position 20354: 6.678724823307694e-05
Position 20313: 4.7876668300804006e-05
Position 20868: 4.534709560435961e-06
Position 5067: 1.6057770379136014e-12
Position 3902: 1.9822312464181815e-13
Position 3751: 1.9276217823978484e-13
Position 980: 1.6769520562862966e-13
Position 2615: 1.5386750686137374e-13
Position 1656: 1.4583971039651918e-13
Position 4142: 1.3964375298885666e-13
Position 3893: 1.1634617073452745e-13
Position 2835: 1.0388779026877041e-13
Position 4818: 9.58432204522391e-14
Position 380: 1.2349324507949932e-15
Position 769: 2.0234197241986543e-16
Position 585: 1.4101002479281862e-16
Position 475: 1.0676021011833093e-16
Position 1099: 1.0047810899261597e-16
Position 238: 9.7855491652139e-17
Position 492: 7.920155708435042e-17
Position 502: 5.659278618681656e-17
Position 629: 5.3379398377711044e-17
Position 403: 1.6312022910541584e-17
Position 277: 9.813917237630779e-18
Position 550: 7.11647352520747e-18
Position 661: 6.681542753487286e-18
Position 43: 6.670639510941815e-18
Position 985: 4.876941058406478e-18
Position 845: 4.6662292090442144e-18
Position 1121: 4.598531487968035e-18
Position 610: 4.0279269074653e-18
Position 138: 2.1950547292429604e-18
Position 257: 1.9533858670942487e-18
Position 589: 1.6095971914898953e-18
Position 473: 6.509310413438538e-19
Position 355: 4.335172435208044e-19
Position 576: 4.227574112468506e-19
Position 601: 3.934541462253326e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 35294: 0.999955931885178
Position 13933: 0.9996632617730854
Position 41048: 0.9971711622681443
Position 42818: 0.9936640748240757
Position 44768: 0.9849427464942012
Position 19796: 0.9777245557215413
Position 25217: 0.7608930180847119
Position 50031: 0.7404393472082584
Position 21818: 0.6202110569205532
Position 20249: 0.6093487792532798
Position 51077: 0.5257733057666264
Position 18644: 0.498549837731351
Position 24981: 0.42551213796389437
Position 5774: 0.21307657192285412
Position 19608: 0.15113175384686783
Position 26502: 0.1484562572205939
Position 18606: 0.14705279252770936
Position 16536: 0.13567217490425607
Position 5912: 0.13040655138367618
Position 23873: 0.12655588332363832
Position 25410: 0.11443368823062001
Position 20025: 0.10071625061898631
Position 21912: 0.09056298718906643
Position 5868: 0.08449850707438733
Position 18523: 0.0835112675783792
Position 26372: 0.06308288395029575
Position 45192: 0.061038747372857846
Position 46412: 0.052691754560839243
Position 45418: 0.04497184072157867
Position 21600: 0.04358827518102443
Position 21283: 0.04334071260236694
Position 14377: 0.03898175570846154
Position 45496: 0.03697978991016955
Position 5941: 0.031504373824936774
Position 20085: 0.03030813364750236
Position 20188: 0.027645429410134006
Position 16419: 0.027237276157331416
Position 26405: 0.020486556881956795
Position 23955: 0.018961917870266205
Position 17315: 0.018526095525875228
Position 19371: 0.017984704937583376
Position 20437: 0.01765474511024122
Position 14078: 0.015620451959359426
Position 21479: 0.0111702909396618
Position 23817: 0.008033066858699887
Position 19844: 0.0075409132215948724
Position 21476: 0.004988549505158348
Position 21692: 0.003285327830846234
Position 21825: 0.0026534201574216934
Position 20028: 0.002200103190643007
Position 20053: 0.0016688981877944157
Position 20388: 0.0011012128996990404
Position 20512: 0.0004621241220245269
Position 20146: 0.00013049083571646457
