Gene = Denr
index = 331
Annotated 5SS: [  192  1040  8036 10110 15089 17673 19963]
Annotated 3SS: [  924  8015 10024 15004 17555 19822 20074]
SMsplice 5SS: [  192  1040  1368 10110 15089 17673 19963]
SMsplice 3SS: [  924  1208 10024 15004 17555 19882 20074]
top_k =  500
Partition function (log Z): 2.091690887510693

Sorted 5' Splice Sites (High to Low Probability):
Position 1040: 0.9987929675340234
Position 19963: 0.9102195483912938
Position 10110: 0.8746989886284656
Position 15089: 0.8676476936608502
Position 1368: 0.7971805118384346
Position 192: 0.697225859696578
Position 17673: 0.6225296230884295
Position 16334: 0.6085368155660812
Position 13910: 0.24479170947547493
Position 727: 0.2276856212498962
Position 12524: 0.22277623029773602
Position 12606: 0.21998271775945966
Position 528: 0.15426091768779943
Position 20298: 0.13383989113642372
Position 10106: 0.12525718296999785
Position 20294: 0.11599794946568542
Position 3562: 0.10428149090876221
Position 8738: 0.08136820411750412
Position 1307: 0.07979332720267797
Position 8036: 0.03840511458595013
Position 13905: 0.03597247396102371
Position 4350: 0.03531736013822055
Position 9830: 0.0345619610926887
Position 2952: 0.02948290203548377
Position 299: 0.027390017721322865
Position 20307: 0.026939962964223827
Position 6731: 0.026662997173818526
Position 3452: 0.018963668828413913
Position 9243: 0.016037805953513985
Position 5857: 0.013529787933588472
Position 12224: 0.013210491587750839
Position 4974: 0.013015728022249961
Position 12003: 0.012275206889567602
Position 20644: 0.01094741884766282
Position 5761: 0.00971765219941774
Position 20341: 0.00940143289290079
Position 20572: 0.00877425039274985
Position 20116: 0.008744298067771328
Position 20144: 0.008489145993121266
Position 2722: 0.008419123855747388
Position 74: 0.00818417333100082
Position 1847: 0.007315668482604024
Position 503: 0.007210311409178629
Position 178: 0.006515816242618036
Position 19998: 0.00586755711308415
Position 17840: 0.005007190827512564
Position 20127: 0.004806877584118928
Position 7767: 0.004661778648302593
Position 4028: 0.004423270400268323
Position 2917: 0.003551921009892064
Position 6541: 0.003524756351315051
Position 8188: 0.003416919281825777
Position 7686: 0.0032983996898272227
Position 20302: 0.003260709939043576
Position 20229: 0.003203407549931553
Position 20132: 0.0031883271179304466
Position 8054: 0.0031006319671561446
Position 7808: 0.002779647957639619
Position 4417: 0.002661758079451622
Position 1472: 0.002638983357257258
Position 7552: 0.002615153170438807
Position 18986: 0.00259444378381828
Position 13004: 0.0023434626534245464
Position 1815: 0.002338127939075203
Position 12734: 0.0023285700895349514
Position 12700: 0.002268837526449435
Position 2717: 0.002243559924982986
Position 132: 0.0021929951495851673
Position 139: 0.0021005249215427864
Position 18271: 0.0019813333576179115
Position 20201: 0.0018101740030507401
Position 16411: 0.0017282802025481586
Position 335: 0.0016728708750661481
Position 141: 0.0014961020276507827
Position 753: 0.0013479616290443008
Position 12206: 0.00131348187094752
Position 18824: 0.0012908561998486632
Position 13967: 0.0012287626811735008
Position 20108: 0.0009997952186081075
Position 5150: 0.00099110310071227
Position 5654: 0.0009652980130313456
Position 4405: 0.0009422602933344459
Position 709: 0.0008411774561594659
Position 20560: 0.0007828968099028611
Position 517: 0.0007272596354349598
Position 742: 0.0006563382393810983
Position 17535: 0.00064678354113612
Position 17329: 0.0006224874931378468
Position 18996: 0.0005997792584823696
Position 20640: 0.0005960380738867675
Position 20134: 0.0005951646519756972
Position 999: 0.0005928349198594031
Position 772: 0.000587023286913622
Position 472: 0.0005714268652288892
Position 116: 0.0005176585661241353
Position 20714: 0.0004463660844815164
Position 16581: 0.0004340938421916173
Position 511: 0.0004309281532024193
Position 451: 0.00042573422582057967
Position 18284: 0.00041557306210504184
Position 15: 0.00038268689842156536
Position 530: 0.00036674891789371456
Position 346: 0.00036593128054906234
Position 20213: 0.00027550354812253826
Position 12909: 0.00025504354813050484
Position 647: 0.00024638068510930103
Position 617: 0.00023378934706167262
Position 330: 0.00022409519692920425
Position 594: 0.00022102936558925597
Position 380: 0.00015268634644031263
Position 12173: 0.00014435104926799585
Position 588: 0.00013971718142071068
Position 20209: 0.00012464241880937762
Position 774: 0.00011845640689226496
Position 20: 0.00010920918093571868
Position 806: 0.00010589618782829548
Position 1024: 8.80757965751013e-05
Position 17852: 6.180947814345131e-05
Position 1128: 5.2500072223205405e-05
Position 520: 5.188472090659619e-05
Position 17417: 4.675855489764727e-05
Position 433: 4.501655439349051e-05
Position 1067: 4.4420329193619255e-05
Position 717: 4.202754926804566e-05
Position 925: 4.045091398072978e-05
Position 649: 4.028710485845027e-05
Position 1106: 3.0370496012729752e-05
Position 1044: 2.4309031934998087e-05
Position 439: 2.1101086974681177e-05
Position 1046: 1.981396732159926e-05
Position 1464: 1.9801590557612834e-05
Position 20271: 1.8401745092969008e-05
Position 20257: 1.7138054133204695e-05
Position 1101: 1.4938238199963783e-05
Position 1663: 1.4438573573402317e-05
Position 1034: 1.2538961748484355e-05
Position 824: 1.1890494070909949e-05
Position 1089: 1.1447136179438036e-05
Position 877: 9.044524306616008e-06
Position 2961: 8.53715545266864e-06
Position 2484: 8.280022385249921e-06
Position 1482: 7.066264595226553e-06
Position 808: 6.990639705344453e-06
Position 1260: 5.758024143881053e-06
Position 1136: 5.212232757050249e-06
Position 1122: 4.318126335487502e-06
Position 1438: 3.784335935537796e-06
Position 1745: 3.121325039160132e-06
Position 1297: 2.738941691911742e-06
Position 1879: 2.271248345732829e-06
Position 1518: 2.223272533015186e-06
Position 1429: 1.9210067799600276e-06
Position 992: 1.8714974011449383e-06
Position 894: 1.7895711668260164e-06
Position 1347: 1.7877393993723569e-06
Position 1242: 1.1700328396304242e-06
Position 1320: 9.513770473288748e-07
Position 904: 7.330221547310689e-07
Position 929: 5.852851892163173e-07
Position 1131: 4.485803886239308e-07
Position 1458: 2.192298734074022e-07
Position 899: 1.915232322600615e-08
Position 1104: 1.8442466686486088e-08
Position 422: 1.3967554578296006e-09
Position 1415: 1.552776568052172e-10
Position 902: 1.3144980452372546e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10024: 0.9999568992420804
Position 20074: 0.9647458517222643
Position 924: 0.959725344888181
Position 19882: 0.8767720846559783
Position 1208: 0.8727432278294018
Position 15004: 0.8676476936608497
Position 17555: 0.5835748057942398
Position 16188: 0.5032878972989404
Position 20457: 0.2976060810826183
Position 13760: 0.251222257921621
Position 12450: 0.23760108084630827
Position 12413: 0.2033826858514964
Position 16238: 0.09682223352279715
Position 3422: 0.08613425911333841
Position 418: 0.06573421237450858
Position 393: 0.05198648821859803
Position 8015: 0.044847475272933555
Position 8488: 0.04211049883169162
Position 19729: 0.03931502084839948
Position 8632: 0.0392577052858125
Position 959: 0.03538757413597339
Position 9688: 0.0345619610926887
Position 17459: 0.03029603648041229
Position 6465: 0.03011144032652338
Position 13827: 0.029629122241558017
Position 21310: 0.028434256225230516
Position 4186: 0.02354038370242161
Position 20031: 0.021019903730626222
Position 5571: 0.019178459897520456
Position 9137: 0.016037805953513985
Position 3215: 0.013299614742877473
Position 4807: 0.013015728022249965
Position 3323: 0.011196360439939712
Position 2820: 0.010926592793500256
Position 7670: 0.010815016857767935
Position 20708: 0.00976008130727003
Position 2714: 0.009389236240862318
Position 17325: 0.009352322909811415
Position 676: 0.009105289643997245
Position 2864: 0.008999574759466424
Position 11929: 0.00878152780489548
Position 1702: 0.008653729036951899
Position 600: 0.008617873212646949
Position 3170: 0.008570790235347125
Position 4162: 0.008288654431764707
Position 16272: 0.00824632395989098
Position 11963: 0.0075184336037740435
Position 4329: 0.007092340376820295
Position 12080: 0.006687585615047142
Position 2590: 0.006662973051638257
Position 5760: 0.005034278248517091
Position 2834: 0.005015453643081298
Position 551: 0.004900900204416131
Position 21012: 0.004852751987308522
Position 1239: 0.004481758730030426
Position 20793: 0.004179478556381439
Position 21422: 0.0041671946553853995
Position 17762: 0.003779673092916405
Position 12351: 0.0034096811951261673
Position 789: 0.0032000119021089878
Position 21507: 0.0031605088276656264
Position 569: 0.0030676882235546564
Position 3887: 0.003022606072583216
Position 7349: 0.002615153170438807
Position 18181: 0.002396906419722953
Position 2638: 0.0022704338705777185
Position 12102: 0.002129128611888668
Position 12329: 0.001987775620006945
Position 3299: 0.001950960567524211
Position 1311: 0.0019139181128822696
Position 12124: 0.0018268557619286227
Position 12795: 0.0016587073471285112
Position 21130: 0.001601502504573076
Position 18777: 0.0016000342237085094
Position 17707: 0.0014968244067781284
Position 527: 0.0013316018610980028
Position 18933: 0.0012399307792817758
Position 16144: 0.0012207273227947406
Position 13849: 0.0011578964172642386
Position 20769: 0.0011411880118886641
Position 3406: 0.001074339117909049
Position 21218: 0.0009977787809683728
Position 4992: 0.0009911031007122702
Position 3439: 0.0009877868694526102
Position 12628: 0.0009751321602421959
Position 20487: 0.0009666656906934774
Position 12923: 0.0009397988544265395
Position 16333: 0.0009087728878481591
Position 3828: 0.0008173229728255807
Position 1707: 0.0007655376820582853
Position 356: 0.0006926970051540256
Position 18690: 0.0006826593931804583
Position 17185: 0.0006224874931378473
Position 3865: 0.000576747454241735
Position 18752: 0.0005697929129386452
Position 18823: 0.00039266193303992396
Position 16410: 0.00038869316904734043
Position 2570: 0.0003805439226068361
Position 1189: 0.00029995189743751646
Position 578: 0.0002927244853998153
Position 1650: 0.00022244891136299352
Position 854: 0.0001857783071869146
Position 607: 0.00018094040260478004
Position 20229: 0.00016255309154481544
Position 1242: 9.742222109956108e-05
Position 6352: 7.631319861018262e-05
Position 726: 5.64817513775252e-05
Position 537: 5.3199284905657473e-05
Position 1147: 5.1187123258039066e-05
Position 16479: 5.0129696552544675e-05
Position 369: 3.732347118739916e-05
Position 2801: 3.3072608299553345e-05
Position 976: 3.2763165992115e-05
Position 1316: 3.1221717975725935e-05
Position 1260: 2.4667439005413737e-05
Position 3141: 2.120729215918382e-05
Position 361: 1.667396902016496e-05
Position 2939: 1.6178189481351538e-05
Position 1724: 1.6120545281965663e-05
Position 1263: 1.3519874631672857e-05
Position 150: 1.3418552297352501e-05
Position 15556: 1.287239688995413e-05
Position 1288: 1.076520874251718e-05
Position 933: 1.0499355071943192e-05
Position 824: 1.0144019666098444e-05
Position 503: 8.181038661862914e-06
Position 2380: 7.920623888623035e-06
Position 2716: 7.494935039979223e-06
Position 3947: 6.5939006177941625e-06
Position 279: 6.156979610861476e-06
Position 890: 5.948099241399674e-06
Position 3536: 5.514417022778779e-06
Position 263: 3.846476214637704e-06
Position 987: 3.245154437278905e-06
Position 894: 3.151207847137655e-06
Position 800: 3.090273964645393e-06
Position 2684: 2.920644674439556e-06
Position 3325: 2.0893178290386465e-06
Position 1332: 1.9086130402567278e-06
Position 1598: 1.6798863865248163e-06
Position 1024: 1.3346226374074404e-06
Position 1423: 1.265882880841837e-06
Position 3115: 1.2580120527647972e-06
Position 992: 1.0811620002211333e-06
Position 3346: 9.796117237843385e-07
Position 2203: 7.208797933138575e-07
Position 2247: 6.655699706683492e-07
Position 16052: 5.558837794647199e-07
Position 1509: 5.489742911445809e-07
Position 730: 4.780353477039518e-07
Position 1662: 4.528051187084139e-07
Position 11136: 4.142641019352696e-07
Position 753: 4.13687369721838e-07
Position 2155: 3.672874672615377e-07
Position 1438: 2.7735026206654267e-07
Position 1458: 2.668791024279218e-07
Position 2013: 1.7498359582888615e-07
