Gene = Copb1
index = 286
Annotated 5SS: [  106   842  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773
 21515 22537 27765 28109 31509 33069 35186 37090 38249]
Annotated 3SS: [  691  4435  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353
 22415 27536 27928 31363 32948 35039 36999 38092 38773]
SMsplice 5SS: [  106  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773 21515
 27765 28109 31509 33069 35186 37090 38249]
SMsplice 3SS: [ 4554  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353 27536
 27928 31363 32948 35039 36999 38092 38773]
top_k =  500
Partition function (log Z): 32.58952056815392

Sorted 5' Splice Sites (High to Low Probability):
Position 17925: 0.9996691142683494
Position 21515: 0.9986833294798731
Position 16362: 0.9962604935156416
Position 37090: 0.9959908174283595
Position 31509: 0.9926265591641711
Position 38249: 0.9538378439250865
Position 14087: 0.9532912775991558
Position 9288: 0.9366400108817747
Position 19773: 0.9344080547531499
Position 7984: 0.9104962521519624
Position 4666: 0.874048050200981
Position 33069: 0.8573798706041892
Position 35186: 0.791334967616314
Position 5904: 0.7322746615386067
Position 106: 0.6682678352412739
Position 17185: 0.637463298941482
Position 842: 0.6299250246794523
Position 27765: 0.588976005180971
Position 13819: 0.4367408477201389
Position 17418: 0.42118526024497577
Position 28109: 0.37197680477928186
Position 12642: 0.3232605962813064
Position 28056: 0.30293936526249693
Position 512: 0.23961756283982083
Position 5931: 0.17674575111420832
Position 17214: 0.17229894246524
Position 22537: 0.15958593321775832
Position 5636: 0.15901882140960752
Position 21191: 0.14966153779348065
Position 5642: 0.1418435676204964
Position 1384: 0.12678261403251379
Position 33029: 0.11720589960426328
Position 12624: 0.07957765945999458
Position 19365: 0.07351613159796012
Position 301: 0.06958165472315929
Position 16983: 0.06559334396236517
Position 5958: 0.06300986614823537
Position 36238: 0.06022761574355207
Position 34897: 0.05350944633827111
Position 8212: 0.049621796441535714
Position 27770: 0.04588928603117396
Position 34844: 0.04519579850524067
Position 31766: 0.0430229770788411
Position 14340: 0.04239058761170458
Position 30142: 0.040185455362746966
Position 18384: 0.03883327936490583
Position 35201: 0.03746778757068057
Position 413: 0.03430837985084613
Position 17554: 0.03412727220129062
Position 13790: 0.032615755701718804
Position 20810: 0.03194209499812674
Position 4142: 0.03017208886480318
Position 14054: 0.02747294288840017
Position 6430: 0.027180296366807098
Position 18404: 0.02704177811289286
Position 19752: 0.02611399256636883
Position 35158: 0.02470270251956335
Position 38847: 0.023427635641113404
Position 13697: 0.023010071751561407
Position 6992: 0.019777314439982232
Position 34923: 0.018826146228453394
Position 56: 0.018254664605451387
Position 19230: 0.01808933459673545
Position 15358: 0.017843973470387475
Position 8205: 0.016821488819023157
Position 36256: 0.016787665149316865
Position 16794: 0.016184882972130086
Position 33343: 0.01578749651973528
Position 19760: 0.01548084279617236
Position 35151: 0.01415745247593611
Position 557: 0.014070894358585329
Position 32454: 0.01403621435273677
Position 4252: 0.013651983147255691
Position 32651: 0.01360556731102063
Position 17422: 0.01236587630102308
Position 20071: 0.012275144273818407
Position 14286: 0.011798807583994266
Position 38876: 0.01178774620486513
Position 18415: 0.011080308670306205
Position 212: 0.010654694115663103
Position 32712: 0.009371745601491156
Position 5575: 0.008285562532865878
Position 13864: 0.008115251257360687
Position 9360: 0.007620610181124506
Position 23839: 0.0075229625647236726
Position 19389: 0.007139442047841607
Position 16075: 0.007105078300193423
Position 35505: 0.007018283843528283
Position 16783: 0.006660682975415148
Position 22137: 0.0066275741874759
Position 36720: 0.006599155933715033
Position 19337: 0.006178470271849619
Position 5834: 0.006030268742425094
Position 38614: 0.005637785936690293
Position 6136: 0.005517451713674595
Position 34892: 0.0054473677501616505
Position 37529: 0.005277474538423921
Position 17406: 0.005243825313133146
Position 35146: 0.0051750570902120395
Position 6199: 0.004877289030194964
Position 18826: 0.004660700744202383
Position 37552: 0.004614329726656624
Position 13548: 0.004353112502131551
Position 17379: 0.00413091239415838
Position 12963: 0.003953481262115156
Position 7795: 0.003605427561993555
Position 10949: 0.0036031407067632407
Position 33657: 0.0035531553198751183
Position 27175: 0.0034943401456593174
Position 3430: 0.003458462799140687
Position 31821: 0.003427816415986957
Position 32368: 0.0033319227297929645
Position 8582: 0.0032352837100540466
Position 10958: 0.0030225858085448933
Position 11679: 0.0028956017272241336
Position 248: 0.0028263194716707314
Position 14614: 0.0025480015223514267
Position 12463: 0.002456724780900637
Position 33196: 0.00238093788557623
Position 36832: 0.0022996216687456673
Position 19643: 0.0022234541270807176
Position 33223: 0.002176508213415247
Position 356: 0.002116395298308584
Position 8290: 0.002049017164456865
Position 19320: 0.0020336987812324806
Position 8259: 0.0020332574814310076
Position 10700: 0.0019731215457242522
Position 25832: 0.0019421482115489401
