Gene = Pigc
index = 818
Annotated 5SS: [94]
Annotated 3SS: [1053]
SMsplice 5SS: [ 94 628]
SMsplice 3SS: [ 541 3123]
top_k =  500
Partition function (log Z): -9.324030546056859

Sorted 5' Splice Sites (High to Low Probability):
Position 628: 0.7169450987803085
Position 94: 0.44193308886225596
Position 184: 0.37880827929856714
Position 2839: 0.19685015221677798
Position 2637: 0.16422469785308455
Position 1612: 0.08363685040445207
Position 456: 0.04839947361744671
Position 324: 0.013289731541359703
Position 1418: 0.012879106478804395
Position 248: 0.009603499766554542
Position 116: 0.007853367165233036
Position 2268: 0.00604662415322133
Position 1581: 0.005491674380888812
Position 3290: 0.005432560449984946
Position 1552: 0.004243259259352091
Position 272: 0.003758245716062567
Position 292: 0.0036508581994121113
Position 216: 0.003491629515779932
Position 3270: 0.0029882098023182304
Position 179: 0.0029490572917507127
Position 152: 0.0026077134318556266
Position 2929: 0.002092363568768634
Position 2904: 0.0019298140910349937
Position 423: 0.0014468134874335117
Position 252: 0.001193894737593545
Position 2872: 0.0009995335588271806
Position 191: 0.0005693916834544823
Position 242: 0.0004754694059974287
Position 988: 0.0003758464347864982
Position 820: 0.00035061918909620726
Position 1399: 0.0003498225448256673
Position 1436: 0.00023012862782477024
Position 1405: 0.0002255945105689572
Position 752: 0.0002128896849408379
Position 1313: 0.000192294030978362
Position 270: 0.00017856341384851635
Position 88: 0.00015566232833332625
Position 1267: 0.00013816324301120438
Position 39: 0.00012118111008436281
Position 368: 0.00010003913834223495
Position 409: 7.777370322768694e-05
Position 417: 6.792216025179357e-05
Position 98: 5.1412734557042405e-05
Position 63: 3.8487713940250105e-05
Position 336: 3.7097570225572e-05
Position 188: 2.6957328330076946e-05
Position 1149: 2.5906034124925297e-05
Position 460: 2.1631768727778532e-05
Position 387: 1.994130066440931e-05
Position 1426: 1.9845027425922326e-05
Position 33: 1.3847065030943226e-05
Position 24: 1.350150697269665e-05
Position 106: 1.288097255279051e-05
Position 366: 1.2459445141896656e-05
Position 2813: 1.1604582125903267e-05
Position 542: 8.3876044626316e-06
Position 3: 6.4808766762682364e-06
Position 66: 2.758415851695421e-06
Position 869: 5.4426861751574856e-08
Position 590: 4.6209051691675524e-08
Position 536: 1.431940042340432e-08
Position 688: 6.383698939036029e-09
Position 6: 4.220434140905518e-09
Position 845: 2.723277915278468e-09
Position 674: 2.6924283503443204e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 541: 0.6470812508473928
Position 3123: 0.3321834527471939
Position 2523: 0.19789693326385815
Position 2714: 0.13526802033372035
Position 1513: 0.10128614132315014
Position 3142: 0.10004691591921486
Position 2770: 0.08496538697903788
Position 3385: 0.05674442637687082
Position 1187: 0.05542895956386447
Position 1082: 0.0540065894378698
Position 2185: 0.03745369510978746
Position 2750: 0.03706052399089236
Position 1053: 0.028329922310966905
Position 4061: 0.02683641136913818
Position 1888: 0.026045753766858238
Position 1472: 0.022741091584308763
Position 2694: 0.01668188227595268
Position 3399: 0.016433236419099804
Position 2083: 0.012789506456189053
Position 2550: 0.011385353331461295
Position 1915: 0.008157684696553438
Position 1286: 0.007790482058735449
Position 1357: 0.0074572837875260135
Position 3316: 0.007164560906893412
Position 1580: 0.006815839046719749
Position 1169: 0.006043288867216865
Position 3019: 0.005227502669702842
Position 3768: 0.005205312382625489
Position 3270: 0.004696530488503647
Position 1040: 0.0044295935421414506
Position 3497: 0.004010303988601095
Position 423: 0.0032486445358123586
Position 291: 0.003092858838637802
Position 965: 0.0026182540961537325
Position 3357: 0.002486674387704194
Position 1724: 0.002359154015860908
Position 3364: 0.002282318984356665
Position 320: 0.002267554870702048
Position 1102: 0.0021597800245656703
Position 513: 0.0021427523362774815
Position 1739: 0.0021356575717189864
Position 286: 0.001967579351725797
Position 572: 0.0019298530956479898
Position 807: 0.0018135329523791893
Position 2563: 0.001740081773154821
Position 1061: 0.001655273345521177
Position 898: 0.0016505448574949963
Position 3650: 0.001610075523070632
Position 4018: 0.0012325033869509526
Position 2451: 0.0011968164310237406
Position 1788: 0.0011527223894995141
Position 268: 0.001057201959146912
Position 2004: 0.0010276086368420487
Position 4042: 0.000999051975385093
Position 332: 0.0009964730192659212
Position 302: 0.0009468599685751684
Position 2092: 0.0008673282384735356
Position 2924: 0.0008621972778113755
Position 3147: 0.0008042492961671407
Position 2474: 0.0007219964709144206
Position 4142: 0.0006878262565569295
Position 2500: 0.0006695134434877246
Position 407: 0.0006447660000377878
Position 1330: 0.0005953329110954554
Position 1988: 0.0005709582758011053
Position 1295: 0.0005563510492630889
Position 481: 0.0005102399395622002
Position 940: 0.000463242644047634
Position 1370: 0.0004547422079489044
Position 1023: 0.0004415319752750529
Position 2190: 0.0004336763419870425
Position 1703: 0.00041430020273921456
Position 2773: 0.0003849309388028843
Position 1678: 0.00036295973025470934
Position 488: 0.00033928265375895766
Position 1250: 0.00033690304387719793
Position 1147: 0.0003063369794282172
Position 738: 0.0002643649111811981
Position 1139: 0.00023384091357709998
Position 849: 0.000225932293668586
Position 980: 0.00020228283094362145
Position 819: 0.00019442030801112187
Position 431: 0.00018871694411917977
Position 748: 0.0001643394776517337
Position 241: 0.00011729132663922267
Position 248: 8.731237038948816e-05
Position 590: 8.723732333460519e-05
Position 336: 4.0457880584706955e-05
Position 1359: 3.7385428664389225e-05
Position 451: 3.0312958534267896e-05
Position 194: 2.289187729174094e-05
Position 441: 2.0402451454304277e-05
Position 517: 1.3538969097987077e-05
Position 859: 1.318676175461435e-05
Position 1298: 1.2286735145098588e-05
Position 174: 1.1974092793748528e-05
Position 1431: 6.160274850565678e-06
Position 1255: 5.96771920235426e-06
Position 919: 5.658325383005883e-06
Position 159: 5.498589191694443e-06
Position 658: 4.7673918588800835e-06
Position 1399: 4.5368372737140245e-06
Position 693: 4.404485538469135e-06
Position 456: 4.04718815787193e-06
Position 670: 3.704983814380814e-06
Position 200: 3.1417267918367006e-06
Position 409: 2.9496667310719737e-06
Position 904: 2.496983540454243e-06
Position 515: 2.4279909962781676e-06
Position 771: 1.7357789900011954e-06
Position 868: 1.1773837392687338e-06
Position 632: 4.008645283974673e-07
Position 256: 2.8413441586793753e-07
Position 688: 2.1585819471074568e-07
Position 465: 4.475607067077964e-08
Position 93: 4.329187548593892e-08
Position 188: 2.877283016043119e-08
Position 139: 2.7932611132482912e-08
Position 81: 2.470613312058496e-08
Position 120: 2.007925817771595e-08
Position 703: 5.670706650847839e-09
Position 708: 5.534087962425521e-09
Position 717: 4.7548395534850405e-09
Position 751: 2.1774037080205495e-09
