Gene = Get4
index = 432
Annotated 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
Annotated 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
SMsplice 5SS: [  296 10236 10628 11305 13442 14821 14979 15152]
SMsplice 3SS: [10156 10545 11154 13302 14679 14902 15078 16656]
top_k =  500
Partition function (log Z): 9.84599596138373

Sorted 5' Splice Sites (High to Low Probability):
Position 14979: 0.9953886466492916
Position 296: 0.9951446770661831
Position 11305: 0.9914113667550711
Position 15152: 0.9838266280715966
Position 14821: 0.9813852711065018
Position 13442: 0.9638014351634299
Position 10236: 0.8786855575254549
Position 10628: 0.7194431900182848
Position 11861: 0.31263818785221587
Position 14343: 0.20631997153469267
Position 16289: 0.17101955335116253
Position 9682: 0.1624054177081679
Position 6804: 0.13593900863764175
Position 1278: 0.12019394207241366
Position 3718: 0.0783729121514097
Position 11836: 0.07309932515441285
Position 12303: 0.07049743298192578
Position 5640: 0.06654140949002824
Position 14374: 0.06540783530244117
Position 10719: 0.05561338910524613
Position 5671: 0.032598050045503126
Position 3642: 0.030917464052908687
Position 13963: 0.02681533660193495
Position 7721: 0.026729415386893676
Position 16278: 0.02630675513145653
Position 17291: 0.02365064599898874
Position 16830: 0.017164853465399463
Position 12802: 0.01503175632879288
Position 12496: 0.01317726082771862
Position 11633: 0.01312935900999828
Position 16800: 0.011899237784068652
Position 14246: 0.01161987941623546
Position 13405: 0.011358429828360411
Position 17220: 0.009458390262731533
Position 12065: 0.0088404610383594
Position 10603: 0.00873637177379696
Position 13688: 0.008505518886244033
Position 16493: 0.0056271978572505045
Position 17129: 0.005445944618395878
Position 13410: 0.005428203369781946
Position 15817: 0.005059758327288528
Position 15896: 0.005028443377490662
Position 1158: 0.0036028765162722095
Position 17401: 0.00346091350068799
Position 5028: 0.003278871164279276
Position 16544: 0.002815021862502274
Position 275: 0.002432978282637187
Position 16769: 0.0024318852754104895
Position 16210: 0.0020076652637598742
Position 11905: 0.0019725668659015374
Position 16396: 0.0019125393910073305
Position 11940: 0.001832601805469948
Position 15161: 0.0018184392981490886
Position 15569: 0.0017694399191536343
Position 8393: 0.0016298996951812348
Position 5630: 0.001541943787549142
Position 16216: 0.0014731012118047767
Position 5530: 0.0012306124187629849
Position 14423: 0.001122069906324128
Position 16870: 0.0010863231536984046
Position 16886: 0.0010298470271108355
Position 13418: 0.0010239727364821458
Position 1438: 0.0008935403186622708
Position 16761: 0.0008475897596373045
Position 4927: 0.0008021060795509547
Position 12358: 0.0007257545592278244
Position 15249: 0.0006695820094677072
Position 5158: 0.0006445372190152774
Position 8428: 0.0005671958289431179
Position 15603: 0.0005546877998484888
Position 14969: 0.00048324237320358337
Position 17176: 0.0004174983614686251
Position 13774: 0.0004065697236330677
Position 15338: 0.00037959320095083015
Position 15110: 0.00031716918305555705
Position 15776: 0.0002889157004326456
Position 13675: 0.0002708093509772159
Position 14068: 0.00022635392672950983
Position 13315: 0.00022063386348061898
Position 943: 0.00021823961779352685
Position 952: 0.00021429497324909413
Position 732: 0.00018582636736055383
Position 5079: 0.0001613156302775933
Position 856: 0.00015419829787896079
Position 2518: 0.0001490816692183936
Position 15205: 0.00013968226086855925
Position 1353: 9.104621024696702e-05
Position 1846: 8.420405580786142e-05
Position 11800: 8.320133071488774e-05
Position 306: 8.062871476664466e-05
Position 1875: 7.319327243447781e-05
Position 4127: 7.185669131806823e-05
Position 4568: 6.077233154185258e-05
Position 14835: 5.932947050581075e-05
Position 11603: 5.418916461831454e-05
Position 818: 5.112889399556078e-05
Position 740: 4.8506711491688915e-05
Position 4462: 4.4641098915154125e-05
Position 11451: 4.357734300569021e-05
Position 16845: 4.3550384032963905e-05
Position 4418: 4.323563791068533e-05
Position 15528: 2.6352524940544515e-05
Position 396: 2.2372731739387662e-05
Position 14825: 2.168634786552491e-05
Position 426: 2.0317408944788418e-05
Position 232: 1.9709557670026518e-05
Position 947: 1.888789202932527e-05
Position 15278: 1.861438960755293e-05
Position 14925: 1.8592578129404597e-05
Position 15620: 1.795076582336603e-05
Position 14846: 1.7422509082706166e-05
Position 14366: 1.5434395285088385e-05
Position 15543: 1.2931631378608777e-05
Position 12732: 1.1920049046655947e-05
Position 15224: 1.1471510349780911e-05
Position 5837: 1.087253888841729e-05
Position 14939: 1.0843274983995956e-05
Position 16404: 1.0719829509986145e-05
Position 7091: 1.0319600730909e-05
Position 240: 9.50805327385515e-06
Position 956: 8.644433753463879e-06
Position 14554: 8.40284681729556e-06
Position 5570: 8.370974690269275e-06
Position 14481: 8.141837183510042e-06
Position 207: 7.616970235303711e-06
Position 14930: 5.890938034472476e-06
Position 5478: 4.582002960189276e-06
Position 115: 4.426228697279186e-06
Position 834: 3.943893461100957e-06
Position 11365: 3.3553369553149012e-06
Position 216: 3.2931068644652225e-06
Position 14948: 2.9514917971096876e-06
Position 380: 2.6499348309293994e-06
Position 15288: 2.417473668566942e-06
Position 813: 1.5056995521150062e-06
Position 3329: 1.20943790342771e-06
Position 3165: 8.121073543255931e-07
Position 786: 7.821578606563666e-08
Position 870: 7.809133111050855e-08
Position 754: 7.231671158699956e-08
Position 58: 7.206700314829448e-08
Position 897: 6.815217159038183e-08
Position 745: 5.857389541940631e-08
Position 11246: 2.3143061645682195e-08
Position 496: 1.388255399445679e-08
Position 460: 7.12740428660711e-09
Position 530: 3.853905442557976e-09
Position 339: 3.7158411516869135e-09
Position 49: 2.9152199111663218e-09
Position 605: 8.847802850602767e-10
Position 486: 5.394174148949284e-10
Position 15112: 2.1980834633231157e-10
Position 15028: 1.5904422331954332e-10
Position 15168: 2.3385800118590242e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14902: 0.9973608914328383
Position 15078: 0.987575828339742
Position 11154: 0.975495715597831
Position 10156: 0.8693642974516158
Position 14679: 0.6927285173816158
Position 16656: 0.6067025391377491
Position 13302: 0.46111993169877274
Position 10545: 0.45330517614662047
Position 13345: 0.33354011354474955
Position 10548: 0.3006279725086661
Position 14229: 0.2808952312401363
Position 17090: 0.2515754984238226
Position 14701: 0.24855183074926576
Position 11762: 0.1906737205507577
Position 13285: 0.18717336420833175
Position 16095: 0.16227901740442538
Position 9512: 0.1472218864488207
Position 17487: 0.12876576943439771
Position 5390: 0.09021344337466407
Position 12182: 0.07179415983164564
Position 3555: 0.07150929423716446
Position 6573: 0.06000797128023858
Position 1012: 0.04801755804242384
Position 6515: 0.045962209801896754
Position 11750: 0.04027033609845983
Position 11492: 0.03577432941577178
Position 11673: 0.03311476719314183
Position 11700: 0.031382868880632415
Position 16023: 0.029433238343322326
Position 1099: 0.028903457224968124
Position 11567: 0.02717339456297066
Position 7632: 0.026729415386893697
Position 1129: 0.026422183197302062
Position 14737: 0.024872079896092567
Position 3413: 0.022778894991163263
Position 15696: 0.01871951203427375
Position 10497: 0.018457138226522216
Position 9582: 0.015183531259347204
Position 6708: 0.014729476579968903
Position 13667: 0.014055778100886398
Position 12695: 0.01352943839286049
Position 5471: 0.011711525344829995
Position 16116: 0.011528985155637526
Position 6602: 0.011093150355278957
Position 11823: 0.010866264812566351
Position 16689: 0.01052650480974203
Position 11128: 0.010312034497133768
Position 16372: 0.009978188976881207
Position 3466: 0.009612762987239738
Position 12302: 0.009509692396298817
Position 9906: 0.009321260073838114
Position 11747: 0.008901342225069822
Position 11939: 0.008614621966433898
Position 16061: 0.008285273861430225
Position 17443: 0.007510077227032961
Position 13942: 0.007355460754814965
Position 16193: 0.007333381273817342
Position 1142: 0.00722272569641514
Position 17095: 0.007019644624797754
Position 14706: 0.006774779662592158
Position 13825: 0.006350831346836837
Position 11427: 0.006057832138134631
Position 10383: 0.005800827266266495
Position 11717: 0.005776437643688773
