Gene = Cnot10
index = 274
Annotated 5SS: [  156  7398  8253 11068 12682 13678 14255 17230 20852 22283 25086 26451
 29430 38733 41370 42280 42596 46638 48559]
Annotated 3SS: [ 7302  8090 10916 12538 13590 14170 17111 20701 22079 24963 26273 29348
 38618 41238 42243 42467 46561 48381 53734]
SMsplice 5SS: [  156  4795  7398 11068 13678 14255 17230 25086 26451 27791 29430 35721
 38733 42596 46638 48559]
SMsplice 3SS: [ 4695  7302 10916 13590 14170 17137 24963 26359 27666 29348 35461 38618
 42467 46561 48381 53734]
top_k =  500
Partition function (log Z): 12.47475875135713

Sorted 5' Splice Sites (High to Low Probability):
Position 25086: 1.0000000000000049
Position 42596: 0.999971908347364
Position 7398: 0.9977950739044583
Position 38733: 0.9807426898399533
Position 11068: 0.97576716690421
Position 35721: 0.970425940614864
Position 17230: 0.9662083449651871
Position 26451: 0.9660583729882268
Position 29430: 0.9140033312480521
Position 4795: 0.883639740788684
Position 156: 0.8801865539186572
Position 14255: 0.8215090613530414
Position 13678: 0.6823953990641286
Position 27791: 0.6643306353915364
Position 46638: 0.6339420898012976
Position 48559: 0.6290624941100929
Position 12682: 0.612445262639016
Position 8253: 0.5118729381186169
Position 43828: 0.3853675410991412
Position 41370: 0.3160529707336388
Position 5253: 0.3095319850447095
Position 35191: 0.3058685886000707
Position 20852: 0.3050384133055975
Position 460: 0.24976480568773252
Position 36052: 0.2492527441254151
Position 1914: 0.24007613068893638
Position 5600: 0.23766795393057508
Position 10658: 0.23694858381180248
Position 7986: 0.2256167929409359
Position 42280: 0.19791573796335468
Position 7857: 0.17482202732846228
Position 51774: 0.16591367568769438
Position 48533: 0.15870956913069215
Position 36353: 0.14218639043114883
Position 48909: 0.1418493931366899
Position 29928: 0.13807818683447265
Position 22283: 0.13363711643679216
Position 13746: 0.1242488047670704
Position 34748: 0.1201407516883156
Position 289: 0.11635703212028271
Position 29714: 0.10718744848795798
Position 40379: 0.10057985569047943
Position 12733: 0.09562478304700223
Position 13726: 0.09535374207981588
Position 14337: 0.09157584904323518
Position 14761: 0.07821672207149309
Position 2268: 0.0564165910201424
Position 28437: 0.049222322054227864
Position 18481: 0.04786117213373047
Position 43609: 0.046545300125418874
Position 12474: 0.04645833965521413
Position 5792: 0.042902622396117994
Position 1920: 0.04167691934788768
Position 49700: 0.03920608232874779
Position 56: 0.03877451829386979
Position 13134: 0.038175738672764574
Position 43470: 0.03768116507001785
Position 48914: 0.03522240660715413
Position 18788: 0.034902972581121364
Position 46642: 0.032946744724587286
Position 12197: 0.03148023748391977
Position 1474: 0.030999384311641984
Position 29665: 0.02865034439016347
Position 12371: 0.027573491904449205
Position 28311: 0.02731107739252616
Position 49390: 0.026717534631672965
Position 18741: 0.021795305427185448
Position 49033: 0.02105342299815048
Position 30733: 0.020717673929211068
Position 36322: 0.01760267124704428
Position 502: 0.0171489405729801
Position 48604: 0.016960592090558585
Position 3553: 0.016255703206287875
Position 36316: 0.015121424950467087
Position 43802: 0.014748222351312726
Position 8836: 0.013361222757508394
Position 9164: 0.012055669741042056
Position 3697: 0.011388941233144267
Position 2788: 0.011175133046128223
Position 34704: 0.01064809157322804
Position 37301: 0.010552382457675575
Position 2274: 0.009949049333096162
Position 5398: 0.009372422845175537
Position 49664: 0.008776584772770445
Position 5440: 0.008513754069052314
Position 39247: 0.008327027803699224
Position 2264: 0.00766425373069905
Position 7130: 0.007020420827229243
Position 12858: 0.006973599573781754
Position 29506: 0.006718580035707053
Position 3547: 0.006101517152159539
Position 38737: 0.005628542305879581
Position 4802: 0.005220939896046877
Position 36444: 0.0050951832671035984
Position 35693: 0.004875859859463181
Position 6026: 0.004467233088556551
Position 42878: 0.00434542272667564
Position 4806: 0.004269908862987303
Position 7963: 0.004235339822144642
Position 6847: 0.004122874143588296
Position 12736: 0.004044811409700116
Position 4850: 0.0038211975992288112
Position 29443: 0.0037066693829894888
Position 37113: 0.0034472687099345468
Position 13715: 0.003219610917818027
Position 42177: 0.0030328358984577876
Position 36903: 0.0028831001350948324
Position 40452: 0.002229378868837165
Position 13787: 0.002137370383534235
Position 14074: 0.0019713115490222013
Position 45350: 0.0016508716260488392
Position 35964: 0.001581375519017234
Position 13432: 0.0013752404014880097
Position 40658: 0.001360988314743858
Position 14568: 0.001334340960272155
Position 374: 0.0010562407890725824
Position 7884: 0.0009915177214695604
Position 252: 0.0009539729872485919
Position 6033: 0.0009397946419624812
Position 38846: 0.0009135028469786467
Position 38955: 0.0008969204732131363
Position 17889: 0.00076085786844079
Position 7732: 0.0007275957590782805
Position 8018: 0.0006508088991390307
Position 1679: 0.0005732316488111695
Position 7778: 0.0003096632250834506
Position 48453: 0.000296439087149182
Position 14313: 0.0002461216439673754
Position 1671: 0.00024471037214426943
Position 1691: 0.00020232326666525592
Position 7594: 0.00019702977720917193
Position 1548: 0.0001793922432153842
Position 1138: 0.0001389777120116438
Position 12772: 0.00010914166221323179
Position 1687: 0.00010786775186286827
Position 7465: 8.432339288896637e-05
Position 650: 8.152897077323495e-05
Position 42856: 6.506669866499603e-05
Position 3123: 6.395876221286172e-05
Position 2343: 6.002275296513244e-05
Position 2238: 3.9658008543545136e-05
Position 2369: 3.512488279725398e-05
Position 2131: 2.479540732053373e-05
Position 293: 2.4110536222061285e-05
Position 1966: 2.059117680012398e-05
Position 35615: 1.7330650885170822e-05
Position 2398: 1.5855543069071002e-05
Position 42691: 1.0400867354848125e-05
Position 3024: 8.221870426705564e-06
Position 218: 6.042325808907654e-06
Position 298: 2.7716216233384143e-06
Position 280: 2.5139306450510666e-06
Position 86: 1.0005047450205392e-06
Position 258: 7.727289511572296e-07
Position 312: 3.6554735975928736e-07
Position 1480: 3.191027449555462e-07
Position 42: 3.0092485703746587e-07
Position 45: 2.702777291110379e-07
Position 508: 3.3050157302921327e-10
Position 403: 8.032524750956708e-12
Position 562: 6.61428398994566e-13
Position 547: 3.5624040407530096e-13
Position 510: 2.176834780438246e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 24963: 1.0000000000000053
Position 53734: 0.9359967289116135
Position 7302: 0.9163567582042402
Position 13590: 0.9054318089044076
Position 14170: 0.9010603436920563
Position 35461: 0.8972808446040712
Position 4695: 0.8757204481719325
Position 38618: 0.8497668218871017
Position 10916: 0.8401964069611393
Position 29348: 0.7557580279360182
Position 48381: 0.6804496050153654
Position 42467: 0.6676734954512539
Position 46561: 0.6237477236591268
Position 27666: 0.608533839936655
Position 26359: 0.5982153262165594
Position 17137: 0.5028444623969619
Position 8090: 0.49475563217562946
Position 17111: 0.414520728458691
Position 43694: 0.32877334530758984
Position 42435: 0.3207951194300485
Position 41238: 0.31189153352666227
Position 5092: 0.29605084083016026
Position 12577: 0.2524266004827676
Position 35089: 0.24639884743972498
Position 277: 0.22971871479604664
Position 12538: 0.22525538548556967
Position 7846: 0.22380150324759757
Position 20701: 0.21955460356901688
Position 10522: 0.2002351367507798
Position 35861: 0.19342064045095378
Position 1767: 0.1802892166847923
Position 42243: 0.17179426315659888
Position 26273: 0.1691952021515976
Position 29351: 0.13857080399046848
Position 22079: 0.13363711643679227
Position 12634: 0.12585327322054612
Position 29841: 0.12355224396833346
Position 10890: 0.1233208757622933
Position 26333: 0.11944986883752479
Position 36156: 0.1116431728492849
Position 7628: 0.11075437222849438
Position 51710: 0.10605956964637067
Position 5492: 0.10367971699421477
Position 5395: 0.09469613660394537
Position 40282: 0.09094857950634233
Position 26302: 0.07919797578254473
Position 14682: 0.07748326136100557
Position 34608: 0.07547223815499934
Position 51448: 0.07157754939297027
Position 1733: 0.07125296449143007
Position 48404: 0.06958316457838538
Position 35569: 0.0657630287507563
Position 12313: 0.06459138597403015
Position 34998: 0.05946974116034585
Position 29533: 0.059352932473470545
Position 34571: 0.05531660510654428
Position 36200: 0.05389649635741451
Position 49487: 0.05357461679837328
Position 374: 0.05309960129012962
Position 48810: 0.0522741821313357
Position 38639: 0.05121862232308204
Position 20790: 0.05064618274403307
Position 48782: 0.05053898281915377
Position 12600: 0.04676604483284561
Position 29602: 0.04599524315866894
Position 18581: 0.04536906198659313
Position 43725: 0.045131202413796485
Position 48316: 0.04441991156604061
Position 38500: 0.043155327245347104
Position 16966: 0.04284254128531168
Position 12856: 0.041922592091557964
Position 35890: 0.0404392716687443
Position 42221: 0.0376347647523972
Position 2063: 0.03742431393877998
Position 48815: 0.03539574036551127
