Gene = Lce1m
index = 628
Annotated 5SS: [44]
Annotated 3SS: [420]
SMsplice 5SS: [184]
SMsplice 3SS: [420]
top_k =  500
Partition function (log Z): -10.089563154188902

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.7316582191142825
Position 44: 0.21593570308749815
Position 119: 0.03607194642990421
Position 151: 0.010020292393735955
Position 106: 0.0023970707123867046
Position 339: 0.0010705334005442159
Position 491: 0.0007940496958046009
Position 514: 0.0007498235773603942
Position 203: 0.0007205103733230097
Position 177: 0.0004355347051128794
Position 970: 0.00042815561519333654
Position 222: 0.0004262310469500825
Position 245: 0.00033621593057800805
Position 850: 0.00023314292973702506
Position 266: 0.0001617937329942558
Position 886: 0.00011192966335359477
Position 862: 0.00010692972429248323
Position 523: 8.842642816274327e-05
Position 18: 8.039769311282666e-05
Position 823: 7.441100125172239e-05
Position 302: 7.24588830729737e-05
Position 793: 7.1035074232185e-05
Position 754: 6.895719895216237e-05
Position 619: 6.884670503543699e-05
Position 165: 6.568138802941799e-05
Position 1128: 6.316416577875006e-05
Position 197: 6.238291754200292e-05
Position 784: 3.178999273170303e-05
Position 691: 3.145729807983104e-05
Position 664: 2.5233901457648336e-05
Position 814: 2.4182400624445947e-05
Position 772: 2.3021420333371325e-05
Position 745: 2.247446384260618e-05
Position 646: 2.204388616856594e-05
Position 682: 1.9159945621391097e-05
Position 574: 1.7781947795290478e-05
Position 733: 1.7587976778444406e-05
Position 1080: 1.662489881497438e-05
Position 439: 1.3966543303465471e-05
Position 655: 1.3923357017911662e-05
Position 350: 1.2678447620996934e-05
Position 721: 1.1962663907125695e-05
Position 628: 1.1744605414215672e-05
Position 1120: 8.897904363707378e-06
Position 31: 7.329502037696887e-08
Position 81: 3.257502254018406e-08
Position 355: 1.256961374720208e-08
Position 434: 8.089297525223661e-09
Position 397: 2.24227561969409e-09
Position 458: 1.0262459547338417e-09
Position 378: 3.29395543495131e-10
Position 420: 6.955864614099302e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 420: 0.40501992065513237
Position 1061: 0.2118045419334228
Position 517: 0.12671612700300253
Position 634: 0.05588690930525422
Position 222: 0.04984780244471013
Position 547: 0.0380205694571981
Position 565: 0.02734113747017741
Position 1104: 0.0225045810166362
Position 326: 0.008058601738064573
Position 649: 0.00805311672636113
Position 1064: 0.005471326770673626
Position 446: 0.005284271821310813
Position 482: 0.005242003182495455
Position 443: 0.003277767819682733
Position 652: 0.0031239493357556234
Position 955: 0.002713307802270834
Position 706: 0.0021737356358059604
Position 350: 0.0021192860765673243
Position 294: 0.0017561102956583235
Position 679: 0.0015473898206569664
Position 969: 0.0013772715053957025
Position 769: 0.0012928275650613123
Position 602: 0.001262334941178041
Position 431: 0.0009709682854767569
Position 1127: 0.0008530672451355458
Position 1237: 0.0008513820579399039
Position 892: 0.0006280916574936507
Position 355: 0.0005821857388324567
Position 688: 0.0004362667045145211
Position 238: 0.0004172778847774044
Position 715: 0.00041458657291647743
Position 1204: 0.00040646204298808294
Position 703: 0.00036307678165092085
Position 328: 0.0003532206891611588
Position 364: 0.00032860287530722096
Position 727: 0.0002821001544894878
Position 811: 0.0002811027026790417
Position 676: 0.00027734716924883494
Position 375: 0.0002751423667750926
Position 808: 0.00024995612059785746
Position 183: 0.0002474863495573291
Position 661: 0.0002459282974006937
Position 778: 0.00024208789869726465
Position 766: 0.00023708066614032747
Position 739: 0.00023418416589258598
Position 1119: 0.0002295711579365179
Position 993: 0.00022784147430230834
Position 730: 0.0002162638590134867
Position 838: 0.00020241106841759597
Position 919: 0.00019510742444033593
Position 751: 0.00018084604658853557
Position 592: 0.00017814714040607877
Position 742: 0.00014919067776746607
Position 841: 0.0001469413524556225
Position 718: 0.00013729420913851113
Position 931: 0.00012003539786556195
Position 130: 0.00011044436710946985
Position 941: 0.0001011311649569366
Position 491: 0.00010101845960913965
Position 805: 9.946494710014027e-05
Position 925: 9.631723502251326e-05
Position 913: 9.617710456111515e-05
Position 664: 9.232212089322589e-05
Position 452: 8.339327309411157e-05
Position 916: 8.09024430975284e-05
Position 242: 6.157502864928968e-05
Position 296: 6.155131635036524e-05
Position 177: 5.832701702356068e-05
Position 117: 5.376775429008832e-05
Position 889: 5.158492878935881e-05
Position 790: 4.943332590039053e-05
Position 781: 4.8835850008265376e-05
Position 448: 4.808267101225011e-05
Position 938: 4.768247133806818e-05
Position 691: 4.4748552843961574e-05
Position 754: 4.452519681499687e-05
Position 835: 3.929569581197099e-05
Position 245: 3.653362794867117e-05
Position 256: 2.6697577096699874e-05
Position 1007: 2.32266918070417e-05
Position 458: 1.8151514134362643e-05
Position 1071: 1.8057562088370094e-05
Position 1189: 1.7095512308228664e-05
Position 1134: 1.676809977922749e-05
Position 1033: 1.2565571203727698e-05
Position 139: 1.3842507473927465e-06
Position 155: 5.849822459075723e-07
Position 163: 4.5850781336820967e-07
Position 147: 9.103498589283733e-08
Position 93: 5.5957528695128254e-08
Position 203: 5.270849780195795e-08
Position 149: 2.562901921378642e-08
Position 81: 1.0116665810867088e-08
Position 193: 8.605764450823744e-09
Position 97: 5.657104932559668e-09
Position 158: 5.00773391621007e-09
Position 333: 1.3413030151352035e-09
