Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  500
Partition function (log Z): -10.50610243599623

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.7440623436651194
Position 2435: 0.1762804599053344
Position 4763: 0.10959753568772664
Position 264: 0.1064971114899861
Position 365: 0.0653314852475026
Position 1677: 0.05295933826681941
Position 524: 0.04999862758881116
Position 4638: 0.03810601988290225
Position 699: 0.033106277977218365
Position 5711: 0.03296501325427428
Position 528: 0.03188862910118152
Position 2499: 0.0174348476239228
Position 6502: 0.012063080573587522
Position 3421: 0.007845394730783667
Position 259: 0.004891265347633702
Position 5586: 0.0028969091458891636
Position 2776: 0.0027943668674332662
Position 2699: 0.0024830217427308596
Position 3251: 0.001647729471302867
Position 1867: 0.000973353117513006
Position 175: 0.0006567616822444424
Position 2187: 0.00043712303851888446
Position 1412: 0.00027974888474067793
Position 1970: 0.00023337590884056657
Position 2520: 0.00014700050582394593
Position 1859: 8.623998370680273e-05
Position 557: 6.941652900807022e-05
Position 306: 2.3984288075810134e-05
Position 40: 9.330318106963531e-06
Position 275: 9.287127538548542e-06
Position 357: 7.686125520756272e-06
Position 108: 6.842812078465734e-06
Position 254: 5.414890044862651e-06
Position 87: 4.840104535861595e-06
Position 186: 4.787734615168112e-06
Position 85: 4.320721647398348e-06
Position 308: 3.244927625780358e-06
Position 389: 2.9079559063750936e-06
Position 184: 2.8014441632721388e-06
Position 561: 2.5211558071062052e-06
Position 399: 2.186406597587673e-06
Position 1048: 2.0558583559273273e-06
Position 2493: 1.9563454027805468e-06
Position 448: 1.7969329944957478e-06
Position 63: 1.7694664129727503e-06
Position 295: 1.466998581314921e-06
Position 19: 1.2277854101988723e-06
Position 799: 1.1462573079248217e-06
Position 290: 1.0957023913192995e-06
Position 467: 1.0366092721064008e-06
Position 42: 8.861791917194358e-07
Position 506: 2.1548283506262486e-07
Position 13: 1.3291078475123834e-07
Position 11: 2.4350680462128833e-08
Position 397: 1.0515527693250803e-09
Position 416: 9.992042470045328e-10
Position 708: 5.214230260869619e-10
Position 669: 3.643666681793335e-10
Position 688: 2.464624090936132e-10
Position 718: 2.0901399824418054e-10
Position 703: 7.878219687027707e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.3978722424423765
Position 6710: 0.22407627514800374
Position 2351: 0.13494086289470145
Position 5547: 0.08185554263633336
Position 4495: 0.060412107963381236
Position 3823: 0.04845257758822267
Position 6402: 0.041126572003253405
Position 6052: 0.037935929680868063
Position 2606: 0.036532107419376354
Position 6430: 0.03290424055432134
Position 4865: 0.03104562184823105
Position 2271: 0.029610774999971886
Position 5887: 0.02919908080288136
Position 1580: 0.02856433349296193
Position 6376: 0.02845772724777316
Position 423: 0.026047321935864964
Position 2268: 0.025910721292134106
Position 3251: 0.023428920031533355
Position 3877: 0.02126989995505234
Position 4862: 0.019140865811380355
Position 1507: 0.01783513898906259
Position 2305: 0.011840599978413599
Position 524: 0.008632860300935937
Position 3047: 0.006193051887562018
Position 6738: 0.005349818561864935
Position 3142: 0.00523507020382436
Position 6838: 0.004731825012260441
Position 4736: 0.004654463960487751
Position 5798: 0.0046187142755520424
Position 1667: 0.004555461359461004
Position 795: 0.003980591412534629
Position 5443: 0.0036932891898535077
Position 2382: 0.0033890278442244132
Position 5855: 0.003384539250308323
Position 5239: 0.0030224689682565482
Position 445: 0.0028561189198661016
Position 5299: 0.002809003503409105
Position 5390: 0.0027240499983026334
Position 2698: 0.0024327601760311506
Position 4587: 0.0022283123766718457
Position 625: 0.0019538295043373907
Position 3279: 0.001893796925830455
Position 4714: 0.0018860792357028066
Position 3792: 0.0016015246405765814
Position 4799: 0.0014208690747417047
Position 4148: 0.0012711881953239147
Position 642: 0.0012664919871268967
Position 4510: 0.0011830129496025474
Position 2620: 0.0011041600950143263
Position 387: 0.0010826068491239993
Position 2511: 0.0010679753824823683
Position 5103: 0.000809805944572081
Position 1671: 0.0007940164379304
Position 3944: 0.0007849830369727968
Position 5167: 0.0007546025173871228
Position 738: 0.0007459569527575035
Position 3465: 0.0007233250578467156
Position 3324: 0.0007225042172581559
Position 6014: 0.0006855623555076487
Position 5132: 0.0006458873472751565
Position 2454: 0.0006041384563463399
Position 4757: 0.0005656142035865975
Position 957: 0.0005653550288017865
Position 2423: 0.0005624046877003609
Position 4298: 0.0004996567514195293
Position 2406: 0.0004981972895738335
Position 1233: 0.0004933032622683204
Position 2274: 0.000431539367056934
Position 1931: 0.00042878810420765676
Position 1587: 0.0004202492353507963
Position 1273: 0.00039038956395649575
Position 3737: 0.00038027252945069647
Position 407: 0.0003793074574324378
Position 2166: 0.00032320137430034214
Position 846: 0.00029699774955040955
