Gene = Nub1
index = 770
Annotated 5SS: [  199  3687  7151  8938  9767 11364 11600 12948 15710 16661 17748 20761
 22040 23037]
Annotated 3SS: [ 3555  6982  8875  9695 11180 11507 12840 15525 16552 17594 20613 21943
 22858 23164]
SMsplice 5SS: [  199  7151  8938  9181 11364 11600 12948 15710 17748 20761 22040]
SMsplice 3SS: [ 6982  8875  9047 11180 11507 12840 15525 17594 20613 21943 23164]
top_k =  500
Partition function (log Z): 23.674182360396347

Sorted 5' Splice Sites (High to Low Probability):
Position 17748: 0.9978899561874053
Position 7151: 0.9960767887807139
Position 22040: 0.9891270339685531
Position 199: 0.983283232049956
Position 20761: 0.9636335903693015
Position 11600: 0.9552209559726909
Position 12948: 0.9442356230571994
Position 15710: 0.9239455164291592
Position 11364: 0.8983067157366539
Position 3687: 0.614223369894643
Position 16661: 0.5916545958914439
Position 9181: 0.5095286708297421
Position 8938: 0.4522025027452947
Position 23037: 0.44638974302134654
Position 9767: 0.4391205474613699
Position 3472: 0.4181377990183474
Position 18799: 0.2791981961127743
Position 19043: 0.18504796656269493
Position 19323: 0.1786892661394294
Position 11997: 0.17340693051389686
Position 9013: 0.14297041437988625
Position 23281: 0.12526525291596932
Position 23315: 0.11858578095541752
Position 9782: 0.10942475540631588
Position 3457: 0.08970061096025876
Position 8965: 0.08796971728862764
Position 5740: 0.08126316400883389
Position 7607: 0.06887149155439608
Position 19876: 0.0553788541916528
Position 13691: 0.05163399019019893
Position 21751: 0.04639865716013705
Position 23458: 0.034966848221317307
Position 8440: 0.03094019009773178
Position 11031: 0.030053427408873682
Position 5114: 0.029515647474807782
Position 21728: 0.028722665076878217
Position 2650: 0.028148703713004822
Position 16266: 0.02776399631461351
Position 11609: 0.02710886977523563
Position 20425: 0.02675651583437107
Position 13537: 0.026391200275790595
Position 9884: 0.02542832742151146
Position 11982: 0.022150577943816516
Position 11377: 0.020013798888223883
Position 23048: 0.019570690490676546
Position 7964: 0.018951821647124795
Position 8433: 0.018726794503898702
Position 21136: 0.017985121952227335
Position 10437: 0.017513968684233452
Position 11003: 0.01732700667380633
Position 4632: 0.017184871548481633
Position 12014: 0.01704748816032512
Position 10120: 0.01609705232548707
Position 9810: 0.01561534391522404
Position 3127: 0.014732625178787009
Position 12202: 0.014716141947542604
Position 3112: 0.014126518502237681
Position 5011: 0.014067072652736358
Position 20782: 0.013579078297461387
Position 575: 0.01309094409686421
Position 18243: 0.012971864480085174
Position 18845: 0.01290410068294827
Position 20883: 0.0128805258606081
Position 10479: 0.011226791561087574
Position 1891: 0.011224158399300571
Position 11881: 0.010729780826615461
Position 6671: 0.010642508104127897
Position 11940: 0.01061559661580655
Position 12983: 0.010447547280778723
Position 14169: 0.009411062306404374
Position 599: 0.009387638323634885
Position 21503: 0.009234926137934335
Position 529: 0.00919091291101358
Position 17462: 0.008958602052773903
Position 533: 0.00878098818959342
Position 13551: 0.008759399620421878
Position 271: 0.008379463457660505
Position 14436: 0.007908087589308556
Position 16802: 0.007461101574511447
