Gene = Suco
index = 1041
Annotated 5SS: [  372 12769 14491 17333 19339 19862 22968 23872 24408 28041 29478 31123
 31380 31894 32681 37929 38964 42647 43267 47447 48527 49026 56288]
Annotated 3SS: [12656 14379 17177 19200 19710 22843 23734 24339 27932 29371 31101 31323
 31801 32614 37859 38872 41488 43178 47341 48371 48933 56231 57872]
SMsplice 5SS: [  372 14491 19339 19862 22968 28041 29478 31380 31894 32681 37929 38964
 43267 47447 48527 49026]
SMsplice 3SS: [14379 19200 19710 22843 27932 29371 31323 31801 32614 37859 38872 43178
 47341 48371 48933 59984]
top_k =  500
Partition function (log Z): -40.259002007946556

Sorted 5' Splice Sites (High to Low Probability):
Position 372: 0.9613092415811714
Position 8021: 0.19002203638398418
Position 779: 0.14636881508360183
Position 763: 0.11110673284668418
Position 2940: 0.06284168304263064
Position 10073: 0.03747540721865221
Position 708: 0.026280572995280062
Position 658: 0.01758386107246911
Position 662: 0.00950526900022204
Position 376: 0.008253121139419244
Position 910: 0.0076611879419582725
Position 2533: 0.005790400507913032
Position 2311: 0.0029865914491048113
Position 1166: 0.002681462836485021
Position 1110: 0.0019622984190361017
Position 318: 0.0011966123219388986
Position 1176: 0.0009228232357727448
Position 919: 0.0007980242911228628
Position 609: 0.00043386415162506933
Position 729: 0.00043105284941900553
Position 2459: 0.0004074898456042217
Position 206: 0.0002947757402894302
Position 422: 0.00024182592838894204
Position 340: 0.00021199049160310952
Position 219: 0.00010536501555579068
Position 640: 4.7859394324283137e-05
Position 84: 3.0163721635002655e-05
Position 101: 2.6482866152093064e-05
Position 426: 2.5341041659998154e-05
Position 274: 1.953633042465421e-05
Position 126: 1.929865486160254e-05
Position 811: 9.323975158434664e-06
Position 254: 8.695842304325832e-06
Position 625: 8.012034426776123e-06
Position 470: 6.380954048317809e-06
Position 816: 4.610644788412286e-06
Position 263: 4.325484700094863e-06
Position 462: 3.931263043552531e-06
Position 367: 3.503465970442136e-06
Position 682: 3.151432706106825e-06
Position 532: 2.9647019319080135e-06
Position 941: 2.6084554794608546e-06
Position 946: 2.5471088167308958e-06
Position 108: 1.9932864403414445e-06
Position 431: 1.848214970737887e-06
Position 785: 1.8208453995892012e-06
Position 404: 1.5437396572540793e-06
Position 1920: 1.4611311896505012e-06
Position 1305: 1.0834947818834398e-06
Position 1491: 1.0594015600533996e-06
Position 1042: 1.0068363508748986e-06
Position 120: 1.0057009255782902e-06
Position 1947: 4.932680598873044e-07
Position 1957: 4.7615769984117197e-07
Position 724: 4.6574661260713817e-07
Position 2131: 4.5690517318947136e-07
Position 749: 3.547351326296738e-07
Position 645: 2.4788783299083617e-07
Position 554: 1.232285498779323e-07
Position 524: 1.1729642377862758e-07
Position 666: 1.0063822350734316e-07
Position 2350: 9.156200315762986e-08
Position 634: 7.48178300026902e-08
Position 601: 5.2915989701185397e-08
Position 674: 4.7951905537196664e-08
Position 686: 4.75777423338078e-08
Position 731: 4.27615477464e-08
Position 736: 3.835520604479593e-08
Position 700: 2.7791863846079004e-08
Position 20: 1.3569745622961525e-08
Position 537: 2.2703183758154781e-10
Position 521: 1.5215749148710428e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7915: 0.27398534445186157
Position 552: 0.22981690320704024
Position 10855: 0.21391629069454152
Position 10262: 0.1833567372915807
Position 7957: 0.12284115668266962
Position 2426: 0.08802410625626271
Position 9897: 0.05256758909697571
Position 8468: 0.03923977907824668
Position 2643: 0.027939718401892875
Position 815: 0.025870119257536576
Position 2794: 0.024306898509625113
Position 8862: 0.022163074488278974
Position 707: 0.02079926211569367
Position 1026: 0.019344087419487104
Position 5654: 0.0183300865691923
Position 9878: 0.017386910201022808
Position 1990: 0.015530526871695047
Position 625: 0.011943378842498511
Position 11062: 0.011932848865730303
Position 10880: 0.011910162193488217
Position 2774: 0.011335292169832353
Position 2747: 0.011229424110071037
Position 486: 0.010954457681348149
Position 5201: 0.010825886068782826
Position 1720: 0.009238970829110151
Position 7088: 0.00921667378615248
Position 686: 0.00846450216545071
Position 6491: 0.008340421745239045
Position 1568: 0.008011470698002596
Position 5784: 0.0072111358704213925
Position 7452: 0.006338252063531647
Position 5802: 0.005786705161671086
Position 2840: 0.00570838155934908
Position 490: 0.0053539734344092635
Position 9008: 0.003235093111348254
Position 7764: 0.0029899587985670385
Position 4924: 0.0024538831307653764
Position 6345: 0.0023712603700040656
Position 7626: 0.0021342213114645676
Position 3322: 0.0021329304674310096
Position 3724: 0.002105207381938726
Position 2843: 0.001916937510305252
Position 4166: 0.0018525281470636705
Position 6406: 0.0015228107613334022
Position 3637: 0.0014709310891740037
Position 982: 0.0014234366957891962
Position 2876: 0.001410716684185643
Position 1257: 0.00124777218758716
Position 2067: 0.0011946254420633629
Position 712: 0.001109901086590672
Position 629: 0.0011081704822194123
Position 6818: 0.0011069103681722932
Position 2223: 0.0009261012208266714
Position 5936: 0.0009183784582060125
Position 2650: 0.0008421147140545835
Position 839: 0.0008044290563966515
Position 2130: 0.0007805367445322983
Position 1642: 0.0007804449750593106
