Gene = Asdurf
index = 144
Annotated 5SS: [  90 1740 2633]
Annotated 3SS: [1685 2556 4060]
SMsplice 5SS: [  90 1740 2633]
SMsplice 3SS: [1685 2556 4060]
top_k =  500
Partition function (log Z): -6.3149362738787005

Sorted 5' Splice Sites (High to Low Probability):
Position 2633: 0.8832156130440544
Position 1740: 0.8280646114944736
Position 1037: 0.4483925873507022
Position 90: 0.40385506912139923
Position 197: 0.3701173818106505
Position 2240: 0.06742857045178742
Position 116: 0.031029311520695782
Position 3083: 0.024674289663643593
Position 3486: 0.016613557275715073
Position 705: 0.01236518618440444
Position 908: 0.012281017979039884
Position 2698: 0.010457053952372262
Position 3445: 0.009207921549352571
Position 1841: 0.007038058322444443
Position 2293: 0.0063613474435237375
Position 2303: 0.006211983396168109
Position 1434: 0.006046906293433332
Position 232: 0.0057340530764300145
Position 3618: 0.0052677232517841675
Position 699: 0.00467675417351283
Position 2170: 0.004239231151366209
Position 344: 0.004237432017826902
Position 2166: 0.003925059736483954
Position 352: 0.003537819644307285
Position 2379: 0.00342567863243441
Position 2450: 0.0027056824566662066
Position 912: 0.002166811556062383
Position 215: 0.0021026156824990924
Position 2329: 0.0019627016777944203
Position 1130: 0.0019309311161320318
Position 1473: 0.0015480189026601567
Position 1463: 0.0014477363089064966
Position 686: 0.0014246227055971766
Position 701: 0.0013898588663688873
Position 1765: 0.0012007201473037599
Position 217: 0.0010908929279694849
Position 296: 0.0010471845320474923
Position 113: 0.0007881864552864758
Position 245: 0.0007258956063973787
Position 841: 0.0006975998657188401
Position 3951: 0.0006263520015621066
Position 142: 0.0006200097147837618
Position 74: 0.0005556094290501438
Position 441: 0.000548750299079743
Position 3864: 0.0005422540086919962
Position 1422: 0.0005113704426581815
Position 3506: 0.0004609499667852106
Position 356: 0.0004409981593277353
Position 2311: 0.0003533295955560914
Position 2755: 0.00030995472277750726
Position 2640: 0.000292088035816159
Position 2282: 0.0002850453108671058
Position 317: 0.00028254595243810184
Position 247: 0.00027592363748832295
Position 2372: 0.0002601333187065397
Position 3786: 0.00025328087851671265
Position 891: 0.00023188944822428656
Position 2643: 0.0002157306886440935
Position 2033: 0.00020301298430080162
Position 1838: 0.0001898343461722901
Position 2814: 0.00017171308949325394
Position 2733: 0.00016023984679852264
Position 1849: 0.00015394321078331487
Position 331: 0.0001402877683187389
Position 919: 0.00011441974753891257
Position 2192: 9.804992094809938e-05
Position 3390: 8.665556619504798e-05
Position 3309: 8.399506598915924e-05
Position 95: 7.645802779384115e-05
Position 1744: 7.633162500350949e-05
Position 2725: 7.344843627914464e-05
Position 2967: 7.111015381314584e-05
Position 2637: 6.468843404187146e-05
Position 135: 5.9683666439749826e-05
Position 2652: 5.302807889287918e-05
Position 684: 1.526101741932815e-05
Position 278: 1.673213900995092e-06
Position 284: 1.6530085041155468e-06
Position 270: 1.4907431808406073e-06
Position 15: 1.4325164961901775e-06
Position 464: 1.0731366883742029e-06
Position 154: 1.0195692160942029e-06
Position 362: 5.965521037305002e-07
Position 710: 5.395582397184345e-07
Position 412: 1.858991033206661e-07
Position 10: 6.981865523807485e-08
Position 255: 3.3192198965784294e-08
Position 691: 6.618265309355133e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2556: 0.9515210653786799
Position 4060: 0.8270985044358048
Position 1685: 0.7116519034136903
Position 801: 0.12882852408605755
Position 1663: 0.10514104739345102
Position 911: 0.08793954114679181
Position 2084: 0.05156634727713451
Position 823: 0.04511255362182348
Position 2207: 0.022499637419115665
Position 772: 0.021500550216537073
Position 3393: 0.018858976238536652
Position 3369: 0.01756461538295885
Position 3573: 0.015548007447664552
Position 3009: 0.014076982915213636
Position 1512: 0.011537551760222134
Position 2015: 0.011141931679330667
Position 3838: 0.009672794538483123
Position 3269: 0.00954129585971339
Position 2954: 0.00858109171701997
Position 2932: 0.008156190660029978
Position 2209: 0.006912638971290779
Position 196: 0.006872385222762002
Position 2790: 0.006366996425351481
Position 3193: 0.005987948048455962
Position 3125: 0.005766822568479914
Position 3815: 0.005478908992192941
Position 954: 0.005433336538184014
Position 1532: 0.005015154729390436
Position 1604: 0.004494353707075155
Position 1282: 0.0042670809023246815
Position 611: 0.004233148119697355
Position 997: 0.004198371873441685
Position 2477: 0.003997062855158979
Position 1896: 0.003955164428726792
Position 165: 0.0032600378700254748
Position 3563: 0.0031218550690736303
Position 2983: 0.003088261905238172
Position 3052: 0.0028011383120975886
Position 2966: 0.002406147358058151
Position 3483: 0.0022740380376960845
Position 1278: 0.002093864676767566
Position 1178: 0.0020418433540205097
Position 3596: 0.0019285851969377359
Position 2770: 0.0018617319026487393
Position 531: 0.0017642891539118484
Position 3252: 0.0016590653989834985
Position 3921: 0.0013896865164115917
Position 870: 0.001272491726837012
Position 3205: 0.0012135138356933065
Position 2602: 0.001138056545507463
Position 848: 0.0010665946478719684
Position 3086: 0.001044261087848979
Position 3530: 0.0009211971058418888
Position 4004: 0.0008873846838340651
Position 2498: 0.0008749661671425993
Position 2985: 0.0008670414969172239
Position 3390: 0.0008421778186580831
Position 2510: 0.0007384054896735047
Position 1297: 0.0007382122544576745
Position 2665: 0.0007340484498781374
Position 3396: 0.0006637863160338214
Position 1567: 0.0006598166980376989
Position 4069: 0.0006335616280174668
Position 884: 0.0006168324390302057
Position 1460: 0.0006167422217005875
Position 3622: 0.0006070581046129314
Position 968: 0.0006057519896903415
Position 941: 0.0005749841877811922
Position 2177: 0.0005276752460509722
Position 2116: 0.0005201013160900118
Position 1556: 0.0004993456979797534
Position 3498: 0.0004979503986922717
Position 889: 0.0004689307213470281
Position 371: 0.00042097287426179033
Position 2794: 0.0004122194953714835
Position 2240: 0.00040053672855479587
Position 3688: 0.0003805439550967605
Position 3903: 0.00036455764959929227
Position 1007: 0.0003353429819010532
Position 3951: 0.0003340279073550866
Position 1956: 0.0003095181317464217
Position 3875: 0.00028971209516769373
Position 3179: 0.00028673513115237887
Position 1939: 0.00028339382017455
Position 2733: 0.0002721570226012988
Position 3063: 0.00023495647914375536
Position 2356: 0.00023450231544317135
Position 4007: 0.0002286337818705561
Position 719: 0.00021202337119279594
Position 296: 0.00020909755983577756
Position 4093: 0.00020409418820632773
Position 615: 0.0002003310238718955
Position 1946: 0.00019788649684755969
Position 2775: 0.0001906747453597341
Position 623: 0.00018818194153136917
Position 1374: 0.00018443557463636325
Position 2560: 0.00018117142392393848
Position 1437: 0.0001734655328391651
Position 3775: 0.0001597901039227598
Position 2424: 0.00015967031680942946
Position 924: 0.0001582055580392457
Position 3663: 0.00015680253839816857
Position 1730: 0.00014735606406028764
Position 580: 0.0001321313289978942
Position 3702: 0.00013083452880448474
Position 3647: 0.00012583259705694591
Position 3129: 0.00010819135068496289
Position 3532: 0.00010568554444629507
Position 2220: 9.412071137812259e-05
Position 2516: 9.307193344576697e-05
Position 3600: 9.217219640212438e-05
Position 2558: 9.211827305114032e-05
Position 171: 9.128456424802553e-05
Position 3846: 8.120281088123004e-05
Position 1733: 7.957346151062162e-05
Position 1312: 7.778352835187375e-05
Position 1031: 7.703845504844904e-05
Position 2022: 7.58804685263938e-05
Position 648: 7.389724996366843e-05
Position 2917: 6.874908564770948e-05
Position 1100: 6.718377729466625e-05
Position 1692: 6.482450212189802e-05
Position 661: 5.886478298871292e-05
Position 978: 5.833927984683481e-05
Position 689: 5.340711412345265e-05
Position 1036: 4.236055962086519e-05
Position 441: 4.063351897393423e-05
Position 555: 1.6547842038680704e-05
Position 145: 1.061244568101487e-05
Position 405: 8.890843952174495e-06
Position 174: 7.89793939708384e-06
Position 3023: 4.698954339379142e-06
Position 536: 3.389828851733804e-06
Position 487: 3.3520425311636362e-06
Position 1491: 2.546096353007362e-06
Position 265: 2.529885385722764e-06
Position 3299: 1.4803119943171545e-06
Position 2372: 1.2315312580324283e-06
Position 667: 9.888167307921186e-07
Position 242: 5.124207807265024e-07
Position 300: 5.095534724391447e-07
Position 2627: 2.622061692002638e-07
Position 2329: 2.2866786582818785e-07
Position 255: 5.095214218841855e-08
