Gene = Dag1
index = 317
Annotated 5SS: [  179 10858 45946]
Annotated 3SS: [10800 45547 54296]
SMsplice 5SS: [  334 10950 45946]
SMsplice 3SS: [10800 45834 54296]
top_k =  500
Partition function (log Z): -37.43759901237196

Sorted 5' Splice Sites (High to Low Probability):
Position 10950: 0.9116197272835448
Position 334: 0.530421499290599
Position 179: 0.26804093418479347
Position 17143: 0.2432425447871535
Position 5611: 0.22380408089582948
Position 478: 0.19882810447521299
Position 7620: 0.1783641353787338
Position 12954: 0.07221847991934298
Position 10858: 0.06305507553195393
Position 14268: 0.05163384657917605
Position 10149: 0.036246012926310314
Position 1921: 0.03371289657056036
Position 12925: 0.03208996597500935
Position 2962: 0.022978034354631048
Position 1505: 0.0171727977460799
Position 5847: 0.01567785437412382
Position 17473: 0.011756449575380652
Position 3279: 0.011653599384123789
Position 4035: 0.01127270682805337
Position 9428: 0.010599110947344123
Position 1809: 0.008534156914851565
Position 5007: 0.007681764780344704
Position 2983: 0.007656718272731724
Position 1511: 0.007584380638313698
Position 10125: 0.007372366600074872
Position 15922: 0.007229335661829249
Position 12574: 0.001873449057733622
Position 245: 0.00045789498733144276
Position 338: 0.00035808439982884006
Position 534: 0.0003329874171654482
Position 1343: 0.00020092088905085233
Position 8: 0.00018723064015760591
Position 639: 0.00010392859106529061
Position 1177: 9.434829834941775e-05
Position 363: 8.648669462350898e-05
Position 500: 7.757544290781531e-05
Position 837: 7.152659536552983e-05
Position 1416: 5.43866344364992e-05
Position 687: 5.083096160758206e-05
Position 833: 3.6769071433610654e-05
Position 327: 2.861971225251439e-05
Position 1058: 1.7154602343379376e-05
Position 853: 1.2679216584298127e-05
Position 1642: 1.1056795528946895e-05
Position 260: 1.0060995110267066e-05
Position 529: 9.286729906627066e-06
Position 2142: 9.086734433906981e-06
Position 1219: 6.309071193197782e-06
Position 4765: 4.167898625540199e-06
Position 676: 1.3394397584075646e-06
Position 504: 1.2614434758620563e-06
Position 865: 1.242633516856345e-06
Position 82: 1.2333000976869843e-06
Position 1969: 7.26312643122037e-08
Position 2510: 3.4828320060796705e-08
Position 1877: 2.7524332394354753e-08
Position 1471: 2.297767093452463e-08
Position 2388: 1.9344854466091965e-08
Position 1677: 1.1047553679183566e-08
Position 1096: 8.40845385632831e-09
Position 932: 7.473799744269297e-09
Position 1037: 7.403898203995475e-09
Position 1077: 6.376730497651696e-09
Position 280: 5.008774982594307e-09
Position 324: 3.933822354433963e-09
Position 183: 2.4919527676934983e-09
Position 114: 2.442836662119945e-09
Position 122: 2.4102599395282697e-09
Position 112: 2.1328874847255484e-09
Position 271: 5.146794833089197e-10
Position 89: 4.60606476186468e-10
Position 66: 4.244284547868927e-10
Position 282: 3.389528389342508e-10
Position 663: 1.4190310679069182e-11
Position 620: 1.3571934755100582e-11
Position 670: 1.2168824306764943e-11
Position 706: 9.25939387290786e-12
Position 468: 9.214354644193166e-12
Position 637: 8.149981658409468e-12
Position 777: 4.2392737032648105e-12
Position 769: 3.5432115045460803e-12
Position 795: 2.984458754898943e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10800: 0.9524239035368279
Position 17598: 0.3975349437109386
Position 16988: 0.25662040871430836
Position 5505: 0.1916598230028616
Position 21166: 0.1799280150233757
Position 7491: 0.17587943047748691
Position 20311: 0.15571457519071488
Position 12849: 0.12747115616957388
Position 14220: 0.08378771791643008
Position 10047: 0.04431638443801625
Position 17169: 0.03906568551534172
Position 1736: 0.03629183117145032
Position 5543: 0.03226216356492821
Position 15729: 0.03011269556846697
Position 10816: 0.02982692799768113
Position 2807: 0.02718368309226507
Position 14651: 0.019472882512886515
Position 1358: 0.01900146358565196
Position 13348: 0.018517807593946167
Position 16638: 0.01822891985283377
Position 12332: 0.016423728757122346
Position 9161: 0.013035281989734067
Position 13298: 0.0105444069387586
Position 14624: 0.00820997841023712
Position 14676: 0.008038361424629993
Position 4849: 0.007800187463672665
Position 5740: 0.0073076681737030665
Position 13611: 0.005988476601621076
Position 1785: 0.005606184775139797
Position 5755: 0.005442661749263735
Position 3255: 0.005189600659502112
Position 3869: 0.005164900631462657
Position 2955: 0.004448905788000713
Position 14521: 0.003722041057755504
Position 10765: 0.0037190895039008825
Position 15161: 0.0036328176816959384
Position 11387: 0.0035868292076201708
Position 12019: 0.0034073967090477177
Position 3947: 0.0031689951311918594
Position 5736: 0.003159986756804749
Position 12366: 0.0031129399702130595
Position 7533: 0.0030398572295209005
Position 3163: 0.0026884471590942847
Position 11665: 0.002221916874264732
Position 3095: 0.0021299041885328106
Position 13384: 0.0018039664193000835
Position 1404: 0.0015118111752553637
Position 1322: 0.0014651945989086006
Position 3819: 0.001118247401976822
Position 11581: 0.0009160400425069523
Position 3775: 0.0008927517253827968
Position 3200: 0.0008782847128243872
Position 1327: 0.0007837775192685644
Position 10427: 0.0007561339347483941
Position 6030: 0.0007543410364353548
Position 11683: 0.0007243451704600653
Position 11858: 0.0006679703258721189
Position 1823: 0.0005352341813209641
Position 1409: 0.0005148863186208547
Position 2823: 0.0004982820369712875
Position 3929: 0.0004871370850591673
Position 3824: 0.00047384951767110133
Position 1312: 0.00046970231706133363
Position 6309: 0.00042577665569520684
Position 11123: 0.000392389940707803
Position 11075: 0.0003659746752297755
Position 2803: 0.00027943078077267774
Position 6584: 0.00026398900525551874
Position 6517: 0.0002623357248493268
Position 1379: 0.0002604262826108787
Position 1230: 0.00023134526160509508
Position 11199: 0.00016354037676199055
Position 833: 0.00015286602880270166
Position 7022: 7.007594223703897e-05
Position 3278: 4.035973391872424e-05
Position 7355: 3.218950781373282e-05
Position 7918: 2.8589860437048997e-05
Position 2526: 2.7669607132812956e-05
Position 397: 2.3600450936261457e-05
Position 3328: 2.2533421869735796e-05
Position 1300: 1.8157595505028538e-05
Position 2444: 1.7137123992445738e-05
Position 3068: 1.4932857838444207e-05
Position 3549: 1.3881828778536767e-05
Position 4795: 1.3624059028697597e-05
Position 537: 9.824224839177263e-06
Position 4680: 8.250573144196288e-06
Position 1950: 7.789385681941455e-06
Position 852: 7.38759658401761e-06
Position 1333: 7.348635548862482e-06
Position 887: 7.144747776125803e-06
Position 1387: 6.902243181548323e-06
Position 3302: 5.73009115398145e-06
Position 759: 4.593888832875245e-06
Position 4323: 4.24143502911827e-06
Position 1967: 2.1352726404053696e-06
Position 2914: 1.5666376783355507e-06
Position 2016: 1.3809496524701587e-06
Position 2663: 1.3313322214430731e-06
Position 932: 1.205832146351102e-06
Position 511: 7.385284514141313e-07
Position 1135: 7.044644706695686e-07
Position 297: 6.805891277780085e-07
Position 482: 6.511263151397521e-07
Position 997: 5.668047938708827e-07
Position 543: 4.014648358622852e-07
Position 1894: 3.6206030576565886e-07
Position 2083: 2.9026193794377543e-07
Position 1974: 2.743595656659195e-07
Position 406: 2.726738172327091e-07
Position 2062: 2.710382460812904e-07
Position 1680: 2.4201573855156053e-07
Position 1750: 1.3947680895761116e-07
Position 2874: 1.3922019467169796e-07
Position 300: 7.872230826061148e-08
Position 1274: 6.28760641897918e-08
Position 1298: 6.142984932401703e-08
Position 1431: 4.507208175780582e-08
Position 2003: 4.097529896916599e-08
Position 1195: 2.9472614411223026e-08
Position 2297: 1.594978037471347e-08
Position 1294: 1.5495949212448303e-08
Position 1504: 1.3098924959581169e-08
Position 1251: 5.197620618598252e-09
Position 271: 4.1308449137690145e-09
Position 2346: 3.978917182546862e-09
Position 1457: 3.819376013625857e-09
Position 1067: 3.599439327247879e-09
Position 2385: 3.5081944806280126e-09
Position 338: 2.8940303346230527e-09
Position 1167: 2.297581332369632e-09
Position 1595: 2.2756121615805923e-09
Position 1088: 1.7422970981710168e-09
Position 260: 1.3011778155403937e-09
Position 2262: 1.2806172617948199e-09
Position 1048: 1.040834776726594e-09
Position 1212: 8.470211393123314e-10
Position 1208: 5.334949984729732e-10
Position 248: 4.967109286087559e-10
Position 1553: 4.6196722262713863e-10
Position 909: 4.527686280006766e-10
Position 1023: 3.809661676604825e-10
Position 1093: 3.7749806715262355e-10
Position 239: 2.115572929474626e-11
Position 118: 1.17962280256127e-11
