Gene = Rrp8
index = 938
Annotated 5SS: [ 484 2092 2782 3014 3250 3430]
Annotated 3SS: [1724 2327 2883 3142 3332 3637]
SMsplice 5SS: [ 484 1833 2791 3014 3250 3430 3754]
SMsplice 3SS: [1724 2677 2883 3142 3332 3637 4323]
top_k =  500
Partition function (log Z): 3.833905926891132

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.9923699150063023
Position 3014: 0.9563617233965228
Position 484: 0.7906190889313797
Position 2791: 0.7599135613074125
Position 3754: 0.7216328784944418
Position 3250: 0.711230378927694
Position 1833: 0.6122254748320038
Position 2528: 0.19071454885366543
Position 2092: 0.12161455640243707
Position 3254: 0.11032282265717885
Position 2782: 0.10561664258488897
Position 454: 0.07517286659593367
Position 383: 0.051038503758513466
Position 4199: 0.0450745071721924
Position 517: 0.03745489932393874
Position 3880: 0.025687051376232263
Position 2996: 0.018558391857683387
Position 1295: 0.017536390678484576
Position 946: 0.013285240821393965
Position 585: 0.01136093831914329
Position 2852: 0.010379056928417119
Position 2726: 0.008589273116626973
Position 3695: 0.007548407361766649
Position 1890: 0.006653971354711784
Position 3847: 0.005843453878926485
Position 294: 0.004810105231399074
Position 2098: 0.004727603458985229
Position 1047: 0.004725306405318111
Position 2798: 0.004671165524623111
Position 3817: 0.003426094530860949
Position 38: 0.0034022614466310617
Position 3965: 0.0030693768710385533
Position 351: 0.0030629630155318533
Position 2545: 0.002565231027388727
Position 2202: 0.002544737500126515
Position 4829: 0.0024052607552177536
Position 546: 0.002282403790784889
Position 4623: 0.001983826128037222
Position 2757: 0.0018949855750407434
Position 3143: 0.0018832837514166645
Position 4543: 0.0017866586269934253
Position 4494: 0.0012579290126325023
Position 339: 0.0010168927722632392
Position 1525: 0.0009888552667158335
Position 3974: 0.000980265662315445
Position 700: 0.000875044096845301
Position 4550: 0.0008400184683137748
Position 19: 0.0008203510643731867
Position 1996: 0.0007604754024654721
Position 4635: 0.0007335033051895335
Position 4869: 0.0005497405403147365
Position 231: 0.0005355018967366276
Position 3554: 0.0005283375132308453
Position 2346: 0.0005127142497822052
Position 299: 0.0004079644912195394
Position 1810: 0.0003797077141010641
Position 2383: 0.0003739839528809066
Position 804: 0.00034298909703981166
Position 593: 0.00027044772729807495
Position 279: 0.0002677103276012997
Position 174: 0.00025465668071656127
Position 676: 0.0002486350559130309
Position 1643: 0.0002481213681560127
Position 1565: 0.0002208101344975928
Position 3438: 0.00022048031859804096
Position 105: 0.00022042711859512
Position 4475: 0.00018642077710029044
Position 1318: 0.00015549942483422013
Position 2734: 0.00014632272636036668
Position 540: 0.00014167588072763626
Position 3236: 0.00014058313609579013
Position 689: 0.00013495071304283452
Position 1915: 0.00010173961648311333
Position 3500: 0.00010040864575862189
Position 537: 8.24767915961106e-05
Position 3449: 6.243327533155056e-05
Position 1417: 5.75533110696303e-05
Position 380: 5.7095786216791054e-05
Position 427: 5.623391864876978e-05
Position 3258: 4.974332519270905e-05
Position 1878: 4.809752067503048e-05
Position 682: 3.979872715457944e-05
Position 3397: 3.964466286250698e-05
Position 1939: 3.7932142916005895e-05
Position 2153: 3.388103330582473e-05
Position 3482: 3.291236959382835e-05
Position 406: 3.273534805716515e-05
Position 3294: 3.249375467893907e-05
Position 3026: 2.9334592970051378e-05
Position 710: 2.2406155773691064e-05
Position 3170: 2.195863875122094e-05
Position 1280: 2.155336423112019e-05
Position 835: 2.0462303833453668e-05
Position 655: 1.9233706581865033e-05
Position 1671: 1.7261683333757396e-05
Position 1553: 1.623741770082877e-05
Position 2116: 1.2229230210099174e-05
Position 2001: 9.7850992791505e-06
Position 4001: 9.370326062789392e-06
Position 3484: 6.8189574117232645e-06
Position 3458: 6.201552798224002e-06
Position 2990: 5.352628189604197e-06
Position 2940: 4.6020912354980105e-06
Position 3164: 4.170683508741997e-06
Position 2828: 2.95655266545372e-06
Position 3346: 1.8798465186701921e-06
Position 4087: 1.4714057493498341e-06
Position 33: 1.4687234017627088e-06
Position 3355: 1.3632676992175413e-06
Position 387: 4.3934568054280185e-08
Position 2104: 2.8375277346988503e-08
Position 1041: 1.0387691883731656e-08
Position 892: 9.565197139785313e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3332: 0.9860270234362939
Position 2883: 0.9520455657327588
Position 3637: 0.9209191304002202
Position 3142: 0.8138578092048185
Position 2677: 0.772749096661592
Position 1724: 0.6335818059427751
Position 4323: 0.38286549669863207
Position 4494: 0.26833748798071394
Position 2327: 0.1902562962707381
Position 4079: 0.11137405135851577
Position 2719: 0.07413795512030215
Position 1671: 0.0537996775535905
Position 4707: 0.041504769987469756
Position 4082: 0.029887177747079087
Position 2635: 0.018638447740473567
Position 1188: 0.014945301472691805
Position 2286: 0.014894194415233483
Position 4144: 0.011980135625630226
Position 2022: 0.0095781116516939
Position 1939: 0.008874168568108536
Position 2897: 0.008773804136235864
Position 2681: 0.008083229501556292
Position 2988: 0.007552254200032456
Position 4319: 0.00705553537584687
Position 3828: 0.007003461177374993
Position 1978: 0.0065969016707145235
Position 2645: 0.005308082441847894
Position 3293: 0.005045759336100931
Position 1553: 0.0048632872224229455
Position 1798: 0.004084529907154845
Position 3679: 0.0038295145480872037
Position 4029: 0.0035283593853983842
Position 1678: 0.0035088051911011386
Position 2066: 0.0032327957227975723
Position 4014: 0.003222541159018721
Position 1956: 0.003220476371979694
Position 3074: 0.00310429871558579
Position 2016: 0.003024141098513962
Position 4726: 0.0029340080858330122
Position 3753: 0.0027201557708498264
Position 1608: 0.0026511025613965436
Position 3870: 0.0025857855306372977
Position 4198: 0.0024645043501655257
Position 2340: 0.0024172578472612923
Position 2655: 0.002365821855214645
Position 3698: 0.002348217583329326
Position 2933: 0.002336575004977868
Position 3053: 0.0022375567728947013
Position 2013: 0.002196241169477401
Position 4817: 0.0019971819240622484
Position 3080: 0.0018888695741665453
Position 4775: 0.0018047991119047454
Position 1925: 0.001627058062056483
Position 4772: 0.001533372411458435
Position 4922: 0.0014476291940526537
Position 4159: 0.001388010947983481
Position 3651: 0.0011797887854830703
Position 4382: 0.0011566572963196678
Position 3167: 0.0011471020743489893
Position 1832: 0.001099456934305509
Position 945: 0.0010810526088872272
Position 1410: 0.000982464262530074
Position 3349: 0.0009522609693432934
Position 1949: 0.0009429786151382199
Position 2545: 0.0009402159445500276
Position 4951: 0.0008979318334578837
Position 5006: 0.0008977877442997597
Position 1876: 0.0008681437251956388
Position 1132: 0.0008417734201283441
Position 2903: 0.000743865799692355
Position 2440: 0.0007218506419275144
Position 1963: 0.0006929945772833798
Position 1561: 0.0006547771358240423
Position 3719: 0.0006452560951651155
Position 4709: 0.0006256370849117534
Position 1919: 0.0005755997137169784
Position 791: 0.0005691008003574777
Position 3346: 0.0005482052802117347
Position 1829: 0.0005440780420957673
Position 3533: 0.0005306024017849235
Position 1107: 0.00048546240707932173
Position 1773: 0.00046445183792991074
Position 4976: 0.0004632488579636424
Position 1810: 0.0004355278488211902
Position 2091: 0.0004133588774201295
Position 3613: 0.00039549945861093265
Position 3573: 0.00038589904604402773
Position 1203: 0.0003637478793972441
Position 4739: 0.0003434042017621807
Position 4405: 0.00033652516539168695
Position 2077: 0.0003324398605248842
Position 2721: 0.0003088054434617235
Position 1886: 0.0003055938498326747
Position 3951: 0.0002982328527809512
Position 4803: 0.00029810958601074716
Position 1148: 0.0002946039065892357
Position 1184: 0.0002762886189875905
Position 3733: 0.0002614508581172252
Position 1826: 0.00023409881834707218
Position 2422: 0.00023158717325627665
Position 2415: 0.00020559270241901948
Position 3210: 0.00019653684306489578
