Gene = 1700019A02Rik
index = 12
Annotated 5SS: [   83  2422  5142  5794  9867 17249 17399 24411]
Annotated 3SS: [ 2345  5091  5740  9808 17177 17375 24390 28847]
SMsplice 5SS: [  83 2422]
SMsplice 3SS: [ 2345 24390]
top_k =  500
Partition function (log Z): -16.11455922043429

Sorted 5' Splice Sites (High to Low Probability):
Position 83: 0.9862407065402238
Position 2422: 0.9754830784640318
Position 309: 0.5271167445087791
Position 5142: 0.30692870056735677
Position 2640: 0.09296603735191938
Position 2635: 0.09290997821259518
Position 2914: 0.02409338914539833
Position 5798: 0.018303919998978003
Position 7034: 0.017425259526373128
Position 815: 0.011337217998102358
Position 6415: 0.011336023305181442
Position 6543: 0.009343362761560413
Position 4733: 0.008613531833113383
Position 5794: 0.006936866993540016
Position 1182: 0.006760350576682132
Position 1437: 0.004842508978401733
Position 1410: 0.004762013101805248
Position 6302: 0.003179314401202488
Position 6349: 0.0030987714480912427
Position 836: 0.0028946216987526547
Position 782: 0.0028102750587122335
Position 5910: 0.0024862402004820856
Position 5021: 0.0024549713134335506
Position 1362: 0.002352808687721814
Position 6835: 0.0022206732164240022
Position 368: 0.001984997114985032
Position 795: 0.0018656548022327256
Position 1312: 0.0015593569973740837
Position 322: 0.001299598838930823
Position 151: 0.0012938151194285858
Position 1595: 0.0011496058218574598
Position 1027: 0.00097380056748285
Position 264: 0.0007996955324727365
Position 128: 0.0006729995708018868
Position 2436: 0.0006380717055316114
Position 404: 0.0006019093401204152
Position 6506: 0.0005998729971718365
Position 6490: 0.0005960777158541562
Position 376: 0.0005543239651982785
Position 1989: 0.0005138933545236435
Position 631: 0.0004882793863145972
Position 6332: 0.0004714120120974006
Position 614: 0.00044517648158225615
Position 278: 0.0004110483724802159
Position 242: 0.00039831839965320223
Position 5873: 0.00039174199144860456
Position 95: 0.00037797926914855676
Position 1501: 0.00034434269736989407
Position 1849: 0.00030246322175096416
Position 1724: 0.00022921381706502927
Position 1765: 0.0002107335286878672
Position 331: 0.00020566097999936454
Position 634: 0.0001654810989961442
Position 1509: 0.0001477517492205912
Position 714: 0.0001384457396474569
Position 1497: 0.00010712481853277383
Position 2588: 5.821315313569345e-05
Position 5826: 3.317498746311873e-05
Position 2578: 2.805294380338459e-05
Position 3546: 2.767453737972442e-05
Position 3872: 2.740062049986788e-05
Position 4821: 2.228118779778992e-05
Position 117: 2.0087460242060598e-05
Position 4900: 1.812466567708308e-05
Position 2426: 1.5726000434124014e-05
Position 363: 9.685042439476932e-07
Position 411: 9.21622253632306e-07
Position 238: 8.646563926906302e-07
Position 366: 7.993556684934606e-07
