Gene = Adpgk
index = 101
Annotated 5SS: [  309  6194 11994 18791 21679 22294]
Annotated 3SS: [ 5967 11930 18669 21481 22194 23172]
SMsplice 5SS: [  309  6194 11994 18791 19261]
SMsplice 3SS: [ 5967 11930 18669 19180 22194]
top_k =  500
Partition function (log Z): -7.8936443546690285

Sorted 5' Splice Sites (High to Low Probability):
Position 6194: 0.9580107350623651
Position 309: 0.9349059777043752
Position 18791: 0.9338372338736661
Position 11994: 0.8053555475819139
Position 22294: 0.7465056093014747
Position 19261: 0.7326324844393172
Position 21679: 0.32362649201727334
Position 9592: 0.3135494902663905
Position 2133: 0.09732205636674371
Position 19826: 0.08794775969655913
Position 21399: 0.06912420384709296
Position 3554: 0.06622819181013483
Position 1364: 0.06280496894092144
Position 18808: 0.06136932988975076
Position 6928: 0.05536716905428582
Position 1098: 0.04809611566640165
Position 6241: 0.04187322271777365
Position 19278: 0.03886608577157206
Position 5149: 0.03241082559704378
Position 2138: 0.019839554740581074
Position 58: 0.01896657058522949
Position 4715: 0.01770495681216471
Position 23907: 0.01612736141910296
Position 20774: 0.016121087242709827
Position 66: 0.01579457519358485
Position 3401: 0.015125204049272726
Position 22080: 0.014058266565505143
Position 4437: 0.01221430998868656
Position 483: 0.009823996913547134
Position 854: 0.008366063259069028
Position 3937: 0.008220173219647114
Position 427: 0.007831059971043702
Position 3414: 0.007551541884151847
Position 5199: 0.006907154757451357
Position 3366: 0.006260053491721653
Position 20858: 0.004831990907232635
Position 4207: 0.004355337173269842
Position 609: 0.004198646236172618
Position 4801: 0.0037979604788852795
Position 1406: 0.003768581869533276
Position 21571: 0.0037561825926070466
Position 3498: 0.00355527475748831
Position 3734: 0.003283882573915831
Position 22714: 0.003262474077649795
Position 4336: 0.0030149256358507517
Position 5620: 0.002927632106671665
Position 3779: 0.0027403542099460297
Position 5127: 0.0026040832205855152
Position 19311: 0.0012648281547897548
Position 355: 0.0003514372816041765
Position 371: 0.0001617087371944304
Position 499: 3.8460996157929746e-05
Position 387: 2.4268792272210675e-05
Position 99: 1.907580792810576e-05
Position 561: 1.8718327729548743e-05
Position 464: 1.1111014637703914e-05
Position 298: 4.681451041050309e-06
Position 217: 4.4067731496689746e-06
Position 313: 3.654576888230867e-06
Position 549: 2.9444377870655706e-06
Position 211: 2.599324268475853e-06
Position 652: 2.4581723835489027e-06
Position 124: 2.252052643330571e-06
Position 416: 1.995590420498117e-06
Position 418: 1.511244878027343e-06
Position 228: 1.4097299697725686e-06
Position 304: 1.2836937878033602e-06
Position 48: 1.2238818751084611e-06
Position 446: 1.153435877216601e-06
Position 390: 4.1383716723647413e-07
Position 70: 4.12219180090174e-07
Position 398: 1.6338703525536672e-07
Position 68: 1.3490782328741506e-07
Position 133: 9.993672435719133e-08
Position 135: 7.49390161667195e-08
Position 703: 4.734191024438777e-08
Position 569: 4.527710860478571e-08
Position 601: 3.909252730638963e-08
Position 84: 8.35599968622407e-09
Position 392: 6.3542758415152904e-09
Position 1933: 3.4963893962355957e-09
Position 1521: 5.741018319298373e-10
Position 833: 5.535085472229854e-10
Position 902: 5.305874600141183e-10
Position 1332: 3.147562953023108e-10
Position 1013: 4.802234313812829e-11
Position 870: 4.452265309768363e-11
Position 3418: 4.213304753805724e-11
Position 3671: 3.8976502163759066e-11
Position 576: 1.5777715910023564e-15
Position 542: 3.0344145985151686e-18
Position 572: 2.8460629860459844e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 18669: 0.9952711216980604
Position 22194: 0.9015366128768032
Position 11930: 0.8053555475819141
Position 19180: 0.8035399470906607
Position 5967: 0.7137808413946949
Position 21481: 0.22443100228285948
Position 9493: 0.1806047619959102
Position 6016: 0.17586922807903205
Position 9465: 0.13294472827048026
Position 21309: 0.12746919933551246
Position 23998: 0.11259769017465646
Position 5939: 0.11023470298096377
Position 3320: 0.08557367431235223
Position 22997: 0.08250801897535241
Position 19731: 0.0782315436510084
Position 21353: 0.07643680751514677
Position 24245: 0.07581488487802464
Position 22363: 0.06287377680902573
Position 22601: 0.054811448449638776
Position 2014: 0.052793672505932546
Position 24063: 0.05151733048726678
Position 23078: 0.04463414403525301
Position 23692: 0.043664692586622096
Position 5040: 0.041922353132870356
Position 23665: 0.030709746782513873
Position 23175: 0.026482727983170955
Position 23972: 0.026417539772775837
Position 23366: 0.025030418944740895
Position 2039: 0.02289257400045806
Position 20532: 0.022740843372753502
Position 1254: 0.021936315021284476
Position 6815: 0.021722429803047023
Position 1984: 0.020473971366627163
Position 24190: 0.018799402912358924
Position 23099: 0.018744592922575378
Position 21937: 0.018282729491321925
Position 1206: 0.013741070219120084
Position 681: 0.012924524241136425
Position 4226: 0.012181186349201826
Position 4553: 0.012019370294499763
Position 3255: 0.011256190120106962
Position 23326: 0.011211090021430652
Position 6770: 0.011023431014637245
Position 2011: 0.011003546846339314
Position 1225: 0.010836284390755797
Position 24372: 0.010769606010963556
Position 24138: 0.010369564748767107
Position 20702: 0.010029792149249586
Position 6839: 0.009471647307460751
Position 19617: 0.009272810255007488
Position 22929: 0.009164579548372936
Position 1210: 0.009059776947527276
Position 24176: 0.00866456724472113
Position 20247: 0.008377329955484226
Position 23172: 0.008012347399506958
Position 23214: 0.007795930773321025
Position 4535: 0.007091839561952375
Position 22234: 0.006844094412737938
Position 24119: 0.0067478675196016615
Position 1173: 0.006635205591944828
Position 23231: 0.006032925649314483
Position 584: 0.005654326166471079
Position 3552: 0.005607316438739686
Position 4076: 0.005424559052684794
Position 759: 0.004874408828604599
Position 1012: 0.00476278299080379
Position 22702: 0.004726253083810168
Position 6786: 0.004690719171385321
Position 1076: 0.004656751667932227
Position 6801: 0.004383851249931674
Position 1838: 0.004366813399523084
Position 3712: 0.004281571816698997
Position 795: 0.0040759967149090175
Position 970: 0.0035319796920238234
Position 23707: 0.0031785005772649658
Position 6690: 0.003056708155780764
Position 5375: 0.002927632106671665
Position 1936: 0.002584226662843975
Position 2110: 0.0023774177470547372
Position 22466: 0.0023342524804517303
Position 3828: 0.002118953375670179
Position 20631: 0.002092253616025345
Position 638: 0.002057911836952039
Position 4305: 0.001978966242571253
Position 3414: 0.0019027787422705954
Position 897: 0.0018867426556525727
Position 930: 0.0015081463474894419
Position 4701: 0.0012628167479925162
Position 1230: 0.0012446606132226021
Position 23647: 0.001228975517960801
Position 942: 0.0012282948036836507
Position 3864: 0.0011388436567944325
Position 4746: 0.0011288905138026797
Position 23235: 0.001120699794403264
Position 458: 0.001116965686645188
Position 608: 0.001088649676546425
Position 3872: 0.0010857702169669138
Position 1278: 0.0010267284431471487
Position 6473: 0.0010192227019974
Position 19416: 0.0007706946507008464
Position 21269: 0.0007139572398814243
Position 1259: 0.0006786896704896307
Position 1871: 0.0006694007521755578
Position 18981: 0.000495594603392749
Position 19861: 0.00046627357108557674
Position 946: 0.00042302333144527435
Position 19956: 0.00034512377921851255
Position 853: 0.000265431578036924
Position 13401: 1.062604118324962e-05
Position 10501: 3.402680736427038e-06
Position 7092: 1.3801184305642945e-06
Position 10781: 7.481236535012518e-07
Position 7005: 4.099423533558982e-07
Position 8405: 3.7060919147108795e-07
Position 6391: 2.600779620804478e-07
Position 4170: 1.4669611636928427e-08
Position 3167: 1.1725730580731566e-08
Position 2480: 9.850481086444702e-09
Position 2580: 9.580074347207498e-09
Position 3087: 7.865688140602508e-09
Position 1628: 5.007209576517696e-09
Position 1795: 6.827809261964779e-10
Position 3295: 4.028518759388494e-10
Position 1933: 3.546682888746607e-10
Position 710: 2.0331977710440149e-10
Position 1682: 1.774696054946411e-10
Position 4755: 1.7280264901096982e-10
Position 661: 1.6669309385229443e-10
Position 1432: 1.6537406140344613e-10
Position 772: 1.3980302999770476e-10
Position 147: 1.366298001224715e-10
Position 1284: 1.278485894889092e-10
Position 153: 9.90088568412994e-11
Position 560: 8.914654157904221e-11
Position 1429: 8.196239987901365e-11
Position 416: 7.893819313763265e-11
Position 1811: 7.587018607726811e-11
Position 870: 5.481832884213579e-11
Position 1017: 5.2776527394348505e-11
Position 239: 4.657252667186556e-11
Position 1331: 4.235341115531005e-11
Position 1178: 4.0208383384342214e-11
Position 1363: 3.7168251041261e-11
Position 276: 3.111116836146728e-11
Position 211: 3.083333325765221e-11
Position 508: 2.2994444704092928e-11
Position 185: 1.9997665079197046e-11
Position 833: 1.835725955397645e-11
Position 517: 1.0359054249902286e-11
Position 724: 8.47759053523633e-12
Position 237: 5.53572611534706e-12
Position 3324: 5.117831675002504e-12
Position 1019: 3.5404783380579795e-12
Position 505: 2.42619317066631e-12
Position 538: 2.132886459814163e-12
Position 525: 2.0101038905108234e-12
Position 194: 1.6694205271324713e-12
Position 250: 1.592785295156842e-12
Position 355: 1.175889962503845e-12
Position 431: 1.1172197224832127e-12
Position 1465: 4.918229755140422e-13
Position 464: 2.952518761512773e-13
Position 436: 1.4594143290762007e-13
