Gene = Hax1
index = 534
Annotated 5SS: [ 170  960 1311 2451 2687 2884]
Annotated 3SS: [ 693 1122 2398 2579 2792 2986]
SMsplice 5SS: [ 170  777 2687 2884]
SMsplice 3SS: [ 693 2579 2792 2986]
top_k =  500
Partition function (log Z): -0.0041651125029411595

Sorted 5' Splice Sites (High to Low Probability):
Position 2687: 0.9648625303685827
Position 2884: 0.9567403600245978
Position 170: 0.8513198861909775
Position 1311: 0.4162215400052684
Position 2451: 0.2945884639985679
Position 960: 0.13282720482557805
Position 48: 0.1257628079758439
Position 896: 0.11632942178310655
Position 781: 0.08325993050010759
Position 1003: 0.05149459479158056
Position 1335: 0.04889402087672849
Position 786: 0.04478943569211053
Position 1153: 0.04383848610742844
Position 508: 0.04101938531843011
Position 810: 0.03151139260261234
Position 2294: 0.027475253106699737
Position 2050: 0.019910126003883512
Position 999: 0.015936544047363926
Position 2417: 0.009321015341788504
Position 436: 0.00811731853617016
Position 834: 0.004299398341496186
Position 802: 0.0029644380961976985
Position 2705: 0.0025876650928062985
Position 43: 0.0023181128748705534
Position 2507: 0.0015423352100156634
Position 2691: 0.001483511464686328
Position 964: 0.0011397207019322373
Position 1199: 0.0010806360582294736
Position 2890: 0.0008021766612976898
Position 3096: 0.0006835028427220352
Position 3063: 0.000661786519135115
Position 2607: 0.0006345374289700832
Position 2652: 0.0005979432809982996
Position 2881: 0.0005020890504272262
Position 3053: 0.0004238393455194182
Position 373: 0.00038436648577907606
Position 2362: 0.00034008031713932363
Position 283: 0.00020747293761488967
Position 2872: 0.00016249641845494863
Position 320: 0.00014886208543515907
Position 454: 0.00013754964224174608
Position 411: 9.010643779111688e-05
Position 992: 8.881411994391182e-05
Position 2594: 7.703620245583449e-05
Position 303: 6.758729921342216e-05
Position 56: 6.561045714867947e-05
Position 2641: 6.503347733167935e-05
Position 2824: 6.277102261367298e-05
Position 335: 5.678969558782976e-05
Position 451: 4.4942622974005116e-05
Position 204: 4.024685264744125e-05
Position 96: 3.211777664524902e-05
Position 62: 3.0998004531089666e-05
Position 2847: 2.808945333726917e-05
Position 69: 1.8424168326331008e-05
Position 179: 1.5457139671319352e-05
Position 3057: 1.5448128458332908e-05
Position 618: 1.2063426946107425e-05
Position 561: 8.94980472310782e-06
Position 3074: 7.881830799484558e-06
Position 523: 7.2712385522645166e-06
Position 1007: 7.038646730822351e-06
Position 212: 6.6032299279189295e-06
Position 59: 5.9080325737700736e-06
Position 103: 5.895669786151032e-06
Position 586: 4.406518143531055e-06
Position 3144: 3.6503499719875757e-06
Position 3168: 1.7687842880355952e-06
Position 3159: 1.6461138821038676e-06
Position 206: 1.4125801615943342e-06
Position 332: 1.0213248458841824e-06
Position 633: 4.885596033969191e-07
Position 584: 2.3145938660801582e-07
Position 67: 1.7379452118298835e-07
Position 486: 1.0579874874715917e-07
Position 2817: 8.919352250876753e-09
Position 123: 1.801714431460568e-09
Position 500: 1.565691032061232e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2792: 0.9875695518146598
Position 2579: 0.944989061213816
Position 2986: 0.929600172201166
Position 693: 0.40863998568794874
Position 1122: 0.22494035213460017
Position 1099: 0.21321402426012548
Position 2398: 0.11194779268406503
Position 2136: 0.10632644883315898
Position 2192: 0.05210977513547202
Position 1131: 0.05049828820010757
Position 896: 0.030563412139112248
Position 2236: 0.027950114537358767
Position 699: 0.026270206090556095
Position 2433: 0.01860686173807877
Position 2593: 0.013000061472419786
Position 3157: 0.011096271368667891
Position 2632: 0.010080499383084363
Position 320: 0.0095593124250487
Position 3049: 0.009084400478650468
Position 1083: 0.008627943220949287
Position 1938: 0.00847207722109207
Position 141: 0.008091224951522199
Position 2992: 0.007352657043039079
Position 593: 0.0071186369217361685
Position 2204: 0.006853539622124638
Position 2089: 0.006688576739353697
Position 2796: 0.006300514211735478
Position 1894: 0.006131062995204387
Position 716: 0.0054972889954642635
Position 1067: 0.00417165303826441
Position 651: 0.004007901136705769
Position 2109: 0.003984729561705926
Position 3245: 0.0036104678376648724
Position 247: 0.003395730163861857
Position 384: 0.0030744696260687175
Position 817: 0.0025567001118052633
Position 1909: 0.002475753681315152
Position 2602: 0.0024514015375023536
Position 366: 0.0023122073727472495
Position 1890: 0.0020753011490378314
Position 282: 0.001823180106436693
Position 3072: 0.001671595522711595
Position 728: 0.0016290356673776916
Position 576: 0.0014698106027425106
Position 840: 0.0010517921142617099
Position 1583: 0.0007895345051843793
Position 1029: 0.0007265378126518165
Position 2494: 0.0005854105943165767
Position 1206: 0.000559985895919406
Position 280: 0.0005510988978598532
Position 329: 0.0004707313244877969
Position 332: 0.00045560938381430764
Position 497: 0.0004467454119168413
Position 655: 0.00040456348939731785
Position 356: 0.0003473092521016806
Position 999: 0.00029922720030243783
Position 618: 0.0002932779841245189
Position 761: 0.0002797333884376615
Position 3134: 0.00026530958570417096
Position 2824: 0.00022511528778622068
Position 3227: 0.00021237260485114953
Position 289: 0.00019505213482956052
Position 347: 0.00018380820615579053
Position 3095: 0.00016081868459318416
Position 701: 0.00015986240370173844
Position 3085: 0.00015708338204861578
Position 3000: 0.00015222146035967835
Position 2820: 0.00014272139418706895
Position 423: 0.00012449809297199942
Position 3010: 0.00012039240721957542
Position 550: 0.00011974297223436847
Position 824: 0.00011732534730075642
Position 846: 9.829284684409764e-05
Position 852: 8.63679971531265e-05
Position 340: 7.985494038884471e-05
Position 1275: 7.403518444232797e-05
Position 770: 6.574155229420643e-05
Position 1143: 5.410387176577621e-05
Position 2767: 4.30735653996533e-05
Position 421: 3.3759568641781374e-05
Position 457: 2.7733027609396503e-05
Position 121: 2.1573931848690803e-05
Position 451: 2.0958643408127993e-05
Position 3197: 1.7349609433465447e-05
Position 474: 1.3268834866508402e-05
Position 169: 1.3030461302860718e-05
Position 3187: 1.2392954824416696e-05
Position 912: 1.099114446757137e-05
Position 454: 9.140930541077696e-06
Position 342: 8.520308231770992e-06
Position 3139: 7.362374890683968e-06
Position 3087: 3.118818126587535e-06
Position 303: 3.0324393664196598e-06
Position 432: 2.8123177160525877e-06
Position 398: 2.3771532728055565e-06
Position 436: 5.652732592999156e-07
Position 601: 3.459049606639833e-07
Position 528: 2.837185343409686e-07
Position 174: 2.1296280662711875e-07
Position 179: 5.565625944860565e-09
Position 201: 1.5879410394447307e-09
Position 663: 1.674404236850607e-10
