Gene = Proser1
index = 856
Annotated 5SS: [  654  3502  5884  6702  7852  8421  9902 11101 11745 12036 15501 16045]
Annotated 3SS: [ 3435  5814  6606  7757  8309  9817 11021 11648 11990 13816 15893 16845]
SMsplice 5SS: [  255   654  7852  8421  9902 11101 11745 15501]
SMsplice 3SS: [  486  7757  8309  9817 11021 11648 15364 16845]
top_k =  500
Partition function (log Z): 12.679225089824502

Sorted 5' Splice Sites (High to Low Probability):
Position 11745: 0.9803770863976914
Position 654: 0.9692524043358304
Position 255: 0.945415389431254
Position 7852: 0.9211907822289706
Position 15501: 0.8824031544755637
Position 9902: 0.8803575682585943
Position 11101: 0.8373002493099669
Position 8421: 0.681227604830361
Position 2814: 0.5254355681140872
Position 6702: 0.4547597086268261
Position 5884: 0.3810148870363589
Position 12036: 0.38031862937022265
Position 14891: 0.3462173334278762
Position 8517: 0.2683374474734745
Position 3502: 0.26468921917924165
Position 16045: 0.25798070693598985
Position 6336: 0.23518235643980212
Position 3687: 0.19881296208014249
Position 10239: 0.10649786003894066
Position 9970: 0.09412805717118793
Position 15956: 0.07713980282320804
Position 4136: 0.06941223976756139
Position 5832: 0.06843950119450527
Position 10079: 0.063403204510442
Position 15524: 0.059070022359519046
Position 9448: 0.04536393331913285
Position 9672: 0.04277345614934573
Position 7648: 0.03218863733140602
Position 4813: 0.02690395120182689
Position 7889: 0.025799945160595365
Position 7550: 0.0251126287695946
Position 15920: 0.0230376565829208
Position 10431: 0.022862138195837312
Position 14873: 0.020940243879168027
Position 699: 0.020788792431467314
Position 5728: 0.019603389046961774
Position 1480: 0.01839347375156878
Position 8468: 0.017587629457709524
Position 4991: 0.016476227574513492
Position 2053: 0.015849296199496942
Position 14903: 0.012945522495036159
Position 7885: 0.012565177085778773
Position 7556: 0.011998888975234243
Position 11805: 0.011759554026169485
Position 5687: 0.010204710913702304
Position 9142: 0.009268755464165095
Position 14807: 0.006993282211657033
Position 9329: 0.006875586425690627
Position 4890: 0.005770352096629692
Position 15645: 0.005722551114014524
Position 10041: 0.005450302571469822
Position 13407: 0.005263610332631813
Position 215: 0.005062742440488004
Position 9246: 0.004990802491086248
Position 2254: 0.004985306410733956
Position 8437: 0.00486196838013949
Position 5964: 0.004854968258101214
Position 4102: 0.0048157619124706815
Position 949: 0.004604099850165493
Position 8177: 0.0037370728871742582
Position 844: 0.003728980608397655
Position 9906: 0.003406349805077256
Position 11761: 0.003400808274808842
Position 11257: 0.0032496776974222817
Position 9938: 0.002933256149765671
