Gene = 3110009E18Rik
index = 43
Annotated 5SS: [   23 29553 39462 44978 50288]
Annotated 3SS: [29407 39410 44939 50205 66845]
SMsplice 5SS: [   23 19875 29553 39462]
SMsplice 3SS: [19776 29407 39410 66845]
top_k =  500
Partition function (log Z): -46.64903045024847

Sorted 5' Splice Sites (High to Low Probability):
Position 23: 0.43269964114604165
Position 2498: 0.24729365565244718
Position 2206: 0.23729910780350696
Position 1252: 0.22478607942411735
Position 5198: 0.19600996558927586
Position 4615: 0.1657936875771889
Position 751: 0.08052191320544727
Position 616: 0.08028416281271382
Position 1241: 0.05955976167182283
Position 2540: 0.05384599287304455
Position 1797: 0.03572606678421997
Position 2472: 0.02942173938450412
Position 162: 0.025553598019615337
Position 4587: 0.02223379581057581
Position 779: 0.021930967316085067
Position 864: 0.021355366406232233
Position 228: 0.020018199865695148
Position 477: 0.019798548970325004
Position 4073: 0.019619321230558484
Position 2733: 0.01925478334255832
Position 3349: 0.01837004687234027
Position 294: 0.016602023399669354
Position 1964: 0.014195585914459404
Position 1813: 0.012088472474024154
Position 1265: 0.011939775067495884
Position 1460: 0.01138154351529851
Position 4859: 0.010118976858037455
Position 2136: 0.007972156417051053
Position 4607: 0.006892549112861905
Position 6223: 0.005081415957164845
Position 136: 0.0038587107930329917
Position 326: 0.0026703166995860205
Position 1858: 0.001997278486571211
Position 1997: 0.0018657359087652585
Position 645: 0.0013814364168539546
Position 309: 0.0010757485275477076
Position 2008: 0.001014641492028181
Position 223: 0.000886538437223722
Position 1277: 0.0007259714197121992
Position 390: 0.0006479317495653737
Position 2012: 0.0005234981033022647
Position 4500: 0.0004892252281734611
Position 386: 0.00045004424834713894
Position 499: 0.00044521555328275273
Position 85: 0.0004259929290898751
Position 494: 0.00029273858786677323
Position 620: 0.00026637136648210465
Position 1349: 0.00022139036026710678
Position 449: 0.00022017625431053323
Position 211: 0.00021694813531871788
Position 627: 0.0001899745942229806
Position 1473: 6.017267939648264e-05
Position 1494: 5.6579181993391475e-05
Position 126: 7.555078507606611e-06
Position 32: 7.20123173098582e-06
Position 12: 5.667350523626672e-06
Position 1065: 4.616417484466987e-06
Position 55: 2.3148114067060815e-06
Position 530: 2.1722218268460507e-06
Position 425: 1.748972292350307e-06
Position 94: 1.4487873251021669e-06
Position 518: 6.650866695769985e-07
Position 37: 5.02298537132346e-07
Position 416: 3.853936001535166e-08
Position 409: 2.8064799678749082e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5137: 0.39499760314213095
Position 11203: 0.3580467207575805
Position 2094: 0.2665747263380642
Position 4449: 0.2535920663685871
Position 2364: 0.2348516874639242
Position 8414: 0.15550819241358174
Position 1688: 0.04471438637156378
Position 3209: 0.03830135795582113
Position 2295: 0.03604485908470959
Position 6746: 0.033470827863444935
Position 2534: 0.03030841327616324
Position 4800: 0.02978828569134873
Position 2444: 0.028736533873600763
Position 2317: 0.028460244445130203
Position 3942: 0.024439053037769786
Position 6216: 0.024415604314747697
Position 6148: 0.02075218215001554
Position 9380: 0.01810452593078174
Position 5896: 0.014077021923542547
Position 1592: 0.00888151698310203
Position 5274: 0.007974422852542835
Position 1923: 0.007693956475086073
Position 4707: 0.007036926532384517
Position 2067: 0.006634230862882836
Position 4640: 0.006278209657697528
Position 555: 0.005621854018586075
Position 993: 0.00555024149268995
Position 1162: 0.005334181972659809
Position 1184: 0.004226846833092841
Position 4309: 0.004176980953303079
Position 2583: 0.003958227354613149
Position 974: 0.003824853062889848
Position 978: 0.0028138800854362205
Position 7317: 0.0024174900438129277
Position 2539: 0.0023548746045463404
Position 425: 0.0023501232366877657
Position 1191: 0.0022517719731889336
Position 1925: 0.0022288379699370617
Position 1363: 0.0020836652225315875
Position 1298: 0.0019233530637737784
Position 1346: 0.0018688492555256507
Position 1389: 0.0017674910087178523
Position 1015: 0.0013573249234623617
Position 606: 0.0011669884140613003
Position 1052: 0.0011207375526063501
Position 1830: 0.0008600771896083953
Position 409: 0.0007633186405303777
Position 1658: 0.0007506990924431657
Position 1857: 0.0007435849808737998
Position 2679: 0.0005928398221181692
Position 878: 0.0005479654615870298
Position 2645: 0.0004962635522089135
Position 89: 0.0004668587148478047
Position 1386: 0.0004284876235979248
Position 1702: 0.0004063791793452342
Position 1787: 0.00039674463265621684
Position 1124: 0.00038186980881527117
Position 2132: 0.0003180201972145353
Position 280: 0.00029707894161488686
Position 1038: 0.00028750309617093074
Position 2440: 0.00020779179600487318
Position 1834: 0.00013562922298443144
Position 2217: 0.0001323900557648363
Position 244: 0.00012849204588599066
Position 1348: 0.00011730614664213255
Position 1884: 0.00010699118026549382
Position 680: 9.58113492473461e-05
Position 2098: 8.774216784709735e-05
Position 2107: 8.670155545885556e-05
Position 2669: 8.427241012595424e-05
Position 863: 7.870617622304782e-05
Position 94: 7.514289012988487e-05
Position 1121: 7.233043956400642e-05
Position 857: 6.915602300570047e-05
Position 1111: 6.540571069899377e-05
Position 830: 5.664918317530626e-05
Position 1230: 5.5419203196129084e-05
Position 437: 4.6156775131592914e-05
Position 1056: 3.396082176538649e-05
Position 712: 2.332722665010871e-05
