Gene = Lrrc51
index = 647
Annotated 5SS: [  105 13232 18307 20434]
Annotated 3SS: [13093 18100 20284 20655]
SMsplice 5SS: [  119 12365 13232 18307 20434]
SMsplice 3SS: [12301 13093 18100 20284 20703]
top_k =  500
Partition function (log Z): -9.482384689870264

Sorted 5' Splice Sites (High to Low Probability):
Position 13232: 0.990036539446338
Position 119: 0.8458578585198002
Position 18307: 0.7624610046914891
Position 20434: 0.6901455108920285
Position 12365: 0.48693288481193425
Position 6617: 0.4615155959028455
Position 14650: 0.27556204829769876
Position 16710: 0.15182689396144147
Position 105: 0.09804341383976799
Position 11771: 0.06654225535860282
Position 11130: 0.057094363890510674
Position 15508: 0.05353430359146285
Position 4356: 0.048522750531739364
Position 2391: 0.02723429198180361
Position 18226: 0.02492473159157367
Position 2638: 0.02256682974785549
Position 356: 0.02120818156993611
Position 20354: 0.019896804690865792
Position 5272: 0.017264393257848516
Position 45: 0.015866357254230044
Position 2764: 0.014664574290825249
Position 6806: 0.012593942420016576
Position 2705: 0.012334176003328355
Position 81: 0.01195601147950287
Position 18139: 0.01163524351500919
Position 1337: 0.011169700815929426
Position 530: 0.00940700306226441
Position 5445: 0.006241039423889758
Position 4367: 0.005697692107212698
Position 1059: 0.005483313876088223
Position 2961: 0.0018729676673398066
Position 148: 3.42036300895226e-05
Position 316: 2.816641396170807e-05
Position 429: 2.378918285674169e-05
Position 1076: 1.0198881641163515e-05
Position 254: 9.561168104126258e-06
Position 84: 8.582537232265561e-06
Position 69: 2.755243376804737e-06
Position 362: 2.5812227460396006e-06
Position 48: 4.6751513663954675e-07
Position 557: 4.454661207571329e-07
Position 675: 2.7128886776801966e-07
Position 35: 1.4489253820609399e-07
Position 546: 1.332432664457849e-07
Position 59: 1.275811385419464e-07
Position 458: 9.923889703826237e-08
Position 1358: 8.904073751955895e-08
Position 371: 8.436444322020192e-08
Position 11: 7.835147443749498e-08
Position 446: 6.345712204508542e-08
Position 624: 5.6746396718480356e-08
Position 553: 4.1039077467045876e-08
Position 240: 1.1649781430493404e-08
Position 123: 1.072030632994301e-08
Position 24: 7.701118270403334e-10
Position 33: 6.170905499281658e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13093: 0.9920282934286915
Position 18100: 0.8312139683030195
Position 20284: 0.7718980099262691
Position 12301: 0.4869494088763459
Position 6468: 0.47160133783967795
Position 20703: 0.3603553231865028
Position 14558: 0.21055381488886768
Position 20655: 0.173877750441921
Position 16610: 0.12058970471840853
Position 20624: 0.10579649432382095
Position 20119: 0.1053594119748178
Position 11558: 0.0666940113838577
Position 15375: 0.05731276168636686
Position 11048: 0.057094363890510674
Position 4264: 0.05269607259106443
Position 20569: 0.0493954899153965
Position 20532: 0.04656659878975736
Position 14587: 0.04119589357421366
Position 2308: 0.033298277462539105
Position 16549: 0.025063813446112488
Position 14618: 0.024994054260442475
Position 2470: 0.01573021237067004
Position 2627: 0.015588301499618196
Position 5183: 0.013141621085137622
