Gene = 1110059G10Rik
index = 4
Annotated 5SS: [ 196 2076]
Annotated 3SS: [1930 2891]
SMsplice 5SS: [ 196 1368]
SMsplice 3SS: [1207 2891]
top_k =  500
Partition function (log Z): -7.176988380183254

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9113263752701737
Position 1368: 0.7305128520253803
Position 618: 0.26248543385670103
Position 2076: 0.15048141074701954
Position 3313: 0.13300741731585727
Position 3014: 0.11165356769423039
Position 4784: 0.07700632827630685
Position 2970: 0.07595130451085705
Position 307: 0.0641670147986265
Position 1836: 0.04702396538524632
Position 4016: 0.047014645264317735
Position 1345: 0.018540449288744768
Position 667: 0.01727378519566623
Position 2939: 0.014836939016837794
Position 2036: 0.012483524780081552
Position 1997: 0.011649102388317532
Position 560: 0.010719783859587806
Position 3027: 0.01044577916818878
Position 3230: 0.009735228158640256
Position 277: 0.007643119691915621
Position 1421: 0.006968892345682177
Position 1052: 0.004806738857487487
Position 3103: 0.00421697529379049
Position 3962: 0.003998961275247418
Position 266: 0.003762064362343777
Position 1599: 0.003575061920465639
Position 3032: 0.002260505239841005
Position 588: 0.0015741552170020667
Position 738: 0.0014668772165178016
Position 258: 0.0013372263794693682
Position 3991: 0.0012383778116105847
Position 3996: 0.0011883334538497657
Position 564: 0.0011688162807104844
Position 5308: 0.0009869772843405311
Position 548: 0.0009808731799671462
Position 436: 0.0009756163276834501
Position 321: 0.0008130483047514883
Position 975: 0.0007872995279367218
Position 1431: 0.0007563675886308732
Position 534: 0.000611522160142802
Position 3069: 0.0005835424724430617
Position 106: 0.0005729852667020484
Position 115: 0.0004497370062808241
Position 70: 0.0003615707213103866
Position 1349: 0.0003282447191011512
Position 220: 0.0003178117091080164
Position 344: 0.00028766183464414653
Position 184: 0.00026053487042292263
Position 687: 0.00023724658528501323
Position 894: 0.00016723285378214043
Position 562: 0.00015689086439186377
Position 160: 0.0001402378455787128
Position 508: 0.00012715522750411315
Position 373: 0.0001270895451937794
Position 1577: 0.00012060341067911413
Position 800: 0.00011775227255513701
Position 66: 0.0001120701458749891
Position 2964: 0.00011118486869386188
Position 2256: 0.00010930258115556438
Position 210: 0.0001080446951866171
Position 604: 0.00010677733503656156
Position 692: 9.744061798358855e-05
Position 2962: 9.040562933123884e-05
Position 2201: 7.384637798160722e-05
Position 45: 6.977262232551265e-05
Position 33: 4.907180312305883e-05
Position 805: 4.7510778860823524e-05
Position 108: 4.240649385295122e-05
Position 54: 4.1337164657165046e-05
Position 141: 3.291967712382124e-05
Position 2179: 2.757860728856605e-05
Position 9: 2.664664147541744e-05
Position 884: 8.27929335849237e-06
Position 866: 7.443345716001096e-06
Position 720: 7.2074451128761785e-06
Position 1604: 4.754433316897921e-06
Position 380: 4.2983012073605606e-06
Position 397: 3.683561411650313e-07
Position 818: 1.3928776391591413e-07
Position 690: 1.337765289650191e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1207: 0.737372122011021
Position 2891: 0.5821708843292982
Position 464: 0.29586612163313586
Position 4726: 0.2734215965526239
Position 5596: 0.14469380615866687
Position 1930: 0.14221844399739803
Position 3386: 0.09239429751398016
Position 3195: 0.07095623818650193
Position 3087: 0.06561662500287632
Position 3168: 0.03989623076795343
Position 3795: 0.0386354232650534
Position 1693: 0.02896393790751712
Position 1246: 0.02359910770417726
Position 1880: 0.020535911847803557
Position 4878: 0.02014606844341266
Position 1727: 0.019607770245702205
Position 5148: 0.017786075309864036
Position 3833: 0.016720823328242877
Position 3577: 0.016177034169835847
Position 2844: 0.015427856096487521
Position 1909: 0.012047878994629278
Position 5513: 0.011995416856620372
Position 1723: 0.009652305782187481
Position 1742: 0.0093860772815081
Position 1479: 0.007206449124204676
Position 1157: 0.004791698994926057
Position 2829: 0.00431503103918628
Position 435: 0.004219541131856308
Position 3889: 0.003934037820055342
Position 4089: 0.003194936243080886
Position 1181: 0.003188759621769042
Position 1251: 0.002682347591538458
Position 1160: 0.002660724363074365
Position 5407: 0.0023706998831021656
Position 1896: 0.0022459751291752316
Position 5210: 0.0020454310332320915
Position 469: 0.0018912283834128592
Position 1952: 0.0018901578784869246
Position 3552: 0.0018555330033673957
Position 1939: 0.0017434059517922812
Position 3400: 0.001352977319079472
Position 5859: 0.00124177592788491
Position 1275: 0.00121584664414057
Position 2113: 0.0012069459459947527
Position 4512: 0.0011822434806051337
Position 276: 0.001107187444899486
Position 4855: 0.0009665646373702599
Position 932: 0.0006956579338824126
Position 4199: 0.0006746081678258621
Position 4380: 0.0006683225200606803
Position 600: 0.0005373590647999378
Position 907: 0.0005363924730723318
Position 2275: 0.0005105799359926423
Position 1664: 0.000480965203819732
Position 446: 0.00043803905491622384
Position 3198: 0.00034411560911897643
Position 557: 0.00030207071328062823
Position 975: 0.00027823182056619424
Position 2939: 0.0002484689848609679
Position 2436: 0.00024512372666554054
Position 1227: 0.00023081267548697015
Position 571: 0.00023080859968212144
Position 2402: 0.00022474451112696107
Position 431: 0.00021600124373778574
Position 1214: 0.0002053090105721656
Position 1221: 0.0001974841967994172
