Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  500
Partition function (log Z): -6.962007712138228

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.5203486085925094
Position 89: 0.35123883067514566
Position 1193: 0.28744311510779946
Position 1444: 0.13157582328485298
Position 1204: 0.08203743144131001
Position 600: 0.06004049167671077
Position 299: 0.03009869316556253
Position 1148: 0.022303148117385173
Position 820: 0.013594726374696386
Position 34: 0.013121056224761016
Position 1560: 0.011447980208328766
Position 1671: 0.010966175011720836
Position 215: 0.01053463464531375
Position 734: 0.008537359443653449
Position 178: 0.007252376702040398
Position 1868: 0.005898492434404909
Position 247: 0.004986986110528273
Position 140: 0.004774144948883259
Position 275: 0.004378368976069992
Position 291: 0.004359012573322112
Position 265: 0.00335854974904608
Position 1141: 0.0031297260118321557
Position 1961: 0.0029668488125859124
Position 1517: 0.0025696285057749397
Position 385: 0.0025508053342183415
Position 1094: 0.002020053212458077
Position 1092: 0.0011155902516641369
Position 1977: 0.0009331855449869002
Position 1139: 0.0008664593150584751
Position 128: 0.0008180239604967345
Position 1779: 0.0006875331847854449
Position 103: 0.0006701459558593302
Position 81: 0.0006572438703882453
Position 697: 0.0006496444346213369
Position 1541: 0.0006203419970396133
Position 409: 0.0005315145565635859
Position 131: 0.0005239661119312665
Position 1983: 0.0003993332071105936
Position 1502: 0.00038883340269968295
Position 452: 0.00037328937237260607
Position 654: 0.0003075785172849973
Position 1464: 0.00026410339502905413
Position 10: 0.00026342370496765043
Position 871: 0.00025795058887971296
Position 293: 0.00017487436146991172
Position 320: 0.00015223018240123815
Position 1308: 0.00012240813119359156
Position 545: 0.00012129051608160403
Position 1851: 0.00011437691083704342
Position 397: 0.00011194358737111321
Position 1347: 0.00010487245292528686
Position 1583: 9.654107799303848e-05
Position 1552: 9.316672056384683e-05
Position 37: 4.014670243745139e-05
Position 1206: 3.959670038776779e-05
Position 874: 3.5700602449506494e-05
Position 454: 2.7138719347116785e-05
Position 865: 2.6545532904459317e-05
Position 569: 2.6506148315769215e-05
Position 219: 2.4897181974705154e-05
Position 25: 2.2327754443468047e-05
Position 577: 1.9792632854438402e-05
Position 187: 1.2197972163362822e-05
Position 350: 8.805925632269216e-06
Position 41: 7.726337075034634e-06
Position 356: 4.78149027023048e-06
Position 1526: 4.216058252239533e-06
Position 414: 3.670435657578049e-06
Position 53: 3.3446424708902526e-06
Position 424: 2.948741925782138e-06
Position 771: 2.8004447464094877e-06
Position 387: 2.462130714023049e-06
Position 3: 2.200231752778064e-06
Position 227: 2.16678764361927e-06
Position 725: 1.3895306513615877e-06
Position 1298: 2.2509123159764366e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9572326613876156
Position 1304: 0.13770725356244912
Position 1670: 0.13442325449707943
Position 1443: 0.09986648623855465
Position 1559: 0.07159713637618666
Position 2072: 0.06127317849810324
Position 2206: 0.0251293631483869
Position 1907: 0.02029886016880785
Position 182: 0.01666171972632737
Position 1245: 0.013258111391296935
Position 2124: 0.012071320224739088
Position 512: 0.007498955651101818
Position 516: 0.0073652034661951995
Position 375: 0.005528605454457303
Position 1886: 0.005482663229278258
Position 2100: 0.00485607132655388
Position 350: 0.004399338878393779
Position 1567: 0.003407449113920655
Position 1607: 0.0025569508088560994
Position 1532: 0.002328544688068597
Position 676: 0.0017279362421705742
Position 572: 0.001418532148359884
Position 1400: 0.0013897630678251095
Position 1171: 0.0013532692226323761
Position 1841: 0.0013309755495984985
Position 518: 0.0012288599784193407
Position 198: 0.0011818318688995354
Position 2209: 0.000985432550031257
Position 1736: 0.0007690570594416553
Position 1103: 0.0007429606566897025
Position 1343: 0.0006946133385386476
Position 1580: 0.000600100155489269
Position 1814: 0.0005917695558654681
Position 1412: 0.000550978483497797
Position 1759: 0.0005073109938608043
Position 1609: 0.0005025674191293739
Position 438: 0.000477258240755319
Position 1308: 0.00046634996224788995
Position 1448: 0.0004029902545532914
Position 1914: 0.00033876281483958984
Position 1514: 0.00033495435191674135
Position 1682: 0.00031482841213568844
Position 1474: 0.00024225741461134602
Position 690: 0.00018278971301934036
Position 270: 0.00016715785763938873
Position 247: 0.00014304287669165936
Position 581: 0.00012418447410595773
Position 589: 0.00011077549864744036
Position 384: 0.0001099810950285098
Position 524: 0.00010793417609023373
Position 2160: 0.00010098609575442803
Position 1324: 9.742279394492623e-05
Position 1312: 9.6469849215014e-05
Position 1422: 8.864578640845774e-05
Position 1639: 8.272640895881082e-05
Position 556: 8.113501125787372e-05
Position 554: 8.015967678858636e-05
Position 103: 7.935210002939871e-05
Position 1332: 7.692063596289705e-05
Position 2299: 4.569958033580087e-05
Position 1213: 4.100972188583667e-05
Position 356: 3.820423240082261e-05
Position 1069: 3.700740408784218e-05
Position 159: 3.031752543049667e-05
Position 193: 2.398749454892115e-05
Position 1048: 2.2461501377326003e-05
Position 1174: 2.246116083007547e-05
Position 390: 2.1158317768565997e-05
Position 424: 2.095667292442019e-05
Position 715: 2.047176862461751e-05
Position 696: 1.9768764295780196e-05
Position 692: 1.5661490774136152e-05
Position 1110: 1.1892072225687701e-05
Position 593: 1.1609011784105438e-05
Position 131: 1.0542552577344284e-05
Position 720: 1.0078544006295209e-05
Position 1126: 9.932172717672291e-06
Position 744: 7.908239465399397e-06
Position 138: 5.420223928935991e-06
Position 734: 5.1054848736466395e-06
Position 120: 3.944840291847419e-06
Position 620: 3.918758782823955e-06
Position 1250: 3.2215600579528422e-06
Position 937: 2.400438563981288e-06
Position 1040: 2.3902712224647287e-06
Position 972: 7.178714505713433e-07
Position 256: 7.320612406343653e-08
Position 154: 2.001823951176212e-08
Position 1496: 5.863416981306588e-09
Position 78: 1.3186281423388747e-09
Position 88: 5.944851394411786e-10
Position 73: 9.6545452487082e-11
Position 81: 4.669658789810321e-11
