Gene = Pgghg
index = 814
Annotated 5SS: [  63  985 1616 2132 3184 3502 3769 3947 4182 4433 4622 4848 5133]
Annotated 3SS: [ 703 1404 1695 3063 3369 3656 3873 4044 4298 4525 4749 4920 5207]
SMsplice 5SS: [  63 1616 3184 3502 3769 3947 4182 4433 4848 5133]
SMsplice 3SS: [1404 3063 3369 3656 3873 4044 4298 4749 5032 5207]
top_k =  500
Partition function (log Z): 13.745905397599053

Sorted 5' Splice Sites (High to Low Probability):
Position 3184: 0.988220950923563
Position 63: 0.9829648749325679
Position 1616: 0.9700959950672055
Position 4182: 0.9159096634892642
Position 5133: 0.905440855023708
Position 3502: 0.8755845473866606
Position 4848: 0.8551800310312365
Position 3769: 0.783244768365053
Position 4433: 0.6822680101311177
Position 3947: 0.598195043774451
Position 985: 0.3471188682577039
Position 4622: 0.2769965412605167
Position 823: 0.18208531491678911
Position 5401: 0.150963179422984
Position 4687: 0.1051221405159514
Position 2859: 0.0998505728658193
Position 4935: 0.09960938279226496
Position 2132: 0.09768380180477101
Position 3517: 0.07500432161958163
Position 859: 0.07411569501181833
Position 4488: 0.06227692468385371
Position 486: 0.05755297353606387
Position 804: 0.04776962039217531
Position 1350: 0.024787756973843684
Position 829: 0.023464346051180227
Position 5700: 0.020847487724416535
Position 479: 0.019392594846962374
Position 2280: 0.01859395945902534
Position 5406: 0.016498347558263127
Position 2091: 0.015355139925164895
Position 4189: 0.010546010844338696
Position 1632: 0.010223534171033484
Position 3412: 0.008857323453333508
Position 5641: 0.008755116741382579
Position 649: 0.007857963680606202
Position 781: 0.007461191019442908
Position 1093: 0.0065030421073473555
Position 2761: 0.006220681678298487
Position 5251: 0.00532510321989141
Position 300: 0.005039539238912333
Position 2019: 0.004554156665724337
Position 2260: 0.004305575997946589
Position 4673: 0.004187603943776458
Position 2865: 0.004053115762659866
Position 3696: 0.0031148154979464843
Position 1839: 0.0026999753610542666
Position 1104: 0.0022739456464536626
Position 1696: 0.0021420777578369577
Position 2701: 0.0018118056650845583
Position 1642: 0.0017050693163487966
Position 4465: 0.0016461226421790904
Position 3202: 0.0014680175072960633
Position 3230: 0.0014090481145976209
Position 5039: 0.001265769816669956
Position 2918: 0.0012518706336348048
Position 769: 0.0011826947089073414
Position 256: 0.0011779030376806972
Position 4109: 0.0011618489182611633
Position 763: 0.0010853037875728287
Position 3137: 0.0010341036657409955
Position 1835: 0.0009925854048343946
Position 4833: 0.0009625646843785376
Position 2314: 0.0009091403606237572
Position 4307: 0.0008698167675121355
Position 1319: 0.0007032808685430631
Position 833: 0.0006882489098506163
Position 355: 0.0006491684649910024
Position 3133: 0.000637608050990235
Position 3936: 0.0005480406651634948
Position 3024: 0.0005449922774463606
Position 1822: 0.000540049365079159
Position 372: 0.000538310203838947
Position 5051: 0.0005151108671735334
Position 1283: 0.0005109909086337044
Position 4449: 0.0004332862954742567
Position 4336: 0.0004104152622392198
Position 240: 0.00040180809913441257
Position 3308: 0.00039982377159329154
Position 5797: 0.0003718992842558289
Position 280: 0.00034445758196660517
Position 1078: 0.0003392600918820173
Position 3785: 0.00030323223525011123
Position 1468: 0.00026333165670156677
Position 1832: 0.00021041281656849158
Position 1172: 0.0002065093990512151
Position 581: 0.00017196192901919275
Position 283: 0.00016899367569655265
Position 490: 0.00015661216365087644
Position 3483: 0.00015119987032416866
Position 655: 0.00012918761043567532
Position 3008: 0.00011921843319243636
Position 918: 0.00010997835878603981
Position 4028: 9.852982222373268e-05
Position 1063: 9.279037698742668e-05
Position 4577: 7.025508609571951e-05
Position 3616: 6.739495134783115e-05
Position 5216: 6.639892274925756e-05
Position 4593: 6.590168660761685e-05
Position 3378: 4.68206983521115e-05
Position 831: 4.656729922851627e-05
Position 634: 4.384268435306819e-05
Position 4989: 3.726337064405366e-05
Position 121: 3.576334108654305e-05
Position 335: 3.1185222830388344e-05
Position 3512: 2.956309493578817e-05
Position 67: 8.844275334220132e-06
Position 619: 5.917300004144932e-06
Position 5285: 4.906123586546836e-06
Position 3392: 3.024292126864786e-06
Position 5282: 2.204351525846993e-06
Position 48: 2.107806715874496e-06
Position 156: 2.070105225573245e-06
Position 436: 1.5531257485548098e-06
Position 140: 1.3350812961560633e-06
Position 505: 9.57646379644012e-07
Position 1495: 5.613432299477862e-07
Position 1590: 3.824644776630122e-07
Position 4080: 1.7490876067205253e-07
Position 693: 1.0217448488261529e-07
Position 533: 3.467397387307837e-08
Position 863: 1.6506890984543153e-08
Position 552: 4.0482453914997975e-09
Position 4711: 5.398309551036195e-10
Position 3930: 4.278241020647083e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4749: 0.931081550078153
Position 3063: 0.8762419648466162
Position 5207: 0.8230787730559664
Position 3656: 0.8126315517770358
Position 3369: 0.8085154976985943
Position 4298: 0.7055926554456429
Position 4044: 0.6983843982379904
Position 703: 0.586941154361537
Position 3873: 0.5504020287905385
Position 1404: 0.5309059880686031
Position 5032: 0.47806991728627846
Position 1521: 0.359950310409072
Position 4525: 0.35390554003521113
Position 4961: 0.3263771223455837
Position 5554: 0.2318179526779549
Position 4072: 0.10816356498184153
Position 2679: 0.10029535999399584
Position 1495: 0.07688835410444517
Position 3103: 0.07038993510087231
Position 3333: 0.06472975277479871
Position 5234: 0.0646892903134113
Position 3294: 0.06412399868636588
Position 2019: 0.056917052121241526
Position 156: 0.0536406520884256
Position 3981: 0.05183007403063202
Position 4099: 0.04929588059632949
Position 3106: 0.04479253414966501
Position 4920: 0.03944092145625375
Position 923: 0.03900468594428976
Position 4974: 0.03102283771045576
Position 5011: 0.030289612298701533
Position 1987: 0.02851972891256457
Position 4343: 0.027461845105604673
Position 822: 0.022485923733797705
Position 4709: 0.022377845958264624
Position 4374: 0.01728602510633605
Position 5821: 0.016132102629654543
Position 3480: 0.015328684692366177
Position 2131: 0.01503219083473635
Position 1695: 0.014826829058272725
Position 5212: 0.01369593408687065
Position 1073: 0.012905578612704841
Position 898: 0.012287443632513216
Position 3565: 0.012219739118050821
Position 1922: 0.011776373316133218
Position 5771: 0.010810223215945563
Position 3311: 0.01038886578997913
Position 4414: 0.008952883019149354
Position 579: 0.008591872947480714
Position 1196: 0.008567929059986056
Position 5295: 0.008124515366620347
Position 984: 0.006786911760639382
Position 3876: 0.006326832470832016
Position 240: 0.0062878073875157646
Position 4569: 0.006104050666603936
Position 256: 0.0059557030174233845
Position 929: 0.005918655451442644
Position 1451: 0.005809862247831678
Position 4818: 0.00574629967262703
Position 2160: 0.005685148447826418
Position 5971: 0.00533360008415364
Position 4304: 0.004934769659988585
Position 939: 0.00484009680709949
Position 2655: 0.0047769860409100475
Position 4576: 0.0046702882271239
Position 5087: 0.004453357964719831
Position 1554: 0.004027231997313741
Position 5464: 0.00402021936425391
Position 781: 0.0038079739564259663
Position 2814: 0.003787553126403824
Position 1781: 0.0037405414479071385
Position 5747: 0.003651160204329921
Position 3903: 0.003591034978607389
Position 4147: 0.0034848848230660165
Position 3941: 0.0034672212908908773
Position 2664: 0.003431857430821501
Position 1946: 0.0032529304361497225
Position 400: 0.002936086079353452
Position 722: 0.0027555226059301414
Position 433: 0.002661039032733983
Position 1539: 0.0026009444323359015
Position 4590: 0.00244523393886372
Position 1428: 0.00243179388107542
Position 4908: 0.0023152257810676595
Position 1885: 0.002266036079737557
Position 5513: 0.002087931907463018
Position 907: 0.0018041678259575471
Position 5132: 0.0017457293212281989
Position 5479: 0.0016667754539329163
Position 1845: 0.0016546886005280998
Position 4527: 0.0015551049596709615
Position 4000: 0.0014497835190591865
Position 790: 0.0014217567077310339
Position 4840: 0.0013811270723790292
Position 1036: 0.0013180699223017496
Position 3557: 0.0012211383895428432
Position 3946: 0.001113545568833845
Position 436: 0.0010529641636079065
Position 1570: 0.001012145037507288
Position 2586: 0.0009668399221723122
Position 873: 0.0009015911009923175
Position 4301: 0.0008820964016983534
Position 5934: 0.000839291769580235
Position 3768: 0.0008299469892998491
Position 4306: 0.0008094319251140222
Position 3724: 0.0008062616242782041
Position 5263: 0.0007249525000517954
Position 3373: 0.0007205252190181637
Position 5856: 0.0006877771213552647
Position 3501: 0.0006324758177120538
Position 3339: 0.0006025546434797719
Position 3665: 0.0005850230953624243
Position 3124: 0.0005770177159320572
Position 1729: 0.0005467738421540139
Position 3597: 0.0005374721046285882
Position 2032: 0.0005348772142034033
Position 3113: 0.0005132569723212438
Position 5050: 0.0005026461982439454
Position 1842: 0.00048458890120983364
Position 3988: 0.0004751054620590178
Position 5685: 0.00047179453162497943
Position 763: 0.00046912636725989556
Position 5851: 0.0004562902556140454
Position 1183: 0.0004476410566070963
Position 2966: 0.0004425560574380502
Position 3603: 0.0004353842723409831
Position 5982: 0.00043408759339876675
Position 548: 0.0004326564208701677
Position 512: 0.0004239820993450519
Position 1435: 0.00040702197229083544
Position 744: 0.0003840220800492195
Position 393: 0.00037815308533944053
Position 1103: 0.0003484875074472519
Position 3893: 0.0002945917993970314
Position 3732: 0.000278941834661551
Position 1299: 0.00027359856285808176
Position 1607: 0.0002719896585094497
Position 3700: 0.00026361936381204954
Position 2797: 0.00025104233551259805
Position 2045: 0.0002505073375160237
Position 945: 0.00023594197640599217
Position 533: 0.0002291811277642633
Position 3677: 0.00022033209576175977
Position 2565: 0.00021647311853623328
Position 1109: 0.00021432595097426073
Position 4934: 0.0002127221319843888
Position 3832: 0.0002000747196868371
Position 4119: 0.00017725809960614602
Position 1203: 0.00016619921660184568
Position 3441: 0.0001643765858497353
Position 2023: 0.00016030670918757713
Position 3752: 0.00014541939848670824
Position 4593: 0.00014377942622808334
Position 1247: 0.000126240544796954
Position 3675: 0.00012371935173595305
Position 5090: 0.00011132642592228974
Position 1200: 0.00010468387104698193
Position 1801: 0.00010277147726630987
Position 4621: 0.00010066419815668424
Position 3249: 9.472054571831921e-05
Position 1891: 8.460955878891602e-05
Position 4206: 8.376342286619878e-05
Position 671: 6.279280278783662e-05
Position 3569: 6.148063208198829e-05
Position 448: 6.062878370092124e-05
Position 4108: 5.802072511757133e-05
Position 3593: 5.5837738123672434e-05
Position 3411: 4.088259673591641e-05
Position 1340: 3.8518690835507614e-05
Position 2892: 2.7515362136767757e-05
Position 718: 2.719057384188367e-05
Position 1575: 2.3546539964855253e-05
Position 3516: 2.2093946635784612e-05
Position 3423: 2.0978449810026155e-05
Position 5605: 1.5423768205370387e-05
Position 3378: 1.4158387326379929e-05
Position 3398: 1.2881663771055899e-05
Position 3579: 8.039998972877778e-06
Position 3444: 7.0107297611535556e-06
Position 3713: 6.5461224971287436e-06
Position 5488: 6.3497919043147515e-06
Position 1345: 5.9013683484562085e-06
Position 452: 4.781924127998977e-06
Position 2067: 4.47937564583243e-06
Position 461: 4.405026502016353e-06
Position 2095: 4.363489722999226e-06
Position 411: 3.827879216909905e-06
Position 634: 3.7427605363508973e-06
Position 584: 3.524747715276295e-06
Position 3540: 3.4672159675729124e-06
Position 666: 1.7090950159478295e-06
Position 5215: 1.3422192432708981e-06
Position 1136: 9.666829610701844e-07
Position 950: 7.110381541441248e-07
Position 676: 2.028287559448251e-07
Position 592: 1.3484301802917446e-07
Position 478: 1.2138346209795614e-07
Position 957: 9.866731185927258e-08
Position 1641: 6.986639583161547e-08
Position 596: 4.853069373680509e-08
Position 1681: 4.3005142343914977e-08
Position 3259: 4.022181278748664e-08
Position 497: 1.88820212806226e-09
Position 640: 1.2189294964483907e-09
Position 499: 8.97018212164716e-10
Position 472: 4.765102652260638e-10
Position 464: 3.629150882903643e-10
Position 474: 9.797912829037799e-11
Position 121: 8.414470286536246e-13
