Gene = Lsmem2
index = 650
Annotated 5SS: [  87 2990 3250]
Annotated 3SS: [2878 3063 3405]
SMsplice 5SS: [  87 2990]
SMsplice 3SS: [2878 3063]
top_k =  500
Partition function (log Z): -5.678805185402138

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9706660374246385
Position 2990: 0.8318556533443031
Position 3946: 0.17902351018158408
Position 3250: 0.13655083125323839
Position 3195: 0.12595751080739187
Position 2944: 0.09689328413417202
Position 1321: 0.08785011886077294
Position 2152: 0.07691959942091191
Position 989: 0.06499004745589894
Position 3550: 0.029187469440440275
Position 3749: 0.027330075117267105
Position 2147: 0.021304989705472593
Position 2157: 0.021113871951831637
Position 219: 0.01935439348359475
Position 442: 0.01573831047213887
Position 3951: 0.015483318986931957
Position 3554: 0.015389288818189802
Position 1660: 0.014387950160266009
Position 773: 0.013680257151466042
Position 3517: 0.013447789669755433
Position 595: 0.009698780005388999
Position 1735: 0.009474043091926745
Position 3162: 0.008075217143336134
Position 2187: 0.00760235485161763
Position 2123: 0.007152595165806744
Position 3304: 0.006157516128260679
Position 254: 0.005542981547078994
Position 3591: 0.004293489376499873
Position 720: 0.004154215205185441
Position 875: 0.0032712215442779707
Position 1176: 0.0027296886424850943
Position 1848: 0.0026527341720262213
Position 2222: 0.0023203136942349513
Position 4162: 0.001543316473233903
Position 320: 0.0013330682159751214
Position 687: 0.0010799547774446808
Position 4133: 0.0007476514274856569
Position 2802: 0.0006568387536199531
Position 3247: 0.0006335759383240013
Position 3820: 0.0006279100836620486
Position 3634: 0.0004536680369153525
Position 390: 0.00043274413121937574
Position 4169: 0.00038531777259617804
Position 2972: 0.00032888321036287114
Position 705: 0.0001897254410693674
Position 1037: 9.658145930033861e-05
Position 495: 8.852157815739235e-05
Position 3011: 8.758060016787467e-05
Position 3379: 8.32279834313708e-05
Position 400: 7.355752922276827e-05
Position 1226: 7.120883685480643e-05
Position 671: 5.3283108729160086e-05
Position 823: 4.9394225697492205e-05
Position 1935: 4.161552369498083e-05
Position 3204: 4.044885847032978e-05
Position 1611: 3.1550656973000884e-05
Position 3319: 3.0322437411704732e-05
Position 3231: 2.3581612813670733e-05
Position 298: 2.228905123496798e-05
Position 3151: 2.0620607222462222e-05
Position 755: 2.0257340989548178e-05
Position 3029: 1.917079021756029e-05
Position 175: 1.679371990619729e-05
Position 3166: 1.6315448871371525e-05
Position 500: 1.5749328613760502e-05
Position 294: 1.2764639602224867e-05
Position 710: 7.262631139593349e-06
Position 803: 7.1639765287079085e-06
Position 167: 3.218462808846287e-06
Position 817: 3.1620981394828337e-06
Position 3164: 3.0815760688618927e-06
Position 97: 1.9468156474269603e-06
Position 225: 1.5552025520748156e-06
Position 16: 1.3998406716915539e-06
Position 324: 1.3565150824773521e-06
Position 461: 1.3392882434807743e-06
Position 124: 1.273242402121373e-06
Position 580: 9.156409079116317e-07
Position 463: 7.274169393831026e-07
Position 525: 4.94699555300596e-07
Position 353: 4.06567550468099e-07
Position 11: 1.8482934611294718e-08
Position 312: 7.603595142160031e-10
Position 2183: 6.789010690168325e-10
Position 326: 1.6861493473000295e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3063: 0.6634017738981685
Position 2878: 0.6184329440083788
Position 3695: 0.30597893602299
Position 4247: 0.2940104523567382
Position 2898: 0.21122024441517195
Position 3405: 0.15499580322882317
Position 2021: 0.13888626686018007
Position 3812: 0.06376610926260487
Position 1220: 0.059848353178331586
Position 645: 0.041680923407006853
Position 2777: 0.03952272677730555
Position 2801: 0.0350051323468288
Position 4081: 0.025754337891392982
Position 860: 0.02435622456394215
Position 189: 0.018827682369354688
Position 2824: 0.016635725954588267
Position 894: 0.01634484339127365
Position 1502: 0.015489849906044002
Position 3725: 0.012123882671393471
Position 1175: 0.009032491076978712
Position 3869: 0.007422950834157525
Position 2940: 0.007133628449162376
Position 732: 0.006920606102979251
Position 1225: 0.006529476045822456
Position 1594: 0.005968656598956945
Position 1546: 0.005043708332930068
Position 4099: 0.004993121879636185
Position 2842: 0.0042630453825311995
Position 1136: 0.003926011721726993
Position 3700: 0.0037994061618680693
Position 291: 0.003090868992634329
Position 1028: 0.0028602380405586404
Position 4309: 0.002617429383123872
Position 3147: 0.002606899662424263
Position 837: 0.0021650466563607287
Position 1279: 0.002137241341990268
Position 370: 0.002031101955006855
Position 1282: 0.0019521426396489708
Position 3092: 0.0019405804685723098
Position 2807: 0.0018464166917006196
Position 3089: 0.0014902099382130515
Position 3098: 0.001331559828107887
Position 2757: 0.0012204214864299575
Position 353: 0.0009672083460780151
Position 430: 0.0009130038492570985
Position 3157: 0.0007413510363761202
Position 1232: 0.0006558262661025312
Position 469: 0.0005092865509415167
Position 3413: 0.0004944071627637776
Position 1189: 0.000451130579493643
Position 2281: 0.00043504680104882376
Position 1242: 0.00040100284130916146
Position 3792: 0.00036471631305432894
Position 671: 0.00035195172142966105
Position 1551: 0.0002990943485821369
Position 2055: 0.0002669909866453902
Position 350: 0.0002579681162250001
Position 1349: 0.000247243140363341
Position 375: 0.00023970019358419506
Position 1982: 0.00020283071087269096
Position 253: 0.0001930909913715109
Position 1294: 0.0001909048023892233
Position 3247: 0.0001850069284206147
Position 4132: 0.00018390315556634243
Position 792: 0.0001719159623493302
Position 491: 0.00016327875714883586
Position 1517: 0.00016138876362188775
Position 2943: 0.00014221739895936455
Position 4430: 0.00014187515771142077
Position 3742: 0.00014156891745617894
Position 1498: 0.00012150273256259978
Position 1261: 0.00012121375337199995
Position 1915: 0.00011920849229312322
Position 3748: 0.0001184018394675385
Position 2427: 0.0001179908084446905
Position 811: 0.00011445146144396765
Position 739: 0.00010731997812777443
Position 320: 0.00010006520032074901
Position 1156: 9.041977958399888e-05
Position 382: 7.713801001350742e-05
Position 358: 6.690903088810825e-05
Position 235: 5.8963527722428376e-05
Position 265: 4.195844545313812e-05
Position 2984: 2.72928047332108e-05
Position 2650: 2.4886203493269055e-05
Position 777: 1.8408651552819297e-05
Position 3659: 1.6356450578022264e-05
Position 1725: 1.4366567725473979e-05
Position 3651: 1.394749677198506e-05
Position 830: 1.3590195688742617e-05
Position 1568: 1.3546943747968507e-05
Position 3669: 1.2911952753028516e-05
Position 308: 1.2639894004022045e-05
Position 433: 1.1631866394490774e-05
Position 1153: 1.1056518874991219e-05
Position 1706: 8.623795831564372e-06
Position 1301: 8.24771841831243e-06
Position 1104: 7.701235666879738e-06
Position 1767: 7.326949125390367e-06
Position 479: 7.203607820308904e-06
Position 1608: 6.326095402330941e-06
Position 944: 5.914794370335016e-06
Position 215: 3.4398757821136552e-06
Position 342: 3.074495229994349e-06
Position 687: 2.8846018856260537e-06
Position 846: 2.870516539672602e-06
Position 302: 2.840174745796073e-06
Position 697: 2.838110650529819e-06
Position 500: 2.789108451284736e-06
Position 575: 1.7830596058779164e-06
Position 748: 1.741616666548971e-06
Position 294: 1.6500416405864536e-06
Position 378: 1.6342607546955497e-06
Position 557: 1.252287333610759e-06
Position 1076: 1.2470151137381657e-06
Position 954: 1.231771956138735e-06
Position 445: 1.0776010921989498e-06
Position 279: 8.659221474898014e-07
Position 1089: 7.466054024053462e-07
Position 1112: 6.000540158818955e-07
Position 211: 2.8477452417104404e-07
Position 1032: 1.609842085704526e-07
Position 395: 1.014124305217005e-07
Position 517: 9.07188485259723e-08
Position 553: 7.748441297914942e-08
Position 799: 2.4070210058114395e-08
Position 158: 2.38567311625417e-08
Position 269: 1.6340576280773404e-08
Position 442: 9.827701341641794e-09
Position 461: 5.720876313796866e-09
Position 449: 4.827831887575477e-09
