Gene = 2410131K14Rik
index = 39
Annotated 5SS: [  232 10600 13901 14262]
Annotated 3SS: [10442 13748 14147 15872]
SMsplice 5SS: [  232  2397  4273  4890 10600 12198 13901 14262 16354]
SMsplice 3SS: [ 2299  4028  4810 10442 12081 13748 14147 16250 18787]
top_k =  500
Partition function (log Z): 6.347805050762514

Sorted 5' Splice Sites (High to Low Probability):
Position 13901: 0.9971985587531208
Position 232: 0.948269023370313
Position 14262: 0.9088381642201007
Position 2397: 0.9074842159400162
Position 12198: 0.7498488190719765
Position 10600: 0.7150130516639223
Position 4890: 0.70172967362762
Position 4273: 0.6570262120776735
Position 14942: 0.4993001053745582
Position 16354: 0.42500425858198854
Position 9482: 0.3223895344083452
Position 16325: 0.27473054886920467
Position 12492: 0.22668294848109988
Position 12362: 0.1752775608998297
Position 4264: 0.14081526651850473
Position 10625: 0.13355200672520826
Position 1802: 0.11968203356349265
Position 5157: 0.10599441313344052
Position 10512: 0.08940726246260482
Position 12148: 0.08651363576084035
Position 836: 0.08318296633436985
Position 2213: 0.0741184807711236
Position 10875: 0.06991611338239077
Position 2965: 0.05891248592785938
Position 50: 0.055485849499330935
Position 16146: 0.05159763363978238
Position 13603: 0.04520244828294616
Position 4883: 0.044947172765761746
Position 2413: 0.04093178776827125
Position 5458: 0.04051171135638529
Position 5578: 0.035732515545399586
Position 15953: 0.03523856690849582
Position 15518: 0.026124325921839917
Position 3058: 0.025458033243256142
Position 6023: 0.023508719522346205
Position 1520: 0.022901490201937904
Position 6469: 0.022359085328496703
Position 15695: 0.022220232631708355
Position 12023: 0.020586086089707228
Position 12423: 0.019239491781974524
Position 4197: 0.01713747427216185
Position 15914: 0.017009152392562368
Position 929: 0.01689560991315059
Position 14056: 0.0167699229624863
Position 5466: 0.016226002829925274
Position 4171: 0.015381266175103565
Position 1631: 0.014955401368033803
Position 11591: 0.014681612426411287
Position 16220: 0.01403110687202787
Position 15427: 0.013229269924660366
Position 16113: 0.012822170507558694
Position 2112: 0.011160745523447702
Position 1611: 0.011016320243943167
Position 6070: 0.010663834968832116
Position 7850: 0.010077016273352914
Position 12142: 0.009901400273950435
Position 8836: 0.009439770391012002
Position 4166: 0.009101080757048456
Position 17172: 0.007452287784287017
Position 12105: 0.007364942510233666
Position 1627: 0.007184903304811606
Position 16001: 0.007093836037005231
Position 12517: 0.006847458147463682
Position 15553: 0.006630584697388882
Position 2437: 0.006358411888571024
Position 18272: 0.006046846337434607
Position 13180: 0.005816730856804723
Position 15152: 0.005615406358285487
Position 13441: 0.0055050616391305145
Position 14063: 0.00510467862562585
Position 12208: 0.004717475174999511
Position 12498: 0.0043752412378253065
Position 798: 0.004090083859160443
Position 14377: 0.003931707086412438
Position 14327: 0.003926959524959873
Position 7786: 0.003177471597795414
Position 7484: 0.0027529266031680907
Position 5951: 0.0027044619393512747
Position 4146: 0.002681544898930221
Position 3416: 0.0018327020402290576
Position 16288: 0.0016251416893029761
Position 16881: 0.0013875287154012643
Position 17331: 0.0012926387811565963
Position 16867: 0.0012601684924542908
Position 16425: 0.001005565433449942
Position 13867: 0.0007523928940392664
Position 12204: 0.00046410055767422706
Position 3710: 0.00043189668262087755
Position 2944: 0.0004208424576345572
Position 3437: 0.0003765028572588936
Position 3311: 0.00031416449712338735
Position 13907: 0.00027866294590829646
Position 13874: 0.00022773643084727737
Position 3506: 0.00019282154834756134
Position 2387: 0.00019178910378826842
Position 15671: 0.00014378424551183123
Position 172: 0.00011932173420321991
Position 1024: 7.036327327893154e-05
Position 13941: 6.982789744298796e-05
Position 6473: 6.7716668890946e-05
Position 6118: 6.727195503851595e-05
Position 1180: 5.7324715768044656e-05
Position 16469: 5.380748023639169e-05
Position 1277: 4.6965237194371846e-05
Position 820: 3.847239692405153e-05
Position 1269: 3.302711083798991e-05
Position 786: 3.061662367342418e-05
Position 13834: 2.6874067686005e-05
Position 6366: 2.57879574636871e-05
Position 804: 2.4590636026642977e-05
Position 16387: 2.4538155002800872e-05
Position 984: 1.8876112235370815e-05
Position 760: 5.165633690696205e-06
Position 15400: 4.905163778732497e-06
Position 1019: 4.281544416691652e-06
Position 184: 4.2353913010553644e-06
Position 96: 2.2441416465489908e-06
Position 881: 2.2254438409057066e-06
Position 80: 1.557485651186984e-06
Position 1293: 1.5019047169581278e-06
Position 93: 1.4902888261824984e-06
Position 951: 1.2093762419911653e-06
Position 1184: 9.76369865457083e-07
Position 292: 9.003636407725382e-07
Position 24: 8.95874062847691e-07
Position 257: 7.512134299455714e-07
Position 88: 6.96558251293229e-07
Position 144: 5.315863852562856e-07
Position 1262: 4.80262122085439e-07
Position 202: 4.157736464021573e-07
Position 381: 3.5959493393924154e-07
Position 567: 3.1540603944052306e-07
Position 35: 2.996170286884881e-07
Position 10: 2.902408297834845e-07
Position 307: 2.898432606703045e-07
Position 544: 2.408946955402699e-07
Position 855: 1.600630149907456e-07
Position 58: 1.5203416241482208e-07
Position 423: 1.4738460340146377e-07
Position 376: 8.686495311541211e-08
Position 590: 6.265757026088903e-08
Position 602: 4.8684923964883746e-08
Position 605: 3.357419655904155e-08
Position 471: 6.5173224499927795e-09
Position 510: 6.004228378051001e-09
Position 629: 9.26280032757482e-10
Position 384: 8.537875978005403e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13748: 0.9872511846103041
Position 10442: 0.9183140302574566
Position 14147: 0.8740182675034286
Position 12081: 0.8538321125060799
Position 4028: 0.7864283051482135
Position 4810: 0.7456133831231027
Position 16250: 0.5804472989716822
Position 2299: 0.4571613675698453
Position 18787: 0.40273096385387797
Position 12299: 0.37659260493969965
Position 9408: 0.3223895344083453
Position 14792: 0.29321638017642576
Position 2329: 0.2390460547176286
Position 17003: 0.21700020222395966
Position 15872: 0.1693304475835486
Position 16269: 0.154113899618248
Position 2355: 0.15188114155594087
Position 14880: 0.12645712862609942
Position 2294: 0.0829343188840075
Position 16634: 0.0720716112596266
Position 16921: 0.07000366775505851
Position 15447: 0.06792114369417492
Position 10731: 0.0670045474106653
Position 2842: 0.06599535688583616
Position 5081: 0.06410514206827038
Position 1480: 0.061418224198227706
Position 1573: 0.05923441761077551
Position 695: 0.053541041851185536
Position 5356: 0.05277336907963872
Position 4069: 0.05246920434415227
Position 14829: 0.0471123039432844
Position 16208: 0.04109945034696297
Position 12345: 0.036097644448201176
Position 14018: 0.03365266027328292
Position 13309: 0.02993125046071739
Position 1994: 0.028237046122201133
Position 20382: 0.02524960400678354
Position 5927: 0.0249751699982548
Position 6296: 0.021863292315173862
Position 2116: 0.021115543559775938
Position 664: 0.020077658938657122
Position 10478: 0.019658290594279045
Position 18989: 0.019207972732184022
Position 4987: 0.01912864097101906
Position 13435: 0.0180467593273741
Position 1354: 0.01701128444628267
Position 5413: 0.016961002806392268
Position 16972: 0.016592076495917246
Position 11958: 0.015793002319649887
Position 5279: 0.015604336872538541
Position 11450: 0.013806884219746782
Position 1922: 0.01360893332099565
Position 14181: 0.013352722292739608
Position 7696: 0.013254487871148336
Position 605: 0.012964907548144678
Position 18080: 0.011677473719978277
Position 2035: 0.011665381744738731
Position 5022: 0.01130220977282063
Position 14549: 0.01119803060134549
Position 14632: 0.010683726108876225
Position 2301: 0.010603784731341178
Position 11898: 0.010213246875225965
Position 15831: 0.009826400421795832
Position 15330: 0.009704385374222252
Position 1699: 0.008988880084316121
Position 1596: 0.008324402320854362
Position 5793: 0.008058773546934003
Position 1630: 0.007416264003167157
Position 13685: 0.0072841004921054275
Position 17759: 0.007031036752533115
Position 2909: 0.006968683365328703
Position 5435: 0.006863211132664244
Position 16603: 0.006795767641762432
Position 2846: 0.006447057330942884
Position 16052: 0.006273051520654968
Position 8639: 0.006268811493321416
Position 13054: 0.005816730856804723
Position 12360: 0.0057078832845445385
Position 11842: 0.005613510324642805
Position 14552: 0.00559400201898631
Position 15364: 0.0055678552153829945
Position 718: 0.0055322477657400735
Position 14105: 0.00514591507289274
Position 16189: 0.005078726849270009
Position 14755: 0.005039968174331422
Position 2004: 0.004918676337650514
Position 2066: 0.004893534749324506
Position 2173: 0.004780645322097746
Position 15398: 0.004599715357694372
Position 12271: 0.004529610354649976
Position 2137: 0.004142718858547791
Position 13602: 0.004095457066641736
Position 6011: 0.003911204332933076
Position 4781: 0.003863429051337918
Position 4582: 0.00381107588570177
Position 18157: 0.0037586922441630957
Position 202: 0.0035186903702963436
Position 1542: 0.003297434109492222
Position 15034: 0.003022737918520208
Position 14030: 0.003020509612975495
Position 17082: 0.0029931973093524442
Position 544: 0.0029509711017955257
Position 13977: 0.002927968116283839
Position 10797: 0.0029115659717255035
Position 414: 0.002805927353078485
Position 7322: 0.0027529266031680907
Position 13440: 0.0027482045476523993
Position 17148: 0.0026152314738904295
Position 797: 0.002586657748707949
Position 15063: 0.0024507747226134163
Position 4074: 0.0023056764951135023
Position 14195: 0.002280126859641137
Position 18374: 0.0022039127348743135
Position 16446: 0.002090345447250864
Position 1457: 0.0020706315453121243
Position 14055: 0.001975839433485992
Position 12405: 0.001920575843911294
Position 14769: 0.0018859838274016493
Position 8656: 0.0018843608696815783
Position 1865: 0.0017604280832655627
Position 15338: 0.0017361284802318417
Position 2906: 0.0015704473529808286
Position 770: 0.0015471639614856416
Position 5083: 0.0015405901044370906
Position 12348: 0.0015130794260852696
Position 13998: 0.0015071279156353332
Position 2228: 0.001446080323613485
Position 18857: 0.0013670389011362738
Position 1670: 0.001337523608611271
Position 8783: 0.0012865980280090084
Position 2771: 0.0012202364764754984
Position 4786: 0.0011875039669903772
Position 13995: 0.0011570569962622368
Position 703: 0.0010701968492787743
Position 1696: 0.0010618662183370868
Position 1962: 0.00099611053655672
Position 2666: 0.0009758455717739255
Position 14211: 0.0009749076561780098
Position 1727: 0.0009331481834207013
Position 4989: 0.0009237065610938637
Position 1706: 0.0009128626517613331
Position 1607: 0.0008961310747566502
Position 3206: 0.0008923730338082608
Position 11315: 0.0008747282066645097
Position 5103: 0.000873906374704226
Position 15291: 0.0008689558258463496
Position 2071: 0.0007949711031025898
Position 1496: 0.0007579382495093889
Position 14162: 0.0007272743409418822
Position 2801: 0.0007231306029550259
Position 3126: 0.0006588409613123214
Position 3152: 0.0006371982764501789
Position 6221: 0.0005841160554541851
Position 903: 0.0005612047376546886
Position 3504: 0.0005394991417595326
Position 14732: 0.0005121898484865341
Position 1546: 0.00047021903168063193
Position 1685: 0.00040181866430210055
Position 4263: 0.0003794494119471188
Position 14816: 0.00034123661117981045
Position 218: 0.0003337132088071212
Position 16418: 0.00030282127568739413
Position 3050: 0.0002844752891931054
Position 4220: 0.00028336129927635623
Position 2642: 0.0002771213933128223
Position 1092: 0.00025295536735872343
Position 1657: 0.00023894961415137244
Position 839: 0.00023099681935948672
Position 1712: 0.00021381266484175618
Position 5507: 0.00020821546277572885
Position 13936: 0.00020784194384409512
Position 1868: 0.00017037739651519477
Position 13991: 0.00016308902260126659
Position 2848: 0.00016117789717066003
Position 4501: 0.00015946416749492397
Position 1183: 0.0001577836897622468
Position 215: 0.000150745930639212
Position 165: 0.00015020116912059416
Position 15517: 0.00014945188879896643
Position 14248: 0.00014760704756600952
Position 1718: 0.00014713265133088136
Position 3284: 0.00013352488361275807
Position 621: 0.00012465940436363592
Position 1681: 0.0001206809755234777
Position 4080: 0.00011405976253431163
Position 3314: 0.00010428286102048069
Position 3337: 9.690117815877117e-05
Position 1503: 9.371924014542425e-05
Position 2954: 9.264166292377699e-05
Position 2373: 8.831607806865638e-05
Position 14702: 8.626091172061834e-05
Position 3963: 8.549680367520349e-05
Position 3398: 8.53107441422522e-05
Position 4244: 7.729143451083065e-05
Position 1277: 7.654587283042124e-05
Position 2596: 7.498715878828507e-05
Position 4693: 6.779193746373656e-05
Position 4838: 6.585450838554297e-05
Position 925: 5.14165519754833e-05
Position 14261: 4.7079034835191346e-05
Position 909: 4.416948721584946e-05
Position 14373: 4.285403351938521e-05
Position 14926: 3.994940554780591e-05
Position 1254: 3.434514983431174e-05
Position 5227: 3.087418283055591e-05
Position 4928: 1.9368930280684458e-05
Position 5253: 1.865159285945143e-05
Position 15041: 1.5694957966306584e-05
Position 4565: 1.1538123436564195e-05
Position 5110: 6.3503538524842615e-06
Position 12427: 5.88966488540965e-06
Position 5805: 4.322091669535311e-06
Position 1124: 3.7236106522438234e-06
Position 629: 3.5434731285383135e-06
Position 642: 3.419003014977275e-06
Position 1309: 3.0879461284841197e-06
Position 15295: 2.6715192170506343e-06
Position 844: 2.248006860146713e-06
Position 1610: 2.1960117453660486e-06
Position 14999: 1.7479821651963848e-06
Position 779: 1.1620331015636066e-06
Position 14114: 1.145648328433611e-06
Position 14634: 1.0340762250119002e-06
Position 5392: 1.0148623877582237e-06
Position 362: 9.971196304821873e-07
Position 1127: 9.75388393557973e-07
Position 5339: 8.573660531358002e-07
Position 862: 7.019965369984505e-07
Position 650: 5.562502931294852e-07
Position 928: 4.3465903162344217e-07
Position 848: 2.9518572210369973e-07
Position 995: 2.6169949602449555e-07
Position 2936: 2.0064106838675668e-07
Position 934: 1.1373165807523865e-07
Position 14217: 1.0774280640871194e-07
Position 3163: 7.930305590928788e-08
Position 3222: 7.724225931097455e-08
Position 1515: 2.0058181652460243e-08
Position 228: 1.2836237941948135e-08
Position 77: 8.837997018611226e-09
Position 14034: 8.668042435597459e-10
Position 932: 1.4185832027847753e-13
Position 783: 1.3922903748299209e-13
Position 329: 6.456236519392844e-14
