Gene = Anapc13
index = 115
Annotated 5SS: [  51 3593]
Annotated 3SS: [3466 7717]
SMsplice 5SS: [ 146 3091 3282 3593]
SMsplice 3SS: [3008 3205 3466 7717]
top_k =  500
Partition function (log Z): -4.938528292786029

Sorted 5' Splice Sites (High to Low Probability):
Position 3593: 0.9559995976438987
Position 3091: 0.8054314651244072
Position 3282: 0.4491987204419686
Position 146: 0.30277932494414833
Position 5612: 0.2601755059435604
Position 291: 0.20583628991283834
Position 4683: 0.19415855562390386
Position 623: 0.17098078264392408
Position 51: 0.17080683592418983
Position 3345: 0.14739112773268315
Position 2890: 0.11988810150417703
Position 392: 0.11273049271285199
Position 4690: 0.07709213510440059
Position 939: 0.05521981599854526
Position 252: 0.054381181207432114
Position 977: 0.048876369698946764
Position 700: 0.04530853132982587
Position 4020: 0.04281330487703389
Position 3996: 0.038388173956035325
Position 3772: 0.02693970911808911
Position 3626: 0.02607040336439547
Position 5659: 0.02556754445278602
Position 5087: 0.024965318121182543
Position 4059: 0.02407620058401087
Position 2339: 0.021126594507306872
Position 2620: 0.015854032741719398
Position 3642: 0.012575040772572146
Position 3386: 0.01255550026987588
Position 4148: 0.00941225703232131
Position 3163: 0.008588786461597612
Position 6597: 0.006750059376185649
Position 337: 0.0065328474423037
Position 6477: 0.00528507020555374
Position 6714: 0.005061363067669357
Position 586: 0.004678635872009274
Position 3380: 0.00425837936583449
Position 3255: 0.004009953802434207
Position 4055: 0.0026111951469139664
Position 1036: 0.002582259608588783
Position 3828: 0.002190424819794434
Position 412: 0.0014586611681639047
Position 3147: 0.0013105225799313362
Position 4112: 0.0010856130016559256
Position 504: 0.001063416489815306
Position 396: 0.001005831757554986
Position 704: 0.0008462435430344109
Position 3506: 0.0008216455191028833
Position 352: 0.0008172853024610635
Position 249: 0.0007318927623704457
Position 189: 0.0006823227348544554
Position 297: 0.0006190234643799755
Position 47: 0.0005115170552650866
Position 278: 0.00048185244821549923
Position 1452: 0.0004123216647070591
Position 1395: 0.00031649153104694737
Position 313: 0.0002983774511469991
Position 3870: 0.00028558922846202674
