Gene = Colca2
index = 283
Annotated 5SS: [ 221  974 4689 6242]
Annotated 3SS: [ 878 4633 6011 7643]
SMsplice 5SS: [ 230  974 4689]
SMsplice 3SS: [ 878 4633 6011]
top_k =  500
Partition function (log Z): -3.6823200115575676

Sorted 5' Splice Sites (High to Low Probability):
Position 974: 0.9942554537733984
Position 230: 0.8501744236756419
Position 4689: 0.5982298216929816
Position 6242: 0.44583187841653743
Position 7346: 0.20721802073518686
Position 1753: 0.13406255970328793
Position 3788: 0.1226629071928855
Position 3938: 0.11989184894281349
Position 2273: 0.08124324579271765
Position 221: 0.07776334756029832
Position 5113: 0.07312493037981983
Position 4814: 0.06268907634503823
Position 143: 0.053564533639136214
Position 420: 0.03649497031657393
Position 3755: 0.028877737337427673
Position 1597: 0.018436062680763775
Position 554: 0.018190180875764968
Position 7361: 0.014321559028903086
Position 4225: 0.01207994346092941
Position 331: 0.009733144571663363
Position 4453: 0.009199905946057485
Position 772: 0.0063494309120539485
Position 3635: 0.005853591126458805
Position 7297: 0.005315310313131134
Position 1452: 0.004718374797366686
Position 674: 0.004613862033540518
Position 425: 0.0038778462501628725
Position 2869: 0.0033716735530402516
Position 6290: 0.0031796747883875293
Position 5196: 0.002935830841104492
Position 5604: 0.0027909424814192424
Position 497: 0.002619692900561117
Position 7399: 0.0021746679603432077
Position 678: 0.001799985749774989
Position 1583: 0.0015685063293716824
Position 1245: 0.001440621034048895
Position 91: 0.0012510096472428637
Position 6325: 0.001242506392330621
Position 6212: 0.0012130938903545457
Position 790: 0.0005064561547021495
Position 4221: 0.00044624721048591926
Position 2840: 0.00044582675749265646
Position 4353: 0.0001426616700192984
Position 376: 0.00012978523906997805
Position 118: 8.407866062179817e-05
Position 559: 6.750028206940536e-05
Position 1593: 6.540296410791325e-05
Position 225: 5.144900848394338e-05
Position 1575: 5.013605377936082e-05
Position 234: 5.005428345507416e-05
Position 334: 4.977954754313997e-05
Position 690: 3.966964901463583e-05
Position 821: 3.395091147817171e-05
Position 1518: 2.946312331786861e-05
Position 646: 2.3621089823880572e-05
Position 2124: 2.129436276845705e-05
Position 1111: 1.7523909392611428e-05
Position 616: 1.6000240882913066e-05
Position 3078: 1.5130621461748918e-05
Position 282: 1.4626091206622092e-05
Position 1607: 1.4005961826107857e-05
Position 275: 1.3846157236685282e-05
Position 1603: 1.3683149958928822e-05
Position 58: 1.3408588750210128e-05
Position 517: 1.1096246956799316e-05
Position 890: 6.1339545742566914e-06
Position 1024: 3.828845621768603e-06
Position 663: 3.6161970456796656e-06
Position 2998: 3.4539280550200873e-06
Position 405: 2.9922844275637628e-06
Position 2609: 2.4473899602112293e-06
