Gene = 1700066M21Rik
index = 19
Annotated 5SS: [327]
Annotated 3SS: [5122]
SMsplice 5SS: [169 327]
SMsplice 3SS: [ 236 5122]
top_k =  500
Partition function (log Z): -6.088371160153559

Sorted 5' Splice Sites (High to Low Probability):
Position 327: 0.9426961519853864
Position 169: 0.7099991891515907
Position 2609: 0.29998917962123745
Position 2193: 0.10852174826604075
Position 2153: 0.07725603408040377
Position 2181: 0.05770950771981477
Position 2494: 0.046115304208025315
Position 909: 0.04528302052346597
Position 4619: 0.03831680000767562
Position 5234: 0.03790325806053396
Position 1445: 0.03677965692465231
Position 826: 0.03248674972127294
Position 5391: 0.028301373151588795
Position 25: 0.02747425233166037
Position 2116: 0.02514079532643171
Position 4615: 0.02263764291446237
Position 5445: 0.01940740155578551
Position 472: 0.016270926796973898
Position 1301: 0.012653824947153959
Position 997: 0.011856049216337941
Position 2772: 0.0069776901223422136
Position 1364: 0.004151934020947111
Position 1919: 0.0025544943537240245
Position 2943: 0.0023254995117520457
Position 1315: 0.0016787160712248622
Position 1009: 0.0015285893961563075
Position 2026: 0.0013047786985831724
Position 2062: 0.0009621121183843426
Position 1307: 0.0006824200245761488
Position 844: 0.0005838710600788392
Position 1541: 0.00047251248536179076
Position 131: 0.00032357697682926565
Position 87: 0.0001956504707727773
Position 548: 0.00019035770738207993
Position 832: 0.00013152149696252452
Position 74: 8.913317693510797e-05
Position 629: 5.42595678609597e-05
Position 59: 5.277778757872158e-05
Position 382: 3.497608731261767e-05
Position 300: 3.299050839272138e-05
Position 550: 3.167987958544068e-05
Position 1225: 3.0313161231687238e-05
Position 216: 2.810412656866557e-05
Position 462: 2.654292061863006e-05
Position 617: 2.271631036862729e-05
Position 365: 1.1882858604385033e-05
Position 321: 1.137417234442847e-05
Position 552: 4.576725814944274e-06
Position 985: 4.570391114517246e-06
Position 791: 4.481510609452718e-06
Position 571: 4.269114241240261e-06
Position 67: 3.2845800822334633e-06
Position 554: 2.584845582107104e-06
Position 466: 2.320840214888321e-06
Position 879: 2.0787984092971433e-06
Position 445: 2.041993612526863e-06
Position 982: 1.9824200213332524e-06
Position 1327: 1.647575749851955e-06
Position 506: 5.83020606055075e-07
Position 482: 4.086509170350559e-07
Position 920: 3.5236134400669793e-07
Position 882: 3.514504714982228e-07
Position 665: 2.325851069862705e-07
Position 199: 1.7611794497369023e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 5122: 0.7908802753478166
Position 236: 0.6432186363613112
Position 2369: 0.21362757212028877
Position 2086: 0.1529109778270103
Position 2421: 0.13108379785438462
Position 4443: 0.08053326278720259
Position 741: 0.07325622807421961
Position 4363: 0.06332189615254559
Position 6000: 0.06152628883735256
Position 2035: 0.05852807663473998
Position 1213: 0.04967626774929473
Position 1918: 0.037514886717076285
Position 5602: 0.0316152985255065
Position 2829: 0.021251498150137844
Position 2721: 0.018927505793513585
Position 1277: 0.01872743897469737
Position 409: 0.018553752714534986
Position 879: 0.01807864684641815
Position 143: 0.014863745280880006
Position 241: 0.01297960205847416
Position 2000: 0.010818154930228226
Position 2453: 0.010548915714146973
Position 5223: 0.009477127501126536
Position 2262: 0.007910960038160199
Position 5466: 0.007124254096196189
Position 2113: 0.006744312594672083
Position 273: 0.006548737516433685
Position 2056: 0.006495630661065364
Position 1741: 0.0059304143254046305
Position 7543: 0.005216831637201517
Position 3023: 0.004942152726932142
Position 2003: 0.004106161925399761
Position 766: 0.0028794825317119016
Position 6896: 0.002719574972233469
Position 206: 0.0018119286894424718
Position 809: 0.0015421130838253875
Position 747: 0.001463985865650642
Position 1422: 0.0013569956882086378
Position 276: 0.001292894696598235
Position 2535: 0.0011653856413799807
Position 6553: 0.0010853814534595668
Position 4684: 0.001028690633899505
Position 2061: 0.0009946836469650424
Position 4044: 0.0007508734358338666
Position 1125: 0.0006999598432309913
Position 1568: 0.0006962697327560314
Position 2230: 0.0006741405137602104
Position 2179: 0.000593568555412557
Position 1176: 0.0004460726383371678
Position 1871: 0.0004248941140101072
Position 290: 0.0003792660584381876
Position 629: 0.00036005734052129687
Position 908: 0.00031583537424390896
Position 3670: 0.00028339988091981224
Position 411: 0.00025860275445892955
Position 193: 0.000249971661419154
Position 1472: 0.0001388708201098611
Position 648: 0.00010673408772305577
Position 778: 0.00010404253792810522
Position 123: 9.439755659773884e-05
Position 1159: 9.057291578711433e-05
Position 1874: 6.338491599531184e-05
Position 2296: 4.896717854179776e-05
Position 1341: 4.535267030323475e-05
Position 1138: 4.3123945728288874e-05
Position 173: 3.9845390344244865e-05
Position 326: 3.020974059976244e-05
Position 2345: 2.8506157995839266e-05
Position 617: 2.6926750315622238e-05
Position 452: 7.447159072924408e-06
Position 645: 6.301376808965066e-06
Position 188: 6.189850948393617e-06
Position 150: 6.015340788167058e-06
Position 821: 4.487170929787046e-06
Position 576: 3.832928863368696e-06
Position 935: 3.5049843438789885e-06
Position 426: 2.9781565276389124e-06
Position 2116: 2.7530999101487333e-06
Position 892: 1.9905821150137364e-06
Position 341: 1.8062363588083307e-06
Position 541: 7.552650709103776e-07
Position 456: 6.670664703558933e-07
Position 471: 5.886250103653021e-07
Position 940: 5.387390799595039e-07
Position 1973: 5.024295800306245e-07
Position 287: 2.397653921934038e-07
Position 1367: 1.1878519320847293e-07
Position 530: 1.0061132211419133e-07
Position 466: 8.310763704006065e-08
Position 488: 6.995967151196413e-08
Position 437: 3.7265576510051915e-08
Position 454: 3.0732927473208764e-09
Position 524: 5.798650993003443e-10
Position 502: 4.4889572759828577e-10
Position 670: 7.036291493754467e-12
