Gene = Nif3l1
index = 749
Annotated 5SS: [  484  2939  5399  7065 10585 12713]
Annotated 3SS: [ 2482  5235  6937 10445 12628 15989]
SMsplice 5SS: [  484  5399 11695 12713]
SMsplice 3SS: [ 5269 11576 12628 15989]
top_k =  500
Partition function (log Z): -4.542348120048325

Sorted 5' Splice Sites (High to Low Probability):
Position 5399: 0.9874166929521634
Position 484: 0.968531775173526
Position 12713: 0.9647974430607522
Position 7065: 0.5988507966146921
Position 10585: 0.5462318796993265
Position 11695: 0.34573385709443716
Position 6101: 0.3313174714396675
Position 5729: 0.24842037721299587
Position 11699: 0.2363677100643911
Position 2939: 0.18732935381622542
Position 6058: 0.18503292326125428
Position 2568: 0.16721892378441233
Position 6621: 0.15120722404145343
Position 5032: 0.14924756625077343
Position 4174: 0.1432282592111789
Position 5088: 0.12726632736914673
Position 2396: 0.11540645912851251
Position 5839: 0.10263535804335744
Position 134: 0.09231121608043388
Position 2389: 0.06492195623895615
Position 4276: 0.0433248583476434
Position 7906: 0.03407766364172453
Position 16330: 0.03155410062247337
Position 13583: 0.030957933485741693
Position 6106: 0.030034294278946626
Position 9343: 0.02278305096108867
Position 6625: 0.0202404505375777
Position 9579: 0.018743817333605327
Position 635: 0.013086790857296363
Position 80: 0.012799430031296619
Position 1048: 0.011516640403668272
Position 5106: 0.011149336896851466
Position 5731: 0.011074072880549622
Position 93: 0.009506443894465817
Position 3573: 0.009122183511307575
Position 13993: 0.009007591215523126
Position 13988: 0.007521896410982778
Position 11842: 0.00743823640352661
Position 14009: 0.006956882409069322
Position 13754: 0.00630971557540538
Position 12475: 0.006215230275895782
Position 15383: 0.004670489375323228
Position 2448: 0.004029360099409238
Position 5715: 0.002968217785686183
Position 13440: 0.0028116318377725
Position 76: 0.0027993630474336634
Position 5114: 0.002395813596716814
Position 1116: 0.0021086530645222086
Position 13548: 0.002040217702192498
Position 63: 0.0018843915337320048
Position 2731: 0.0018571877989682437
Position 539: 0.001611672726552486
Position 1552: 0.0014778336442199157
Position 138: 0.0013392041380813576
Position 5371: 0.001189998517937318
Position 2093: 0.0010923152491336104
Position 5110: 0.0009953736195693335
Position 986: 0.0009180073661736804
Position 5877: 0.0008888632444364501
Position 239: 0.0008373928626661824
Position 6356: 0.0008088992582993181
Position 6311: 0.0006689465339885148
Position 884: 0.0006565943881896303
Position 74: 0.0005011768915891737
Position 1841: 0.0004900386171547567
Position 13140: 0.0004682034755467363
Position 2181: 0.00033577708923714723
Position 2185: 0.0002616892657553224
Position 5364: 0.000256912125403875
Position 2328: 0.0002512504145688309
Position 2215: 0.00023318713644816596
Position 697: 0.0002219091853872869
Position 835: 0.00018994957883504572
Position 2922: 0.00018056648111034406
Position 5343: 0.00016882539742905792
Position 982: 0.00016395541823446667
Position 6113: 0.0001633460550126301
Position 455: 0.00015542903277449046
Position 560: 0.0001502039264649906
Position 756: 0.00010416258308990894
Position 977: 9.978591130573691e-05
Position 2232: 6.969757794980994e-05
Position 602: 5.941493047215856e-05
Position 2393: 5.637037886240889e-05
Position 270: 5.1192004744922276e-05
Position 1265: 4.854466740205784e-05
Position 1182: 4.011772166060555e-05
Position 711: 3.77611061883007e-05
Position 2252: 3.6859842644764756e-05
Position 1052: 3.561612505633449e-05
Position 1934: 3.3089577342560866e-05
Position 13949: 2.981323279783246e-05
Position 968: 2.9188125082245067e-05
Position 1681: 2.77743825129185e-05
Position 1994: 2.0271429815683058e-05
Position 1076: 1.911464576076284e-05
Position 1837: 1.6395523355774572e-05
Position 325: 2.1970737760706187e-06
Position 488: 1.8583136141547524e-06
Position 737: 1.7282011284239746e-06
Position 641: 1.029574654072518e-06
Position 380: 8.134770266328383e-07
Position 774: 3.801771472823691e-07
Position 491: 2.2223547835636568e-07
Position 519: 3.893049057686264e-08
Position 557: 7.891653940047641e-09
Position 523: 6.582510477916716e-09
Position 780: 1.098211030470598e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12628: 0.9694671901582445
Position 15989: 0.5982165568909623
Position 5269: 0.5634416513496043
Position 10445: 0.5436413526864412
Position 11576: 0.4945690074867725
Position 5235: 0.41958874346709674
Position 5668: 0.4090133260948943
Position 6937: 0.38737470722662287
Position 5968: 0.3693576022210382
Position 4927: 0.2840350675910638
Position 13364: 0.21739249972596275
Position 2482: 0.19209891495928952
Position 2293: 0.1629106951989272
Position 6484: 0.14817236243033247
Position 5947: 0.11665808383445785
Position 7019: 0.103546134559864
Position 11614: 0.08753255967205577
Position 2805: 0.08629182560905266
Position 6874: 0.08559365146061275
Position 315: 0.08205571542776498
Position 4092: 0.08029970967771405
Position 3940: 0.05363427344844912
Position 2887: 0.05107068493201403
Position 12795: 0.03577453971694922
Position 13681: 0.03364723817611384
Position 16181: 0.02717688575865983
Position 16432: 0.022912917510102927
Position 370: 0.020335218354100987
Position 7830: 0.020091232417669226
Position 4077: 0.019483589160788066
Position 9572: 0.018846422362948062
Position 6533: 0.01843432867150544
Position 4042: 0.0169920624053388
Position 9264: 0.015514547643798084
Position 13536: 0.015355582664258034
Position 16401: 0.01531702209860746
Position 12799: 0.014747006432395359
Position 6920: 0.01446957558221158
Position 7651: 0.013986431224055313
Position 2316: 0.01248089703932834
Position 17011: 0.011353593225107124
Position 4113: 0.0105553012145082
Position 13858: 0.01032685751690258
Position 15732: 0.00917637400336728
Position 11763: 0.009124565861299167
Position 15359: 0.008454264358411347
Position 2829: 0.008190448119497849
Position 15321: 0.008035744758373878
Position 843: 0.008030551700477295
Position 6898: 0.007790474940971202
Position 16148: 0.007515167802676637
Position 9036: 0.007308716751003045
Position 3404: 0.0069201581705233
Position 12270: 0.006215230275895775
Position 4808: 0.005880964829898248
Position 2861: 0.005630453248604926
Position 15628: 0.005544488079763306
Position 15576: 0.00492284423063016
Position 6518: 0.004867447441403513
Position 15324: 0.004321349233290953
Position 17730: 0.0042672615447251865
Position 15799: 0.0041758284846824005
Position 13369: 0.00414147240436138
Position 5906: 0.004054512229041269
Position 13082: 0.0040406839606866845
Position 12837: 0.003944144207557403
Position 2433: 0.003780365898704465
Position 15796: 0.003596682858385108
Position 5714: 0.003540969589146622
Position 5251: 0.003533096806159982
Position 2200: 0.003293596051877461
Position 3991: 0.0032927573805015442
Position 938: 0.0031226961261423274
Position 15125: 0.0028766308474183267
Position 5830: 0.002849281769113339
Position 10403: 0.002692848254098388
Position 13200: 0.0026028987511402873
Position 16291: 0.0025744825669299113
Position 12825: 0.0023921773224944314
Position 3479: 0.002202025340784278
Position 2361: 0.00218552482337303
Position 5289: 0.002164094688653053
Position 2203: 0.002114528559144595
Position 5975: 0.0019500876288350165
Position 260: 0.0019494437486986158
Position 5513: 0.001865996130201136
Position 2043: 0.0018379643288382705
Position 2730: 0.0018126302615550077
Position 1985: 0.0016776866493859737
Position 2757: 0.0016417296785989294
Position 2727: 0.0015593409793817881
Position 6012: 0.0014783922374696844
Position 13281: 0.0014653962279271597
Position 4716: 0.001443227993514961
Position 4026: 0.00144303495501574
Position 2567: 0.0012401450502486564
Position 247: 0.0012348429962326154
Position 14295: 0.001186322167455742
Position 16266: 0.0011776445014174254
Position 15903: 0.0011436733199433808
Position 5838: 0.0010971225296616594
Position 2863: 0.001069835846203076
Position 629: 0.0010595866963343968
Position 2907: 0.0010198747168418138
Position 13627: 0.0010154690639421883
Position 227: 0.000949107055933341
Position 6227: 0.0008959838752934638
Position 3964: 0.0008523893165067835
Position 1880: 0.0008394198326468247
Position 999: 0.000834699878839532
Position 13115: 0.0007080538220982743
Position 6019: 0.0006691349249357771
Position 15165: 0.0006507834072775581
Position 12986: 0.0006077445114960134
Position 16031: 0.0005652570243955349
Position 13457: 0.0005404224953267542
Position 770: 0.0004948844364511082
Position 1754: 0.000488816586060058
Position 14547: 0.0004833006733312655
Position 569: 0.0004663215976674689
Position 429: 0.00043247454492983625
Position 849: 0.00039308559088375457
Position 15374: 0.0003853176075371836
Position 12879: 0.0003295121840234842
Position 2527: 0.00030794919968636837
Position 5949: 0.00021916425854352046
Position 12951: 0.00021466921194786428
Position 1176: 0.0001941933263267312
Position 11934: 0.00018049904483172365
Position 696: 0.00016816296434664558
Position 5556: 0.00014407470638143916
Position 538: 0.00013483004342001412
Position 5571: 0.000131611765102004
Position 1305: 0.00012975675326933975
Position 224: 0.00012205871952424485
Position 335: 0.00011770253187406502
Position 161: 0.00011498832349475921
Position 8256: 0.0001102674480448199
Position 5833: 0.000105222245145833
Position 989: 0.00010024519653655939
Position 2096: 9.778032741220363e-05
Position 941: 7.689658010659573e-05
Position 7024: 7.62528444099476e-05
Position 1964: 7.576055818028555e-05
Position 344: 7.486932237760331e-05
Position 1087: 7.277470770316813e-05
Position 1883: 6.785510162435225e-05
Position 1421: 6.381584977048466e-05
Position 6147: 6.277383643961172e-05
Position 1440: 6.152171931997459e-05
Position 888: 6.100867206787567e-05
Position 280: 6.072972010011231e-05
Position 1115: 4.838101784013146e-05
Position 230: 4.543821898134935e-05
Position 1430: 4.304657106657992e-05
Position 325: 4.213541009451494e-05
Position 433: 3.147473415086803e-05
Position 289: 3.07990627947983e-05
Position 6153: 2.4464528207665173e-05
Position 2438: 2.3997205297051136e-05
Position 1239: 2.3390504422468423e-05
Position 200: 2.2571114545248908e-05
Position 1315: 1.914108756251127e-05
Position 1818: 1.7617554450472897e-05
Position 1028: 1.7077136653227406e-05
Position 1234: 1.5246114880944461e-05
Position 957: 1.4932076415041989e-05
Position 2645: 1.470018412072258e-05
Position 8445: 1.4432213820705428e-05
Position 7270: 1.351160315584399e-05
Position 332: 1.1413437221822489e-05
Position 399: 9.104024860023895e-06
Position 138: 8.701161815622567e-06
Position 1326: 6.527392862407562e-06
Position 1409: 6.461256822393033e-06
Position 1488: 6.226462403755986e-06
Position 390: 4.003072906810883e-06
Position 202: 3.876322112536309e-06
Position 380: 3.300497994737601e-06
Position 653: 3.1238984119857254e-06
Position 593: 7.791000451829336e-08
Position 632: 4.8212920118647105e-08
Position 661: 4.269216897739002e-08
Position 608: 3.5141823556540574e-08
Position 571: 3.336827205525821e-08
Position 270: 2.8385039595556996e-08
Position 277: 2.6043726071461917e-08
Position 1155: 2.0664437574294816e-08
Position 1208: 1.564485668568402e-08
Position 387: 1.5640975719095803e-08
Position 504: 1.548696163745202e-08
Position 596: 1.1650022260942976e-08
Position 436: 7.772943404618971e-09
Position 1360: 6.719644158116253e-09
Position 1351: 6.364619379603454e-09
Position 901: 6.042561615294487e-09
Position 961: 5.644721939724254e-09
Position 1213: 5.028654421147687e-09
Position 721: 4.994403955030214e-09
Position 442: 4.383131738633273e-09
Position 1070: 4.0778987473530685e-09
Position 599: 3.4575971770572284e-09
Position 785: 3.2216576243492925e-09
Position 639: 2.8916955675344444e-09
Position 601: 2.2450271886520407e-09
Position 170: 1.2859146145072238e-09
Position 449: 6.187666215158099e-10
Position 447: 1.3206118028996947e-10
Position 469: 9.095779380639584e-11
Position 455: 1.8634957549433932e-11
Position 471: 1.0012179907384829e-11
Position 444: 8.850775458320202e-13
