Gene = Dcps
index = 324
Annotated 5SS: [  291  4985 39718 46601 49755]
Annotated 3SS: [ 4809 39571 46486 49643 51216]
SMsplice 5SS: [  291  4985 14289 37372 37698 39718 40948 46601 49755]
SMsplice 3SS: [ 4809 14195 37207 37571 39571 40853 46486 49643 51216]
top_k =  500
Partition function (log Z): -28.227998596445175

Sorted 5' Splice Sites (High to Low Probability):
Position 14289: 0.80681237365299
Position 4985: 0.7882670360591417
Position 291: 0.5251929425603807
Position 1885: 0.5202040511870992
Position 72: 0.4175457941234941
Position 10155: 0.2143304855042174
Position 4879: 0.21385098344666514
Position 6833: 0.17264487778051915
Position 18421: 0.1703144835951427
Position 18645: 0.0728112846072702
Position 8236: 0.062135623470498856
Position 7228: 0.05779915439343335
Position 1811: 0.057238551748899476
Position 18376: 0.05495207119662261
Position 10372: 0.051662079308745584
Position 4138: 0.0478712114573819
Position 397: 0.043592442061233055
Position 12804: 0.0416990664273556
Position 10504: 0.027762767877182893
Position 13950: 0.023902705593868225
Position 6165: 0.014137949104485797
Position 3962: 0.013087575530140332
Position 1863: 0.011011848887965381
Position 2655: 0.009448221933146239
Position 7065: 0.008095567453639759
Position 3399: 0.0072553948330480586
Position 1785: 0.00697292583487475
Position 1771: 0.005492795287944034
Position 2704: 0.005283534001029651
Position 234: 0.004148472369692579
Position 4444: 0.0033540261319477595
Position 564: 0.0031962565013455616
Position 243: 0.0030870571107430495
Position 706: 0.003036770203264278
Position 3226: 0.002877686733170402
Position 5914: 0.00286315757330488
Position 1615: 0.0028289572830909084
Position 640: 0.002789839288124751
Position 4267: 0.0026014365175393173
Position 968: 0.0022732578641781963
Position 3664: 0.0020145372564944145
Position 22: 0.0019472963109645647
Position 4692: 0.0019350546427275486
Position 207: 0.0018441381403240527
Position 1749: 0.0016294630184088544
Position 1437: 0.0015358823575640638
Position 590: 0.0014854157770912636
Position 3183: 0.0014257872680433852
Position 3753: 0.0013824794628744235
Position 656: 0.0013712399620154129
Position 643: 0.001261548312120678
Position 4306: 0.0011392876304484145
Position 592: 0.0011246041244257665
Position 77: 0.0009762280925320036
Position 443: 0.0009037570885816064
Position 1508: 0.0008969794835844692
Position 2441: 0.0008668610453032303
Position 1842: 0.0006335776096427774
Position 469: 0.0006142166737577575
Position 218: 0.0005108179325958687
Position 894: 0.0004997925811702084
Position 424: 0.00048125733707056863
Position 1248: 0.00037581709623675774
Position 671: 0.00037503183847918567
Position 1929: 0.000364333443081892
Position 1827: 0.00036398847874767387
Position 3098: 0.00028340317631029926
Position 383: 0.00021414257500473345
Position 356: 0.00020559872324698897
Position 3793: 0.00019079022950193697
Position 3807: 0.00018419029832074675
Position 5237: 0.00018129368121799316
Position 5944: 0.00017760848025164894
