Gene = Smg9
index = 990
Annotated 5SS: [  273  3929  5983  6334  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
Annotated 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20956 21193 21500
 22680]
SMsplice 5SS: [  273  3929  5983  6205  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
SMsplice 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20967 21193 21500
 22221]
top_k =  500
Partition function (log Z): 13.29448859108865

Sorted 5' Splice Sites (High to Low Probability):
Position 5983: 0.9919824076561654
Position 17388: 0.9725331835770197
Position 6514: 0.969312543342661
Position 16976: 0.9684908593420274
Position 21323: 0.968174179950065
Position 3929: 0.9547933397986029
Position 273: 0.9400090715745004
Position 15432: 0.919336226062151
Position 21065: 0.8620924339581165
Position 20502: 0.6822434444618546
Position 8015: 0.6521282325361688
Position 21646: 0.6026502924115366
Position 6205: 0.43647751597671497
Position 14043: 0.4338299170138002
Position 6334: 0.410029862704097
Position 10584: 0.23466366045339357
Position 20478: 0.20470718159268933
Position 1548: 0.18515682443795425
Position 6154: 0.18221476153757438
Position 7832: 0.17574874142456182
Position 449: 0.16629864126443195
Position 4686: 0.1611571716435705
Position 9721: 0.06634509311576625
Position 5444: 0.06366897684114642
Position 3426: 0.05749486492782235
Position 7413: 0.0505415527411939
Position 5667: 0.04459383830563468
Position 21590: 0.044388714818303636
Position 18054: 0.0435207423471246
Position 1197: 0.03816636886920869
Position 20548: 0.03729673554024982
Position 17956: 0.036352098745689995
Position 5103: 0.035745822424362035
Position 12385: 0.035596953890520706
Position 19769: 0.03411325171951871
Position 503: 0.028622892354067946
Position 7824: 0.027848762435809426
Position 17664: 0.02510626708524517
Position 16163: 0.024947486975910604
Position 7828: 0.021694291459753757
Position 779: 0.01891293893121375
Position 2899: 0.01636099122373945
Position 16195: 0.012252123341178464
Position 970: 0.011492794536046532
Position 5158: 0.010900183724642366
Position 7161: 0.010609395886807744
Position 19847: 0.009271116946990395
Position 20485: 0.008587326550692425
Position 10728: 0.008334959108611723
Position 16748: 0.007537584891929079
Position 20529: 0.007284514202620485
Position 1961: 0.005269036639825962
Position 5079: 0.005175126333988083
Position 183: 0.004987879197065987
Position 6666: 0.00478697791079817
Position 18476: 0.004695289649036505
Position 18481: 0.004275595050814192
Position 419: 0.004160514686985384
Position 4883: 0.004137975459474557
Position 4661: 0.003917683981294265
Position 2737: 0.003776309345117172
Position 6700: 0.003567768449015424
Position 17142: 0.0035662215001023047
Position 3502: 0.003549262346028356
Position 7810: 0.0033939809081217154
Position 4053: 0.003281547744491695
Position 18831: 0.003273331095979736
Position 19203: 0.003259586492671714
Position 22105: 0.003197148031558507
Position 20880: 0.0030914626324989626
Position 18078: 0.0030431166077633095
Position 19241: 0.002736951228271443
Position 603: 0.0027329940675251663
Position 3452: 0.0026269642941554247
Position 1690: 0.0025895881149468974
Position 19522: 0.0025347114008030767
Position 650: 0.002299346956215492
Position 4704: 0.002201953007162078
Position 22899: 0.001844320315522751
Position 2329: 0.0017759229018464416
Position 19976: 0.001770806573759394
Position 21093: 0.0017194127867522725
Position 5548: 0.001708962195104291
Position 2278: 0.0015368504486098433
Position 2991: 0.001418480528913989
Position 18486: 0.001341672010155794
Position 5166: 0.0013072254091239547
Position 3979: 0.0013061316306762923
Position 22819: 0.0012102247401534086
Position 22296: 0.0011301949810323146
Position 19292: 0.0011035181126585196
Position 944: 0.0009684819952735707
Position 7543: 0.0008808231301167601
Position 1770: 0.0008619187555013102
Position 18658: 0.0007772886999161139
Position 2307: 0.0007173562344947465
Position 2766: 0.0005744001536531899
Position 17012: 0.0005385973913078349
Position 3719: 0.0005073591790870798
Position 380: 0.0004852734123338347
Position 21259: 0.000485247916167243
Position 783: 0.0004841953927357538
Position 6627: 0.00048358900407543046
Position 618: 0.00046567248651633106
Position 2290: 0.0004614871584440951
Position 1867: 0.0004481969917748848
Position 6886: 0.0004469298806052124
Position 804: 0.0003918919764738072
Position 520: 0.0003727523125170926
Position 2124: 0.0003303290859009442
Position 5848: 0.00010458989001613776
Position 6338: 9.933664652040912e-05
Position 438: 6.89275270006685e-05
Position 1348: 6.78914504206943e-05
Position 676: 5.685700249797749e-05
Position 6495: 5.306786060334257e-05
Position 6281: 3.082695431687019e-05
Position 1337: 3.0630365951633224e-05
Position 6945: 2.8442493863726647e-05
Position 6138: 2.452809095160966e-05
Position 6174: 1.9475899049028058e-05
Position 413: 1.375100595872505e-05
Position 124: 1.3241347905042607e-05
Position 154: 1.1278741271264737e-05
Position 49: 9.629135428050393e-06
Position 481: 8.397086023742255e-06
Position 751: 6.739125403707787e-06
Position 486: 6.1732590767204075e-06
Position 338: 4.055536459133911e-06
Position 103: 3.96074041494273e-06
Position 802: 3.2102863282481743e-06
Position 21938: 2.552038378981511e-06
Position 32: 2.4872331200739675e-06
Position 405: 2.2229814269807073e-06
Position 21538: 1.7177817478571078e-06
