Gene = Coa5
index = 280
Annotated 5SS: [ 235 1762]
Annotated 3SS: [1677 9475]
SMsplice 5SS: [ 235 1762 8607]
SMsplice 3SS: [ 1677  8515 12472]
top_k =  500
Partition function (log Z): -9.32354087587366

Sorted 5' Splice Sites (High to Low Probability):
Position 1762: 0.8884491342990264
Position 8607: 0.43694978292125985
Position 235: 0.3873066250823932
Position 8569: 0.3568246284183975
Position 123: 0.31211235497686346
Position 5593: 0.29145355743127893
Position 3428: 0.2108476866876105
Position 114: 0.1735208031161399
Position 1432: 0.10595254926755769
Position 4541: 0.08412255004402032
Position 9629: 0.07274249522930726
Position 5613: 0.06247844549927544
Position 144: 0.05830274141729374
Position 3810: 0.04899131588592048
Position 5094: 0.04195077052876155
Position 343: 0.03857742602503309
Position 6852: 0.03570381721382603
Position 732: 0.017438971492495087
Position 8826: 0.010338855320368713
Position 314: 0.009711572761452493
Position 308: 0.009698488659893796
Position 1436: 0.007847510695956817
Position 588: 0.006827894088954845
Position 2005: 0.0068050923971181764
Position 9095: 0.0064957385520241365
Position 4847: 0.006335109440231897
Position 42: 0.005666970559014411
Position 3291: 0.004877050286718774
Position 12574: 0.00469024521581602
Position 4370: 0.0038903945447453527
Position 5088: 0.003746606978452835
Position 5842: 0.00329752574072986
Position 88: 0.002226204735279939
Position 2908: 0.002061829754200379
Position 578: 0.0019422516192348317
Position 296: 0.001890334292892554
Position 321: 0.0018375328977112025
Position 775: 0.001267213646114031
Position 176: 0.0011755973454323735
Position 802: 0.0011014960051949278
Position 1368: 0.0010412023401198374
Position 8635: 0.0008771834317763348
Position 727: 0.0008651414682349818
Position 2190: 0.0007689853972832543
Position 2244: 0.00026565517146009406
Position 200: 0.00011699787265544288
Position 2122: 0.00010444800011589454
Position 1960: 7.70790779054523e-05
Position 2082: 7.373962762924413e-05
Position 81: 4.389185942214251e-05
Position 101: 4.088823344746108e-05
Position 301: 3.7992822386031e-05
Position 174: 3.336073038917018e-05
Position 2934: 2.4647938985229004e-05
Position 127: 6.6125967022438575e-06
Position 53: 5.913364730238868e-06
Position 59: 3.821478397951461e-06
Position 224: 3.722526033281105e-06
Position 755: 3.226116954833679e-06
Position 537: 2.1912229896875e-06
Position 109: 1.7840407184657026e-06
Position 553: 1.6204741033705517e-06
Position 1081: 1.1485889967429472e-06
Position 111: 9.935812238087704e-07
Position 987: 8.01684064969015e-07
Position 61: 6.868582052445858e-07
Position 13: 4.294590359695535e-07
Position 184: 3.88160775585316e-07
Position 16: 3.5422733896855263e-07
Position 382: 2.598248887248872e-07
Position 261: 9.101064481552144e-08
Position 206: 7.857184374535124e-08
Position 540: 7.280027408590868e-08
Position 547: 6.996597747244745e-08
Position 226: 5.242181933915005e-08
Position 248: 2.6201874246535e-08
Position 216: 2.0724406113310692e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8515: 0.839374484867295
Position 1677: 0.5187504475514019
