Gene = Bcl2l10
index = 175
Annotated 5SS: [598]
Annotated 3SS: [3252]
SMsplice 5SS: [75]
SMsplice 3SS: [3252]
top_k =  500
Partition function (log Z): -9.466106756984852

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.8389038278834059
Position 415: 0.07203846045933973
Position 48: 0.06035998317891209
Position 598: 0.031889800946879085
Position 790: 0.025014649990383237
Position 2268: 0.009543767899001833
Position 2776: 0.009517832876327488
Position 2892: 0.008094793185567141
Position 119: 0.007392263661679248
Position 1767: 0.006398399972280864
Position 2001: 0.006088715588103693
Position 3438: 0.004485234247806801
Position 54: 0.0043662850295844114
Position 79: 0.0034790141358088263
Position 617: 0.0030362584101747514
Position 1561: 0.0028401024420517877
Position 355: 0.002734383669137239
Position 249: 0.0021038319598004397
Position 2884: 0.0018751566363753326
Position 2714: 0.0018126487109659515
Position 2767: 0.0018096679208908987
Position 1208: 0.00163010907417498
Position 253: 0.0012768084727719546
Position 1094: 0.0011776518081691163
Position 3510: 0.0011411942930093914
Position 2877: 0.0011215394881426792
Position 2746: 0.0009940330915183563
Position 3202: 0.0009472645023581739
Position 2736: 0.0009286268438506724
Position 129: 0.0008905197791693263
Position 2403: 0.0008821280808098707
Position 1462: 0.0008769171535847053
Position 3327: 0.0008449302057689654
Position 2426: 0.0008119565558145786
Position 375: 0.0006712811013084716
Position 1133: 0.0006095741986111102
Position 2398: 0.0005931080489085327
Position 1321: 0.0005301461313363727
Position 851: 0.0005300571541091523
Position 92: 0.000504390501985596
Position 2788: 0.00047359161272819537
Position 505: 0.00035906922706772844
Position 2930: 0.0002681745114478674
Position 3368: 0.00024186209628701154
Position 69: 0.00023827503897076979
Position 3100: 0.00022135378326943342
Position 3651: 0.00021908812388968534
Position 2345: 0.00020141934520922597
Position 2411: 0.00019475840112198644
Position 277: 0.00017250474153220568
Position 1669: 0.00016024785125778635
Position 41: 0.0001571797620371038
Position 1350: 0.00014265956070971887
Position 2844: 0.00013209490872399224
Position 657: 0.0001221179559517247
Position 1855: 0.0001181954880322385
Position 1733: 0.00010910596926331094
Position 1328: 8.504272600333834e-05
Position 685: 8.435037037224357e-05
Position 1967: 7.913568949292678e-05
Position 85: 7.875584020917516e-05
