Gene = Aasdhppt
index = 92
Annotated 5SS: [  214   774  6374  6998 10170]
Annotated 3SS: [  547  6251  6835 10097 12627]
SMsplice 5SS: [  176  6998 10170]
SMsplice 3SS: [ 6835 10097 12627]
top_k =  500
Partition function (log Z): -6.460331195735586

Sorted 5' Splice Sites (High to Low Probability):
Position 6998: 0.9929436644312929
Position 10170: 0.663385454612196
Position 326: 0.4846726234062404
Position 734: 0.31755729371869446
Position 12779: 0.2248890179134573
Position 180: 0.19784929689560415
Position 9980: 0.14974041816099712
Position 5371: 0.13895338421400055
Position 774: 0.12401548730318807
Position 6374: 0.12381371694613139
Position 740: 0.11769651270657282
Position 214: 0.08345529372804587
Position 2988: 0.07904982389223854
Position 12806: 0.05646272476058
Position 301: 0.045423679756850355
Position 3301: 0.03857759079022354
Position 9366: 0.03807065835471296
Position 10292: 0.028766048613654453
Position 2174: 0.024927428129710872
Position 10682: 0.024589608810631883
Position 367: 0.023583439253048608
Position 10271: 0.02270671922462265
Position 1232: 0.020310820219117513
Position 8298: 0.019427707331110235
Position 9058: 0.018857626322898585
Position 54: 0.015444870467684776
Position 13307: 0.014705222751615852
Position 5254: 0.010909801088894746
Position 8231: 0.009857400218968918
Position 101: 0.00868608008020089
Position 372: 0.008631496386547859
Position 265: 0.008427060429362036
Position 13704: 0.008301788450677998
Position 6387: 0.008100345916192889
Position 1798: 0.007172012308300404
Position 10581: 0.007096522782947706
Position 7948: 0.00684021273516435
Position 3124: 0.006826444477486832
Position 838: 0.006252362420592037
Position 343: 0.006029383346598279
Position 10212: 0.005278779439262987
Position 12429: 0.003965168341051757
Position 305: 0.003786916259348123
Position 8815: 0.0030836193311644788
Position 1256: 0.002378567101960755
Position 10493: 0.0021585360047708425
Position 7049: 0.001993614087250657
Position 6938: 0.0019211327239207193
Position 14250: 0.0016583010508078228
Position 79: 0.0014214973711281784
Position 2252: 0.0012174995828573875
Position 7741: 0.0010523384739768312
Position 186: 0.00104134672624874
Position 7265: 0.0009707250222208885
Position 6933: 0.0008733488467036184
Position 12786: 0.0008104991436878031
Position 7984: 0.0006432659328915386
Position 420: 0.0005074862848169051
Position 116: 0.00039277045358634944
Position 10193: 0.00038820062286058625
Position 144: 0.0003450429938474373
Position 9672: 0.0003356679987097372
Position 357: 0.00032374963974686184
Position 9349: 0.0002996783441950772
Position 7119: 0.0002116891647162668
Position 2682: 0.00020829264057557463
Position 284: 0.00020682231847809205
Position 10278: 0.0001970818656952109
Position 29: 0.00019036032309083584
Position 8877: 0.00018996762285168224
Position 2489: 0.000185719626262762
Position 8953: 0.0001557366847578789
Position 8852: 0.00015302777955279682
Position 2558: 9.190288070821254e-05
Position 444: 7.24547539741703e-05
Position 278: 6.432438022908535e-05
Position 34: 6.341782038552985e-05
Position 313: 5.433173321993787e-05
Position 430: 5.1124816304392504e-05
Position 426: 5.0320993944781656e-05
Position 527: 4.745381793380269e-05
Position 26: 3.7667792740223634e-05
Position 379: 3.244430809552792e-05
Position 61: 3.10603463307172e-05
Position 184: 2.454291942454936e-05
Position 58: 1.758696381481075e-05
Position 641: 1.6932815512751136e-05
Position 36: 1.4557718176658056e-05
Position 273: 9.765105244389323e-06
Position 446: 8.383402090609454e-06
Position 83: 3.7392559062499254e-06
Position 1463: 3.635471195327938e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6835: 0.9981569479771057
Position 10097: 0.7642842931267078
Position 12627: 0.7289592588356539
Position 547: 0.33589912038743525
Position 5248: 0.14421964120338235
Position 9861: 0.13492379673146118
Position 6251: 0.12416083180126686
Position 13084: 0.09461949241085593
Position 14089: 0.06295272146177042
Position 13114: 0.061670673925610014
Position 2875: 0.057044383816103744
Position 12978: 0.056112566003909514
Position 619: 0.05209458873271812
Position 13306: 0.0499049221647822
Position 13159: 0.04495436974278634
Position 10070: 0.03302564117710769
Position 2896: 0.030169641651057046
Position 567: 0.02776318989871311
Position 9211: 0.02738143835401419
Position 10537: 0.025465962302551708
Position 2054: 0.023772166585640655
Position 3160: 0.02359888139318632
Position 1149: 0.021421541945345554
Position 13524: 0.02046349167913657
Position 8128: 0.02032367592230102
Position 11496: 0.01620428975899569
Position 12898: 0.015218480532874641
Position 13599: 0.013794470239270945
Position 14339: 0.012223780596061933
Position 8768: 0.012023177928756873
Position 653: 0.01158831253450372
Position 9834: 0.011470351576809
Position 8933: 0.010432850832974341
Position 12210: 0.010352175782038595
Position 9169: 0.009561589697780225
Position 2842: 0.009238383202852574
Position 7795: 0.008837049243428166
Position 6215: 0.0077532310610573425
Position 701: 0.0072194918623721335
Position 581: 0.006850449687520638
Position 10325: 0.00656685476445273
Position 1609: 0.006038023202507667
Position 10131: 0.005398106950888394
Position 575: 0.004961634706995402
Position 12697: 0.0048148324874967546
Position 10492: 0.004767051263411661
Position 10517: 0.004575494757374911
