Gene = Apobec4
index = 128
Annotated 5SS: [214]
Annotated 3SS: [5641]
SMsplice 5SS: [214]
SMsplice 3SS: [5641]
top_k =  500
Partition function (log Z): -11.399508784398641

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.6778761305929254
Position 112: 0.21403752787990213
Position 5398: 0.10079594766379722
Position 188: 0.07848414596288689
Position 5567: 0.06702760345128964
Position 2863: 0.030065160971881583
Position 3027: 0.01948721599883844
Position 657: 0.013844278827492017
Position 4540: 0.013112262504235358
Position 5091: 0.011653807021462351
Position 923: 0.010714490726578195
Position 5330: 0.009774416527668231
Position 84: 0.009096764024882657
Position 634: 0.007990805924213501
Position 2436: 0.005030481290114411
Position 2526: 0.0020965789265805558
Position 5706: 0.0019860685685172616
Position 3624: 0.001837904131027885
Position 363: 0.0016871687530778446
Position 5538: 0.0015499185778305759
Position 6596: 0.0012010617434124896
Position 2876: 0.0011931260814682177
Position 6793: 0.0009931105294564606
Position 2060: 0.0009653451253649695
Position 5845: 0.0008530837592675706
Position 2788: 0.0007892375110108169
Position 6337: 0.0007554929663859604
Position 1692: 0.0007225562138730093
Position 4030: 0.000686285404543423
Position 4455: 0.0006792379958416384
Position 611: 0.0006612055291337569
Position 969: 0.0006390935715670778
Position 2432: 0.0005952560684204236
Position 4535: 0.0005921718304567466
Position 4397: 0.0005325211910234868
Position 2827: 0.0005232679506367318
Position 3300: 0.00048223741345886014
Position 452: 0.0004442358086971019
Position 129: 6.246971594879045e-05
Position 1319: 4.199921459151678e-05
Position 2483: 2.2378909786390767e-05
Position 1740: 1.8042170077866132e-05
Position 302: 1.037519866860341e-05
Position 168: 8.465261348115302e-06
Position 97: 7.252788128681444e-06
Position 234: 6.1707186995915655e-06
Position 359: 5.791968238879379e-06
Position 367: 3.7799079125292003e-06
Position 440: 2.294564379706014e-06
Position 576: 2.045426162127584e-06
Position 186: 2.018717291231024e-06
Position 389: 1.6724961589225492e-06
Position 346: 1.2193895476220204e-06
Position 350: 1.0214906366850163e-06
Position 361: 9.381786676185791e-07
Position 426: 7.403193470197298e-07
Position 406: 7.017503383706806e-07
Position 928: 5.966182010188311e-07
Position 391: 5.745021899197664e-07
Position 521: 4.618073799566906e-07
Position 311: 2.5574163646439316e-07
Position 81: 1.9907105182758737e-07
Position 373: 1.4291097154921828e-07
Position 1070: 1.3436345957404545e-07
Position 564: 1.289390964020066e-07
Position 567: 1.0633344633773092e-07
Position 1289: 9.641863658674204e-08
Position 1136: 7.186714088125882e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5641: 0.5899261398315838
Position 5426: 0.10185395072421247
Position 5254: 0.074947925120059
Position 2681: 0.05062593040744107
Position 6136: 0.039521562468107146
Position 762: 0.03780877221627284
Position 5377: 0.03583806808863323
Position 4975: 0.025231594959680678
Position 1398: 0.023925029685685544
Position 4858: 0.023332819107707525
Position 6836: 0.01919312735549186
Position 5233: 0.017747602169988407
Position 5750: 0.01753100240777365
Position 5783: 0.016300751024361338
Position 5217: 0.016228016953371463
Position 2915: 0.014724267595734006
Position 6666: 0.012550263198217127
Position 5203: 0.011262817490832527
Position 3534: 0.011168521075243206
Position 2335: 0.009521598821735946
Position 5649: 0.009084905944922296
Position 5510: 0.008973513803640922
Position 5397: 0.008586943659270712
Position 1328: 0.008042000650280939
Position 5094: 0.00644643315443969
Position 4979: 0.006416314588017116
Position 506: 0.005803737475938851
Position 4418: 0.0057443249140521095
Position 1904: 0.005448195450759432
Position 6543: 0.005445296195978937
Position 4436: 0.004881550718403415
Position 302: 0.004361926673833518
Position 5611: 0.004246145835929017
Position 1252: 0.004182532808505903
Position 2381: 0.00349391343210178
Position 5010: 0.003180401751730418
Position 3893: 0.00298239810525443
Position 6170: 0.0025061349464990594
Position 2988: 0.0022786208142010897
Position 4075: 0.0021756811736433823
Position 5449: 0.002167132731360634
Position 4470: 0.0020547946497988393
Position 6635: 0.0020487484491262544
Position 6368: 0.001861059334792078
Position 6371: 0.0017037174004682894
Position 5170: 0.0016551466011755025
Position 3115: 0.0015433167657106781
Position 5596: 0.001452118739109725
Position 6961: 0.0014411241115435782
Position 1679: 0.0011506906676706239
Position 406: 0.001131445245030735
Position 4498: 0.0010425893367968474
Position 6461: 0.0009905782449887834
Position 6304: 0.000951057888318383
Position 6336: 0.0009296082834195272
Position 1063: 0.0008894323037614841
Position 2100: 0.0008858758568987431
Position 6217: 0.0008572018244413663
Position 6314: 0.0007606257881980353
Position 2722: 0.0007368027222759083
Position 2362: 0.0006974372473429225
Position 1604: 0.0005978622971652105
Position 4950: 0.000577307257614058
Position 4885: 0.0005770060579793594
Position 2342: 0.0005709403919584158
Position 3566: 0.00047514004435294784
Position 322: 0.00046582341872046523
Position 5561: 0.0004246568780937703
Position 4766: 0.0003901878317723045
Position 3142: 0.0003866263950940299
Position 2029: 0.0003315095710461919
Position 1394: 0.0003312957524387122
Position 3850: 0.00032803151954121436
Position 4865: 0.00032130744605122304
Position 1069: 0.0002965371593032738
Position 1885: 0.0002910540026488097
Position 2407: 0.0002684996180545142
Position 3605: 0.0002616088311058617
Position 3259: 0.00024584821110110134
Position 4787: 0.00023981995326249138
Position 3897: 0.00021465047607011024
Position 764: 0.00020664277027918244
Position 319: 0.00020362680317103458
Position 387: 0.00020174918231578393
Position 3972: 0.000194602245486425
Position 2313: 0.00018329807142426172
Position 186: 0.0001697153100276107
Position 2857: 0.00015450206950533187
Position 533: 0.0001535544987830634
Position 1033: 0.00015264304262132227
Position 3823: 0.00015224678608940874
Position 2608: 0.0001424548920615894
Position 1201: 0.0001410437834873047
Position 1458: 0.0001355074386782795
Position 411: 0.00013411034636648465
Position 945: 0.0001317019351107339
Position 2561: 0.00012059759513034638
Position 1838: 0.00010958778810894097
Position 436: 9.835690249384401e-05
Position 244: 9.307130332553696e-05
Position 234: 7.26985721890539e-05
Position 1410: 7.216747530331427e-05
Position 2156: 5.676859286570139e-05
Position 383: 5.3983986492820186e-05
Position 1117: 5.3675387011828174e-05
Position 919: 5.216649493153844e-05
Position 733: 5.183694124096972e-05
Position 1179: 4.178296292259393e-05
Position 1436: 4.142325941526101e-05
Position 891: 3.719470794324872e-05
Position 1345: 2.912050579115361e-05
Position 440: 2.4182013349114047e-05
Position 331: 2.3954748873586835e-05
Position 619: 2.3100815875308054e-05
Position 870: 2.204474394611645e-05
Position 254: 2.0440382846649278e-05
Position 740: 1.9799094195775913e-05
Position 508: 4.9101017216889e-06
Position 552: 3.396218249404103e-06
Position 2411: 3.031481669095788e-06
Position 448: 1.7348232318564365e-06
Position 2751: 1.5514103061625429e-06
Position 783: 5.031338684738683e-07
Position 778: 4.466673014416582e-07
Position 557: 3.538546954855675e-07
Position 592: 2.3437502869280527e-07
Position 596: 1.4281100011254267e-07
Position 615: 1.3656759915174816e-07
Position 841: 1.0709365085120073e-07
Position 343: 9.938337049609723e-08
Position 564: 8.742832868380077e-08
Position 624: 7.457269729987205e-08
Position 340: 6.39656976740584e-08
Position 346: 5.2640003356193724e-08
Position 452: 4.8339238578590104e-08
Position 274: 4.2925357577108905e-08
Position 792: 3.0430544818461735e-08
