Gene = Tex9
index = 1075
Annotated 5SS: [  176   363  4090  5322  8033  9655 11505 13762 14365 18444 30246]
Annotated 3SS: [  282  4025  5241  7986  9571 11325 13678 14190 18308 30110 30822]
SMsplice 5SS: [  176   363  4115  5322  9655 11505 13762 18444 30246]
SMsplice 3SS: [  282  4025  5241  9571 11325 13678 18308 30110 30822]
top_k =  500
Partition function (log Z): 9.40607935285363

Sorted 5' Splice Sites (High to Low Probability):
Position 18444: 0.9970511180333821
Position 13762: 0.9810473912964198
Position 11505: 0.9718822501481693
Position 176: 0.9558094640715353
Position 5322: 0.9394196228290842
Position 30246: 0.9256757605226555
Position 9655: 0.8301116843039658
Position 363: 0.7603782437634321
Position 4115: 0.6766941062530659
Position 26750: 0.3943916761065723
Position 11754: 0.3781194281089917
Position 4090: 0.3147198970865021
Position 14365: 0.31010506991025166
Position 6193: 0.19175581473460598
Position 414: 0.1662164143370899
Position 10917: 0.14710476299052805
Position 13177: 0.14612785376381285
Position 3397: 0.1416307264012801
Position 8033: 0.13698176222872985
Position 13260: 0.12971211307894068
Position 6925: 0.11911744055456064
Position 10082: 0.10643736944142562
Position 30629: 0.07591773339517872
Position 26982: 0.0636255474277921
Position 13143: 0.05909452856659916
Position 13158: 0.051014027547233665
Position 16292: 0.04490607424851005
Position 12476: 0.04278053509948104
Position 299: 0.041528803574977895
Position 2871: 0.04065074038221707
Position 18717: 0.04039392129469408
Position 13137: 0.036194722600166186
Position 10557: 0.0339617800373143
Position 143: 0.03212578510523702
Position 2054: 0.031202831599992015
Position 13129: 0.026835183787297885
Position 2640: 0.025754833463652347
Position 12668: 0.023445683394494172
Position 5734: 0.021108364779524984
Position 2589: 0.018214787176530824
Position 11483: 0.017979222960676063
Position 3738: 0.017040101127748924
Position 3270: 0.01684594737044421
Position 7348: 0.01557560026853967
Position 4282: 0.015387894052867748
Position 10598: 0.012313961203636889
Position 13390: 0.011919983640955062
Position 6039: 0.011220612505132318
Position 8921: 0.010374555436145754
Position 3080: 0.010098063137867283
Position 10777: 0.009825189486009028
Position 7826: 0.00941975177342355
Position 11487: 0.0093723888492695
Position 12817: 0.009271820019186866
Position 3306: 0.008402287987505452
Position 13745: 0.007957054308699257
Position 12178: 0.007475680887037046
Position 139: 0.007450566555822683
Position 6950: 0.0074030961616316955
Position 6573: 0.005755999481491584
Position 2211: 0.005658830400914135
Position 6910: 0.004639022607999604
Position 13754: 0.00445271812552712
Position 3864: 0.004016835575998941
Position 5666: 0.003890191369749625
Position 12939: 0.0035288197114953326
Position 15786: 0.00349547282052287
Position 9796: 0.003335626847212749
Position 3223: 0.00321010356012227
Position 1014: 0.002939464315990745
Position 4084: 0.002918247705474206
Position 1696: 0.0027926281379333493
Position 2725: 0.0026835610170081823
Position 106: 0.0026834424156748594
Position 390: 0.002549572255119969
Position 2697: 0.0025415718964206073
Position 3351: 0.0023862236159038425
Position 399: 0.002214590987447694
Position 13251: 0.0022060591140335437
Position 1615: 0.0018705104251361198
Position 617: 0.0017569349083849824
Position 12683: 0.0015627975879071892
Position 357: 0.0015509699924028248
Position 1748: 0.0013993420864387525
Position 4972: 0.001299846426073649
Position 1856: 0.0012772891049735225
Position 12954: 0.0012530299540972057
Position 12924: 0.0009842897094285107
Position 2256: 0.0009721714915459853
Position 1735: 0.0009602561329737187
Position 14047: 0.000832057599873628
Position 1795: 0.0008094119437915704
Position 4100: 0.0007563466440941691
Position 4401: 0.0007159839407292789
Position 3411: 0.0006093270305420706
Position 5916: 0.0005738347306807561
Position 3461: 0.0005479403594958663
Position 4105: 0.0005189640418472184
Position 1706: 0.00047075680142867637
Position 3413: 0.0004324856461792716
Position 3268: 0.0004260433150959813
Position 4780: 0.0004254831853584358
Position 15035: 0.00042386399542352834
Position 3415: 0.00039372353331906747
Position 5210: 0.00038639609103473287
Position 15051: 0.0003783927962240557
Position 3368: 0.0003609800488009903
Position 5326: 0.0003278277717870191
Position 1811: 0.00031089997143784906
Position 5851: 0.0002498296074038992
Position 1874: 0.00022800740016813676
Position 15676: 0.00022059332698149252
Position 15859: 0.00017414748006458353
Position 111: 0.00016427919906730296
Position 11509: 0.00015698658299448235
Position 11481: 0.0001494923317288077
