Gene = 4930519G04Rik
index = 51
Annotated 5SS: [  195  3709  7322  7981  9886 16602 17147 18889 20685 24355 25935]
Annotated 3SS: [ 3657  7141  7926  9800 16490 17054 18863 20615 24300 25844 29130]
SMsplice 5SS: [  195  3280  4455  6536 11929 16602 17147 18889 20685]
SMsplice 3SS: [ 3128  4342  6434 11827 16490 17054 18863 20615 29130]
top_k =  500
Partition function (log Z): -9.644150657638306

Sorted 5' Splice Sites (High to Low Probability):
Position 16602: 0.9738971097000478
Position 3280: 0.9168541964540885
Position 9886: 0.7621310540687916
Position 6536: 0.7480711209205836
Position 3709: 0.6371248402097199
Position 4455: 0.6291162321833604
Position 11929: 0.5977280752762619
Position 18889: 0.5302795278268906
Position 17147: 0.500657478289651
Position 20685: 0.42550259857562417
Position 7981: 0.41480539399491567
Position 195: 0.3831993393419081
Position 251: 0.3829422758711355
Position 20711: 0.3371671463859223
Position 4409: 0.18374046332375452
Position 7322: 0.18349574776701072
Position 211: 0.15953318312817885
Position 7999: 0.14645390848044973
Position 16355: 0.1416128206398137
Position 9328: 0.10684124599777364
Position 3064: 0.10456942981614004
Position 22921: 0.0793630560099443
Position 13545: 0.07406895405667098
Position 9241: 0.04199167368571295
Position 3226: 0.03901716454636344
Position 4680: 0.037418667691664874
Position 17: 0.036228388057135595
Position 4717: 0.03471452076927599
Position 8519: 0.03355516958893369
Position 8935: 0.031977769648716306
Position 2962: 0.030453397763021004
Position 12428: 0.027793014610163667
Position 4862: 0.027466853621110173
Position 89: 0.026272001119830933
Position 1896: 0.016505651187512058
Position 82: 0.015513153915421117
Position 1876: 0.014826295109436486
Position 3255: 0.0124324497799196
Position 146: 0.01118646352573793
Position 9408: 0.010071350625376368
Position 1442: 0.008151934279969983
Position 2423: 0.0077941465122517576
Position 2471: 0.004785663992721948
Position 360: 0.0037917826607780742
Position 73: 0.003339287157166954
Position 225: 0.0030808851579927103
Position 3680: 0.0027218898409262994
Position 3664: 0.001987552668318379
Position 2526: 0.0018402201912121729
Position 1250: 0.0012102828896562946
Position 1194: 0.0012049427744403305
Position 8405: 0.0011407257941638967
Position 1163: 0.0009625779578687052
Position 2449: 0.0007682506437817275
Position 2213: 0.0007433236289701854
Position 2460: 0.0005943032482478533
Position 3658: 0.0005627134781254239
Position 213: 0.0005089706636929795
Position 1886: 0.000438869080211762
Position 32: 0.00043019552181673855
Position 1244: 0.00040380542161346785
Position 231: 0.0003528366076168478
Position 354: 0.00034946272228432944
Position 2482: 0.00030165596482288674
Position 20: 0.0002391405875100038
Position 4005: 0.00023802570194478919
Position 8009: 0.00023138833065267312
Position 4080: 0.0002312488697260213
Position 3516: 0.00020587423719694786
Position 4741: 6.339744992229941e-05
Position 215: 2.1498963856587046e-05
Position 1033: 4.345468958559937e-06
Position 1081: 3.0907351254584906e-06
Position 916: 2.180417133030102e-06
Position 750: 1.1622102888744943e-06
Position 870: 1.1561787499236413e-06
Position 68: 1.1430059281050696e-06
Position 286: 1.124284923267241e-06
Position 703: 7.313965811383149e-07
Position 742: 2.3650208471047906e-07
Position 284: 1.535306390201709e-07
Position 319: 1.50913020765724e-07
Position 96: 1.2912093466343113e-07
Position 112: 9.959341662118563e-08
Position 962: 7.522255996688583e-08
Position 934: 7.449032496133059e-08
Position 123: 4.38172898769332e-08
Position 529: 2.2694718224816172e-11
Position 722: 2.1303125200536925e-11
Position 125: 8.752998629445183e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16490: 0.9758604050520034
Position 29130: 0.9644097759693177
Position 3128: 0.8985623824300074
Position 20615: 0.7704228449558355
Position 9800: 0.7621561241904027
Position 6434: 0.6835928307320551
Position 4342: 0.6552188047265819
Position 11827: 0.5977436443574852
Position 18863: 0.5309192097590644
Position 17054: 0.500657478289651
Position 7926: 0.45151847883089724
Position 3572: 0.3275107119975231
Position 3657: 0.22149948760493546
Position 9108: 0.14700367785488552
Position 16292: 0.1417788901144445
Position 7253: 0.1260798708323783
Position 2923: 0.12255671112696839
Position 7729: 0.08156793343952438
Position 13404: 0.07409752464927596
Position 4360: 0.06432568460267776
Position 22755: 0.05587750040755237
Position 4562: 0.049458296646392036
Position 3102: 0.04625543702971767
Position 7141: 0.04567413104271526
Position 22778: 0.04149221033454576
Position 6460: 0.04059702660058435
Position 4247: 0.028225357689397684
Position 12103: 0.027809473288001693
Position 123: 0.027081740767219156
Position 8728: 0.02197364143325374
Position 8338: 0.01977547467990225
Position 3537: 0.0194822175906765
Position 3185: 0.018320073632537476
Position 4299: 0.018313036714211858
Position 4220: 0.017712375625136494
Position 4357: 0.017594582520274252
Position 3604: 0.017444407001651237
Position 1780: 0.017297609068109607
Position 4679: 0.016777632302867995
Position 7803: 0.016133994968226702
Position 8238: 0.014928086467183644
Position 3597: 0.013993045067143182
Position 9009: 0.011921411758021755
Position 2342: 0.010727994616351037
Position 6375: 0.010520457497198888
Position 3516: 0.010398418467232561
Position 3391: 0.010009633750607769
Position 8837: 0.010007807012492563
Position 6272: 0.009942433056433941
Position 4641: 0.009539030910709715
Position 7159: 0.009344868429553647
Position 3576: 0.008841747903298678
Position 3663: 0.008738888173946498
Position 1162: 0.007565441895931259
Position 4585: 0.007518458121690266
Position 7765: 0.0072570595140588525
Position 1783: 0.007168264497296673
Position 4285: 0.006775338085696826
Position 2826: 0.005932422582756242
Position 4813: 0.005389976550447161
Position 7693: 0.005005782221658574
Position 24593: 0.004876250642005795
Position 4565: 0.004365118703091888
Position 4258: 0.003976931802486862
Position 3690: 0.003921886737901219
Position 6493: 0.0034185407775417747
Position 2894: 0.003371368197039556
Position 1707: 0.002845413753200674
Position 4529: 0.002600965493687723
Position 2791: 0.002504191370577305
Position 2869: 0.0019648913729022844
Position 2287: 0.0019434799072055742
Position 2303: 0.00180908135259711
Position 1279: 0.0017198508829650552
Position 7089: 0.0015135668460875943
Position 4408: 0.0015011451627723403
Position 4716: 0.0014100818552933328
Position 3037: 0.0012680266954434567
Position 2807: 0.0011319279714669308
Position 1797: 0.0011140584924373453
Position 4454: 0.0009487549336437789
Position 1634: 0.0009096490702789323
Position 7265: 0.0008856464324558313
Position 20882: 0.000851409019400375
Position 1620: 0.0008059061311529677
Position 3243: 0.0007216795289138846
Position 4664: 0.0006140457186537388
Position 3044: 0.0006072389231629518
Position 1678: 0.0005945681803431194
Position 2178: 0.0005596615762995578
Position 2122: 0.0005340914385497351
Position 1667: 0.0005141322551839926
Position 130: 0.0005004799710723813
Position 1416: 0.00046926933796022244
Position 2238: 0.0004660767146081847
Position 3942: 0.0003604549208553401
Position 1061: 0.0003446121376988119
Position 19224: 0.00034344973660983754
Position 18149: 0.00033346804582049026
Position 1682: 0.0002911842068274183
Position 2269: 0.0002727981763688389
Position 3404: 0.0002727139475472925
Position 2775: 0.00024141240873649432
Position 1794: 0.00022640058930181202
Position 18011: 0.00022606261667993655
Position 2235: 0.000222057385458893
Position 1065: 0.0002080736555386441
Position 3271: 0.00020193942710838568
Position 2024: 0.0001775480942452469
Position 2763: 0.00017668124851984298
Position 186: 0.0001660246124191468
Position 4534: 0.00013794820471876173
Position 1262: 0.00013688429397888977
Position 1138: 0.00013559796617222558
Position 1095: 0.00012614625843988892
Position 180: 0.0001166041836912515
Position 1967: 0.000107897904930783
Position 1318: 0.00010131268142445231
Position 13925: 9.869390994240265e-05
Position 826: 6.875452702514907e-05
Position 17995: 6.413146450997528e-05
Position 1032: 5.8108277850707604e-05
Position 956: 5.620392194452664e-05
Position 17216: 5.072766926717326e-05
Position 979: 4.921889189620411e-05
Position 4403: 4.500486220846232e-05
Position 3834: 4.233496173776153e-05
Position 3799: 4.041774021426399e-05
Position 3770: 3.2651924453656444e-05
Position 146: 3.238614161746014e-05
