Gene = Srrm3
index = 1028
Annotated 5SS: [  511 17177 22349 34206 34366 34816 36325 36493 37814 38444 39110 50414
 50947 51189]
Annotated 3SS: [16933 22246 34076 34284 34785 36261 36456 37762 38338 38931 50066 50721
 51050 54973]
SMsplice 5SS: [  511 17177 22349 34206 34366 36493 38444 38643 39114 50947 51189 54586]
SMsplice 3SS: [16933 22246 34076 34284 36261 38338 38541 38931 50721 51050 54463 54973]
top_k =  500
Partition function (log Z): -38.46806436330086

Sorted 5' Splice Sites (High to Low Probability):
Position 511: 0.8766906711791249
Position 3961: 0.29865131066254946
Position 261: 0.21070491408121456
Position 4340: 0.20210087179871428
Position 2446: 0.15625713483154735
Position 811: 0.12097241940983576
Position 519: 0.08216389546897904
Position 1727: 0.06466773642170932
Position 2829: 0.053081285559922156
Position 239: 0.05042528930812238
Position 8180: 0.030351147905714755
Position 1524: 0.025907800261386924
Position 1186: 0.02261254758386613
Position 4362: 0.021380231652975454
Position 806: 0.0134565070380881
Position 1622: 0.01116621612444795
Position 4244: 0.00587963186191443
Position 3100: 0.0029648846770638925
Position 1014: 0.0019625608029243957
Position 309: 0.0016224192569658322
Position 1549: 0.001449240782097134
Position 281: 0.0006374289255917541
Position 1331: 0.0006122706973766701
Position 38: 0.0005107768418106543
Position 1019: 0.00044310624185791626
Position 17: 0.00043509129189294625
Position 398: 0.00040069423857132036
Position 325: 0.00013900917916121827
Position 1098: 0.00012328278813216725
Position 266: 0.00011180697659891768
Position 1435: 9.274449553134209e-05
Position 62: 7.69705385765707e-05
Position 191: 5.050454523944525e-05
Position 648: 4.708237116084081e-05
Position 523: 3.5408805726595344e-05
Position 709: 3.51605075278884e-05
Position 1528: 3.5071149306550186e-05
Position 338: 1.9872606425456918e-05
Position 949: 1.3610204064598946e-05
Position 495: 1.1494517750627369e-05
Position 615: 1.0630086032684831e-05
Position 612: 8.54387780123857e-06
Position 301: 7.800216558573633e-06
Position 670: 1.91994850244923e-06
Position 594: 1.5890451189545694e-06
Position 665: 3.387318037993188e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4516: 0.3160745836718536
Position 4268: 0.28819129590950865
Position 3864: 0.2601496091313195
Position 397: 0.20169547319579942
Position 8359: 0.16809743476894878
Position 2357: 0.14935086914355336
Position 9994: 0.13407465998475035
Position 8043: 0.12219931339284129
Position 709: 0.10955986956954494
Position 3805: 0.060065925125762136
Position 2806: 0.055186748270359756
Position 4213: 0.04220610717964519
Position 1424: 0.040395887501274125
Position 1548: 0.03916211604212122
Position 8223: 0.03144099630464888
Position 1657: 0.030792079912300045
