Gene = Zcchc8
index = 1199
Annotated 5SS: [  378  1609  4117  6476  7035 11719 11906 12529 13109 13832 16578 18108
 18538]
Annotated 3SS: [ 1565  4041  6369  6956 11614 11839 12467 12965 13688 16458 18020 18419
 19977]
SMsplice 5SS: [  378  1772  4117  6476  7035 11906 16578 18108 18538]
SMsplice 3SS: [ 1660  4041  6369  6956 11614 16458 18020 18419 19977]
top_k =  500
Partition function (log Z): -2.0110937603097545

Sorted 5' Splice Sites (High to Low Probability):
Position 6476: 0.9487957317590895
Position 18538: 0.9048462256697699
Position 7035: 0.8390736568443738
Position 16578: 0.7561694833311527
Position 4117: 0.7294678890208778
Position 13109: 0.5446124151859473
Position 18108: 0.5441615025293911
Position 11906: 0.5183269778496857
Position 1772: 0.4172333461851982
Position 735: 0.3984541618136755
Position 308: 0.35783014918975425
Position 5520: 0.3379740494339121
Position 12335: 0.3235377128675202
Position 11719: 0.31438512192973544
Position 12588: 0.2746879653932978
Position 1890: 0.27393999392475044
Position 12529: 0.26721761183894455
Position 13832: 0.1984818381729185
Position 10414: 0.18229797365302067
Position 16567: 0.17858133675906612
Position 20994: 0.15578618583237397
Position 1609: 0.14137637449665486
Position 2939: 0.10996528979177092
Position 9228: 0.08476071185702781
Position 180: 0.07024103544859657
Position 20749: 0.053291652276395596
Position 16530: 0.05270373521867884
Position 3623: 0.04019506395535503
Position 11840: 0.0363141289635597
Position 16878: 0.03563796744623696
Position 4575: 0.032179295098655594
Position 1018: 0.031339883133442235
Position 16950: 0.03119517710156989
Position 3002: 0.029661457965739105
Position 10559: 0.027994793213170728
Position 5279: 0.02757752276752388
Position 1519: 0.027521410895523436
Position 5004: 0.024973414406592634
Position 259: 0.020122398922008778
Position 520: 0.01988426154625642
Position 5635: 0.018796670471974808
Position 14045: 0.018337664474181583
Position 12701: 0.016060959413363815
Position 17148: 0.015432407478069003
Position 723: 0.015066352277497067
Position 20518: 0.014422327213308543
Position 980: 0.012955261600419278
Position 20811: 0.012417856986856162
Position 19790: 0.011645570843545432
Position 6633: 0.011540648637308991
Position 16843: 0.011111892790315396
Position 13867: 0.010361339395205147
Position 21433: 0.010122176498520825
Position 8144: 0.009776185516404122
Position 16543: 0.008171310038580794
Position 403: 0.007822487940975195
Position 953: 0.007321343641305776
Position 2403: 0.007089901295457041
Position 964: 0.006913046661665591
Position 2176: 0.006869022961433559
Position 14121: 0.006704165807642358
Position 18193: 0.006380547755619777
Position 4836: 0.0060039085294272985
Position 87: 0.005848930087630841
Position 5392: 0.005663545154015765
Position 1454: 0.005415726371973446
Position 18252: 0.005245636737364624
Position 9256: 0.004707649080615538
Position 2423: 0.004330592000038401
