Gene = Scnm1
index = 953
Annotated 5SS: [ 167  454  812  995 1187]
Annotated 3SS: [ 382  722  899 1097 4127]
SMsplice 5SS: [ 167  454  812  995 1187 3848]
SMsplice 3SS: [ 382  722  899 1097 3682 4048]
top_k =  500
Partition function (log Z): 8.753533390586362

Sorted 5' Splice Sites (High to Low Probability):
Position 812: 0.9806056411056204
Position 454: 0.961827110910802
Position 995: 0.9320240468024913
Position 1187: 0.8957855256031254
Position 3848: 0.8269383015387879
Position 167: 0.5764515950575111
Position 2079: 0.34286955137726477
Position 2836: 0.340555190410008
Position 78: 0.30988594761575183
Position 2181: 0.1362661635134618
Position 3852: 0.06705404368003651
Position 1010: 0.06667546008944818
Position 84: 0.04215069953249886
Position 1221: 0.03994339582271801
Position 2620: 0.024091189976871277
Position 2549: 0.017887130710256778
Position 565: 0.011942828341037338
Position 2388: 0.011226472070216285
Position 2573: 0.007439722972502623
Position 3730: 0.006560813014724211
Position 57: 0.005971149932995272
Position 177: 0.004682192401371109
Position 268: 0.004021003738868644
Position 1864: 0.0032246423468821053
Position 99: 0.003162526770095
Position 1868: 0.0023835432791101067
Position 1506: 0.0018465698987219423
Position 816: 0.0015063935261953008
Position 1486: 0.0013982676982240054
Position 620: 0.001183652298925728
Position 3998: 0.0009665473868822737
Position 1246: 0.0008404946633221607
Position 43: 0.0008252800716337627
Position 2021: 0.0007211810893153801
Position 219: 0.0006524026281075911
Position 110: 0.0006261960523786018
Position 1312: 0.0005654463689410165
Position 525: 0.0005333276124144462
Position 533: 0.0005068423485358191
Position 3944: 0.00044734334548009175
Position 302: 0.00044185118931704695
Position 206: 0.0003099996449287497
Position 158: 0.0003021165425783148
Position 827: 0.0002506774080757866
Position 558: 0.0002463600028127549
Position 102: 0.0002320652211289909
Position 1671: 0.00022067359472990674
Position 4154: 0.00021675042869354237
Position 807: 0.00017019003520126386
Position 1752: 0.00015527945916361992
Position 467: 0.00014834671596869315
Position 1264: 0.00013434678915548478
Position 265: 0.00013008049593212734
Position 183: 0.00011314831523366633
Position 4177: 0.00010086090312015854
Position 1165: 7.647682163589382e-05
Position 3869: 6.106568966582113e-05
Position 1462: 6.0703775774865094e-05
Position 1015: 5.0764710404766314e-05
Position 1366: 4.658274968674464e-05
Position 214: 4.609895312430296e-05
Position 594: 4.0468626154670275e-05
Position 514: 3.8905417456333784e-05
Position 598: 3.6145596355497035e-05
Position 304: 3.3894434669198466e-05
Position 147: 3.144244218540335e-05
Position 572: 2.915628926057861e-05
Position 118: 2.7535394201685335e-05
Position 41: 2.1344264096100695e-05
Position 606: 2.131507332270075e-05
Position 1674: 1.3486272682737854e-05
Position 788: 1.3458927876393902e-05
Position 209: 1.3103438116478773e-05
Position 1441: 1.2766859042865728e-05
Position 563: 1.1126101591222663e-05
Position 601: 6.064883016355784e-06
Position 1012: 4.472640790576312e-06
Position 754: 1.303522069853302e-06
Position 774: 1.2727096199646144e-06
Position 411: 9.690085206497619e-07
Position 345: 7.369714134596967e-07
Position 392: 4.121185733250738e-07
Position 900: 2.8505077173041103e-07
Position 713: 1.5003851529529493e-07
Position 1057: 1.1247507819229199e-07
Position 1338: 9.375135484981757e-08
Position 1211: 6.76295512864945e-08
Position 1191: 5.696556145097129e-08
Position 3770: 6.4977351033077865e-09
Position 1399: 4.64249298999612e-09
Position 1460: 3.405376384145568e-09
Position 867: 2.2249575121304686e-09
Position 1287: 4.065612366387448e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 899: 0.999233280762878
Position 722: 0.9614437370435951
Position 382: 0.9263229099425093
Position 1097: 0.8594902991067309
Position 3682: 0.5721261075193936
Position 4048: 0.5345669335773707
Position 1984: 0.4550392731921289
Position 4127: 0.40040681600597977
Position 3702: 0.2294051067871732
Position 2721: 0.09842516544741048
Position 3652: 0.09214299909520698
Position 1071: 0.0676142742139115
Position 2773: 0.05378555670844214
Position 2678: 0.05355017140999004
Position 2748: 0.05186557980096572
Position 2758: 0.03152684039486565
Position 2526: 0.030520176632857773
Position 2592: 0.02801572287744677
Position 4104: 0.0268385048426565
Position 2411: 0.023410440436621438
Position 3985: 0.019340926779573855
Position 3622: 0.014628163991857478
Position 2064: 0.0118187286941766
Position 1115: 0.00902081596403397
Position 2014: 0.008100464931059606
Position 2508: 0.007900040450855239
Position 754: 0.007818286087277571
Position 2605: 0.005042139361755394
Position 2078: 0.0044708739851622185
Position 2164: 0.003499765328266081
Position 2040: 0.003439927763913695
Position 659: 0.003419886523815422
Position 781: 0.0030003182161195564
Position 1363: 0.0029149791967735374
Position 2793: 0.0026752190990877974
Position 2220: 0.002613434974099819
Position 2694: 0.0026089913710355558
Position 1550: 0.002530294332409185
Position 522: 0.0020205802680453517
Position 3704: 0.001916238196453025
Position 3657: 0.0017644820894742977
Position 4144: 0.0014831409444927342
Position 297: 0.0012913632946718943
Position 1793: 0.0011553701146552518
Position 1867: 0.0009515765961632444
Position 3913: 0.0009298016011716127
Position 411: 0.0008194730424867911
Position 2787: 0.0007990875035051409
Position 2203: 0.0007692984138591175
Position 793: 0.0007395570788683246
Position 1147: 0.0007349729082487178
Position 1701: 0.0007121105738033446
Position 2387: 0.0006866133946929174
Position 639: 0.0006573130621109965
Position 1133: 0.0006373073119291913
Position 1315: 0.0005936375950321526
Position 2636: 0.000592176876364671
Position 238: 0.0005054035683950052
Position 4271: 0.0004968213083981633
Position 1636: 0.00048270123825562924
Position 1765: 0.0004739598491419311
Position 4068: 0.0004624105510818939
Position 2178: 0.00044869392279491726
Position 1594: 0.0003850374917563134
Position 430: 0.0003527497461625746
Position 3944: 0.00034879147379896533
Position 2020: 0.00031260931857120743
Position 1780: 0.0002957067741666465
Position 3847: 0.00029104454340408964
Position 2208: 0.00029015405478413815
Position 907: 0.0002703494375292092
Position 1772: 0.0002544588144733241
Position 4073: 0.0002161793185832527
Position 563: 0.0001631146324073644
Position 1736: 0.0001606990757051718
Position 760: 0.00015809005891820929
Position 1385: 0.0001570472584844327
Position 530: 0.00010671757464772367
Position 617: 0.00010485134378684726
Position 2616: 9.160606990189451e-05
Position 4077: 8.975265581564257e-05
Position 558: 8.588466824374694e-05
Position 1365: 7.735435290288159e-05
Position 1745: 7.475056493817419e-05
Position 1815: 7.219625605096758e-05
Position 525: 6.981562237550443e-05
Position 1718: 6.839236313735435e-05
Position 4020: 6.73901274131492e-05
Position 2418: 6.671618778309584e-05
Position 1565: 6.141086926975313e-05
Position 643: 5.6337772495960184e-05
Position 623: 4.8407064041901596e-05
Position 925: 4.8134241030003285e-05
Position 2232: 4.4312863300971365e-05
Position 1260: 4.238939054284798e-05
Position 1165: 3.88693916578145e-05
Position 390: 3.634913547195212e-05
Position 2180: 3.626362727640839e-05
