Gene = Adcy10
index = 99
Annotated 5SS: [  153 18135 18870 21190 21533 25278 27984 30212 33221 34372 34751 36785
 39878 53352 54792 56478 58145 61472 63059 66177 66995 71118 71798 73479
 74120 76649 78945 79119 80199 82562 85632 87509 90513]
Annotated 3SS: [17926 18764 21150 21388 25071 27886 30122 33028 34252 34673 36594 39821
 53194 54598 56390 57869 61334 62932 65897 66703 71047 71565 73370 73943
 76494 78739 79021 80082 82443 85435 87319 90419 91355]
SMsplice 5SS: [  153  2144 18135 18870 21533 25278 27984 30212 33221 34372 36785 53352
 54792 56478 58098 61472 71118 73479 74120 76649 77164 78945 79119 82562
 85632 85806 87509]
SMsplice 3SS: [ 2021 17926 18764 21388 25071 27886 30122 33028 34252 36594 53235 54678
 56390 57869 61334 71047 73370 73943 76494 77083 78739 79021 82443 85435
 85717 87319 90419]
top_k =  500
Partition function (log Z): -25.868701803471506

Sorted 5' Splice Sites (High to Low Probability):
Position 18870: 1.0
Position 34372: 0.9940370763409625
Position 21533: 0.9465728432624867
Position 36785: 0.9043189289108449
Position 25278: 0.8992350449705048
Position 2144: 0.8761546065555842
Position 33221: 0.8473965862395684
Position 14056: 0.7318493348129951
Position 30212: 0.7038768104859274
Position 153: 0.6917341528144403
Position 27984: 0.6596372379303612
Position 4525: 0.5988546324485409
Position 22740: 0.5405110925438248
Position 1467: 0.5402364798712552
Position 30658: 0.5166813907569966
Position 3752: 0.390246060118183
Position 21190: 0.3819364747764018
Position 34751: 0.3388743421829202
Position 797: 0.3304705838437758
Position 30894: 0.25992737600628546
Position 23: 0.22693612966476207
Position 3597: 0.14727711592467826
Position 30440: 0.13895121751120879
Position 33552: 0.12421370371741955
Position 34108: 0.12168755004003261
Position 8913: 0.1082808099609675
Position 30184: 0.10535422014289893
Position 6943: 0.10250335807053658
Position 1130: 0.09865577383653108
Position 22144: 0.09415793062658166
Position 9371: 0.08950065121871593
Position 35707: 0.08834077256614897
Position 33322: 0.08345615152000174
Position 35401: 0.061962495063954584
Position 29923: 0.06098052651718349
Position 377: 0.05462418846208401
Position 1100: 0.040559803100301904
Position 22071: 0.03462992600620652
Position 24861: 0.03195773197261252
Position 34732: 0.0301707438635898
Position 19439: 0.030155193983532887
Position 39878: 0.028781835555534232
Position 33263: 0.02672361085773337
Position 28151: 0.02661869966151645
Position 1110: 0.025838611263394613
Position 29400: 0.024304150025876
Position 30459: 0.024243233245831493
Position 3593: 0.023153917333456495
Position 38827: 0.018872841507627445
Position 2320: 0.018534408906695873
Position 41141: 0.018438213019707224
Position 21277: 0.015792143808985377
Position 26350: 0.015490561633342875
Position 33674: 0.015489232943028532
Position 1772: 0.013683510369724055
Position 1046: 0.013372421096228139
Position 36755: 0.012590066118561135
Position 30058: 0.012343044655671105
Position 9757: 0.009746713877169712
Position 36795: 0.009662880084934938
Position 20246: 0.009535992346918095
Position 39516: 0.008654503053570512
Position 36049: 0.007289082047164114
Position 409: 0.007079557915829619
Position 286: 0.00618788244965181
Position 36020: 0.006160703582976506
Position 5640: 0.005548247134032358
Position 5066: 0.004795759856751423
Position 26346: 0.004792689560277453
Position 1507: 0.004713410879654274
Position 164: 0.003565913804994776
Position 36515: 0.0031993524796364668
Position 2874: 0.00289621424266856
Position 30507: 0.002779964996147605
Position 21084: 0.002355742275655647
Position 29710: 0.002352896687861318
Position 36651: 0.0022429604716548736
Position 38770: 0.0021751435442767635
Position 398: 0.002117493620267882
Position 2302: 0.0019225493493247989
Position 35363: 0.0017425057892957725
Position 3585: 0.0015854593352150265
Position 35058: 0.0015665463461209024
Position 725: 0.0013626011002453506
Position 20172: 0.0009651684053155674
Position 256: 0.000735558099694453
Position 248: 0.0006768925062128045
Position 866: 0.0004832529192688931
Position 691: 0.00048121758316638165
Position 1095: 0.0004674288670717341
Position 945: 0.0004452478168638642
Position 831: 0.00042829235452046825
Position 34358: 0.00025266979607419475
Position 18: 0.00019323435351304425
Position 3603: 0.0001656066625640305
Position 735: 0.00016415461860858687
Position 36791: 0.00015752151171135876
Position 38805: 0.00013951424438680954
Position 33258: 0.00010644852786429716
Position 170: 8.910203872688906e-05
Position 438: 8.894039184889965e-05
Position 463: 8.132331711364332e-05
Position 263: 5.5345960116499325e-05
Position 872: 4.990485822748616e-05
Position 572: 4.9730371632957074e-05
Position 590: 4.9083045579068654e-05
Position 480: 3.7366069807799834e-05
Position 157: 2.6735285571678667e-05
Position 525: 2.410909877336799e-05
Position 728: 1.7431655059827097e-05
Position 776: 1.084040232757717e-05
Position 1016: 8.491374845135418e-06
Position 306: 6.402212777059541e-06
Position 799: 2.186734927175085e-06
Position 176: 5.604666151899462e-07
Position 6: 4.6063525048729827e-07
Position 107: 3.323702689077999e-07
Position 680: 2.709626784065049e-07
Position 49: 2.0933002674040674e-07
Position 245: 1.9012934959818514e-07
Position 82: 1.572876428365133e-07
Position 216: 1.1643139560911027e-07
Position 137: 7.309412483523251e-08
Position 218: 2.2258715397275578e-08
Position 381: 8.779525957665657e-09
Position 319: 9.853866503615545e-11
Position 314: 3.8722533904504757e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18764: 0.9999999999999992
Position 34252: 0.9643624436250713
Position 36594: 0.9635586260716132
Position 33028: 0.8891224713713454
Position 21388: 0.8877654645605918
Position 2021: 0.8784421596774469
Position 25071: 0.8187815923089568
Position 30122: 0.80219036522266
Position 13783: 0.7318493348129957
Position 27886: 0.6576390860337172
Position 30562: 0.500133304647872
Position 4418: 0.37441952196051764
Position 39821: 0.3629647141866246
Position 3702: 0.32196724924949194
Position 34598: 0.26849632137259205
Position 30738: 0.2537760599306081
Position 21150: 0.2532211747026252
Position 22638: 0.23454323814873923
Position 1384: 0.21961027549389792
Position 1331: 0.21799432086075715
Position 3482: 0.19243353791401968
Position 30354: 0.1850267799726529
Position 41223: 0.16669403962348037
Position 22533: 0.16540108301339676
Position 21015: 0.15797828656530197
Position 44324: 0.14868596791351707
Position 4383: 0.13550174371671062
Position 646: 0.13463843463212025
Position 22668: 0.11315703630841718
Position 22017: 0.11086212719760728
Position 8796: 0.10828080996096745
Position 649: 0.10543105907985302
Position 33450: 0.09178142839980105
Position 9268: 0.08950065121871606
Position 906: 0.08535696996975582
Position 4430: 0.08215146694203707
Position 1227: 0.07832689335338554
Position 6842: 0.07750719606907065
Position 38523: 0.0709105466736992
Position 33178: 0.06856032577382459
Position 35603: 0.06531884491433289
Position 617: 0.06434095000567298
Position 25172: 0.06064238578452995
Position 996: 0.05542854729541758
Position 29812: 0.0534549392159164
Position 33998: 0.053341037816340926
Position 34617: 0.04580020745606567
Position 34515: 0.04500596543131527
Position 35231: 0.04093968959495972
Position 36971: 0.03917083693539763
Position 21352: 0.03912419037804085
Position 44883: 0.0346750335526537
Position 29845: 0.030556335328442628
Position 40491: 0.030351633979232958
Position 34020: 0.028012926255974645
Position 34044: 0.027323691276393867
Position 33345: 0.027081460013916207
Position 38656: 0.025605870948077057
Position 3542: 0.02404397301441222
Position 35491: 0.023307476942844872
Position 24643: 0.023031932924303233
Position 22487: 0.022975530169331054
Position 19303: 0.021869850928662764
Position 25145: 0.019811066877016992
Position 33490: 0.019773208388131663
Position 41019: 0.018438213019707224
Position 3675: 0.01824676758404838
Position 22037: 0.01792572943518088
Position 39392: 0.01736600567908882
Position 29269: 0.016362013663091788
Position 34068: 0.015117747850464672
Position 966: 0.014960733493158275
Position 34357: 0.01420948583901787
Position 28090: 0.014159965291683587
Position 36998: 0.013238064733644778
Position 26227: 0.013104600134984015
Position 35798: 0.012162633930552419
Position 37118: 0.012037799019769134
Position 34107: 0.011959586072660188
Position 1348: 0.010981560699762076
Position 36388: 0.010974455155017037
Position 892: 0.010788579417874148
Position 20099: 0.010501160752233644
Position 35181: 0.010034895262661266
Position 2236: 0.00990910804229549
Position 9710: 0.00974671387716969
Position 40849: 0.009576874621831148
Position 39704: 0.009242925042420046
Position 6876: 0.009163197426659582
Position 19219: 0.008285343054870107
Position 1280: 0.008116536840106566
Position 6728: 0.008048822552695312
Position 21153: 0.007944076994340247
Position 29194: 0.007942136362784168
Position 776: 0.007872916620705373
Position 6911: 0.007784142022111043
Position 39281: 0.007469145654729193
Position 39242: 0.007267294281570575
Position 28025: 0.007266798934120376
Position 27712: 0.007190087332356045
Position 34566: 0.006724541858667831
Position 24664: 0.0063436595045488235
