Gene = Rint1
index = 902
Annotated 5SS: [  172   625  6777 13126 17773 18010 19485 22184 22484 23324 24199 28156
 29209 29443]
Annotated 3SS: [  578  6591 12883 17598 17859 19327 22072 22257 23185 23998 27940 29027
 29323 31676]
SMsplice 5SS: [  172  6777 17773 17946 19485 22184 22484 23324 23571 24132 29209 29443]
SMsplice 3SS: [ 6591 17598 17859 19409 22072 22257 23185 23407 23998 29027 29323 31676]
top_k =  500
Partition function (log Z): 8.764482457996833

Sorted 5' Splice Sites (High to Low Probability):
Position 22184: 0.9879021262632689
Position 172: 0.9841535325120991
Position 29209: 0.9746301033885637
Position 23324: 0.9724704272475027
Position 6777: 0.9516306953782737
Position 29443: 0.8900190190305551
Position 24132: 0.7205311166586937
Position 19485: 0.7120328560191519
Position 17946: 0.7029593298599557
Position 22484: 0.6985111857789497
Position 23571: 0.5853342231414521
Position 28156: 0.5355403192998304
Position 908: 0.5112844246149844
Position 3506: 0.4538126894021423
Position 28683: 0.3262328041499634
Position 13126: 0.29636568060352647
Position 9629: 0.2962904135053288
Position 17732: 0.2652625188289609
Position 3047: 0.2475378860376281
Position 24094: 0.1815577640069736
Position 19504: 0.15600315284054506
Position 23029: 0.14861746531784512
Position 2599: 0.14845954220765792
Position 18910: 0.1445322266022626
Position 625: 0.1231289172611645
Position 18064: 0.1222563871009529
Position 22363: 0.1078910016080071
Position 18010: 0.0938996651710898
Position 26062: 0.08829057556003746
Position 24199: 0.08353226667636401
Position 29639: 0.07944811628031871
Position 25786: 0.07581941856540511
Position 6933: 0.06061408402574022
Position 8721: 0.05856215067823746
Position 11688: 0.0553782670022229
Position 2813: 0.04900936669707971
Position 7501: 0.045652631470449775
Position 22926: 0.04270044984991426
Position 9536: 0.041529071767116454
Position 2528: 0.03875763292373025
Position 11630: 0.03767955688453382
Position 18068: 0.036736650080027015
Position 17964: 0.03401567403022308
Position 21896: 0.0333176746325614
Position 26123: 0.032274934878036246
Position 19923: 0.029244998285753936
Position 8921: 0.028043346502564785
Position 12683: 0.02692609831166761
Position 1458: 0.02428271377581119
Position 8823: 0.024184806412580733
Position 5948: 0.023592012726149907
Position 6727: 0.023307124072784093
Position 19442: 0.021952566517726847
Position 29991: 0.021152729243188156
Position 3298: 0.01860856230481966
Position 19962: 0.017183643875033114
Position 30968: 0.017054922257313695
Position 26622: 0.01434445889130885
Position 21598: 0.012089499884820557
Position 22770: 0.011946880127706555
Position 4242: 0.011909183052532383
Position 22494: 0.011709107821729863
Position 320: 0.01057092795709933
Position 17815: 0.010132293757752719
Position 3070: 0.009128774873614767
Position 28100: 0.008966497422329568
