Gene = Eif3c
index = 368
Annotated 5SS: [   64   333  1709  1996  2785  3169  3408  3846  7559  7777  8728  9040
  9239  9702 10129 14437 18649 18806 18977 19227]
Annotated 3SS: [  191  1642  1805  2658  3113  3300  3720  7398  7672  8585  8913  9144
  9510  9903 14072 18488 18739 18888 19063 19330]
SMsplice 5SS: [  263  1559  1709  1996  2785  3169  3408  3854  7559  7777  8728  9040
  9239  9702 10129 18649 18806 18977 19227]
SMsplice 3SS: [ 1473  1642  1805  2658  3113  3300  3720  7398  7655  8585  8913  9144
  9510  9903 18488 18739 18888 19063 19330]
top_k =  500
Partition function (log Z): 46.51559512619155

Sorted 5' Splice Sites (High to Low Probability):
Position 18806: 0.9913110808563468
Position 3169: 0.9899438417651837
Position 2785: 0.9841101714640776
Position 18649: 0.9582628719175852
Position 18977: 0.9486221221353082
Position 7559: 0.9294885486091959
Position 9040: 0.9202872904803702
Position 8728: 0.9090765308021791
Position 1709: 0.9011637306378342
Position 9239: 0.8983260505782071
Position 19227: 0.8982090087882493
Position 7777: 0.8956882036133562
Position 3408: 0.836023261573282
Position 9702: 0.814643191943701
Position 10129: 0.7739489430645725
Position 263: 0.7056163603900301
Position 14437: 0.6900507849880482
Position 1559: 0.6810343250844806
Position 3854: 0.5693904527812539
Position 1996: 0.5156184794013339
Position 17308: 0.5087759734797942
Position 64: 0.4703020142105292
Position 3846: 0.428806789566527
Position 14247: 0.3839401340212985
Position 333: 0.23281383640358946
Position 5713: 0.2059169330583821
Position 1940: 0.19564513736792927
Position 2547: 0.17284430548629237
Position 15329: 0.15984798775294448
Position 7265: 0.15945891688664376
Position 9589: 0.1495527570871022
Position 5764: 0.1212916912728165
Position 17488: 0.10176973869511333
Position 18327: 0.08555610586963051
Position 7751: 0.08123922227185351
Position 19231: 0.07707969772325524
Position 10133: 0.0726158313531825
Position 3424: 0.07035409191585087
Position 5876: 0.06481149396425798
Position 1720: 0.06367380970906364
Position 3422: 0.0614349588975607
Position 4185: 0.057234681131278595
Position 8194: 0.0542738797729194
Position 7568: 0.04741124997880641
Position 17268: 0.03787379425871109
Position 4293: 0.032387289511381985
Position 14892: 0.030605989531296614
Position 8010: 0.03040303400054265
Position 14780: 0.028211861938994814
Position 463: 0.026416388681420162
Position 1724: 0.023149847582317428
Position 18990: 0.02040814241234397
Position 18670: 0.018698451671563362
Position 14412: 0.018054946601627354
Position 8779: 0.017620315437983505
Position 1922: 0.015910122856350316
Position 17883: 0.01581288924613755
Position 7961: 0.015246013872716981
Position 2806: 0.014063367946931436
Position 3337: 0.013520826710565892
Position 16327: 0.012912864816772389
Position 15425: 0.010013373484849082
Position 2353: 0.009978133449211236
Position 7532: 0.009533571228329296
Position 13555: 0.009469182113827315
Position 14265: 0.009176144952206101
Position 2349: 0.008612574425857146
Position 10056: 0.00860558546113437
Position 7539: 0.008402572057820622
Position 18993: 0.00837614673507079
Position 9715: 0.007872666481050365
Position 9014: 0.007452574644227687
Position 3505: 0.007329125927137689
Position 7186: 0.007203315478953353
Position 12212: 0.006630616650815612
Position 3433: 0.006224690828302121
Position 1872: 0.005987449994505265
Position 2020: 0.005884419176692372
Position 19435: 0.005216488649377369
Position 5421: 0.004958800757569717
Position 383: 0.004729092279008417
Position 10137: 0.004622325013466147
Position 9056: 0.0044289012799365556
Position 3649: 0.004195576141906097
Position 19006: 0.003916984031642846
Position 12245: 0.0036428627455881725
Position 1841: 0.0031887208091901046
Position 1731: 0.002860999950254156
Position 1573: 0.002488405261785932
Position 310: 0.002429755368220522
Position 359: 0.0022677207200583038
Position 5220: 0.002237151862583303
Position 18599: 0.0019616233546628603
Position 10168: 0.0018924457431489735
Position 14194: 0.0018651431964375911
Position 8718: 0.0018082505876838247
Position 612: 0.0017785963337570228
