Gene = Cdv3
index = 242
Annotated 5SS: [ 787 1866 5965 9561]
Annotated 3SS: [ 1788  5821  9400 10526]
SMsplice 5SS: [ 787 1866 5965]
SMsplice 3SS: [ 1788  5821 11552]
top_k =  500
Partition function (log Z): -8.448927972312632

Sorted 5' Splice Sites (High to Low Probability):
Position 5965: 0.8069656811700986
Position 1866: 0.7894614265939388
Position 787: 0.6723164643266807
Position 6209: 0.47768361960355527
Position 4035: 0.44732747511801507
Position 8944: 0.4130092236297448
Position 3342: 0.2928216325886148
Position 224: 0.2398761168290454
Position 10705: 0.15403998222698473
Position 5937: 0.15047416875200917
Position 7505: 0.14247525801970506
Position 1693: 0.12788198425369224
Position 9561: 0.12050529351795589
Position 1378: 0.11656147341676812
Position 2656: 0.10812769791196036
Position 3491: 0.09400742058844494
Position 3507: 0.09363335452748048
Position 5349: 0.06855763995642747
Position 1893: 0.058327065694688755
Position 7536: 0.04870619732483591
Position 4109: 0.04315524491395388
Position 678: 0.03544660308892956
Position 642: 0.030539659865411895
Position 5914: 0.02295901570529267
Position 5295: 0.020751215363135577
Position 4113: 0.020224980323951702
Position 3691: 0.020010603639633334
Position 5053: 0.019900960630953334
Position 4294: 0.018968519292533924
Position 3748: 0.01783891890778703
Position 4088: 0.014118901174080201
Position 2813: 0.014091851324261054
Position 2515: 0.01260643627158612
Position 3726: 0.012370999994094292
Position 3375: 0.012359994663606674
Position 738: 0.010839112524590444
Position 4442: 0.00805423834433687
Position 2826: 0.006631609727385941
Position 4096: 0.006023219235816657
Position 2549: 0.004419724550872872
Position 714: 0.004219591785417344
Position 3468: 0.004182429857990249
Position 987: 0.003917229017664331
Position 5958: 0.00320885893092834
Position 3035: 0.002977115848773901
Position 548: 0.0026824168237837764
Position 8931: 0.0025269771520955104
Position 1300: 0.0025153518544479775
Position 1054: 0.0023435614345804095
Position 300: 0.0023301786721785095
Position 116: 0.0017599284338339564
Position 5881: 0.0017163850590513892
Position 793: 0.001313086789762649
Position 1519: 0.001261285822563019
Position 1506: 0.001204890662542104
Position 4895: 0.001151459558076516
Position 6720: 0.0010545827525515687
Position 2349: 0.001001369673869357
Position 1319: 0.0008522318288985247
Position 2746: 0.0008357585731844667
Position 635: 0.0007285569221527095
Position 2076: 0.0007217727681191377
Position 849: 0.0007174339840902861
Position 2269: 0.0007105718854650881
Position 1684: 0.0006411988705559754
Position 1873: 0.0006091775955271176
Position 2848: 0.0005343145813626314
Position 3055: 0.0004709968334612485
Position 1308: 0.0004312628188255077
Position 2672: 0.00040481398959705216
Position 929: 0.0003664785365788984
Position 979: 0.00033062376817826573
Position 970: 0.00031416986645765426
Position 2335: 0.0002832004749366393
Position 6213: 0.00026006171196463776
Position 1652: 0.0002526861542241912
Position 2422: 0.00020725274144189725
Position 707: 0.00017763506694379205
Position 1363: 0.0001723936366630996
Position 1641: 0.0001476789448147016
Position 867: 0.00012446646424336909
Position 992: 9.861392668999628e-05
Position 284: 9.654728214315767e-05
Position 1490: 8.335628125321487e-05
Position 1002: 8.038190094066309e-05
Position 1883: 8.027446649804761e-05
Position 895: 7.58094472040482e-05
Position 1192: 7.293921819335919e-05
Position 2254: 6.0489116043814006e-05
Position 2260: 5.699009571532e-05
Position 1310: 4.801359873223083e-05
Position 2095: 3.5838800504559556e-05
