Gene = 2410004B18Rik
index = 38
Annotated 5SS: [ 315 1083]
Annotated 3SS: [ 883 5782]
SMsplice 5SS: [ 315  656 1083 3273]
SMsplice 3SS: [ 528  932 3180 5782]
top_k =  500
Partition function (log Z): -3.701924892439933

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9857394960646602
Position 315: 0.9286407527336558
Position 3273: 0.683007440835508
Position 656: 0.42329053118582793
Position 5585: 0.31607210870562236
Position 616: 0.1910997457834212
Position 5904: 0.16301527152739412
Position 5853: 0.10356062028662562
Position 847: 0.04515473901229761
Position 5512: 0.03344432596198942
Position 5863: 0.026421459976132173
Position 5461: 0.02515833649351651
Position 6011: 0.023780009891775956
Position 631: 0.022537772200427495
Position 6485: 0.021686691581632653
Position 6440: 0.02007315205736969
Position 5877: 0.016522053555162234
Position 5343: 0.015523644544189754
Position 5882: 0.014117416248491586
Position 1922: 0.009772001540989781
Position 3720: 0.009766405707418362
Position 5935: 0.0076779212346174824
Position 234: 0.006249016496552323
Position 628: 0.0058107155703494475
Position 1875: 0.005568748342421265
Position 5369: 0.005414528629184622
Position 826: 0.0050084805172884005
Position 6166: 0.0049768745461832515
Position 5173: 0.004522205105387389
Position 814: 0.004331277157188434
Position 6447: 0.004241266850398266
Position 142: 0.0032883310834313506
Position 3904: 0.0030280383763215536
Position 5470: 0.0023043168578270987
Position 297: 0.0018475921633057538
Position 3236: 0.0015213697006795437
Position 2522: 0.0013890749941134017
Position 2393: 0.001361465380368837
Position 666: 0.001295693188905486
Position 2376: 0.0012886221400688605
Position 5894: 0.0010444086777658163
Position 6609: 0.0006478293532144268
Position 26: 0.0006339024798361189
Position 294: 0.0004851469057225543
Position 110: 0.00045810731186324706
Position 789: 0.00035585073184330807
Position 5319: 0.00034952773039541844
Position 68: 0.000294719307784414
Position 224: 0.00029458083564183553
Position 4067: 0.0002803194669277872
Position 417: 0.00021866094182390228
Position 591: 0.00020409214227787618
Position 502: 0.00019163876502909167
Position 505: 0.00017819949139243025
Position 859: 0.0001621407384543955
Position 563: 0.00013600724557216083
Position 4204: 0.0001013472572032974
Position 1609: 9.033320621190304e-05
Position 1431: 4.991965127274384e-05
Position 1879: 4.671896958702295e-05
Position 869: 3.927571243240903e-05
Position 1162: 3.852975968867736e-05
Position 444: 1.7869554769785497e-05
Position 5236: 1.6208461538768515e-05
Position 446: 1.5943977407526584e-05
Position 1779: 1.3477945779389667e-05
Position 743: 8.008882041767569e-06
Position 42: 7.668006108985252e-06
Position 1358: 4.394558424102249e-06
Position 478: 3.905202029744091e-06
Position 1392: 2.647333948627467e-06
Position 1587: 2.042351281557238e-06
Position 1567: 1.2197347997837357e-06
Position 1605: 1.0287349949970515e-06
Position 1423: 2.9626952609583163e-07
Position 1456: 2.869960683451764e-07
Position 717: 1.1504999943707087e-10
Position 725: 7.748958177763254e-11
Position 720: 4.681054958130576e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5782: 0.7118499762062388
Position 932: 0.6176965571007549
Position 528: 0.5663241807054418
Position 3180: 0.56607268974745
Position 5264: 0.2728408822463876
Position 883: 0.2517246367094168
Position 5747: 0.23621612213756848
Position 6406: 0.1606637632789402
Position 6683: 0.11732109058450856
Position 6341: 0.08946673904865703
Position 3127: 0.06317005026478299
