Gene = Gtf3c3
index = 528
Annotated 5SS: [  159  1140  4918  8473 10210 11572 14963 15471 18576 19589 21313 22250
 23088 33135 33992 35461 39843]
Annotated 3SS: [ 1027  4732  8348 10017 11405 14814 15397 18471 19416 21109 22147 22951
 32896 33800 35335 39689 40968]
SMsplice 5SS: [  159  1140  4918  8473 10210 11572 14351 14963 18576 21313 22250 23088
 33135 33992 35461 39843]
SMsplice 3SS: [ 1027  4732  8348 10017 11405 14259 14814 18471 21219 22147 22951 32896
 33800 35335 39689 40968]
top_k =  500
Partition function (log Z): 11.890793052752215

Sorted 5' Splice Sites (High to Low Probability):
Position 1140: 0.9969109815936934
Position 11572: 0.9885760532677857
Position 18576: 0.9856032865413517
Position 23088: 0.9833770337949557
Position 21313: 0.979661673723708
Position 4918: 0.9597040783908452
Position 39843: 0.9474373334845483
Position 35461: 0.8530835913356298
Position 159: 0.8523188691047165
Position 14963: 0.8517587587712041
Position 22250: 0.8366369336304428
Position 10210: 0.8175913140951349
Position 33135: 0.6938618138068023
Position 8473: 0.5663770871932667
Position 19589: 0.5575052986798577
Position 33992: 0.4529868318126787
Position 14351: 0.42295831709523657
Position 16750: 0.4058829536728491
Position 26046: 0.3792153622420346
Position 33936: 0.352634308796344
Position 14505: 0.2688628800179836
Position 40858: 0.26123134512443524
Position 15695: 0.249018408822263
Position 26282: 0.21445437724832334
Position 26068: 0.19220050619628987
Position 42352: 0.16496690675868567
Position 15471: 0.15530552940928238
Position 11843: 0.15311056141914325
Position 20253: 0.1503676500258902
Position 31502: 0.1374722633499222
Position 34201: 0.13709734235840101
Position 6691: 0.13150917838528942
Position 33254: 0.12608753974663273
Position 554: 0.1197824295657044
Position 36664: 0.11712358678573515
Position 41166: 0.1164406870093504
Position 19890: 0.10214358885960104
Position 19636: 0.09471027370000426
Position 35690: 0.08745787045437353
Position 7005: 0.08604277245496149
Position 22776: 0.08317969010414021
Position 19851: 0.06670268971049081
Position 4655: 0.0652892892640675
Position 1381: 0.06384710946567228
Position 33877: 0.06374737981060685
Position 35502: 0.06057089032357676
Position 23984: 0.050850524410311945
Position 22518: 0.044678805260674435
Position 18812: 0.041841460320244515
Position 34229: 0.037085948577723765
Position 6783: 0.035044798209150255
