Gene = Ciart
index = 265
Annotated 5SS: [  77 1051 1249 1597 1823]
Annotated 3SS: [ 641 1172 1517 1710 3081]
SMsplice 5SS: [  77 1051 1249 1597 1823]
SMsplice 3SS: [ 641 1172 1517 1710 1921]
top_k =  500
Partition function (log Z): 1.8371238200002402

Sorted 5' Splice Sites (High to Low Probability):
Position 1249: 0.9711337590572138
Position 1597: 0.9613204181589143
Position 1051: 0.7366374159677792
Position 77: 0.7145727424716821
Position 3014: 0.484125259479977
Position 1823: 0.45094779307187566
Position 277: 0.312897806765678
Position 1899: 0.27120422146916673
Position 2549: 0.17898385418342314
Position 160: 0.17321158025864183
Position 1955: 0.08154000390183963
Position 287: 0.023145315961002697
Position 983: 0.019720236818013683
Position 2340: 0.013343739838792225
Position 3039: 0.012998322006525455
Position 1800: 0.01161260029374108
Position 124: 0.011276739645725573
Position 782: 0.011002413203064203
Position 2973: 0.006272030167037069
Position 1016: 0.0036440234772450375
Position 768: 0.0031284286773004518
Position 850: 0.0030693465815554754
Position 724: 0.0027714664851873636
Position 775: 0.002683881715872427
Position 1601: 0.001954736685693353
Position 648: 0.001949663073990244
Position 661: 0.0016949545198411823
Position 7: 0.0016843947189486641
Position 1630: 0.001619464479454245
Position 1568: 0.001302202243390093
Position 216: 0.0012292495879132207
Position 854: 0.0011336606990185207
Position 3248: 0.001062302778001027
Position 866: 0.0008500174319112971
Position 1886: 0.0008178979329045916
Position 1283: 0.0007224795904426073
Position 920: 0.000563767796574765
Position 3413: 0.0004930420627110025
Position 384: 0.0002834949957832083
Position 244: 0.00026333712940396984
Position 391: 0.00022044051739803687
Position 343: 0.00013225182643366803
Position 998: 0.00013076924367213795
Position 234: 0.00011782595649915289
Position 1234: 0.00010023563849670531
Position 913: 6.748982613132808e-05
Position 722: 6.714612140741297e-05
Position 423: 5.960975142984869e-05
Position 187: 5.2299710191159965e-05
Position 964: 4.663895425256019e-05
Position 323: 3.9752733953212864e-05
Position 150: 3.8367438823406656e-05
Position 395: 3.44754397350145e-05
Position 281: 3.2608648124207586e-05
Position 1368: 3.247476928684234e-05
Position 310: 1.437469417772125e-05
Position 1651: 1.150828584195708e-05
Position 1572: 1.0669099586179503e-05
Position 386: 1.0329272149161197e-05
Position 428: 8.46969904591088e-06
Position 1301: 6.952321448815544e-06
Position 1350: 6.274001419273315e-06
Position 1574: 4.3455816517574685e-06
Position 1739: 4.138760469768595e-06
Position 579: 2.8095024752892674e-06
Position 1174: 2.6488745704801652e-06
