Gene = Coq7
index = 289
Annotated 5SS: [ 178 3798 5053 6020 7533]
Annotated 3SS: [3618 4937 5879 7463 8061]
SMsplice 5SS: [ 178 3798 5053 6020 7533]
SMsplice 3SS: [3618 4937 5879 7463 8061]
top_k =  500
Partition function (log Z): 3.8120397496285294

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.97677600111659
Position 3798: 0.9701546739166019
Position 6020: 0.9134333580808148
Position 5053: 0.9076696496519303
Position 7533: 0.5488808113848538
Position 5726: 0.20862017055807466
Position 7688: 0.14809700669705178
Position 1781: 0.07536517240084434
Position 7628: 0.07138626439722147
Position 7845: 0.046988192056585644
Position 6050: 0.04154796756506055
Position 3497: 0.03230742887655808
Position 7576: 0.029563773864520217
Position 6001: 0.028328525268092868
Position 3400: 0.028249613392599997
Position 5336: 0.02815393609966618
Position 3371: 0.02738159621606206
Position 3503: 0.0270412889911317
Position 6354: 0.025060100180500085
Position 6959: 0.02247930623832068
Position 3345: 0.01710207626176321
Position 4716: 0.01632963639145857
Position 4053: 0.016093919590206812
Position 4089: 0.015107174079000635
Position 4476: 0.011676692914336428
Position 7034: 0.010053650512480245
Position 3769: 0.010007014188450803
Position 4356: 0.009591945499101816
Position 223: 0.008853412471427473
Position 7085: 0.007390681448654495
Position 3721: 0.006905656347980018
Position 858: 0.006866160040709359
Position 7369: 0.006723195340194565
Position 2409: 0.00657434926450447
Position 2974: 0.005950281500740088
Position 307: 0.005911493665162165
Position 5013: 0.00541469671015468
Position 5001: 0.005378469098968581
Position 7855: 0.005298080965428974
Position 830: 0.004809843693035453
Position 7648: 0.003894835960587223
Position 2815: 0.0030448678229727257
Position 2441: 0.0029862779648710687
Position 5815: 0.002941312860934629
Position 4468: 0.002607143010282418
Position 2768: 0.0023493340425597108
Position 3493: 0.0023179772596033537
Position 7592: 0.0022316865577481724
Position 977: 0.002116091863772337
Position 4309: 0.0019072149221903434
Position 392: 0.0018058700739925768
Position 300: 0.0017457765690272419
Position 6203: 0.0013327910708065866
Position 7121: 0.0013192616760069025
Position 5150: 0.0013047217266889295
Position 464: 0.0012255541568833724
Position 2085: 0.001124066604211474
Position 6297: 0.001064777315600015
Position 242: 0.0010427277770109751
Position 8141: 0.001024368251066965
Position 3420: 0.0010076697270599464
Position 4325: 0.0009526632889187347
Position 3644: 0.000820459885592107
