Gene = Cth
index = 304
Annotated 5SS: [  212  4123  5061  6652 11478 14195 16179 17758 18895 19933 27886]
Annotated 3SS: [ 4040  4964  6541 11345 14136 16100 17604 18772 19879 27746 30249]
SMsplice 5SS: [  212  4123  5061  6652 11478 16179 17758 18895 21358 27886]
SMsplice 3SS: [ 4040  4964  6541 11345 16100 17604 18772 21276 27746 28287]
top_k =  500
Partition function (log Z): 3.9513303439107776

Sorted 5' Splice Sites (High to Low Probability):
Position 27886: 0.9974461562877549
Position 18895: 0.9899729057758958
Position 11478: 0.9508629707894718
Position 4123: 0.9505043726379186
Position 21358: 0.9392995376634825
Position 212: 0.9267172845462189
Position 6652: 0.8545874567710958
Position 5061: 0.7997491046236309
Position 16179: 0.6891695200900879
Position 19933: 0.5719566154905706
Position 17758: 0.5636540115404605
Position 3818: 0.4611764233072446
Position 14195: 0.4060683766732456
Position 2981: 0.2595013299937365
Position 5626: 0.19145408447532125
Position 4407: 0.13653143625856579
Position 17736: 0.1275712490453719
Position 295: 0.12611498760297624
Position 15034: 0.12190721308269167
Position 14238: 0.10531563438947358
Position 8559: 0.09973095866198053
Position 3390: 0.09685898597475313
Position 5331: 0.09208455612790906
Position 3829: 0.08106550244058006
Position 1200: 0.0809567566919798
Position 5615: 0.0770978038515129
Position 4660: 0.074897303724431
Position 2186: 0.07195442151025652
Position 13087: 0.05970451289869253
Position 17745: 0.05311115635306432
Position 17970: 0.052840520310353495
Position 18200: 0.05258387674161097
Position 15232: 0.05176203024338805
Position 3434: 0.04558701166658018
Position 2370: 0.03612387293793894
Position 20401: 0.034412533615058236
Position 12165: 0.025907234062520858
Position 14082: 0.025663954923295037
Position 15282: 0.02514188233026724
Position 28330: 0.021910114143010324
Position 2014: 0.021746979639316866
Position 20967: 0.018214518687348167
Position 2005: 0.017642360306120857
Position 5083: 0.016109430738309914
Position 18599: 0.015948945645603882
Position 17670: 0.01525830002534012
Position 3645: 0.013464782380816234
Position 13636: 0.012684841312419278
Position 2628: 0.012605466226737357
Position 736: 0.011519625634712052
Position 15291: 0.01096613338751042
Position 11494: 0.010779528915458799
Position 523: 0.009777341617279164
Position 634: 0.00970824797114102
Position 18699: 0.009483642834580017
Position 659: 0.008645359231085724
Position 18835: 0.007564104951723583
Position 587: 0.006407441149746648
Position 1239: 0.003676572776654065
Position 370: 0.003585049020950819
Position 3257: 0.0034259804394081556
Position 28048: 0.0032979338226983863
Position 19389: 0.003127394972040386
Position 5245: 0.0030497380966790152
Position 3948: 0.0026658820123200595
Position 3822: 0.002415156047755337
Position 4543: 0.0022121324831581505
Position 28040: 0.0018810519212839848
Position 19333: 0.0018677852893139518
Position 12900: 0.0018059698183339112
Position 19294: 0.0016292726385919642
Position 12066: 0.0014088653500729017
Position 1534: 0.0012339346474604606
Position 2587: 0.0011229408816583785
Position 11840: 0.001098611914055292
Position 3835: 0.0009024058103765744
Position 3318: 0.00087696039851804
Position 746: 0.0006320745712371508
Position 705: 0.0006064682271606882
Position 4257: 0.00045674128804876413
Position 4242: 0.00045504594476397794
Position 28669: 0.0003115361534966978
Position 677: 0.00031017919231884504
Position 460: 0.0002763907035984813
Position 4320: 0.00022197129820720633
Position 1317: 0.00018999568348459855
Position 8173: 0.00014531231593352772
Position 116: 0.00011493258125699206
Position 2623: 0.00010652115609843029
Position 2305: 0.00010536357633036702
Position 666: 7.507756395812624e-05
Position 4444: 4.0763935973715514e-05
Position 155: 3.48341536444645e-05
Position 9: 2.0633167090813052e-05
Position 4961: 1.8287224585194642e-05
Position 84: 8.939711288445862e-06
Position 709: 8.722691048257223e-06
Position 575: 8.257346827304004e-06
Position 386: 6.947419494446952e-06
Position 279: 6.8397696373672235e-06
Position 389: 5.231243576158112e-06
Position 640: 4.345957147288338e-06
Position 955: 2.5912965772066157e-06
Position 169: 2.539407681014453e-06
Position 205: 2.525438433230462e-06
Position 988: 2.453642633613987e-06
Position 152: 2.4272927434170346e-06
Position 147: 7.611215578433233e-07
Position 299: 6.24739641592134e-07
Position 337: 4.4098370701788046e-07
Position 399: 3.004401892027788e-07
Position 241: 2.4022986966503117e-07
Position 312: 2.1220819996288513e-07
Position 302: 5.939964851248839e-08
Position 605: 3.7374438448767045e-09
Position 527: 2.1243815533603258e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 27746: 0.9975719280668024
Position 4040: 0.9767883248885908
Position 18772: 0.9723104808265677
Position 11345: 0.9564502910938123
Position 6541: 0.773934405475895
Position 17604: 0.7319002797390309
Position 16100: 0.689169520090088
Position 4964: 0.6537031922282189
Position 21276: 0.6329725101266092
Position 3690: 0.43519030742703946
Position 28287: 0.39245807282953143
Position 21232: 0.30636658655383275
Position 14136: 0.28318188726443194
Position 19879: 0.27935409484955104
Position 13932: 0.2538660787215822
Position 15006: 0.2097772590438574
Position 2836: 0.17627097997245852
Position 5505: 0.15756550661988195
Position 28438: 0.125001664081199
Position 4349: 0.1135683583090217
Position 3150: 0.1109254136149152
Position 19787: 0.10794758820897005
Position 17883: 0.10542439705196446
Position 19815: 0.10142305076071426
