Gene = Thyn1
index = 1080
Annotated 5SS: [ 337 4059 5495 5930 6728 7232]
Annotated 3SS: [3876 5425 5836 6631 7080 7437]
SMsplice 5SS: [  46  369 4059 5495 5930 6728 7232]
SMsplice 3SS: [ 230 3876 5425 5836 6631 7080 7437]
top_k =  500
Partition function (log Z): 4.858987445763732

Sorted 5' Splice Sites (High to Low Probability):
Position 6728: 0.9521704124932555
Position 5495: 0.9319656216927878
Position 5930: 0.8974803642323284
Position 369: 0.6622900843462142
Position 7232: 0.5757345797503783
Position 4059: 0.48102910492515993
Position 4045: 0.455646064687995
Position 46: 0.42070603414123914
Position 337: 0.3346544029201932
Position 108: 0.2117764137916296
Position 69: 0.14497410611793698
Position 5088: 0.09675167986047362
Position 65: 0.08707024371565836
Position 4326: 0.04468168746987518
Position 6515: 0.03580650784764728
Position 4089: 0.021022289072519455
Position 617: 0.017981909787806723
Position 4793: 0.015662169531754446
Position 5537: 0.015580977410118843
Position 1457: 0.014188688455715857
Position 3075: 0.013694735492073007
Position 2309: 0.012719060919091264
Position 1753: 0.010253808495557709
Position 1709: 0.008343593144567911
Position 1784: 0.006925866854312363
Position 3118: 0.006909027564748783
Position 4579: 0.0066363490718355156
Position 4098: 0.006303906509879285
Position 2357: 0.006298214449820958
Position 3782: 0.0059186463629537596
Position 3077: 0.005669640184592411
Position 6028: 0.005006608457359627
Position 3167: 0.004264102441541489
Position 6786: 0.004054009106868127
Position 1740: 0.003981270603662533
Position 2231: 0.0039788974829155456
Position 4102: 0.0035391685449337176
Position 658: 0.003463348910862941
Position 1788: 0.0034243646155657347
Position 6032: 0.0032589497340675755
Position 570: 0.002673156890617777
Position 3249: 0.002360297924708746
Position 6400: 0.002330965178674576
Position 847: 0.002204952624529886
Position 6947: 0.0020029686927408117
Position 1706: 0.0019527774284190667
Position 1897: 0.001520572206814635
Position 5018: 0.0013145284094840208
Position 3721: 0.0012686497175066335
Position 628: 0.0012580802832657348
Position 62: 0.0011768692235303469
Position 3283: 0.0009989949164206423
Position 6126: 0.0008841076712696752
Position 1546: 0.0007009382797271763
Position 2435: 0.0006934063143750353
Position 1373: 0.0006733654390697157
Position 6314: 0.0006676585704417389
Position 1189: 0.0006568432113341655
Position 1452: 0.0006559697569152769
Position 100: 0.000628383966525628
Position 6721: 0.0006194076580045373
Position 2218: 0.00057498046558996
Position 6796: 0.0005573305290267355
Position 3309: 0.0005054171916938419
Position 3258: 0.00047801163880535565
Position 43: 0.00045218988269302813
