Gene = Mrps22
index = 715
Annotated 5SS: [  188  3526  4841  6991  7588  9106 11626]
Annotated 3SS: [ 3361  4675  6846  7503  8959 11516 12733]
SMsplice 5SS: [  188  3526  4841  6991  7588 11626]
SMsplice 3SS: [ 3361  4675  6846  7503 11516 12733]
top_k =  500
Partition function (log Z): 2.5404807829223723

Sorted 5' Splice Sites (High to Low Probability):
Position 7588: 0.9922669042108749
Position 188: 0.9655312917940783
Position 4841: 0.8825355350474925
Position 11626: 0.7323539139836176
Position 3526: 0.6520822318280524
Position 6991: 0.4469262795928642
Position 1583: 0.4320766991604219
Position 945: 0.3635820744785831
Position 9106: 0.35907405244840845
Position 7089: 0.2526773771890793
Position 8858: 0.2485133752585365
Position 7071: 0.21986463273880555
Position 2642: 0.13379593908084378
Position 11867: 0.11720239046037993
Position 3821: 0.10229292597271816
Position 2719: 0.08356985744965116
Position 11662: 0.08074104577613868
Position 1348: 0.06284729967382857
Position 701: 0.060839211437767216
Position 11430: 0.05984141026328001
Position 1985: 0.057033388112568785
Position 9046: 0.050302860162569664
Position 3826: 0.04870156640271121
Position 3176: 0.04082481315754323
Position 610: 0.03971910982665483
Position 5854: 0.03610023465988312
Position 4968: 0.03577751707644795
Position 11416: 0.03415391341066712
Position 5568: 0.0315460114239053
Position 680: 0.02920573024026237
Position 6944: 0.0252657195504888
Position 8801: 0.022728913051902583
Position 5241: 0.01985104082308322
Position 7978: 0.017480228993521488
Position 4100: 0.01597514791306744
Position 2890: 0.01489590529381491
Position 795: 0.01279309046903978
Position 10334: 0.012777605618719219
Position 8845: 0.01209839105194044
Position 151: 0.01167802012392227
Position 3817: 0.01159787665665854
Position 1389: 0.011440879938254083
Position 6964: 0.010561025151933811
Position 4485: 0.010377524828481647
Position 11242: 0.009799975034005447
Position 7932: 0.008994284186962173
Position 8183: 0.008641859707999739
Position 3859: 0.008351397154342695
Position 949: 0.007764184541242342
Position 11377: 0.007490753580572612
Position 11296: 0.007424411682680265
Position 4104: 0.007332360289616409
Position 12264: 0.0062756612238021175
Position 12395: 0.005898259177012036
Position 8825: 0.005774176175784124
Position 5472: 0.005520876774279439
Position 1611: 0.00538233901857275
Position 6745: 0.004045739291075339
Position 8237: 0.0039326982618937065
Position 11916: 0.003710888350459852
Position 7819: 0.0035226626949475762
Position 4288: 0.003243979961466894
Position 1158: 0.003225298259038697
Position 7412: 0.002937565767969403
Position 3908: 0.0026681372305218678
Position 82: 0.0025696989688984476
Position 12142: 0.002471749727618513
Position 5146: 0.002281744284398149
Position 7881: 0.0021784853157004055
Position 5582: 0.0020773907048553227
Position 7095: 0.0019985227558579526
Position 634: 0.0019827661716782744
Position 6044: 0.0019080489164175008
Position 1245: 0.0016862814997580357
Position 3188: 0.001580504141615212
Position 575: 0.0014804235180842181
Position 280: 0.0013391390195636968
Position 2564: 0.0013384627108690161
Position 5564: 0.001326365147837522
Position 11651: 0.0011979808411643168
Position 3592: 0.0011089559861834695
Position 1057: 0.0009207841841199118
Position 7915: 0.0008516014848050479
Position 9110: 0.0007469081910724572
Position 9053: 0.0006919800490969678
Position 5366: 0.0006844208492222742
Position 4757: 0.000657002541774806
Position 1004: 0.0005809012203867652
Position 10: 0.0005620229024082881
Position 1402: 0.0005483918672250317
Position 878: 0.0005388776663459777
Position 984: 0.0005164812475073282
Position 7974: 0.0005163211326610899
Position 9075: 0.00044561612561095217
Position 8042: 0.00029393049600615913
Position 10437: 0.00028072223046123816
Position 8217: 0.0002512766240748556
Position 8321: 0.00018253807079167246
Position 1552: 0.00017677272018258878
Position 747: 0.0001612200165459274
Position 692: 0.0001528695007691246
Position 8417: 0.00012391010302171027
Position 649: 0.00012140436840358694
Position 8090: 0.00011817341419683632
Position 1008: 0.00010766058079051298
Position 8128: 0.00010421240934936392
Position 192: 4.9871396981767585e-05
Position 51: 4.0759517049343926e-05
Position 269: 4.049756298666356e-05
Position 1129: 3.753524985479795e-05
Position 4892: 3.752127534545902e-05
Position 765: 3.300585544078805e-05
Position 246: 3.0484734877967108e-05
Position 659: 2.1560268598216494e-05
Position 439: 1.893169092611105e-05
Position 305: 1.5218413363645212e-05
Position 7780: 1.2836245062516714e-05
Position 453: 1.0297628593577638e-05
Position 328: 1.0094677576539735e-05
Position 684: 9.61587851391383e-06
Position 390: 8.379713307263364e-06
Position 8151: 7.76633371961133e-06
Position 8095: 7.636272967340044e-06
Position 335: 6.671018783583246e-06
Position 86: 6.38997066717811e-06
Position 284: 5.78370032194974e-06
Position 434: 3.7086966145631096e-06
Position 395: 3.6000659665582803e-06
Position 7592: 3.535231597064247e-06
Position 762: 3.236868189421465e-06
Position 36: 3.0335623875271256e-06
Position 7775: 2.8197398873162963e-06
Position 756: 2.520423234259592e-06
Position 7639: 9.163537658664967e-07
Position 25: 5.823336532763206e-07
Position 259: 2.73325830670483e-07
Position 39: 1.9355504175950364e-07
Position 343: 1.6687539285018874e-07
Position 5: 3.2617120933573257e-08
Position 45: 2.8207083598909957e-08
Position 410: 4.384148112865489e-11
Position 686: 4.0766728202045366e-12
Position 674: 3.9507777690482745e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6846: 0.9364779892739796
Position 7503: 0.9176910846173376
Position 4675: 0.8943702591004984
Position 12733: 0.8365673138081743
Position 11516: 0.7879609626319658
Position 3361: 0.5848430564441789
Position 8959: 0.4082444333532708
Position 876: 0.346994790172622
Position 8684: 0.3049339177002245
Position 1512: 0.18072579281028492
Position 11241: 0.1524496823333338
Position 1515: 0.13511448748428795
Position 2561: 0.12189028103090656
Position 1372: 0.10237003446504617
Position 3731: 0.09409460421982306
Position 2515: 0.085138887872086
Position 559: 0.08074164152603017
Position 11762: 0.07527480316987348
Position 1277: 0.06319075056655124
Position 7403: 0.05769146492885825
Position 1834: 0.05614017285728319
Position 3761: 0.05595953555493572
Position 11500: 0.05128973179287879
Position 5365: 0.04563440640285819
Position 3006: 0.04366635821499684
Position 7875: 0.04122458869981925
Position 3985: 0.036929012992632404
Position 3305: 0.03453740695791035
Position 4923: 0.031464872684187
Position 853: 0.028603495220751812
Position 11703: 0.027610188991584614
Position 12594: 0.026213014587179145
Position 12099: 0.024411994270051442
Position 3798: 0.018577245854222192
Position 12546: 0.014818067700816874
Position 10238: 0.014657430975248895
Position 5096: 0.014465878076613143
Position 6866: 0.014359748773452748
Position 293: 0.013764365468760026
Position 5616: 0.013705781609544991
Position 1328: 0.01294417514160803
Position 11784: 0.012144605620237132
Position 12454: 0.011713417556254165
Position 2598: 0.011031640880496518
Position 3333: 0.010891203918199822
Position 3405: 0.010595461796732212
Position 2798: 0.010141615346919718
Position 3276: 0.00988236212698266
Position 11103: 0.009799975034005445
Position 519: 0.009553373776354988
Position 7474: 0.0093414809131611
Position 419: 0.008782184971978971
Position 5804: 0.008685424774024321
Position 5671: 0.006941032644997187
Position 7021: 0.006184013903894271
Position 7670: 0.005860232194326815
Position 7557: 0.0057519312261105505
Position 393: 0.005069930700023609
Position 11796: 0.0049346739341335315
Position 7274: 0.004729511679880024
Position 6646: 0.004045739291075339
Position 2772: 0.0038346631198482068
Position 574: 0.0037918693063656796
Position 3585: 0.003400734783264533
Position 1402: 0.003240017245940846
Position 10026: 0.0029713373026788907
Position 1149: 0.002834073161076273
Position 12048: 0.0027612368488196767
Position 12492: 0.002537643014395379
Position 532: 0.0024032054256417443
Position 1552: 0.0023843341971815217
Position 1224: 0.0019850547962957546
Position 5906: 0.0019080489164175016
Position 1061: 0.0018628823499813225
Position 11708: 0.0017222620519110991
Position 5654: 0.0016042332793360045
Position 3801: 0.0015797830047069956
Position 858: 0.0013407930242869566
Position 2290: 0.0013356169053454483
Position 7986: 0.0012825233222324942
Position 7799: 0.001262026930511048
Position 663: 0.0012282939654063266
Position 11891: 0.0011470290221685946
Position 3450: 0.0011399426309172658
Position 8094: 0.001081835528849372
Position 1442: 0.0010212448774016578
Position 376: 0.0009859038139700183
Position 1228: 0.0009632024170968764
Position 12702: 0.0009472128349677719
Position 4988: 0.0008087589220606321
Position 1046: 0.000786461566771021
Position 432: 0.000729898869807145
Position 5273: 0.0006844208492222741
Position 1692: 0.0006780334388839641
Position 9524: 0.0006711672251687311
Position 777: 0.0006302569454911792
Position 8744: 0.0005416243294228743
Position 1454: 0.0005391791466092538
Position 708: 0.0005048358803250322
Position 328: 0.0005033779889564162
Position 447: 0.0004882876858711192
Position 7744: 0.0004816734639283064
Position 9376: 0.0004310617773077428
Position 1185: 0.00042687996430242265
Position 882: 0.0004152013849297251
Position 1231: 0.0004114252583429399
Position 1029: 0.0003751050179708254
Position 822: 0.0002933103684945233
Position 100: 0.00028734792688588903
Position 6868: 0.00027327169629267224
Position 10672: 0.000269118256722951
Position 8267: 0.00025982992440870073
Position 2341: 0.00022745937957635175
Position 705: 0.0002138217659016379
Position 1252: 0.00019754661724558938
Position 607: 0.00019166820642080954
Position 756: 0.00018564425234437353
Position 7682: 0.00018532867127469323
Position 360: 0.00018442429064251004
Position 691: 0.0001518562210689309
Position 8150: 0.0001223769360738027
Position 8712: 0.00012235232209111316
Position 9232: 0.00011214417126756261
Position 684: 0.00010824922347949327
Position 750: 9.520764778481133e-05
Position 1245: 7.728759593221508e-05
Position 1157: 7.02016674075308e-05
