Gene = Izumo1
index = 598
Annotated 5SS: [ 190 1221 1558 2411 2872 3199 3412 3885 4471]
Annotated 3SS: [ 910 1482 2323 2850 3117 3310 3730 4211 5216]
SMsplice 5SS: [ 190 2411 2680 3199 3885]
SMsplice 3SS: [2323 2526 3117 3766 4211]
top_k =  500
Partition function (log Z): -2.846442607718781

Sorted 5' Splice Sites (High to Low Probability):
Position 2411: 0.8486607094821866
Position 3199: 0.8146508449152972
Position 3885: 0.8092671635398087
Position 190: 0.7635272891057396
Position 1221: 0.5625255796731156
Position 2680: 0.5370969608808467
Position 1558: 0.4739081938038238
Position 2872: 0.20003183399371155
Position 2684: 0.15777235528962583
Position 3325: 0.12675077631562343
Position 254: 0.1063337757283173
Position 1771: 0.09993353537219554
Position 2429: 0.07664781065817268
Position 3622: 0.07334668744628153
Position 1869: 0.037068381023517886
Position 369: 0.03208550521330552
Position 2421: 0.030705534350170694
Position 652: 0.022302922344291078
Position 783: 0.018953283124216003
Position 4801: 0.0172243191132736
Position 4471: 0.014855180492160561
Position 305: 0.013613629799749984
Position 702: 0.011326585573459337
Position 2222: 0.010892889807743614
Position 1234: 0.009331558367173013
Position 1166: 0.008957049417366636
Position 2114: 0.008494250585890224
Position 1154: 0.007608866004487205
Position 740: 0.007475409758808713
Position 1217: 0.006818708571016258
Position 10: 0.006730535535336047
Position 311: 0.005611794715249388
Position 22: 0.005450765862966767
Position 1142: 0.005401954337540327
Position 938: 0.0045365124978134505
Position 380: 0.004450331062292004
Position 4067: 0.003914457242033024
Position 128: 0.003907200291632453
Position 3937: 0.003231444268894834
Position 1755: 0.0027302337021694414
Position 4333: 0.0023628971141252805
Position 4357: 0.002237382527620509
Position 3412: 0.002070256020410655
Position 83: 0.0017700733907661701
Position 2504: 0.0017252803399111516
Position 4548: 0.0016605824608373987
Position 970: 0.001642481510392128
Position 4046: 0.001596631622216893
Position 4503: 0.0014583626825748165
Position 1310: 0.00142161401961507
Position 91: 0.001303489074454848
Position 2973: 0.001207277356138014
Position 1604: 0.0011024296904140563
Position 1810: 0.001054868038639854
Position 1805: 0.0010454887085982459
Position 4289: 0.0008903286762883339
Position 2731: 0.0008870517736957817
Position 1622: 0.000550337251162317
Position 2688: 0.0005407071436155619
Position 1314: 0.000502153134291266
Position 3507: 0.0004696054909939212
Position 80: 0.0004457145342707077
Position 4623: 0.00040770778749437336
Position 2633: 0.00035546545657025785
Position 719: 0.0003274084578115894
Position 3230: 0.00029089792713778915
Position 2254: 0.000244268917136871
Position 2154: 0.00023546719304255894
Position 1546: 0.00022950226666272958
Position 1778: 0.00022592345147343418
Position 663: 0.00020372139284629916
Position 178: 0.00019504483099375196
Position 1564: 0.00019487193043851668
Position 3007: 0.0001553281467422781
Position 1181: 9.54365702112134e-05
Position 384: 7.651284825802991e-05
Position 211: 7.151272871980637e-05
Position 1298: 6.623282447827894e-05
Position 476: 5.435671418858802e-05
Position 26: 5.2050508598855364e-05
Position 215: 4.79870701185713e-05
Position 797: 4.7812941058629205e-05
Position 333: 4.496199192720548e-05
Position 364: 4.407114467847492e-05
Position 4027: 1.11608200215173e-05
Position 3852: 8.127372531325322e-06
Position 103: 6.039740309896528e-06
Position 227: 5.768999590977975e-06
Position 546: 5.1485223302065975e-06
Position 180: 2.954042206592522e-06
Position 295: 2.5358810312554605e-06
Position 3988: 1.934028040419423e-06
Position 246: 1.8293268928247648e-06
Position 509: 1.5557934641513246e-06
Position 632: 1.4583213025379058e-06
Position 183: 1.1191436379068496e-06
Position 54: 8.4047954629967e-07
Position 4013: 6.451079192918904e-07
Position 555: 5.454763766119274e-07
Position 403: 4.3622825372491377e-07
Position 486: 6.592969721575467e-08
Position 450: 4.963787769565883e-08
Position 639: 3.735558302091906e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.9622886018813768
Position 3117: 0.9250631005566381
Position 2526: 0.6417947399903133
Position 1482: 0.45177786707287293
Position 1016: 0.32200155820300536
Position 4211: 0.29705411290451533
Position 5216: 0.29663234675703015
Position 3730: 0.23747637014820144
Position 3766: 0.22730031279740198
Position 2747: 0.15574231308434866
Position 4300: 0.15376787627113764
Position 1673: 0.12069778201800559
Position 1076: 0.10607131853623863
Position 3836: 0.0861169262632161
Position 1040: 0.08361462862145368
Position 4622: 0.0742802452474433
Position 3700: 0.07325904393332762
Position 3527: 0.07296997923330376
Position 5231: 0.06934773400279899
Position 3310: 0.06611919385539591
Position 3684: 0.048186338833116814
Position 631: 0.04217238754883239
Position 2488: 0.037110713924154014
Position 3658: 0.03441812019675191
Position 4225: 0.03295683644952231
Position 910: 0.028435192700457856
Position 3486: 0.026010141472062
Position 3806: 0.024217380834990643
Position 2601: 0.02380694430307223
Position 3790: 0.022153233278543526
Position 1066: 0.020017798390115703
Position 3744: 0.017828369337484586
Position 2583: 0.0165396300759865
Position 2028: 0.015345985943510967
Position 3884: 0.009551151734762751
Position 4184: 0.009477274645695432
Position 5319: 0.008923691525824786
Position 1044: 0.008669185564197917
Position 1376: 0.007577753990811544
Position 3071: 0.006403638850832005
Position 3773: 0.006221725586755635
Position 3441: 0.0060344481741477175
Position 2850: 0.005837021325070324
Position 1759: 0.005562114233625576
Position 4232: 0.004918197834928437
Position 4011: 0.004821998057505659
Position 3152: 0.004791581669028096
Position 1378: 0.004599938935715746
Position 2503: 0.004589575979157739
Position 4167: 0.004445894330219518
Position 1712: 0.004419265777938441
Position 1455: 0.004240481289670391
Position 4098: 0.003347716884725454
Position 500: 0.0033128531308944625
Position 1974: 0.002851576006071087
Position 2540: 0.00258105921039077
Position 4265: 0.0024641339962945138
Position 4486: 0.0024444236538887446
Position 822: 0.0024178591577729116
Position 2751: 0.0022524343631843556
Position 2846: 0.0022358086662262627
Position 1790: 0.0020672677303571773
Position 3504: 0.0019482623603352856
Position 4136: 0.0018641037386184062
Position 1523: 0.0018106790329635613
Position 1678: 0.001688421397879801
Position 1619: 0.001651512343361227
Position 1372: 0.0015259002960281106
Position 1087: 0.001523806196879175
Position 2969: 0.0015177350683476308
Position 2664: 0.0014458358792116422
Position 4458: 0.001413667960274574
Position 450: 0.001394179825019158
Position 3090: 0.0013758917163879478
Position 575: 0.0012964583719072688
Position 3005: 0.0012841727985183685
Position 4379: 0.0012104526316709893
Position 3189: 0.0010622349120591077
Position 1542: 0.0010093066630566191
Position 3002: 0.0009265844558070289
Position 2393: 0.0008174449124016726
Position 1432: 0.0007871544624438947
Position 3281: 0.0007402029504417728
Position 2326: 0.0007041167773752448
Position 3549: 0.000640523166673594
Position 3960: 0.0005844670581791469
Position 1933: 0.00046019963487784247
Position 1149: 0.00038150795732175356
Position 4315: 0.0003621413534244742
Position 967: 0.0003350892343812385
Position 944: 0.0003335962366958919
Position 1726: 0.0003324012862377529
Position 2588: 0.0002469624280587748
Position 1838: 0.0002354003879973533
Position 1166: 0.0002259736287256728
Position 1891: 0.00021692743844423389
Position 509: 0.00019215513237047846
Position 2370: 0.0001917545075746472
Position 1622: 0.00017444440644068807
Position 2340: 0.00015662793129248687
Position 1304: 0.00015112672066768372
Position 1313: 0.0001237154253011992
Position 855: 0.000123033451895229
Position 888: 0.00011400997876374251
Position 1766: 0.00011399229590478938
Position 1184: 0.0001075839249750435
Position 1343: 0.00010654454545754482
Position 2713: 0.00010120820660209159
Position 942: 9.350036762681236e-05
Position 753: 9.214082764968992e-05
Position 637: 8.371034483760444e-05
Position 555: 8.048157300838505e-05
Position 1532: 7.788436674516253e-05
Position 1573: 6.72799547038981e-05
Position 2491: 6.555199917767159e-05
Position 1546: 6.338940255789259e-05
Position 1583: 5.419918960149714e-05
Position 479: 5.269495261428859e-05
Position 80: 4.2852605390527966e-05
Position 1627: 4.201675096824128e-05
Position 110: 4.0926708589435596e-05
Position 1173: 3.8280311701599664e-05
Position 304: 3.7313034059612125e-05
Position 746: 3.724701503962316e-05
Position 782: 3.50230688616768e-05
Position 604: 3.433378601946692e-05
Position 465: 1.987827579173555e-05
Position 3312: 1.4330995581786377e-05
Position 3267: 1.1167032259364054e-05
Position 3131: 8.67218660768345e-06
Position 1317: 7.704322906668714e-06
Position 476: 6.934469852783119e-06
Position 591: 6.819855043006084e-06
Position 693: 4.5152302601319276e-06
Position 666: 4.16393388471822e-06
Position 3293: 3.795260204840039e-06
Position 224: 2.831034344388286e-06
Position 271: 2.6368412528078852e-06
Position 103: 2.4794581161228078e-06
Position 672: 2.3245218050298703e-06
Position 253: 2.1930551208679234e-06
Position 262: 2.0597573683740765e-06
Position 233: 1.8064664898314538e-06
Position 189: 1.61209944531671e-06
Position 364: 1.222460145335336e-06
Position 715: 1.2084416608310222e-06
Position 87: 1.181269441487653e-06
Position 395: 1.036444229639703e-06
Position 284: 9.635351943928727e-07
Position 295: 7.476544511077976e-07
Position 176: 7.372883277813559e-07
Position 91: 3.8396301059706865e-08
Position 139: 3.185076104066939e-08
Position 264: 6.779659171670635e-10
