Gene = Hinfp
index = 539
Annotated 5SS: [  56 3262 6109 6459 6799 7338 7548 7773 7979]
Annotated 3SS: [3083 5878 6346 6645 7259 7426 7633 7853 9090]
SMsplice 5SS: [ 537 3084 6109 6459 7338 7548 7773 7979]
SMsplice 3SS: [2898 5904 6319 7259 7426 7633 7853 9090]
top_k =  500
Partition function (log Z): 14.165703702394302

Sorted 5' Splice Sites (High to Low Probability):
Position 7548: 0.9957760758229455
Position 7338: 0.98863849385425
Position 7979: 0.9585683318092193
Position 6459: 0.8871351978299583
Position 6109: 0.8299068108564684
Position 3084: 0.7634402453625866
Position 7773: 0.7276548731698881
Position 9491: 0.6405393741887175
Position 9136: 0.5497914904628387
Position 537: 0.5423910688794733
Position 9288: 0.3481977459791883
Position 3262: 0.31131695792494857
Position 6799: 0.29966854758434686
Position 7777: 0.24623531112339134
Position 4324: 0.21445711771415987
Position 56: 0.20601323718249737
Position 400: 0.18273826195653753
Position 890: 0.14474022940843714
Position 7100: 0.13847581034659698
Position 6218: 0.06961997517273767
Position 145: 0.05315991393843426
Position 10218: 0.04699347535905979
Position 6850: 0.04232237349344623
Position 6714: 0.0375796329309342
Position 9751: 0.03388063902755211
Position 1410: 0.031996851460325146
Position 7130: 0.024328746656533316
Position 2669: 0.022299086292896227
Position 3338: 0.02094794367195235
Position 5077: 0.02090258653845949
Position 9872: 0.020629492379502585
Position 152: 0.019923483118056275
Position 3142: 0.01979093502425848
Position 10320: 0.01787090863709041
Position 6862: 0.015966964099769363
Position 19: 0.014956097779897582
Position 2102: 0.014195767118804051
Position 7018: 0.013837849118624124
Position 10279: 0.013260323303266843
Position 10830: 0.00905903693319231
Position 7697: 0.008600004801684876
Position 2739: 0.008017384473478037
Position 880: 0.007420395372677222
Position 396: 0.007330705306241889
Position 7730: 0.00679937352860923
Position 8697: 0.0054257583502441056
Position 9091: 0.005161942701443431
Position 8714: 0.004938073879160096
Position 1437: 0.004216503536423187
Position 2732: 0.004215116109755143
Position 10554: 0.003964539637798613
Position 4626: 0.003389997028657768
Position 1374: 0.003344714038337059
Position 3004: 0.0025775321591013567
Position 878: 0.002368123021645776
Position 7871: 0.0020118547473290367
Position 1402: 0.0018752428365044268
Position 5668: 0.0018744505883626298
Position 4339: 0.0018731648812058946
Position 7818: 0.0018458054644848812
Position 6673: 0.0015252595564015524
Position 7952: 0.0011802865778073465
Position 3290: 0.0011027922518414494
Position 7381: 0.001053914866752332
Position 7764: 0.0010283426452311738
Position 7508: 0.0009491061899932267
