Gene = Cxcl15
index = 309
Annotated 5SS: [  95  795 3493]
Annotated 3SS: [ 664 3408 6715]
SMsplice 5SS: [  95  431  795 3493]
SMsplice 3SS: [ 331  664 3408 8190]
top_k =  500
Partition function (log Z): -3.1263286595713637

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.9289277445221109
Position 795: 0.8513261672294918
Position 3493: 0.8267334219302622
Position 431: 0.7699608985590758
Position 4266: 0.10811694408285501
Position 5493: 0.08314466040462462
Position 5852: 0.06984982893301225
Position 7029: 0.05188079013929366
Position 8063: 0.04277946268569781
Position 259: 0.030173018926007343
Position 820: 0.022639010221680987
Position 990: 0.02190204177379452
Position 891: 0.01302594509837386
Position 8068: 0.013007441989826212
Position 3782: 0.011435359666332972
Position 5765: 0.011254956588815613
Position 129: 0.010618789409027662
Position 475: 0.007530690232759538
Position 7117: 0.007167374209904312
Position 2702: 0.007066218289490726
Position 4404: 0.006737833264321142
Position 1123: 0.00630987675227302
Position 6777: 0.0054115636839100175
Position 5611: 0.003515196140468617
Position 5777: 0.0029668783359750256
Position 1072: 0.002719287963134379
Position 6770: 0.0025018865454347564
Position 168: 0.0018788001390626738
Position 8264: 0.0016256928945202636
Position 1398: 0.0016228375462860845
Position 5270: 0.0015779136573627853
Position 754: 0.001422261898136463
Position 6921: 0.0012927106974985028
Position 4037: 0.0011948541721977803
Position 7040: 0.0011162695752747886
Position 790: 0.0009024012601926363
Position 8268: 0.0008648414782198456
Position 1995: 0.000859799058176476
Position 985: 0.0008579290541001825
Position 4134: 0.00084780968578992
Position 5497: 0.0007662367587849178
Position 460: 0.0007500312073982925
Position 5997: 0.0007497257801563131
Position 2798: 0.0006559249336125489
Position 54: 0.000468234267310932
Position 515: 0.0003583402575636242
Position 5407: 0.00029295390856360417
Position 435: 0.00023739758103607424
Position 4856: 0.00023242782402364424
Position 171: 0.00018069194520310347
Position 562: 9.70368165904122e-05
Position 263: 6.582333057553209e-05
Position 450: 5.8550177039942426e-05
Position 340: 5.847813316643267e-05
Position 369: 4.9835127910303266e-05
Position 799: 3.804193774265049e-05
Position 603: 3.686159641550394e-05
Position 73: 3.5695394233114554e-05
Position 268: 2.8978971745707067e-05
Position 253: 2.3051007252243033e-05
Position 481: 2.0519501386273917e-05
Position 19: 1.9394468253851866e-05
Position 583: 1.5921853736027232e-05
Position 802: 1.389914531107665e-05
Position 566: 1.242213005877305e-05
Position 233: 1.1756893120001806e-05
Position 848: 1.0070879990328775e-05
Position 530: 8.701969081259907e-06
Position 237: 7.189413848121156e-06
Position 242: 7.035788287296907e-06
Position 319: 5.891033351843575e-06
Position 571: 4.918688047806586e-06
Position 597: 3.6053648122084507e-06
Position 532: 3.2987326694363085e-06
Position 2896: 1.7885518424993097e-06
Position 573: 1.7479923903587053e-06
Position 3461: 1.2850950448879463e-06
Position 701: 1.2016243561461065e-06
Position 500: 1.0169292383141293e-06
Position 840: 2.664110123833406e-07
Position 2229: 2.1071551376268236e-07
Position 1402: 1.7523065717143943e-07
Position 1406: 1.2363354273463402e-07
Position 664: 7.077278683106214e-08
Position 695: 4.9601539730671053e-08
Position 560: 3.128794812071718e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 664: 0.849426509320033
Position 331: 0.6985365014412113
Position 3408: 0.6678727810055878
Position 8190: 0.6199302474027483
Position 6715: 0.3843107969034209
Position 3395: 0.09358686016807208
Position 5639: 0.08843235201925428
Position 5378: 0.07345726680816171
Position 4074: 0.06626931931058601
Position 7976: 0.04700366637926363
Position 293: 0.041869677801262835
Position 3332: 0.036353135418187466
Position 5334: 0.035120081422064124
Position 708: 0.03140947172372051
Position 4010: 0.027748871734667543
Position 894: 0.014365288870046428
Position 865: 0.011006287499587932
Position 7954: 0.009332332967244098
Position 361: 0.008321297347433166
Position 3869: 0.007515429287830555
Position 6249: 0.006709061372852444
Position 8509: 0.006598403940145234
Position 3370: 0.006426019327227879
Position 4374: 0.0061743490358065044
Position 3413: 0.005808133266612776
Position 914: 0.005496731340013162
Position 5688: 0.004665019060643006
Position 2428: 0.004447642065281751
Position 3573: 0.004397364405909637
Position 5130: 0.004089511721873675
Position 3981: 0.003904836292038423
Position 4119: 0.0034769206246603405
Position 3312: 0.003458200416217451
Position 2964: 0.00329800144617705
Position 3756: 0.003192012143296886
Position 3547: 0.002844240298719811
Position 5800: 0.0028207438269661593
Position 4334: 0.002672475004856266
Position 3375: 0.0025828166455611904
Position 500: 0.0022810187389530525
Position 547: 0.0022247362580789963
Position 3141: 0.0021452333820820356
Position 3284: 0.002008816508780066
Position 3230: 0.0019507461432019973
Position 195: 0.0018675215539555874
Position 3934: 0.0015898926748904806
Position 877: 0.0015635578245276722
Position 4088: 0.0015062041223219626
Position 3047: 0.0013586171820241973
Position 3410: 0.0012541442245002804
Position 2652: 0.0012502309187992354
Position 4198: 0.001197962139329376
Position 685: 0.0011072919929692392
Position 6139: 0.0010337130002530742
Position 3256: 0.0009616235725644405
Position 3660: 0.0008608590812862689
Position 1056: 0.0008237379591047473
Position 4855: 0.0008232283111204538
Position 7254: 0.0007720903789827076
Position 3584: 0.0007615489241333541
Position 782: 0.0007159502013277866
Position 2701: 0.0006840842692599625
Position 2433: 0.0006619889581851611
Position 6100: 0.0006393089818641879
Position 2592: 0.0006335893499517689
Position 597: 0.0006283558646392602
Position 1895: 0.0006134077871798097
Position 5305: 0.0006122928630878863
Position 7625: 0.0006036514514321178
Position 6033: 0.0005674046025104773
Position 5851: 0.0005635516156867812
Position 8341: 0.0005364469451145381
Position 1182: 0.0004819705898394148
Position 1191: 0.00048033698906142314
Position 4561: 0.00046531646742365795
Position 5257: 0.0003851139529909979
Position 3656: 0.00036247125302705147
Position 7696: 0.00035133519565931165
Position 4225: 0.00032303254497319586
Position 6293: 0.0003186236955262843
Position 3696: 0.0003096774537328223
Position 299: 0.000287838823788046
Position 7103: 0.00024292687395723923
Position 367: 0.000232470008666547
Position 7223: 0.0002195746554375522
Position 6879: 0.00020937039384743013
Position 641: 0.0002091407571475286
Position 6556: 0.00019879253694700716
Position 2369: 0.00017777360570904276
Position 6253: 0.00017482218104279413
Position 1891: 0.0001668256245425075
Position 3854: 0.00015937927000609506
Position 982: 0.0001577421850201738
Position 242: 0.00015436474823983675
Position 639: 0.00014734839399828785
Position 128: 0.00014037348757440233
Position 2543: 0.00013748892378838504
Position 621: 0.00012797865120218555
Position 1317: 0.00011730481666331611
Position 161: 0.00011187021474317684
Position 1950: 0.00010241945244574673
Position 167: 9.469926212115052e-05
Position 3626: 9.309462905851731e-05
Position 566: 9.303590726219615e-05
Position 2480: 9.058067662370562e-05
Position 518: 8.95253999858245e-05
Position 1932: 8.76996471868042e-05
Position 221: 8.528190835184484e-05
Position 5076: 7.692058371656459e-05
Position 968: 7.638810319123416e-05
Position 5549: 7.486390521464421e-05
Position 515: 7.305153936746576e-05
Position 338: 5.847030766240462e-05
Position 1280: 5.4854767665979856e-05
Position 2894: 5.2983968369323555e-05
Position 3466: 4.8208943318129505e-05
Position 253: 4.6655446225962444e-05
Position 268: 4.6429670155559225e-05
Position 212: 2.751039200579502e-05
Position 4781: 2.675033666815322e-05
Position 428: 1.7311412337209428e-05
Position 310: 1.606972385797876e-05
Position 2725: 1.5963704019602184e-05
Position 2910: 1.185162043886473e-05
Position 1777: 1.0623474551011026e-05
Position 1959: 8.537722472726646e-06
Position 233: 7.734571934166835e-06
Position 1747: 6.277245835942078e-06
Position 369: 4.0583369896276955e-06
Position 340: 3.259300777067515e-06
Position 4244: 3.1139930451438358e-06
Position 218: 2.965440095662085e-06
Position 450: 2.44963119634568e-06
Position 470: 2.3519782340461897e-06
Position 346: 2.1582216937072447e-06
Position 226: 1.4884784730428336e-06
Position 687: 1.24622333723083e-06
Position 263: 8.74871541441046e-07
Position 765: 3.874412080069465e-07
Position 603: 2.251993460945581e-07
Position 608: 2.071498555603115e-07
Position 786: 1.521145992167553e-07
Position 521: 1.4478390166648347e-07
Position 474: 7.758829776594213e-08
Position 1047: 7.016070847694463e-08
Position 615: 6.680167450849328e-08
Position 1023: 6.239916451542569e-08
Position 971: 6.111771841517192e-08
Position 148: 5.001163062947224e-08
Position 2085: 4.4778496524022285e-08
Position 1265: 3.949958575276782e-08
Position 2145: 3.063682329098673e-08
Position 2158: 2.829559253028446e-08
Position 2055: 2.8266218852989878e-08
Position 145: 2.6530265170376815e-08
Position 85: 2.4054980937196838e-08
Position 790: 2.094791476826741e-08
Position 2046: 1.818005799721532e-08
Position 989: 1.8177009342141116e-08
Position 1062: 9.020687455241285e-09
Position 927: 4.467549001969478e-09
Position 99: 3.739880829416687e-10
Position 435: 1.3468999256014316e-10
